LDY_RANK,종목코드,종목명,시장,업종_대분류,종가,거래대금(억원),시가총액(억원),켈리_수량,추천금액(만원),상태,ROUTE,ACTION_PRIORITY,IS_ACTIVE,IS_NOW_ENTRY,IS_WATCH,DISPLAY_SCORE,FINAL_SCORE,STRUCT_SCORE,TIMING_SCORE,AI_SCORE,NEWS_SCORE,ELITE_SCORE,AXIS_MEAN,AXIS_GAP,BALANCE_SCORE,RR_NOW_TP1,ENTRY_GAP_PCT,ELITE_REASON,TOP_PICK,추천매수가,손절가,추천매도가1,추천매도가2,TRIGGER,V_POWER,거래강도,VWAP,POC_GAP,NEWS_REASON,TTM_SQUEEZE_CNT,Low_Trend_PCT,RSI14,이격도,SCORE_REASON_TOP1,SCORE_REASON_TOP2,SCORE_RISK,ROUTE_REASON,MACRO_RISK,MARKET_BREADTH,업종,거래대금(원),MFI14,BB_BW,TTM_SQUEEZE,BB_SQUEEZE_BW,ret_1d_%,ret_5d_%,ret_10d_%,ret_20d_%,ret_60d_%,ret_120d_%,rel_20d_%,rel_60d_%,rel_120d_%,RES_RATIO,RES_RATIO_NEAR,IS_ABOVE_POC,NEAR_THRES,RSI_Rising,BB_Expanding,Vol_Quality,Range_Pos,외인순매수,기관순매수,메이저순매수,Above_MA20,SUPERTREND_DIR,SUPERTREND_VAL,VWAP_GAP,MACD_Slope_PCT,IS_SWING_SUPPORT,주봉20선_상회,주봉추세,HMA20,HMA_Trend,HMA_On,OBV_Div,gap_pct,_data_length,consecutive_limit_up,MTF_WEEKLY_TREND,MTF_MONTHLY_TREND,MTF_DATA_SUFFICIENT,추천매도가3,ENTRY_ACTION,POSITION_PCT,PLAN_REASON,STOP_PCT,MAX_LOSS_PCT,RR_MULT,REGIME,TIME_STOP_DAYS,EXEC_RULE_ID,STOP_REASON,TP1_METHOD,TP1_PROB,TP2_METHOD,TP2_PROB,TP3_METHOD,TP3_PROB,개인순매수,업종_상세,SECTOR_RET_5D,SECTOR_RS,SECTOR_RANK,ML_SCORE,ML_STATUS,TRIGGER_SCORE,RAW_TRIGGER_SCORE,EBS,PASS_EBS,W_STRUCT,W_TIMING,W_AI,SCORING_AXES,STRATEGY,STRATEGY_SCORE,STRATEGY_HORIZON,REASON_THRESHOLD,기준일,시총기준일,AI_COMMENT,LDY_SCORE,TOTAL_SCORE,RANK_SCORE,벤치_60d_KOSPI_%,벤치_60d_KOSDAQ_%,ROW_BUILD_MODE,EST_WIN_RATE,CAL_HOLD_REASON,LOW_WR_FLAG,LEGACY_EST_WIN_RATE,LEGACY_LOW_WR_FLAG,CALIBRATION_MODE,CAL_N_TRADES,KELLY_PLANNED_B,KELLY_EMPIRICAL_B,KELLY_FINAL_B,KELLY_FRACTION,켈리_금액(원),추천수량,KELLY_ENGINE,KELLY_ERROR,CARRY_FROM_DATE,CARRY_AGE_DAYS,IS_STALE_CARRY,STALE_PENALTY,DATA_FRESHNESS_OK,TP1_PCT,TOP_PICK_TYPE,EST_WIN_RATE_METHOD,EST_WIN_RATE_MODE,EST_WIN_RATE_N,CONFIG_VERSION,RUN_STATUS,DEGRADED_REASONS,CONFIDENCE_SCORE,MAX_ALLOWED_ROUTE,AXIS_MCAP,AXIS_BENCH,AXIS_FLOW,AXIS_NEWS,AXIS_SECTOR,AXIS_ML,AXIS_TRIGGER,FALLBACK_COUNT,AXIS_QUALITY,HAS_NEWS,HAS_FLOW,HAS_SECTOR,CARRY_FAIL_REASON
482,105840,우진,KOSPI,기타,28700,209.37,5796.7,0.0,0.0,OVERHEAT,OVERHEAT,5,False,0,False,66.9,66.9,94.1,49.2,47.7,0.0,16.5,63.7,46.4,42.0,0.71,1.6,진입적정,0,28250.0,25050.0,31300.0,33500.0,,0.5,0.97,26654,7.2,특이사항 없음,0,11.16,83.8,13.58,STRUCT 강점,,RSI 과열,과열 (RSI/수익률),CAUTION,56.0,"측정, 시험, 항해, 제어 및 기타 정밀기기 제조업; 광학기기 제외",20936791200.0,81.6,36.9,0,0,3.24,4.55,18.84,16.43,6.1,96.31,7.63,-20.57,48.31,0.028,0.028,1,10.5,1,0,1.75,0.72,0,0,0,1,1,25015.0,7.67,-0.1053,False,O,▲,29053,▲,X,X,-1.08,250,0,1,1,1,35400.0,split,50.0,NORMAL+PM_BLOCK_INTRADAY+EF:RSI 80+ 과열 분할 진입+ENTRY:split,11.33,5.0,1.0,normal,7.0,v1_sl_first_gap_at_open,NORMAL+PM_BLOCK_INTRADAY+EF:RSI 80+ 과열 분할 진입+ENTRY:split,SWING_20D,80,ATR_3.5x,45,FIBO_1.272,40,0.0,"측정, 시험, 항해, 제어 및 기타 정밀기기 제조업; 광학기기 제외",7.800172413793104,10.187672413793104,10.0,47.7,OK,45.33196112347229,45.33196112347229,4,1,0.4,0.4,0.2,STRUCT+TIMING+AI+SECTOR,default,default,default,60,20260429,20260429,,66.9,66.9,66.9,26.67,26.67,FRESH,0.619,,False,0.455,False,MATURE,4239.0,0.953,0.88,0.88,0.0,0.0,0.0,v22_calibrated,,,,,,True,9.1,,ELITE_SCORE,MATURE,4239,2.1.0,OK,,100.0,ATTACK,OK,OK,OK,OK,OK,OK,OK,0,7,True,True,True,
483,006260,LS,KOSPI,금융,418500,899.11,130572.0,0.0,0.0,OVERHEAT,OVERHEAT,5,False,0,False,64.5,64.5,80.4,61.2,39.3,0.0,16.5,60.3,41.1,48.6,0.24,21.3,,0,345000.0,299500.0,447500.0,516000.0,,0.33,1.17,279376,99.44,특이사항 없음,0,27.43,82.4,27.43,STRUCT 강점,TIMING 보조,RSI 과열,과열 (RSI/수익률),CAUTION,56.0,기타 금융업,89910987500.0,70.2,65.09,0,0,3.98,17.89,21.83,50.27,76.96,92.41,41.47,50.29,44.41,0.009,0.009,1,11.8,1,0,1.01,0.85,0,0,0,1,1,355950.0,49.8,0.1645,False,O,▲,409510,▲,O,X,-0.12,250,0,1,1,1,603000.0,split,50.0,NORMAL+PM_BLOCK_INTRADAY+EF:RSI 80+ 과열 분할 진입+ENTRY:split,13.19,4.0,2.3,normal,7.0,v1_sl_first_gap_at_open,NORMAL+PM_BLOCK_INTRADAY+EF:RSI 80+ 과열 분할 진입+ENTRY:split,SWING_20D,80,FIBO_1.272,40,FIBO_1.618,25,0.0,기타 금융업,7.680487804878048,14.592926829268292,9.0,39.3,OK,58.963745983445556,58.963745983445556,4,1,0.4,0.4,0.2,STRUCT+TIMING+AI+SECTOR,default,default,default,60,20260429,20260429,,64.5,64.5,64.5,26.67,26.67,FRESH,0.619,,False,0.436,True,MATURE,4239.0,2.253,0.88,0.88,0.0,0.0,0.0,v22_calibrated,,,,,,True,6.9,,ELITE_SCORE,MATURE,4239,2.1.0,OK,,100.0,ATTACK,OK,OK,OK,OK,OK,OK,OK,0,7,True,True,True,
484,487570,HS효성,KOSPI,금융,65500,104.84,2440.5,0.0,0.0,OVERHEAT,OVERHEAT,5,False,0,False,66.8,66.8,87.8,59.9,38.4,0.0,16.5,62.0,49.4,38.2,0.08,12.3,,0,58300.0,54000.0,66400.0,69100.0,,2.16,9.1,60110,2.64,특이사항 없음,0,4.19,83.7,18.01,STRUCT 강점,,RSI 과열,과열 (RSI/수익률),CAUTION,56.0,기타 금융업,10483994200.0,93.5,20.25,0,0,11.97,16.34,20.63,16.55,0.92,1.55,7.75,-25.75,-46.45,0.163,0.143,1,6.4,1,0,1.74,0.94,0,0,0,1,1,55280.0,8.97,0.2099,False,O,▼,58377,▲,O,X,1.03,250,0,-1,1,1,75400.0,split,50.0,NORMAL+PM_BLOCK_INTRADAY+EF:당일 10%+ 급등 분할 진입 + RSI 80+ 과열 분할 진입+ENTRY:split,7.38,6.0,1.9,normal,7.0,v1_sl_first_gap_at_open,NORMAL+PM_BLOCK_INTRADAY+EF:당일 10%+ 급등 분할 진입 + RSI 80+ 과열 분할 진입+ENTRY:split,SWING_20D,80,SWING_60D,60,SWING_120D,45,0.0,기타 금융업,7.680487804878048,14.592926829268292,9.0,38.4,OK,62.5,62.5,6,1,0.4,0.4,0.2,STRUCT+TIMING+AI+SECTOR,default,default,default,60,20260429,20260429,,66.8,66.8,66.8,26.67,26.67,FRESH,0.619,,False,0.454,False,MATURE,4239.0,1.884,0.88,0.88,0.0,0.0,0.0,v22_calibrated,,,,,,True,1.4,,ELITE_SCORE,MATURE,4239,2.1.0,OK,,100.0,ATTACK,OK,OK,OK,OK,OK,OK,OK,0,7,True,True,True,
485,008770,호텔신라,KOSPI,유통·소비재,67700,361.14,26571.0,0.0,0.0,OVERHEAT,OVERHEAT,5,False,0,False,68.8,68.8,93.6,61.4,34.0,0.0,16.4,63.0,59.6,25.5,0.15,21.5,,0,55700.0,50500.0,70300.0,78700.0,,2.41,0.93,51734,48.73,특이사항 없음,0,17.56,84.7,27.58,STRUCT 강점,TIMING 보조,RSI 과열,과열 (RSI/수익률),CAUTION,56.0,기타 상품 전문 소매업,36114477600.0,93.9,59.72,0,0,-2.45,21.54,35.81,53.17,47.66,38.73,44.37,20.99,-9.27,0.048,0.048,1,8.7,1,0,2.41,0.91,0,0,0,1,1,58415.0,30.86,0.3777,False,O,▲,64592,▲,O,X,-0.43,250,0,1,1,1,89300.0,split,50.0,NORMAL+PM_BLOCK_INTRADAY+EF:RSI 80+ 과열 분할 진입+ENTRY:split,9.34,5.0,2.8,normal,7.0,v1_sl_first_gap_at_open,NORMAL+PM_BLOCK_INTRADAY+EF:RSI 80+ 과열 분할 진입+ENTRY:split,SWING_20D,80,FIBO_1.272,40,FIBO_1.618,25,0.0,기타 상품 전문 소매업,8.196428571428571,7.399285714285713,11.0,34.0,OK,60.56764585034773,60.56764585034773,6,1,0.4,0.4,0.2,STRUCT+TIMING+AI+SECTOR,default,default,default,60,20260429,20260429,,68.8,68.8,68.8,26.67,26.67,FRESH,0.619,,False,0.47,False,MATURE,4239.0,2.808,0.88,0.88,0.0,0.0,0.0,v22_calibrated,,,,,,True,3.8,,ELITE_SCORE,MATURE,4239,2.1.0,OK,,100.0,ATTACK,OK,OK,OK,OK,OK,OK,OK,0,7,True,True,True,
486,004990,롯데지주,KOSPI,금융,31300,258.05,31194.8,0.0,0.0,OVERHEAT,OVERHEAT,5,False,0,False,67.5,67.5,94.3,53.8,41.3,0.0,16.4,63.1,53.0,33.8,0.07,3.3,,0,30300.0,28600.0,31500.0,39600.0,,2.52,3.89,32207,11.29,특이사항 없음,0,4.28,77.1,9.82,STRUCT 강점,,RSI 과열,과열 (RSI/수익률),CAUTION,56.0,기타 금융업,25804723475.0,74.4,13.1,0,0,7.19,10.6,9.25,9.44,-1.11,7.01,0.64,-27.78,-40.99,0.36,0.228,1,6.0,1,1,1.18,0.96,0,0,0,1,1,28100.0,-2.82,0.1338,False,O,▲,29238,▲,O,X,0.17,250,0,1,1,1,,enter,100.0,NORMAL+PM_BLOCK_INTRADAY+EF:정상,5.61,5.0,0.7,normal,7.0,v1_sl_first_gap_at_open,NORMAL+PM_BLOCK_INTRADAY+EF:정상,SWING_20D,80,SWING_60D,60,,0,0.0,기타 금융업,7.680487804878048,14.592926829268292,9.0,41.3,OK,61.92523868450008,61.92523868450008,8,1,0.4,0.4,0.2,STRUCT+TIMING+AI+SECTOR,default,default,default,60,20260429,20260429,,67.5,67.5,67.5,26.67,26.67,FRESH,0.619,,False,0.46,False,MATURE,4239.0,0.706,0.88,0.706,0.0,0.0,0.0,v22_calibrated,,,,,,True,0.6,,ELITE_SCORE,MATURE,4239,2.1.0,OK,,100.0,ATTACK,OK,OK,OK,OK,OK,OK,OK,0,7,True,True,True,
487,204620,글로벌텍스프리,KOSDAQ,서비스 기타,6000,122.75,4217.0,0.0,0.0,OVERHEAT,OVERHEAT,5,False,0,False,72.0,72.0,94.6,76.5,17.7,0.0,16.3,62.9,76.9,3.9,0.09,10.5,,0,5430.0,4905.0,6100.0,6390.0,,2.31,1.77,5019,15.44,특이사항 없음,1,8.74,77.5,15.94,STRUCT 강점,TIMING 보조,RSI 과열,과열 (RSI/수익률),CAUTION,56.0,금융 지원 서비스업,12275312955.0,77.5,24.14,0,0,3.09,14.94,16.5,21.46,31.72,8.11,12.66,5.05,-39.89,0.122,0.073,1,9.1,1,0,1.73,0.93,0,0,0,1,1,5068.0,19.52,0.275,False,O,▲,5489,▲,O,X,0.52,250,0,1,1,1,7230.0,enter,100.0,NORMAL+PM_BLOCK_INTRADAY+EF:정상,9.67,6.0,1.3,normal,7.0,v1_sl_first_gap_at_open,NORMAL+PM_BLOCK_INTRADAY+EF:정상,SWING_20D,80,ATR_3.5x,45,SWING_120D,45,0.0,금융 지원 서비스업,6.783928571428572,4.263571428571428,12.0,17.7,OK,79.5,79.5,6,1,0.4,0.4,0.2,STRUCT+TIMING+AI+SECTOR,default,default,default,60,20260429,20260429,,72.0,72.0,72.0,26.67,26.67,FRESH,0.619,,False,0.496,False,MATURE,4239.0,1.276,0.88,0.88,0.0,0.0,0.0,v22_calibrated,,,,,,True,1.7,,ELITE_SCORE,MATURE,4239,2.1.0,OK,,100.0,ATTACK,OK,OK,OK,OK,OK,OK,OK,0,7,True,True,True,
488,241520,DSC인베스트먼트,KOSDAQ,기타,17760,366.26,4724.2,0.0,0.0,OVERHEAT,OVERHEAT,5,False,0,False,65.5,65.5,91.1,52.0,41.5,0.0,16.1,61.5,49.6,38.0,0.41,14.4,,0,15530.0,13190.0,19620.0,20450.0,,2.0,1.14,14061,47.28,특이사항 없음,0,12.3,78.0,20.11,STRUCT 강점,,RSI 과열,과열 (RSI/수익률),CAUTION,56.0,신탁업 및 집합투자업,36626104000.0,81.0,40.58,0,0,-2.36,15.47,20.73,26.41,107.96,129.16,17.61,81.29,81.16,0.08,0.08,1,12.0,1,0,3.69,0.74,0,0,0,1,1,13527.0,26.31,0.307,False,O,▲,16689,▲,O,X,-2.25,250,0,1,1,1,22950.0,enter,100.0,NORMAL+PM_BLOCK_INTRADAY+EF:정상,15.07,6.0,1.7,normal,7.0,v1_sl_first_gap_at_open,NORMAL+PM_BLOCK_INTRADAY+EF:정상,SWING_20D,80,ATR_3.5x,45,FIBO_1.272,40,0.0,신탁업 및 집합투자업,7.800172413793104,10.187672413793104,10.0,41.5,OK,55.93721249009573,55.93721249009573,6,1,0.4,0.4,0.2,STRUCT+TIMING+AI+SECTOR,default,default,default,60,20260429,20260429,,65.5,65.5,65.5,26.67,26.67,FRESH,0.619,,False,0.444,True,MATURE,4239.0,1.748,0.88,0.88,0.0,0.0,0.0,v22_calibrated,,,,,,True,10.5,,ELITE_SCORE,MATURE,4239,2.1.0,OK,,100.0,ATTACK,OK,OK,OK,OK,OK,OK,OK,0,7,True,True,True,
489,005010,휴스틸,KOSPI,철강·금속,7120,968.63,4000.6,0.0,0.0,OVERHEAT,OVERHEAT,5,False,0,False,65.9,65.9,53.8,100.0,21.7,0.0,16.1,58.5,78.3,2.1,0.08,21.7,,0,5850.0,4970.0,7300.0,8210.0,,2.92,2.31,5781,8.49,특이사항 없음,0,-0.8,73.4,27.76,TIMING 강점,,RSI 과열,과열 (RSI/수익률),CAUTION,56.0,1차 철강 제조업,96862655275.0,84.1,39.51,0,0,5.64,39.88,37.98,33.83,70.95,75.59,25.03,44.28,27.59,0.0,0.0,1,12.0,0,0,2.82,0.92,0,0,0,1,1,5321.0,23.14,0.8586,False,O,▲,5656,▲,O,X,-3.86,250,0,1,1,1,9360.0,enter,100.0,NORMAL+PM_BLOCK_INTRADAY+EF:정상,15.04,6.0,1.6,normal,7.0,v1_sl_first_gap_at_open,NORMAL+PM_BLOCK_INTRADAY+EF:정상,SWING_20D,80,FIBO_1.272,40,FIBO_1.618,25,0.0,1차 철강 제조업,16.336451612903225,28.52225806451613,2.0,21.7,OK,73.5,73.5,4,1,0.4,0.4,0.2,STRUCT+TIMING+AI+SECTOR,default,default,default,60,20260429,20260429,,65.9,65.9,65.9,26.67,26.67,FRESH,0.619,,False,0.447,True,MATURE,4239.0,1.648,0.88,0.88,0.0,0.0,0.0,v22_calibrated,,,,,,True,2.5,,ELITE_SCORE,MATURE,4239,2.1.0,OK,,100.0,ATTACK,OK,OK,OK,OK,OK,OK,OK,0,7,True,True,True,
490,382900,범한퓨얼셀,KOSDAQ,인프라·에너지,35050,122.74,3070.7,0.0,0.0,OVERHEAT,OVERHEAT,5,False,0,False,67.2,67.2,85.0,71.8,22.5,0.0,16.1,59.8,62.5,21.9,0.06,10.9,,0,31600.0,28850.0,35450.0,36300.0,,0.99,5.05,31687,9.63,특이사항 없음,0,12.6,84.6,16.51,STRUCT 강점,TIMING 보조,RSI 과열,과열 (RSI/수익률),CAUTION,56.0,"전동기, 발전기 및 전기 변환 · 공급 · 제어 장치 제조업",12273601400.0,92.1,28.14,0,0,6.53,9.7,17.82,26.99,7.85,-1.96,18.19,-18.82,-49.96,0.0,0.0,1,6.7,1,0,0.97,0.96,0,0,0,1,1,30795.0,10.61,0.0873,False,O,▲,33041,▲,O,X,5.47,250,0,1,1,1,40000.0,split,50.0,NORMAL+PM_BLOCK_INTRADAY+EF:RSI 80+ 과열 분할 진입+ENTRY:split,8.7,6.0,1.4,normal,7.0,v1_sl_first_gap_at_open,NORMAL+PM_BLOCK_INTRADAY+EF:RSI 80+ 과열 분할 진입+ENTRY:split,SWING_20D,80,SWING_60D,60,SWING_120D,45,0.0,"전동기, 발전기 및 전기 변환 · 공급 · 제어 장치 제조업",14.106875,26.830625,4.0,22.5,OK,70.0,70.0,4,1,0.4,0.4,0.2,STRUCT+TIMING+AI+SECTOR,default,default,default,60,20260429,20260429,,67.2,67.2,67.2,26.67,26.67,FRESH,0.619,,False,0.458,False,MATURE,4239.0,1.4,0.88,0.88,0.0,0.0,0.0,v22_calibrated,,,,,,True,1.1,,ELITE_SCORE,MATURE,4239,2.1.0,OK,,100.0,ATTACK,OK,OK,OK,OK,OK,OK,OK,0,7,True,True,True,
491,131290,티에스이,KOSDAQ,기타,168800,144.14,18671.7,0.0,0.0,OVERHEAT,OVERHEAT,5,False,0,False,62.6,62.6,83.2,40.9,64.8,0.0,16.0,63.0,42.3,47.1,0.37,13.7,,0,148500.0,126200.0,184700.0,192000.0,,-0.13,0.93,109131,186.9,특이사항 없음,0,31.93,77.8,19.31,STRUCT 강점,AI 보조,RSI 과열,과열 (RSI/수익률),CAUTION,56.0,"측정, 시험, 항해, 제어 및 기타 정밀기기 제조업; 광학기기 제외",14414376550.0,79.2,71.35,0,0,-3.43,-0.3,19.21,42.09,111.0,227.13,33.29,84.33,179.13,0.016,0.016,1,12.0,1,0,1.24,0.8,0,0,0,1,1,132970.0,54.68,-0.281,False,O,▲,179524,▲,X,X,-3.32,250,0,1,1,1,214500.0,enter,100.0,NORMAL+PM_BLOCK_INTRADAY+EF:정상,15.02,5.0,1.6,normal,7.0,v1_sl_first_gap_at_open,NORMAL+PM_BLOCK_INTRADAY+EF:정상,SWING_20D,80,BB_UPPER,75,FIBO_1.272,40,0.0,"측정, 시험, 항해, 제어 및 기타 정밀기기 제조업; 광학기기 제외",7.800172413793104,10.187672413793104,10.0,64.8,OK,40.99338797159309,40.99338797159309,4,1,0.4,0.4,0.2,STRUCT+TIMING+AI+SECTOR,default,default,default,60,20260429,20260429,,62.6,62.6,62.6,26.67,26.67,FRESH,0.619,,False,0.421,True,MATURE,4239.0,1.623,0.88,0.88,0.0,0.0,0.0,v22_calibrated,,,,,,True,9.4,,ELITE_SCORE,MATURE,4239,2.1.0,OK,,100.0,ATTACK,OK,OK,OK,OK,OK,OK,OK,0,7,True,True,True,
492,018670,SK가스,KOSPI,기타,284500,181.3,26336.9,0.0,0.0,OVERHEAT,OVERHEAT,5,False,0,False,59.9,59.9,70.3,59.5,39.8,0.0,16.0,56.5,30.5,61.9,0.23,1.6,진입적정,0,280000.0,258000.0,290500.0,314500.0,,2.25,1.86,247411,16.24,특이사항 없음,0,1.7,85.0,13.32,STRUCT 강점,,RSI 과열,과열 (RSI/수익률),CAUTION,56.0,기타 전문 도매업,18130047000.0,78.6,18.12,0,0,6.75,15.65,18.3,9.63,22.89,4.6,0.83,-3.78,-43.4,0.0,0.0,1,6.9,0,1,1.01,0.89,0,0,0,1,1,250650.0,14.99,0.3125,False,O,▲,258544,▲,O,X,3.19,250,0,1,1,1,323000.0,split,50.0,NORMAL+PM_BLOCK_INTRADAY+EF:RSI 80+ 과열 분할 진입+ENTRY:split,7.86,5.0,0.5,normal,7.0,v1_sl_first_gap_at_open,NORMAL+PM_BLOCK_INTRADAY+EF:RSI 80+ 과열 분할 진입+ENTRY:split,SWING_20D,80,ATR_3.5x,45,FIBO_1.272,40,0.0,기타 전문 도매업,7.800172413793104,10.187672413793104,10.0,39.8,OK,57.14785754911568,57.14785754911568,6,1,0.4,0.4,0.2,STRUCT+TIMING+AI+SECTOR,default,default,default,60,20260429,20260429,,59.9,59.9,59.9,26.67,26.67,FRESH,0.619,,False,0.399,True,MATURE,4239.0,0.477,0.88,0.477,0.0,0.0,0.0,v22_calibrated,,,,,,True,2.1,,ELITE_SCORE,MATURE,4239,2.1.0,OK,,100.0,ATTACK,OK,OK,OK,OK,OK,OK,OK,0,7,True,True,True,
493,033790,피노,KOSDAQ,IT/전기전자,14400,195.68,11855.8,0.0,0.0,OVERHEAT,OVERHEAT,5,False,0,False,63.8,63.8,87.2,41.3,62.0,0.0,16.0,63.5,45.9,42.6,0.09,25.1,,0,11510.0,9780.0,14800.0,15450.0,,2.3,0.25,8990,82.11,특이사항 없음,0,14.08,78.7,31.37,STRUCT 강점,AI 보조,RSI 과열,과열 (RSI/수익률),CAUTION,56.0,통신 및 방송 장비 제조업,19567865140.0,82.9,64.62,0,0,1.48,26.65,58.24,83.67,152.63,275.98,74.87,125.96,227.98,0.006,0.006,1,12.0,0,0,1.45,0.94,0,0,0,1,1,10808.0,60.17,0.3688,False,O,▲,13545,▲,O,X,0.0,250,0,1,1,1,17610.0,enter,100.0,NORMAL+PM_BLOCK_INTRADAY+EF:정상,15.03,5.0,1.9,normal,7.0,v1_sl_first_gap_at_open,NORMAL+PM_BLOCK_INTRADAY+EF:정상,SWING_20D,80,ATR_3.5x,45,FIBO_1.272,40,0.0,통신 및 방송 장비 제조업,2.853258426966292,18.027078651685393,8.0,62.0,OK,41.0,41.0,6,1,0.4,0.4,0.2,STRUCT+TIMING+AI+SECTOR,default,default,default,60,20260429,20260429,,63.8,63.8,63.8,26.67,26.67,FRESH,0.619,,False,0.43,True,MATURE,4239.0,1.902,0.88,0.88,0.0,0.0,0.0,v22_calibrated,,,,,,True,2.8,,ELITE_SCORE,MATURE,4239,2.1.0,OK,,100.0,ATTACK,OK,OK,OK,OK,OK,OK,OK,0,7,True,True,True,
494,354320,알멕,KOSDAQ,철강·금속,101400,171.83,6480.9,0.0,0.0,OVERHEAT,OVERHEAT,5,False,0,False,64.3,64.3,87.9,51.6,42.6,0.0,16.0,60.7,45.3,43.4,0.05,21.9,,0,83200.0,70700.0,103000.0,110100.0,,0.74,0.81,64007,240.08,특이사항 없음,0,52.54,82.3,27.98,STRUCT 강점,,RSI 과열,과열 (RSI/수익률),CAUTION,56.0,1차 비철금속 제조업,17182562150.0,80.1,77.9,0,0,6.85,9.98,20.0,81.4,63.02,381.71,72.6,36.35,333.71,0.0,0.0,1,12.0,1,0,1.47,0.97,0,0,0,1,1,73045.0,58.42,-0.1797,False,O,▲,98025,▲,O,X,-0.21,250,0,1,1,1,114900.0,split,50.0,NORMAL+PM_BLOCK_INTRADAY+EF:RSI 80+ 과열 분할 진입+ENTRY:split,15.02,5.0,1.6,normal,7.0,v1_sl_first_gap_at_open,NORMAL+PM_BLOCK_INTRADAY+EF:RSI 80+ 과열 분할 진입+ENTRY:split,SWING_20D,80,BB_UPPER,75,ATR_3.5x,45,0.0,1차 비철금속 제조업,16.336451612903225,28.52225806451613,2.0,42.6,OK,42.86744497533771,42.86744497533771,4,1,0.4,0.4,0.2,STRUCT+TIMING+AI+SECTOR,default,default,default,60,20260429,20260429,,64.3,64.3,64.3,26.67,26.67,FRESH,0.619,,False,0.434,True,MATURE,4239.0,1.584,0.88,0.88,0.0,0.0,0.0,v22_calibrated,,,,,,True,1.6,,ELITE_SCORE,MATURE,4239,2.1.0,OK,,100.0,ATTACK,OK,OK,OK,OK,OK,OK,OK,0,7,True,True,True,
495,445680,큐리옥스바이오시스템즈,KOSDAQ,기타,101500,142.19,17461.3,0.0,0.0,OVERHEAT,OVERHEAT,5,False,0,False,53.0,53.0,52.8,52.9,53.6,0.0,15.9,53.1,0.8,99.0,0.11,11.5,밸런스우수,0,91000.0,77300.0,104100.0,149200.0,,2.04,0.97,109751,30.64,특이사항 없음,0,19.94,78.9,17.1,저점추세 양호,,RSI 과열,과열 (RSI/수익률),CAUTION,56.0,의료용 기기 제조업,14219146800.0,69.0,33.51,0,0,7.98,11.05,8.91,16.27,-15.91,34.62,7.47,-42.58,-13.38,0.344,0.152,1,12.0,1,0,0.66,0.92,0,0,0,1,-1,106960.0,-7.52,0.1363,False,X,▲,94574,▲,O,X,0.53,250,0,1,1,1,,enter,100.0,NORMAL+PM_BLOCK_INTRADAY+EF:정상,15.05,5.0,1.0,normal,7.0,v1_sl_first_gap_at_open,NORMAL+PM_BLOCK_INTRADAY+EF:정상,SWING_20D,80,SWING_60D,60,,0,0.0,의료용 기기 제조업,7.800172413793104,10.187672413793104,10.0,53.6,OK,65.5747280516423,65.5747280516423,4,1,0.4,0.4,0.2,STRUCT+TIMING+AI+SECTOR,default,default,default,60,20260429,20260429,,53.0,53.0,53.0,26.67,26.67,FRESH,0.619,,False,0.344,True,MATURE,4239.0,0.956,0.88,0.88,0.0,0.0,0.0,v22_calibrated,,,,,,True,2.6,,ELITE_SCORE,MATURE,4239,2.1.0,OK,,100.0,ATTACK,OK,OK,OK,OK,OK,OK,OK,0,7,True,True,True,
496,336370,솔루스첨단소재,KOSPI,IT/전기전자,15430,151.11,10834.5,0.0,0.0,OVERHEAT,OVERHEAT,5,False,0,False,66.0,66.0,92.2,30.1,85.2,0.0,15.8,69.2,62.1,22.4,0.29,26.1,,0,12240.0,10400.0,16900.0,19580.0,,1.41,0.73,11762,36.39,특이사항 없음,0,12.28,83.3,32.41,STRUCT 강점,AI 보조,RSI 과열,과열 (RSI/수익률),CAUTION,56.0,전자부품 제조업,15110759920.0,81.3,94.47,0,0,-4.46,14.3,48.37,66.81,79.42,60.9,58.01,52.75,12.9,0.14,0.14,1,12.0,1,0,2.23,0.81,0,0,0,1,1,11831.0,31.18,-0.0665,False,O,▲,16187,▲,X,X,-1.55,250,0,1,1,1,23000.0,split,50.0,NORMAL+PM_BLOCK_INTRADAY+EF:RSI 80+ 과열 분할 진입+ENTRY:split,15.03,5.0,2.5,normal,7.0,v1_sl_first_gap_at_open,NORMAL+PM_BLOCK_INTRADAY+EF:RSI 80+ 과열 분할 진입+ENTRY:split,SWING_20D,80,FIBO_1.272,40,FIBO_1.618,25,0.0,전자부품 제조업,2.853258426966292,18.027078651685393,8.0,85.2,OK,38.38606337104546,38.38606337104546,4,1,0.4,0.4,0.2,STRUCT+TIMING+AI+SECTOR,default,default,default,60,20260429,20260429,,66.0,66.0,66.0,26.67,26.67,FRESH,0.619,,False,0.448,True,MATURE,4239.0,2.533,0.88,0.88,0.0,0.0,0.0,v22_calibrated,,,,,,True,9.5,,ELITE_SCORE,MATURE,4239,2.1.0,OK,,100.0,ATTACK,OK,OK,OK,OK,OK,OK,OK,0,7,True,True,True,
