종목코드,종목명,시장,업종_대분류,종가,거래대금(억원),시가총액(억원),상태,ROUTE,IS_ACTIVE,IS_NOW_ENTRY,IS_WATCH,FINAL_SCORE,STRUCT_SCORE,TIMING_SCORE,AI_SCORE,ML_SCORE,EBS,TOTAL_SCORE,LDY_SCORE,RANK_SCORE,NEWS_SCORE,추천매수가,손절가,추천매도가1,추천매도가2,TRIGGER,V_POWER,거래강도,VWAP,POC_GAP,NEWS_REASON,REGIME,TTM_SQUEEZE_CNT,Low_Trend_PCT,RSI14,이격도,ret_20d_%,ret_120d_%,rel_20d_%,rel_60d_%,rel_120d_%,업종,MFI14,BB_BW,TTM_SQUEEZE,BB_SQUEEZE_BW,ret_1d_%,ret_5d_%,ret_10d_%,ret_60d_%,RES_RATIO,RES_RATIO_NEAR,IS_ABOVE_POC,NEAR_THRES,RSI_Rising,BB_Expanding,Vol_Quality,Range_Pos,Above_MA20,SUPERTREND_DIR,SUPERTREND_VAL,VWAP_GAP,MACD_Slope_PCT,IS_SWING_SUPPORT,주봉20선_상회,주봉추세,HMA20,HMA_Trend,HMA_On,OBV_Div,외인순매수,기관순매수,개인순매수,메이저순매수,업종_상세,SECTOR_RET_5D,SECTOR_RS,SECTOR_RANK,TRIGGER_SCORE,RAW_TRIGGER_SCORE,LDY_RANK,기준일,시총기준일,벤치_60d_KOSPI_%,벤치_60d_KOSDAQ_%,60일_종목수익률_%,60일_초과수익(α)_%
090710,휴림로봇,KOSDAQ,조선·기계·설비,14000,769.95,0.0,NEUTRAL,NEUTRAL,False,False,False,34.5,20.5,33.5,77.6,77.5999984741211,6,34.5,34.5,34.5,0.0,14000,5500,31000,34100.0,,-0.35,0.18,14570,127.94,,,3,0.0,43.0,-9.27,9.29,479.71,-6.58,138.27,439.34,특수 목적용 기계 제조업,63.4,58.19,1,0,-0.71,1.67,-5.02,164.15,0.153,0.153,1,12.0,0,0,2.46,0.53,0,1,11133.0,-3.91,0.1889,False,O,▲,13570,▲,O,X,0.0,0.0,0.0,0.0,특수 목적용 기계 제조업,7.522794117647059,12.439558823529412,8.0,15.0,15.0,335,20260213,20260213,39.29,25.88,164.15,138.27
465480,인스피언,KOSDAQ,IT/전기전자,5260,108.51,0.0,ARMED,ARMED,True,False,False,33.4,35.2,4.7,56.6,56.599998474121094,6,33.4,33.4,33.4,0.0,5260,4810,6160,6776.000000000001,,-0.12,16.99,5526,-5.8,,,2,-2.47,53.3,3.99,6.37,-15.16,-9.5,-29.19,-55.53,소프트웨어 개발 및 공급업,95.0,9.77,1,1,4.99,7.46,2.73,-3.31,0.935,0.464,0,8.7,1,0,0.13,0.35,1,-1,5319.0,-4.83,0.1153,False,X,▼,4956,▲,O,X,0.0,0.0,0.0,0.0,소프트웨어 개발 및 공급업,9.977,12.653,4.0,13.216234684634577,13.216234684634577,336,20260213,20260213,39.29,25.88,-3.31,-29.19
030530,원익홀딩스,KOSDAQ,화학·소재,35150,741.06,0.0,WAIT,WAIT,False,False,True,33.4,12.0,53.8,77.0,77.0,2,33.4,33.4,33.4,0.0,35150,33300,38850,42735.0,,-1.5,1.36,35858,1.64,,,0,-11.46,31.4,-11.52,-17.29,493.75,-33.16,34.26,453.38,기초 화학물질 제조업,58.0,28.74,0,0,1.59,-6.14,-16.9,60.14,0.155,0.064,1,12.0,0,0,3.83,0.1,0,-1,42667.5,-1.98,-0.1077,True,O,▲,35724,▼,X,X,0.0,0.0,0.0,0.0,기초 화학물질 제조업,6.274,14.620750000000001,6.0,43.20409325894731,43.20409325894731,337,20260213,20260213,39.29,25.88,60.14,34.26
082740,한화엔진,KOSPI,조선·기계·설비,54000,268.45,0.0,WAIT,WAIT,False,False,True,32.4,17.5,44.8,64.8,64.80000305175781,8,32.4,32.4,32.4,0.0,54000,50500,60900,66990.0,,-0.6,0.63,54485,17.26,,,4,0.78,51.5,-1.55,1.89,37.76,-11.87,-8.86,-36.98,일반 목적용 기계 제조업,54.9,13.16,1,0,-1.82,1.89,-0.74,30.43,0.069,0.069,1,12.0,0,0,1.44,0.32,0,1,48220.0,-0.89,-0.0637,True,O,▲,54735,▼,X,X,0.0,0.0,0.0,0.0,일반 목적용 기계 제조업,7.522794117647059,12.439558823529412,8.0,22.137930514618603,22.137930514618603,338,20260213,20260213,39.29,25.88,30.43,-8.86
321370,센서뷰,KOSDAQ,IT/전기전자,2860,79.47,0.0,NEUTRAL,NEUTRAL,False,False,False,32.1,20.3,20.6,79.1,79.0999984741211,4,32.1,32.1,32.1,0.0,2860,2695,3185,3503.5000000000005,,-2.71,0.39,3247,99.6,,,2,0.0,44.5,-17.7,25.71,105.9,9.84,161.27,65.53,전자부품 제조업,61.7,47.35,1,0,-3.38,-20.33,-26.19,187.15,0.389,0.075,1,12.0,0,0,2.63,0.56,0,1,2518.9,-11.93,-0.893,True,O,▲,3251,▼,X,X,0.0,0.0,0.0,0.0,전자부품 제조업,9.977,12.653,4.0,5.0,5.0,339,20260213,20260213,39.29,25.88,187.15,161.27
358570,지아이이노베이션,KOSDAQ,기타,14800,64.72,0.0,WAIT,WAIT,False,False,True,31.8,32.8,25.1,35.3,35.29999923706055,6,31.8,31.8,31.8,0.0,14800,12740,18920,20812.0,⚡눌림회복,1.23,0.62,14750,-19.56,,,0,0.08,43.9,0.22,4.89,-14.25,-10.98,-47.41,-54.62,자연과학 및 공학 연구개발업,43.8,25.94,0,0,0.0,12.55,-6.39,-21.53,0.881,0.271,0,12.0,1,0,1.15,0.48,1,-1,16298.0,0.34,0.1,False,X,▼,14246,▼,O,X,0.0,0.0,0.0,0.0,자연과학 및 공학 연구개발업,7.600676691729324,7.282857142857143,10.0,40.6255103570343,40.6255103570343,340,20260213,20260213,39.29,25.88,-21.53,-47.41
357880,SKAI,KOSDAQ,IT/전기전자,2030,737.98,0.0,OVERHEAT,OVERHEAT,False,False,False,31.7,24.0,9.4,77.1,77.0999984741211,4,31.7,31.7,31.7,0.0,1790,1509,2355,2590.5,,-3.57,13.9,2129,-7.98,,,0,-13.09,62.0,19.08,11.97,-1.22,-3.9,-8.74,-41.59,소프트웨어 개발 및 공급업,89.9,39.66,0,0,3.41,38.85,22.22,17.14,0.479,0.4,0,12.0,0,0,0.63,0.54,1,1,1736.1,-4.68,0.8041,False,O,▼,1586,▲,O,X,0.0,0.0,0.0,0.0,소프트웨어 개발 및 공급업,9.977,12.653,4.0,22.0,22.0,341,20260213,20260213,39.29,25.88,17.14,-8.74
058730,다스코,KOSPI,기타,3790,206.42,0.0,NEUTRAL,NEUTRAL,False,False,False,31.4,16.3,36.7,71.4,71.4000015258789,4,31.4,31.4,31.4,0.0,3790,3235,4895,5384.5,,-1.34,4.56,4184,9.51,,,0,0.0,60.7,10.68,18.44,22.26,4.68,4.82,-52.48,"구조용 금속제품, 탱크 및 증기발생기 제조업",34.6,41.25,0,0,-2.32,9.54,20.13,44.11,0.0,0.0,1,12.0,0,0,0.59,0.35,1,1,3310.5,-9.43,0.4294,False,O,▲,3885,▲,X,X,0.0,0.0,0.0,0.0,"구조용 금속제품, 탱크 및 증기발생기 제조업",7.600676691729324,7.282857142857143,10.0,15.0,15.0,342,20260213,20260213,39.29,25.88,44.11,4.82
035420,NAVER,KOSPI,서비스 기타,252500,2071.46,0.0,WAIT,WAIT,False,False,True,27.8,32.4,0.0,41.8,41.79999923706055,4,27.8,27.8,27.8,0.0,252500,239000,279500,307450.0,,-1.93,0.4,254943,-3.47,,,0,2.74,36.8,-2.93,2.85,11.97,-10.91,-37.88,-62.77,"자료처리, 호스팅, 포털 및 기타 인터넷 정보매개 서비스업",43.4,21.86,0,0,-1.17,1.41,-8.18,1.41,0.536,0.502,0,8.8,0,0,0.93,0.28,0,1,246150.0,-0.96,0.0335,True,X,▼,251992,▼,O,X,0.0,0.0,0.0,0.0,"자료처리, 호스팅, 포털 및 기타 인터넷 정보매개 서비스업",18.355,21.36195652173913,2.0,10.372727643437727,10.372727643437727,343,20260213,20260213,39.29,25.88,1.41,-37.88
307950,현대오토에버,KOSPI,IT/전기전자,436500,541.04,0.0,NEUTRAL,NEUTRAL,False,False,False,27.4,14.0,29.9,65.1,65.0999984741211,6,27.4,27.4,27.4,0.0,436500,367000,576000,633600.0,,-0.42,0.42,438954,48.5,,,0,-8.06,50.6,-2.22,-8.39,185.48,-22.15,101.6,110.74,소프트웨어 개발 및 공급업,55.0,21.95,0,0,-4.28,11.49,-5.42,140.89,0.222,0.222,1,12.0,0,0,1.93,0.37,0,1,364900.0,-0.56,0.4345,False,O,▲,424126,▲,O,X,0.0,0.0,0.0,0.0,소프트웨어 개발 및 공급업,9.977,12.653,4.0,22.41189287773181,22.41189287773181,344,20260213,20260213,39.29,25.88,140.89,101.6
002230,피에스텍,KOSDAQ,기타,12440,127.2,0.0,WAIT,WAIT,False,False,True,27.4,2.8,42.2,86.4,86.4000015258789,4,27.4,27.4,27.4,0.0,12440,9100,19110,21021.0,,-1.16,1.23,12135,16.01,,,0,-4.72,49.4,-12.04,-10.7,171.02,-26.57,186.68,130.65,"측정, 시험, 항해, 제어 및 기타 정밀기기 제조업; 광학기기 제외",46.6,44.98,0,0,12.07,-10.31,-16.96,212.56,0.348,0.159,1,12.0,0,0,1.39,0.28,0,-1,15886.5,2.51,-0.5179,False,O,▲,12386,▼,O,X,0.0,0.0,0.0,0.0,"측정, 시험, 항해, 제어 및 기타 정밀기기 제조업; 광학기기 제외",7.600676691729324,7.282857142857143,10.0,37.98128788553767,37.98128788553767,345,20260213,20260213,39.29,25.88,212.56,186.68
062040,산일전기,KOSPI,인프라·에너지,145500,437.9,0.0,NEUTRAL,NEUTRAL,False,False,False,27.2,9.6,43.3,63.8,63.79999923706055,6,27.2,27.2,27.2,0.0,145500,132100,172300,189530.00000000003,,-0.08,0.8,154432,0.53,,,5,-1.82,53.4,-1.12,1.39,28.88,-12.37,-34.08,-45.86,"전동기, 발전기 및 전기 변환 · 공급 · 제어 장치 제조업",60.8,16.5,1,0,-4.65,2.11,-1.36,5.21,0.248,0.248,1,12.0,0,1,1.41,0.36,0,1,127230.0,-5.78,-0.1268,False,O,▲,153686,▼,X,X,0.0,0.0,0.0,0.0,"전동기, 발전기 및 전기 변환 · 공급 · 제어 장치 제조업",4.914615384615384,10.29076923076923,9.0,23.627766434455566,23.627766434455566,346,20260213,20260213,39.29,25.88,5.21,-34.08
319400,현대무벡스,KOSDAQ,조선·기계·설비,27450,907.12,0.0,NEUTRAL,NEUTRAL,False,False,False,26.8,14.5,12.9,77.4,77.4000015258789,2,26.8,26.8,26.8,0.0,27450,26450,29450,32395.000000000004,,-2.14,0.51,29568,170.36,,,0,0.0,34.6,-18.5,-5.34,511.36,-21.21,198.97,470.99,일반 목적용 기계 제조업,47.1,59.18,0,0,-6.31,-11.59,-13.13,224.85,0.092,0.022,1,12.0,0,0,2.42,0.54,0,-1,35440.0,-7.16,-0.1807,True,O,▲,29588,▼,X,X,0.0,0.0,0.0,0.0,일반 목적용 기계 제조업,7.522794117647059,12.439558823529412,8.0,5.0,5.0,347,20260213,20260213,39.29,25.88,224.85,198.97
059120,아진엑스텍,KOSDAQ,반도체,7510,83.73,0.0,NEUTRAL,NEUTRAL,False,False,False,26.6,11.7,1.7,96.3,96.30000305175781,2,26.6,26.6,26.6,0.0,7510,7230,8070,8877.0,,-2.49,0.76,8220,-7.49,,,0,-7.22,42.6,-15.9,-5.34,137.21,-21.21,87.35,96.84,반도체 제조업,60.0,35.27,0,0,-8.08,-16.0,-20.28,113.23,0.354,0.218,0,12.0,0,0,3.25,0.03,0,1,7291.0,-8.64,-0.8797,True,O,▲,8881,▼,X,X,0.0,0.0,0.0,0.0,반도체 제조업,3.3071428571428574,16.476190476190474,7.0,12.187239105422007,12.187239105422007,348,20260213,20260213,39.29,25.88,113.23,87.35
295310,에이치브이엠,KOSDAQ,철강·금속,85800,352.94,0.0,NEUTRAL,NEUTRAL,False,False,False,26.5,7.3,41.8,69.0,69.0,8,26.5,26.5,26.5,0.0,85800,66700,124000,136400.0,,0.0,0.76,88590,255.92,,,5,-0.14,48.3,-1.46,18.51,189.38,2.64,252.93,149.01,1차 비철금속 제조업,55.7,19.21,1,0,-1.15,-1.04,-1.94,278.81,0.104,0.104,1,12.0,0,0,1.15,0.55,0,1,66490.0,-3.15,0.0075,False,O,▲,88121,▼,X,X,0.0,0.0,0.0,0.0,1차 비철금속 제조업,4.686923076923077,0.04230769230769212,14.0,20.655016777359304,20.655016777359304,349,20260213,20260213,39.29,25.88,278.81,252.93
090360,로보스타,KOSDAQ,조선·기계·설비,78000,76.93,0.0,NEUTRAL,NEUTRAL,False,False,False,26.4,12.3,15.3,79.6,79.5999984741211,4,26.4,26.4,26.4,0.0,78000,71400,91200,100320.00000000001,,-0.7,0.24,80891,2.13,,,2,-9.55,38.7,-7.53,-2.01,198.85,-17.88,-12.51,158.48,특수 목적용 기계 제조업,60.8,21.13,0,0,-3.82,3.86,-12.26,13.37,0.265,0.231,1,12.0,0,0,1.82,0.2,0,1,72150.0,-3.57,0.12,False,O,▲,78720,▼,X,X,0.0,0.0,0.0,0.0,특수 목적용 기계 제조업,7.522794117647059,12.439558823529412,8.0,8.0,8.0,350,20260213,20260213,39.29,25.88,13.37,-12.51
306040,에스제이그룹,KOSDAQ,기타,9770,65.46,0.0,WAIT,WAIT,False,False,True,26.2,0.0,41.3,89.8,89.80000305175781,0,26.2,26.2,26.2,0.0,9770,6730,15850,17435.0,,-1.68,1.15,9880,30.45,,,0,-18.51,44.8,-15.12,-8.35,129.61,-24.22,161.47,89.24,"가죽, 가방 및 유사제품 제조업",52.9,52.54,0,0,14.4,-20.89,-25.76,187.35,0.194,0.027,1,12.0,0,0,0.87,0.22,0,-1,13535.0,-1.12,-0.7545,False,O,▲,9965,▼,X,X,0.0,0.0,0.0,0.0,"가죽, 가방 및 유사제품 제조업",7.600676691729324,7.282857142857143,10.0,34.27194694221924,34.27194694221924,351,20260213,20260213,39.29,25.88,187.35,161.47
376900,로킷헬스케어,KOSDAQ,기타,61500,177.91,0.0,NEUTRAL,NEUTRAL,False,False,False,26.0,5.4,43.3,70.4,70.4000015258789,4,26.0,26.0,26.0,0.0,61500,51200,82000,90200.00000000001,,1.79,0.65,62099,71.58,,,0,-14.62,37.3,-2.16,-14.35,293.98,-30.22,-3.37,253.61,의료용품 및 기타 의약 관련제품 제조업,44.1,36.17,0,0,-7.52,17.59,1.49,22.51,0.289,0.16,1,12.0,0,0,1.49,0.43,0,1,49160.0,-0.96,0.8215,False,O,▲,57137,▲,O,X,0.0,0.0,0.0,0.0,의료용품 및 기타 의약 관련제품 제조업,7.600676691729324,7.282857142857143,10.0,34.43111809185399,34.43111809185399,352,20260213,20260213,39.29,25.88,22.51,-3.37
256840,한국비엔씨,KOSDAQ,기타,4720,52.05,0.0,NEUTRAL,NEUTRAL,False,False,False,25.7,18.6,17.6,54.9,54.900001525878906,6,25.7,25.7,25.7,0.0,4720,4390,5380,5918.000000000001,,0.45,0.6,4965,-15.05,,,5,-2.08,44.4,-1.22,-0.21,-4.36,-16.08,-42.49,-44.73,기초 의약물질 제조업,72.5,8.83,1,1,-2.48,1.94,-4.07,-16.61,0.966,0.452,0,9.2,1,0,3.1,0.24,0,1,4382.0,-4.95,0.0787,False,X,▼,4729,▼,X,X,0.0,0.0,0.0,0.0,기초 의약물질 제조업,7.600676691729324,7.282857142857143,10.0,20.335264175551917,20.335264175551917,353,20260213,20260213,39.29,25.88,-16.61,-42.49
356860,티엘비,KOSDAQ,IT/전기전자,55500,131.99,0.0,WAIT,WAIT,False,False,True,25.7,15.3,15.4,67.3,67.30000305175781,6,25.7,25.7,25.7,0.0,55500,52700,61100,67210.0,,-1.12,0.92,57747,-20.11,,,5,1.13,44.5,-4.6,-4.8,101.45,-20.67,-43.9,61.08,전자부품 제조업,51.4,15.66,1,0,-4.48,-0.54,-7.04,-18.02,0.689,0.237,0,12.0,1,0,1.14,0.2,0,-1,65210.0,-3.89,-0.1481,True,X,▲,57840,▼,X,X,0.0,0.0,0.0,0.0,전자부품 제조업,9.977,12.653,4.0,22.873328239490125,22.873328239490125,354,20260213,20260213,39.29,25.88,-18.02,-43.9
336260,두산퓨얼셀,KOSPI,인프라·에너지,35400,127.47,0.0,NEUTRAL,NEUTRAL,False,False,False,25.0,6.5,40.0,65.6,65.5999984741211,6,25.0,25.0,25.0,0.0,35400,30300,45550,50105.00000000001,,0.1,0.49,35710,17.97,,,0,-5.63,47.2,-0.91,0.14,34.86,-13.62,-31.03,-39.88,"전동기, 발전기 및 전기 변환 · 공급 · 제어 장치 제조업",42.3,18.57,0,0,-4.07,0.43,4.27,8.26,0.345,0.237,1,12.0,0,0,1.62,0.44,0,1,30900.0,-0.87,0.0502,False,O,▲,34970,▲,O,X,0.0,0.0,0.0,0.0,"전동기, 발전기 및 전기 변환 · 공급 · 제어 장치 제조업",4.914615384615384,10.29076923076923,9.0,31.5,31.5,355,20260213,20260213,39.29,25.88,8.26,-31.03
097230,HJ중공업,KOSPI,건설·부동산,23950,211.49,0.0,WAIT,WAIT,False,False,True,24.4,15.0,6.2,70.6,70.5999984741211,4,24.4,24.4,24.4,0.0,23950,22100,27600,30360.000000000004,,0.13,0.67,23785,-9.81,,,0,-1.95,42.1,-2.96,-10.63,89.18,-24.39,-33.55,14.44,토목 건설업,61.6,17.22,0,0,0.42,2.57,-4.96,5.74,0.607,0.216,0,11.3,0,0,2.01,0.21,0,1,21975.0,0.69,0.0785,False,X,▼,23494,▼,O,X,0.0,0.0,0.0,0.0,토목 건설업,17.25857142857143,7.308571428571429,5.0,19.036515761025473,19.036515761025473,356,20260213,20260213,39.29,25.88,5.74,-33.55
437730,삼현,KOSDAQ,자동차·모빌리티,52500,125.37,0.0,NEUTRAL,NEUTRAL,False,False,False,24.4,6.2,11.2,92.0,92.0,4,24.4,24.4,24.4,0.0,52500,50700,56000,61600.00000000001,,-2.61,0.62,55785,133.83,,,0,-14.1,29.2,-16.43,-25.95,356.52,-41.82,91.51,316.15,자동차 신품 부품 제조업,45.2,39.2,0,0,-3.85,-6.08,-21.64,117.39,0.143,0.06,1,12.0,0,0,2.63,0.03,0,-1,63990.0,-5.89,0.087,True,O,▲,53823,▼,X,X,0.0,0.0,0.0,0.0,자동차 신품 부품 제조업,6.823809523809524,-13.614285714285714,16.0,8.0,8.0,357,20260213,20260213,39.29,25.88,117.39,91.51
464080,에스오에스랩,KOSDAQ,기타,18650,93.06,0.0,NEUTRAL,NEUTRAL,False,False,False,24.0,3.8,21.7,87.0,87.0,4,24.0,24.0,24.0,0.0,18650,17640,20700,22770.000000000004,,-0.65,0.25,19564,65.13,,,0,-9.04,19.0,-14.77,-15.99,81.95,-31.86,66.98,41.58,"측정, 시험, 항해, 제어 및 기타 정밀기기 제조업; 광학기기 제외",37.7,45.71,0,0,-2.66,-0.43,-22.61,92.86,0.319,0.103,1,12.0,0,0,2.12,0.06,0,1,17510.0,-4.68,0.259,True,O,▲,18251,▼,O,X,0.0,0.0,0.0,0.0,"측정, 시험, 항해, 제어 및 기타 정밀기기 제조업; 광학기기 제외",7.600676691729324,7.282857142857143,10.0,15.0,15.0,358,20260213,20260213,39.29,25.88,92.86,66.98
348340,뉴로메카,KOSDAQ,조선·기계·설비,83000,504.07,0.0,WAIT,WAIT,False,False,True,23.8,6.3,10.0,90.1,90.0999984741211,4,23.8,23.8,23.8,0.0,83000,77200,94600,104060.00000000001,,-1.42,0.33,87004,-12.43,,,2,0.0,37.1,-12.58,15.44,290.59,-0.43,199.61,250.22,특수 목적용 기계 제조업,48.1,50.04,1,0,2.09,-8.59,-9.59,225.49,0.316,0.126,0,12.0,0,0,1.24,0.6,0,1,63210.0,-4.6,-0.4554,False,O,▲,84845,▼,X,X,0.0,0.0,0.0,0.0,특수 목적용 기계 제조업,7.522794117647059,12.439558823529412,8.0,5.0,5.0,359,20260213,20260213,39.29,25.88,225.49,199.61
45226K,한화갤러리아우,KOSPI,기타,10080,58.28,0.0,WAIT,WAIT,False,False,True,23.7,12.2,12.4,69.7,69.69999694824219,6,23.7,23.7,23.7,0.0,10080,4825,20600,22660.000000000004,,-0.36,0.4,10276,-1.03,,,4,0.0,47.0,-3.4,-3.72,351.01,-17.48,356.04,276.27,기타,52.8,46.71,1,0,0.5,-0.69,10.04,395.33,0.329,0.329,0,12.0,0,0,1.54,0.63,0,1,7269.5,-1.91,-0.0751,False,O,▲,10119,▲,X,X,0.0,0.0,0.0,0.0,기타,7.600676691729324,7.282857142857143,10.0,12.0,12.0,360,20260213,20260213,39.29,25.88,395.33,356.04
117730,티로보틱스,KOSDAQ,조선·기계·설비,23600,52.81,0.0,NEUTRAL,NEUTRAL,False,False,False,23.7,6.8,16.2,82.1,82.0999984741211,4,23.7,23.7,23.7,0.0,23600,21650,27500,30250.000000000004,,-1.92,0.2,24480,18.4,,,0,-7.53,37.8,-6.49,6.79,131.6,-9.08,28.98,91.23,특수 목적용 기계 제조업,42.7,24.05,0,0,-2.88,3.51,-2.68,54.86,0.141,0.113,1,12.0,0,0,1.96,0.17,0,1,20748.0,-3.6,0.078,False,O,▲,23856,▼,X,X,0.0,0.0,0.0,0.0,특수 목적용 기계 제조업,7.522794117647059,12.439558823529412,8.0,8.0,8.0,361,20260213,20260213,39.29,25.88,54.86,28.98
347850,디앤디파마텍,KOSDAQ,기타,83500,252.38,0.0,NEUTRAL,NEUTRAL,False,False,False,23.5,12.1,20.0,61.0,61.0,4,23.5,23.5,23.5,0.0,83500,73900,102600,112860.00000000001,,0.05,0.32,82615,96.8,,,0,-2.08,35.5,-4.79,-9.73,144.62,-25.6,-35.61,104.25,자연과학 및 공학 연구개발업,51.5,32.15,0,0,-3.13,7.74,-11.64,-9.73,0.343,0.204,1,12.0,0,0,2.08,0.27,0,-1,100640.0,1.07,0.2566,False,O,▲,79810,▼,O,X,0.0,0.0,0.0,0.0,자연과학 및 공학 연구개발업,7.600676691729324,7.282857142857143,10.0,18.015045165481467,18.015045165481467,362,20260213,20260213,39.29,25.88,-9.73,-35.61
290690,소룩스,KOSDAQ,기타,3670,56.04,0.0,WAIT,WAIT,False,False,True,23.5,6.2,37.2,61.9,61.900001525878906,2,23.5,23.5,23.5,0.0,3670,3250,4510,4961.0,,-0.98,2.42,3671,-17.19,,,0,-16.05,28.4,-9.35,-11.46,-26.89,-27.33,-34.13,-67.26,전구 및 조명장치 제조업,32.9,22.35,0,0,4.56,-4.43,-12.83,-8.25,0.977,0.075,0,11.3,1,0,2.93,0.34,0,-1,4206.0,-0.05,-0.1308,False,X,▼,3724,▼,X,X,0.0,0.0,0.0,0.0,전구 및 조명장치 제조업,7.600676691729324,7.282857142857143,10.0,47.0,47.0,363,20260213,20260213,39.29,25.88,-8.25,-34.13
329180,HD현대중공업,KOSPI,조선·기계·설비,543000,1530.69,0.0,WAIT,WAIT,False,False,True,23.1,0.0,52.4,62.9,62.900001525878906,2,23.1,23.1,23.1,0.0,543000,502000,624000,686400.0,,-1.3,1.16,540422,7.35,,,0,-10.16,29.9,-6.36,-12.7,21.34,-26.46,-49.24,-53.4,선박 및 보트 건조업,30.0,26.11,0,0,0.74,0.74,-5.57,-9.95,0.542,0.378,1,9.6,0,0,1.06,0.22,0,-1,612300.0,0.48,0.143,False,X,▲,527791,▼,O,X,0.0,0.0,0.0,0.0,선박 및 보트 건조업,7.522794117647059,12.439558823529412,8.0,47.15872584826215,47.15872584826215,364,20260213,20260213,39.29,25.88,-9.95,-49.24
011790,SKC,KOSPI,화학·소재,108200,235.62,0.0,NEUTRAL,NEUTRAL,False,False,False,22.2,0.9,26.7,81.4,81.4000015258789,4,22.2,22.2,22.2,0.0,108200,101700,121200,133320.0,,-0.8,0.62,110969,8.0,,,3,-2.72,39.6,-4.33,2.08,10.3,-11.68,-42.25,-64.44,기타 화학제품 제조업,51.9,12.12,1,0,-1.37,0.56,-7.6,-2.96,0.531,0.391,1,10.3,0,0,1.13,0.24,0,1,100900.0,-2.5,-0.1252,True,X,▲,110362,▼,X,X,0.0,0.0,0.0,0.0,기타 화학제품 제조업,6.274,14.620750000000001,6.0,10.487556550572458,10.487556550572458,365,20260213,20260213,39.29,25.88,-2.96,-42.25
012450,한화에어로스페이스,KOSPI,기타,1105000,2634.49,0.0,NEUTRAL,NEUTRAL,False,False,False,22.2,0.0,29.1,81.8,81.80000305175781,2,22.2,22.2,22.2,0.0,1105000,1075000,1165000,1281500.0,,-2.65,0.96,1156516,18.09,,,0,-10.81,34.1,-11.08,-14.93,33.62,-28.69,-19.31,-41.12,"항공기,우주선 및 부품 제조업",37.6,23.18,0,0,-2.3,-6.44,-15.0,19.98,0.277,0.133,1,12.0,0,0,1.1,0.03,0,-1,1356100.0,-4.45,-0.1719,True,O,▲,1145340,▼,X,X,0.0,0.0,0.0,0.0,"항공기,우주선 및 부품 제조업",7.600676691729324,7.282857142857143,10.0,26.198738889975907,26.198738889975907,366,20260213,20260213,39.29,25.88,19.98,-19.31
462350,이노스페이스,KOSDAQ,기타,20300,117.63,0.0,WAIT,WAIT,False,False,True,22.0,11.2,18.3,58.3,58.29999923706055,4,22.0,22.0,22.0,0.0,20300,18520,23900,26290.000000000004,,-1.85,0.34,20618,51.66,,,0,-0.53,50.2,-5.78,-6.02,183.56,-21.89,41.53,143.19,"항공기,우주선 및 부품 제조업",66.5,27.05,0,0,1.0,-4.02,-9.78,67.41,0.361,0.236,1,12.0,0,0,1.51,0.24,0,1,16902.0,-1.54,-0.1173,False,O,▲,20655,▼,X,X,0.0,0.0,0.0,0.0,"항공기,우주선 및 부품 제조업",7.600676691729324,7.282857142857143,10.0,12.0,12.0,367,20260213,20260213,39.29,25.88,67.41,41.53
007810,코리아써키트,KOSPI,IT/전기전자,58400,227.71,0.0,WAIT,WAIT,False,False,True,22.0,0.0,36.5,73.7,73.69999694824219,2,22.0,22.0,22.0,0.0,58400,46700,81800,89980.0,,1.08,0.69,56600,217.85,,,0,-12.48,41.8,-4.09,-6.41,398.72,-20.17,49.71,323.98,전자부품 제조업,28.5,31.36,0,0,0.17,10.19,-17.4,89.0,0.066,0.066,1,12.0,0,0,0.83,0.31,0,1,52550.0,3.18,0.237,False,O,▲,54084,▼,O,X,0.0,0.0,0.0,0.0,전자부품 제조업,9.977,12.653,4.0,23.52427295479746,23.52427295479746,368,20260213,20260213,39.29,25.88,89.0,49.71
022100,포스코DX,KOSPI,서비스 기타,38600,248.8,0.0,NEUTRAL,NEUTRAL,False,False,False,21.8,8.2,21.4,63.0,63.0,6,21.8,21.8,21.8,0.0,38600,35750,44300,48730.00000000001,,-0.46,0.32,39107,33.82,,,0,-5.56,46.2,-2.77,-8.1,60.83,-21.86,14.8,-13.91,"건축기술, 엔지니어링 및 관련 기술 서비스업",56.2,14.93,0,0,-6.2,2.8,-0.13,54.09,0.179,0.179,1,11.5,0,0,1.59,0.23,0,1,34380.0,-1.3,0.0613,False,O,▲,38501,▲,O,X,0.0,0.0,0.0,0.0,"건축기술, 엔지니어링 및 관련 기술 서비스업",18.355,21.36195652173913,2.0,14.0,14.0,369,20260213,20260213,39.29,25.88,54.09,14.8
