시장,종목명,종목코드,업종,종가,거래대금(억원),시가총액(억원),RSI14,MFI14,이격도,MACD_Hist,MACD_Slope,거래강도,ret_5d_%,ret_10d_%,ret_60d_%,idx_60d_%,rel_60d_%,EBS,통과,근거,추천매수가,손절가,추천매도가1,추천매도가2,업종_상세,업종_대분류,RR1,Now%,LDY_SCORE,ENTRY_SCORE,ROUTE,REGIME,AI_COMMENT,REGIME_RANK,기준일,시총기준일,벤치_60d_KOSPI_%,벤치_60d_KOSDAQ_%,60일_종목수익률_%,60일_지수수익률_%,60일_초과수익(α)_%
KOSDAQ,강원에너지,114190,기타 전기장비 제조업,16900,119.46,4414.8,71.1,79.4,9.81,107.305,65.76156,0.7,14.97,14.34,46.19,11.97,34.22,5,★,"MACD상승, 정배열(단), 장기추세(120↑), 자금유입(MFI), MACD>Sig",15850,14740,17180,18630,기타 전기장비 제조업,IT/전기전자,1.1981981981981982,6.624605678233439,38.6,47.9,🔼 BRK (돌파),⑤ 하락 / 약세,💰 외국인/기관의 강력한 수급이 집중되고 있습니다. 📈 상승 추세가 견고하게 유지되고 있습니다. ⚠️ 단기 급등으로 인한 조정 가능성을 염두에 두세요.,5,20251211,20251211,22.92,11.97,46.19,11.97,34.22
KOSDAQ,이랜시스,264850,전자부품 제조업,6370,384.69,1929.8,70.7,74.5,17.78,102.0168,12.54384,3.64,7.24,28.17,25.89,11.97,13.92,6,★,"MACD상승, 거래량↑, 정배열(단), 장기추세(120↑), 자금유입(MFI), MACD>Sig",5570,5180,6160,6740,전자부품 제조업,IT/전기전자,1.5128205128205128,14.362657091561939,38.6,45.8,🔺 Watch (관찰·돌파예상),⑤ 하락 / 약세,💰 외국인/기관의 강력한 수급이 집중되고 있습니다. 📈 상승 추세가 견고하게 유지되고 있습니다. ⚠️ 단기 급등으로 인한 조정 가능성을 염두에 두세요.,5,20251211,20251211,22.92,11.97,25.89,11.97,13.92
KOSDAQ,아이티센글로벌,124500,"컴퓨터 프로그래밍, 시스템 통합 및 관리업",26850,593.82,6230.4,78.0,86.4,26.5,526.8777,241.07121,3.08,28.78,31.62,46.32,11.97,34.35,6,★,"MACD상승, 거래량↑, 정배열(단), 장기추세(120↑), 자금유입(MFI), MACD>Sig",21850,20350,24150,26450,"컴퓨터 프로그래밍, 시스템 통합 및 관리업",IT/전기전자,1.5333333333333334,22.883295194508012,38.2,53.4,🔺 Watch (관찰·돌파예상),⑤ 하락 / 약세,💰 외국인/기관의 강력한 수급이 집중되고 있습니다. 🚀 상승 에너지가 폭발적으로 증가하는 중입니다. ⚠️ 단기 급등으로 인한 조정 가능성을 염두에 두세요.,5,20251211,20251211,22.92,11.97,46.32,11.97,34.35
KOSPI,SK리츠,395400,부동산 임대 및 공급업,5680,64.16,16859.3,72.2,66.2,5.21,41.2265,-4.06402,2.39,2.71,7.78,10.94,22.92,-11.98,5,★,"거래량↑, 정배열(단), 장기추세(120↑), 자금유입(MFI), MACD>Sig",5560,5320,5850,6160,부동산 임대 및 공급업,건설·부동산,1.2083333333333333,2.158273381294964,38.1,46.6,🔺 Watch (상승 준비),⑤ 하락 / 약세,💸 자금 유입이 꾸준히 이어지고 있습니다. ⚠️ 단기 급등으로 인한 조정 가능성을 염두에 두세요.,5,20251211,20251211,22.92,11.97,10.94,22.92,-11.98
KOSPI,대성산업,128820,연료 소매업,7720,1981.21,3492.2,76.1,85.6,55.79,223.6669,123.84827,4.66,42.17,70.99,72.13,22.92,49.21,6,★,"MACD상승, 거래량↑, 정배열(단), 장기추세(120↑), 자금유입(MFI), MACD>Sig",5100,4745,5640,6180,연료 소매업,유통·소비재,1.5211267605633803,51.37254901960784,37.0,53.8,🔺 Watch (관찰·돌파예상),⑤ 하락 / 약세,💰 외국인/기관의 강력한 수급이 집중되고 있습니다. 🚀 상승 에너지가 폭발적으로 증가하는 중입니다. ⚠️ 단기 급등으로 인한 조정 가능성을 염두에 두세요.,5,20251211,20251211,22.92,11.97,72.13,22.92,49.21
KOSDAQ,큐리옥스바이오시스템즈,445680,의료용 기기 제조업,95500,107.68,16317.2,72.9,78.3,11.16,26.0132,41.94605,0.45,5.52,3.47,97.93,11.97,85.96,5,★,"MACD상승, 정배열(단), 장기추세(120↑), 자금유입(MFI), MACD>Sig",88500,82300,95900,104000,의료용 기기 제조업,기타,1.1935483870967742,7.909604519774012,37.0,42.3,🔺 Watch (관찰·돌파예상),⑤ 하락 / 약세,💰 외국인/기관의 강력한 수급이 집중되고 있습니다. 📈 상승 추세가 견고하게 유지되고 있습니다. ⚠️ 단기 급등으로 인한 조정 가능성을 염두에 두세요.,5,20251211,20251211,22.92,11.97,97.93,11.97,85.96
KOSPI,동양고속,084670,육상 여객 운송업,60900,844.02,1763.4,93.0,88.9,201.17,4233.2158,1261.93469,1.16,185.25,314.29,639.98,22.92,617.06,5,★,"MACD상승, 정배열(단), 장기추세(120↑), 자금유입(MFI), MACD>Sig",20850,19370,22600,24450,육상 여객 운송업,기타,1.1824324324324325,192.0863309352518,36.8,51.5,🔺 Watch (관찰·돌파예상),⑤ 하락 / 약세,💰 외국인/기관의 강력한 수급이 집중되고 있습니다. 🚀 상승 에너지가 폭발적으로 증가하는 중입니다. ⚠️ 단기 급등으로 인한 조정 가능성을 염두에 두세요.,5,20251211,20251211,22.92,11.97,639.98,22.92,617.06
KOSDAQ,오름테라퓨틱,475830,기초 의약물질 제조업,92300,298.55,19529.3,79.5,85.1,39.1,2349.6289,255.45227,0.77,12.97,67.51,188.44,11.97,176.47,5,★,"MACD상승, 정배열(단), 장기추세(120↑), 자금유입(MFI), MACD>Sig",68300,63600,74100,80300,기초 의약물질 제조업,기타,1.2340425531914894,35.13909224011713,34.9,52.1,🔺 Watch (관찰·돌파예상),⑤ 하락 / 약세,💰 외국인/기관의 강력한 수급이 집중되고 있습니다. 🚀 상승 에너지가 폭발적으로 증가하는 중입니다. ⚠️ 단기 급등으로 인한 조정 가능성을 염두에 두세요.,5,20251211,20251211,22.92,11.97,188.44,11.97,176.47
KOSDAQ,드림씨아이에스,223250,자연과학 및 공학 연구개발업,5680,328.36,1351.8,79.8,83.5,21.51,91.4675,38.30619,4.5,16.04,35.56,56.04,11.97,44.07,6,★,"MACD상승, 거래량↑, 정배열(단), 장기추세(120↑), 자금유입(MFI), MACD>Sig",4815,4480,5320,5830,자연과학 및 공학 연구개발업,기타,1.507462686567164,17.964693665628246,34.2,50.1,🔺 Watch (관찰·돌파예상),⑤ 하락 / 약세,💰 외국인/기관의 강력한 수급이 집중되고 있습니다. 📈 상승 추세가 견고하게 유지되고 있습니다. ⚠️ 단기 급등으로 인한 조정 가능성을 염두에 두세요.,5,20251211,20251211,22.92,11.97,56.04,11.97,44.07
KOSDAQ,삼표시멘트,038500,기타 비금속 광물제품 제조업,4145,1373.61,4473.1,88.4,90.9,32.54,82.1813,60.17127,12.37,34.36,35.46,22.63,11.97,10.66,5,★,"MACD상승, 거래량↑, 장기추세(120↑), 자금유입(MFI), MACD>Sig",3220,2995,3490,3785,기타 비금속 광물제품 제조업,기타,1.2,28.726708074534162,33.9,45.5,🔺 Watch (관찰·돌파예상),⑤ 하락 / 약세,💰 외국인/기관의 강력한 수급이 집중되고 있습니다. 📈 상승 추세가 견고하게 유지되고 있습니다. ⚠️ 단기 급등으로 인한 조정 가능성을 염두에 두세요.,5,20251211,20251211,22.92,11.97,22.63,11.97,10.66
KOSPI,한국단자,025540,"전동기, 발전기 및 전기 변환 · 공급 · 제어 장치 제조업",68200,54.63,6898.4,84.0,71.4,8.24,725.9965,-50.29468,1.66,4.12,10.71,9.82,22.92,-13.1,5,★,"거래량↑, 정배열(단), 장기추세(120↑), 자금유입(MFI), MACD>Sig",64900,61300,69200,73800,"전동기, 발전기 및 전기 변환 · 공급 · 제어 장치 제조업",인프라·에너지,1.1944444444444444,5.084745762711865,33.6,34.9,🔺 Watch (상승 준비),⑤ 하락 / 약세,💰 외국인/기관의 강력한 수급이 집중되고 있습니다. ⚠️ 단기 급등으로 인한 조정 가능성을 염두에 두세요.,5,20251211,20251211,22.92,11.97,9.82,22.92,-13.1
KOSDAQ,신성델타테크,065350,가정용 기기 제조업,63600,134.06,17479.8,65.6,69.6,10.46,1100.7097,-265.3568,1.19,5.82,19.55,6.71,11.97,-5.26,4,★,"정배열(단), 장기추세(120↑), 자금유입(MFI), MACD>Sig",59300,55200,64300,69700,가정용 기기 제조업,기타,1.2195121951219512,7.251264755480608,33.2,38.4,🔺 Watch (상승 준비),⑤ 하락 / 약세,💸 자금 유입이 꾸준히 이어지고 있습니다. ⚠️ 단기 급등으로 인한 조정 가능성을 염두에 두세요.,5,20251211,20251211,22.92,11.97,6.71,11.97,-5.26
KOSDAQ,셀바스헬스케어,208370,의료용 기기 제조업,5950,323.1,1531.6,75.1,88.3,27.2,92.7871,71.6234,3.26,34.62,31.35,50.25,11.97,38.28,6,★,"MACD상승, 거래량↑, 정배열(단), 장기추세(120↑), 자금유입(MFI), MACD>Sig",4820,4480,5320,5830,의료용 기기 제조업,기타,1.4705882352941178,23.443983402489625,33.0,50.8,🔺 Watch (관찰·돌파예상),⑤ 하락 / 약세,💰 외국인/기관의 강력한 수급이 집중되고 있습니다. 📈 상승 추세가 견고하게 유지되고 있습니다. ⚠️ 단기 급등으로 인한 조정 가능성을 염두에 두세요.,5,20251211,20251211,22.92,11.97,50.25,11.97,38.28
KOSDAQ,슈어소프트테크,298830,소프트웨어 개발 및 공급업,7040,641.36,3704.4,83.2,88.2,28.19,164.9411,38.40324,5.15,24.6,36.96,46.36,11.97,34.39,6,★,"MACD상승, 거래량↑, 정배열(단), 장기추세(120↑), 자금유입(MFI), MACD>Sig",5660,5260,6250,6840,소프트웨어 개발 및 공급업,IT/전기전자,1.475,24.381625441696116,33.0,49.5,🔺 Watch (관찰·돌파예상),⑤ 하락 / 약세,💰 외국인/기관의 강력한 수급이 집중되고 있습니다. 📈 상승 추세가 견고하게 유지되고 있습니다. ⚠️ 단기 급등으로 인한 조정 가능성을 염두에 두세요.,5,20251211,20251211,22.92,11.97,46.36,11.97,34.39
KOSDAQ,오픈엣지테크놀로지,394280,소프트웨어 개발 및 공급업,12470,71.65,2749.9,78.6,56.3,7.26,190.1326,-28.69353,4.41,3.92,12.85,1.55,11.97,-10.42,1,,"거래량↑, MACD>Sig",11970,11140,12980,14070,소프트웨어 개발 및 공급업,IT/전기전자,1.216867469879518,4.177109440267335,32.9,40.2,↩️ PULL (눌림),⑤ 하락 / 약세,⚠️ 단기 급등으로 인한 조정 가능성을 염두에 두세요.,5,20251211,20251211,22.92,11.97,1.55,11.97,-10.42
KOSPI,세아베스틸지주,001430,1차 철강 제조업,34450,161.84,12354.5,83.5,94.5,20.83,754.7636,114.01314,3.63,22.82,24.14,28.07,22.92,5.15,6,★,"MACD상승, 거래량↑, 정배열(단), 장기추세(120↑), 자금유입(MFI), MACD>Sig",29350,27300,32450,35550,1차 철강 제조업,철강·금속,1.5121951219512195,17.37649063032368,32.5,49.4,🔺 Watch (관찰·돌파예상),⑤ 하락 / 약세,💰 외국인/기관의 강력한 수급이 집중되고 있습니다. 🚀 상승 에너지가 폭발적으로 증가하는 중입니다. ⚠️ 단기 급등으로 인한 조정 가능성을 염두에 두세요.,5,20251211,20251211,22.92,11.97,28.07,22.92,5.15
KOSDAQ,레이크머티리얼즈,281740,기타 화학제품 제조업,15420,161.0,10135.7,76.8,78.1,12.4,293.2765,2.07372,2.44,12.88,20.19,28.93,11.97,16.96,5,★,"MACD상승, 거래량↑, 장기추세(120↑), 자금유입(MFI), MACD>Sig",14130,13140,15320,16600,기타 화학제품 제조업,화학·소재,1.202020202020202,9.129511677282377,32.5,39.5,🔼 BRK (돌파),⑤ 하락 / 약세,💰 외국인/기관의 강력한 수급이 집중되고 있습니다. 📈 상승 추세가 견고하게 유지되고 있습니다. ⚠️ 단기 급등으로 인한 조정 가능성을 염두에 두세요.,5,20251211,20251211,22.92,11.97,28.93,11.97,16.96
KOSDAQ,해성에어로보틱스,059270,기타 금속 가공제품 제조업,9300,80.5,1038.4,82.2,86.4,15.74,179.8085,13.77162,2.1,9.93,25.0,53.97,11.97,42.0,5,★,"MACD상승, 거래량↑, 장기추세(120↑), 자금유입(MFI), MACD>Sig",8280,7700,8970,9720,기타 금속 가공제품 제조업,기타,1.1896551724137931,12.318840579710146,31.9,32.9,🔺 Watch (관찰·돌파예상),⑤ 하락 / 약세,💰 외국인/기관의 강력한 수급이 집중되고 있습니다. 📈 상승 추세가 견고하게 유지되고 있습니다. ⚠️ 단기 급등으로 인한 조정 가능성을 염두에 두세요.,5,20251211,20251211,22.92,11.97,53.97,11.97,42.0
KOSPI,삼아알미늄,006110,1차 비철금속 제조업,26200,65.75,3854.5,69.2,67.7,8.62,337.7725,-10.41721,3.15,8.26,16.44,15.16,22.92,-7.76,5,★,"거래량↑, 정배열(단), 장기추세(120↑), 자금유입(MFI), MACD>Sig",24850,23100,26950,29200,1차 비철금속 제조업,철강·금속,1.2,5.432595573440644,31.6,36.9,🔺 Watch (상승 준비),⑤ 하락 / 약세,💸 자금 유입이 꾸준히 이어지고 있습니다. ⚠️ 단기 급등으로 인한 조정 가능성을 염두에 두세요.,5,20251211,20251211,22.92,11.97,15.16,22.92,-7.76
KOSDAQ,메디아나,041920,의료용 기기 제조업,7800,107.06,1450.7,79.9,84.0,27.44,181.5675,26.03562,2.86,21.5,41.3,44.71,11.97,32.74,6,★,"MACD상승, 거래량↑, 정배열(단), 장기추세(120↑), 자금유입(MFI), MACD>Sig",6300,5860,6970,7630,의료용 기기 제조업,기타,1.5227272727272727,23.809523809523807,30.3,49.3,🔺 Watch (관찰·돌파예상),⑤ 하락 / 약세,💰 외국인/기관의 강력한 수급이 집중되고 있습니다. 📈 상승 추세가 견고하게 유지되고 있습니다. ⚠️ 단기 급등으로 인한 조정 가능성을 염두에 두세요.,5,20251211,20251211,22.92,11.97,44.71,11.97,32.74
KOSDAQ,인탑스,049070,통신 및 방송 장비 제조업,15740,54.88,2707.3,77.5,76.0,8.18,228.3803,-25.82749,4.02,-3.91,16.42,2.47,11.97,-9.5,2,,"거래량↑, 자금유입(MFI), MACD>Sig",14990,13940,16250,17610,통신 및 방송 장비 제조업,IT/전기전자,1.2,5.003335557038025,29.9,36.2,🔁 MR (반전),⑤ 하락 / 약세,💰 외국인/기관의 강력한 수급이 집중되고 있습니다. ⚠️ 단기 급등으로 인한 조정 가능성을 염두에 두세요.,5,20251211,20251211,22.92,11.97,2.47,11.97,-9.5
KOSDAQ,하림지주,003380,기타 금융업,11530,372.55,12914.2,84.8,81.3,33.84,198.1081,152.68223,6.36,25.87,42.17,42.87,11.97,30.9,6,★,"MACD상승, 거래량↑, 정배열(단), 장기추세(120↑), 자금유입(MFI), MACD>Sig",8870,8250,9800,10740,기타 금융업,금융,1.5,29.988726042841034,29.8,53.2,🔺 Watch (관찰·돌파예상),⑤ 하락 / 약세,💰 외국인/기관의 강력한 수급이 집중되고 있습니다. 🚀 상승 에너지가 폭발적으로 증가하는 중입니다. ⚠️ 단기 급등으로 인한 조정 가능성을 염두에 두세요.,5,20251211,20251211,22.92,11.97,42.87,11.97,30.9
KOSDAQ,인바디,041830,의료용 기기 제조업,33750,74.95,4549.8,76.9,76.5,13.3,335.5042,141.36597,4.43,13.64,16.38,22.5,11.97,10.53,6,★,"MACD상승, 거래량↑, 정배열(단), 장기추세(120↑), 자금유입(MFI), MACD>Sig",30700,28550,33900,37100,의료용 기기 제조업,기타,1.4883720930232558,9.93485342019544,29.7,38.0,🔼 BRK (돌파),⑤ 하락 / 약세,💰 외국인/기관의 강력한 수급이 집중되고 있습니다. 🚀 상승 에너지가 폭발적으로 증가하는 중입니다. ⚠️ 단기 급등으로 인한 조정 가능성을 염두에 두세요.,5,20251211,20251211,22.92,11.97,22.5,11.97,10.53
KOSPI,일성건설,013360,토목 건설업,2590,581.87,1399.2,93.0,96.6,65.13,131.9153,10.81492,3.13,37.55,103.78,78.62,22.92,55.7,6,★,"MACD상승, 거래량↑, 정배열(단), 장기추세(120↑), 자금유입(MFI), MACD>Sig",1616,1502,1785,1955,토목 건설업,건설·부동산,1.4824561403508771,60.27227722772277,29.6,49.9,🔺 Watch (관찰·돌파예상),⑤ 하락 / 약세,💰 외국인/기관의 강력한 수급이 집중되고 있습니다. 📈 상승 추세가 견고하게 유지되고 있습니다. ⚠️ 단기 급등으로 인한 조정 가능성을 염두에 두세요.,5,20251211,20251211,22.92,11.97,78.62,22.92,55.7
KOSDAQ,압타바이오,293780,자연과학 및 공학 연구개발업,10420,176.29,2801.0,83.2,92.3,26.42,217.8607,66.04354,4.23,23.31,31.9,27.23,11.97,15.26,6,★,"MACD상승, 거래량↑, 정배열(단), 장기추세(120↑), 자금유입(MFI), MACD>Sig",8490,7900,9380,10270,자연과학 및 공학 연구개발업,기타,1.5084745762711864,22.732626619552416,29.5,49.6,🔺 Watch (관찰·돌파예상),⑤ 하락 / 약세,💰 외국인/기관의 강력한 수급이 집중되고 있습니다. 📈 상승 추세가 견고하게 유지되고 있습니다. ⚠️ 단기 급등으로 인한 조정 가능성을 염두에 두세요.,5,20251211,20251211,22.92,11.97,27.23,11.97,15.26
KOSPI,STX엔진,077970,일반 목적용 기계 제조업,37050,141.15,14874.9,79.1,65.7,11.94,787.8646,-50.30361,0.81,7.24,11.09,-21.17,22.92,-44.09,3,,"장기추세(120↑), 자금유입(MFI), MACD>Sig",34100,31700,36950,40050,일반 목적용 기계 제조업,조선·기계·설비,1.1875,8.651026392961878,28.0,31.8,↩️ PULL (눌림),⑤ 하락 / 약세,💸 자금 유입이 꾸준히 이어지고 있습니다. ⚠️ 단기 급등으로 인한 조정 가능성을 염두에 두세요.,5,20251211,20251211,22.92,11.97,-21.17,22.92,-44.09
KOSDAQ,나노엔텍,039860,의료용 기기 제조업,4225,207.42,1609.4,91.1,89.3,29.18,135.2418,23.64439,1.93,35.85,36.95,19.35,11.97,7.38,5,★,"MACD상승, 거래량↑, 장기추세(120↑), 자금유입(MFI), MACD>Sig",3370,3135,3650,3960,의료용 기기 제조업,기타,1.1914893617021276,25.370919881305635,27.9,43.9,🔺 Watch (관찰·돌파예상),⑤ 하락 / 약세,💰 외국인/기관의 강력한 수급이 집중되고 있습니다. 📈 상승 추세가 견고하게 유지되고 있습니다. ⚠️ 단기 급등으로 인한 조정 가능성을 염두에 두세요.,5,20251211,20251211,22.92,11.97,19.35,11.97,7.38
KOSPI,DN오토모티브,007340,일차전지 및 이차전지 제조업,27550,67.46,16119.7,81.4,75.7,10.93,415.7144,-58.79699,1.72,10.42,14.08,3.57,22.92,-19.35,5,★,"거래량↑, 정배열(단), 장기추세(120↑), 자금유입(MFI), MACD>Sig",25600,23800,27750,30050,일차전지 및 이차전지 제조업,2차전지,1.1944444444444444,7.6171875,26.0,25.9,🔺 Watch (상승 준비),⑤ 하락 / 약세,💰 외국인/기관의 강력한 수급이 집중되고 있습니다. ⚠️ 단기 급등으로 인한 조정 가능성을 염두에 두세요.,5,20251211,20251211,22.92,11.97,3.57,22.92,-19.35
KOSDAQ,티앤알바이오팹,246710,기초 의약물질 제조업,3265,133.61,1497.0,91.7,96.5,64.94,149.3609,14.68488,1.09,30.6,108.36,79.79,11.97,67.82,5,★,"MACD상승, 정배열(단), 장기추세(120↑), 자금유입(MFI), MACD>Sig",2040,1896,2210,2395,기초 의약물질 제조업,기타,1.1805555555555556,60.049019607843135,25.8,47.0,🔺 Watch (관찰·돌파예상),⑤ 하락 / 약세,💰 외국인/기관의 강력한 수급이 집중되고 있습니다. 📈 상승 추세가 견고하게 유지되고 있습니다. ⚠️ 단기 급등으로 인한 조정 가능성을 염두에 두세요.,5,20251211,20251211,22.92,11.97,79.79,11.97,67.82
KOSPI,와이투솔루션,011690,반도체 제조업,3960,99.87,1448.3,65.8,76.7,14.47,112.2456,-60.81061,1.53,-12.1,27.13,9.7,22.92,-13.22,5,★,"거래량↑, 정배열(단), 장기추세(120↑), 자금유입(MFI), MACD>Sig",3565,3315,3865,4185,반도체 제조업,반도체,1.2,11.079943899018232,25.6,27.0,🔁 MR (반전),⑤ 하락 / 약세,💰 외국인/기관의 강력한 수급이 집중되고 있습니다. ⚠️ 단기 급등으로 인한 조정 가능성을 염두에 두세요.,5,20251211,20251211,22.92,11.97,9.7,22.92,-13.22
KOSPI,자화전자,033240,전자부품 제조업,24500,322.29,5330.4,88.8,88.0,28.46,644.8704,220.28678,5.04,26.81,37.8,32.29,22.92,9.37,5,★,"MACD상승, 거래량↑, 장기추세(120↑), 자금유입(MFI), MACD>Sig",19640,18270,21300,23100,전자부품 제조업,IT/전기전자,1.2116788321167884,24.745417515274948,25.4,48.4,🔺 Watch (관찰·돌파예상),⑤ 하락 / 약세,💰 외국인/기관의 강력한 수급이 집중되고 있습니다. 🚀 상승 에너지가 폭발적으로 증가하는 중입니다. ⚠️ 단기 급등으로 인한 조정 가능성을 염두에 두세요.,5,20251211,20251211,22.92,11.97,32.29,22.92,9.37
KOSDAQ,오이솔루션,138080,통신 및 방송 장비 제조업,14090,76.1,1617.2,78.6,89.4,15.55,172.0046,77.60078,5.32,10.94,16.54,29.98,11.97,18.01,5,★,"MACD상승, 거래량↑, 장기추세(120↑), 자금유입(MFI), MACD>Sig",12560,11680,13610,14760,통신 및 방송 장비 제조업,IT/전기전자,1.1931818181818181,12.181528662420382,25.3,32.8,🔺 Watch (관찰·돌파예상),⑤ 하락 / 약세,💰 외국인/기관의 강력한 수급이 집중되고 있습니다. 📈 상승 추세가 견고하게 유지되고 있습니다. ⚠️ 단기 급등으로 인한 조정 가능성을 염두에 두세요.,5,20251211,20251211,22.92,11.97,29.98,11.97,18.01
