LDY_RANK,종목코드,종목명,시장,업종_대분류,종가,거래대금(억원),시가총액(억원),켈리_수량,추천금액(만원),상태,ROUTE,ACTION_PRIORITY,IS_ACTIVE,IS_NOW_ENTRY,IS_WATCH,DISPLAY_SCORE,FINAL_SCORE,STRUCT_SCORE,TIMING_SCORE,AI_SCORE,NEWS_SCORE,ELITE_SCORE,AXIS_MEAN,AXIS_GAP,BALANCE_SCORE,RR_NOW_TP1,ENTRY_GAP_PCT,ELITE_REASON,TOP_PICK,추천매수가,손절가,추천매도가1,추천매도가2,TRIGGER,V_POWER,거래강도,VWAP,POC_GAP,NEWS_REASON,TTM_SQUEEZE_CNT,Low_Trend_PCT,RSI14,이격도,SCORE_REASON_TOP1,SCORE_REASON_TOP2,SCORE_RISK,ROUTE_REASON,MACRO_RISK,MARKET_BREADTH,업종,거래대금(원),MFI14,BB_BW,TTM_SQUEEZE,BB_SQUEEZE_BW,ret_1d_%,ret_5d_%,ret_10d_%,ret_20d_%,ret_60d_%,ret_120d_%,rel_20d_%,rel_60d_%,rel_120d_%,RES_RATIO,RES_RATIO_NEAR,IS_ABOVE_POC,NEAR_THRES,RSI_Rising,BB_Expanding,Vol_Quality,Range_Pos,외인순매수,기관순매수,메이저순매수,Above_MA20,SUPERTREND_DIR,SUPERTREND_VAL,VWAP_GAP,MACD_Slope_PCT,IS_SWING_SUPPORT,주봉20선_상회,주봉추세,HMA20,HMA_Trend,HMA_On,OBV_Div,gap_pct,_data_length,consecutive_limit_up,MTF_WEEKLY_TREND,MTF_MONTHLY_TREND,MTF_DATA_SUFFICIENT,추천매도가3,ENTRY_ACTION,POSITION_PCT,PLAN_REASON,STOP_PCT,MAX_LOSS_PCT,RR_MULT,REGIME,TIME_STOP_DAYS,EXEC_RULE_ID,STOP_REASON,TP1_METHOD,TP1_PROB,TP2_METHOD,TP2_PROB,TP3_METHOD,TP3_PROB,개인순매수,업종_상세,SECTOR_RET_5D,SECTOR_RS,SECTOR_RANK,V23_ATR_Pct,V23_OBV_Slope,V23_Upper_Shadow_Ratio,V23_SIGNAL_STATUS,ML_SCORE,ML_STATUS,TRIGGER_SCORE,RAW_TRIGGER_SCORE,EBS,PASS_EBS,W_STRUCT,W_TIMING,W_AI,SCORING_AXES,STRATEGY,REASON_THRESHOLD,기준일,시총기준일,AI_COMMENT,LDY_SCORE,TOTAL_SCORE,RANK_SCORE,벤치_60d_KOSPI_%,벤치_60d_KOSDAQ_%,ROW_BUILD_MODE,EST_WIN_RATE,CAL_HOLD_REASON,LOW_WR_FLAG,LEGACY_EST_WIN_RATE,LEGACY_LOW_WR_FLAG,CALIBRATION_MODE,CAL_N_TRADES,KELLY_PLANNED_B,KELLY_EMPIRICAL_B,KELLY_FINAL_B,KELLY_FRACTION,켈리_금액(원),추천수량,KELLY_ENGINE,KELLY_ERROR,STRATEGY_SCORE,STRATEGY_HORIZON,CARRY_FROM_DATE,CARRY_AGE_DAYS,IS_STALE_CARRY,STALE_PENALTY,DATA_FRESHNESS_OK,TP1_PCT,TOP_PICK_TYPE,EST_WIN_RATE_METHOD,EST_WIN_RATE_MODE,EST_WIN_RATE_N,CONFIG_VERSION,RUN_STATUS,DEGRADED_REASONS,CONFIDENCE_SCORE,MAX_ALLOWED_ROUTE,AXIS_MCAP,AXIS_BENCH,AXIS_FLOW,AXIS_NEWS,AXIS_SECTOR,AXIS_ML,AXIS_TRIGGER,FALLBACK_COUNT,AXIS_QUALITY,HAS_NEWS,HAS_FLOW,HAS_SECTOR,CARRY_FAIL_REASON,ENTRY_RISK_FLAG,ENTRY_RISK_LEVEL,ENTRY_RISK_RULE,ENTRY_RISK_REASON,BUY_NOW_SCORE,BUY_NOW_GRADE,BUY_NOW_PASS,BUY_NOW_REASON,BUY_NOW_ELIGIBLE,NO_CHASE_FLAG,PULLBACK_WAIT_FLAG,ANTI_STRUCT_REVERSAL_FLAG,ANTI_STRUCT_REVERSAL_TYPE,ANTI_STRUCT_REVERSAL_SCORE,ANTI_STRUCT_REVERSAL_REASON,ENTRY_EDGE_SCORE,ENTRY_EDGE_LEVEL,ENTRY_EDGE_RULE,ENTRY_EDGE_REASON,ENTRY_EDGE_SHADOW_FLAG,EST_WIN_RATE_REALIZED_CAP,STRICT_OFFICIAL_BUY_ELIGIBLE,OFFICIAL_FUNNEL_STAGE,OFFICIAL_BLOCK_REASON_1,OFFICIAL_BLOCK_REASON_2,OFFICIAL_NEAR_MISS_SCORE,OFFICIAL_NEAR_MISS_TYPE,CANDIDATE_TRIAGE_TYPE,MACRO_REGIME_MODE,FX_HIGH_REGIME_FLAG,FX_STALE_FLAG,MARKET_INTERNAL_WEAK_FLAG,MACRO_HARD_BLOCK_SHADOW,MACRO_RELAXED_SHADOW_PASS,SHADOW_MACRO_RELAXED_ELIGIBLE,SHADOW_ENTRY_RELAXED_ELIGIBLE,SHADOW_SCORE_RELAXED_ELIGIBLE
87,078150,HB테크놀러지,KOSDAQ,조선·기계·설비,3415,157.42,3166.2,0.0,0.0,WAIT,WAIT,3,False,1,True,40.8,40.8,54.4,0.0,54.4,0.0,25.9,36.3,54.4,32.0,12.11,0.0,RR12.1 + 진입적정,0,3415.0,3190.0,6140.0,7350.0,,-1.22,0.37,3678,-23.91,특이사항 없음,0,18.13,34.9,-11.31,STRUCT 강점,AI 보조,,추세 관망,CRITICAL,23.8,특수 목적용 기계 제조업,15742314620.0,69.9,65.79,0,0,-7.2,-3.26,-20.95,14.02,61.85,76.85,23.95,69.26,51.36,0.363,0.101,0,12.0,0,0,0.93,0.19,0,0,0,0,-1,4780.5,-7.16,-0.1097,True,O,▲,3776,▼,X,X,-0.14,250,0,1,1,1,8890.0,enter,100.0,SWING+PM_BLOCK_INTRADAY+EF:정상,6.59,6.0,12.1,normal,7.0,v1_sl_first_gap_at_open,SWING+PM_BLOCK_INTRADAY+EF:정상,SWING_20D,80,FIBO_1.272,40,FIBO_1.618,25,0.0,특수 목적용 기계 제조업,6.761406249999999,-0.21828125000000018,4.0,0.1685839782472286,0.09416154566302483,0.125,OK,54.4,OK,6.203021777584748,6.203021777584748,2,0,0.55,0.25,0.2,STRUCT+TIMING+AI+SECTOR,default,50,20260528,20260528,,40.8,40.8,40.8,31.09,-7.41,FRESH,0.457,,False,0.3,True,MATURE,7573.0,12.111,0.852,0.852,0.0,0.0,0.0,v22_calibrated,,,,,,,,True,79.8,,ELITE_SCORE,MATURE,7573,2.1.0,OK,,100.0,ATTACK,OK,OK,OK,OK,OK,OK,OK,0,7,True,True,True,,0,GREEN,,,70.0,BUY,1,전일 -7.2%,0,0,0,0,,0.0,T=0<70 · S=54≥50,100.0,GREEN,,,0,True,0,ENTRY_READY_BUT_NOT_TOP_PICK,TOP_PICK=0,진입조건은 양호하나 공식 Top Pick 아님,45.0,ENTRY_CLEAN_OBSERVE,ENTRY_CLEAN_OBSERVE,FX_HIGH_AND_INTERNAL_WEAK,1,0,1,1,0,0,0,0
88,006405,삼성SDI우,KOSPI,2차전지,301000,68.2,4869.9,0.0,0.0,WAIT,WAIT,3,False,1,True,22.6,22.6,0.0,28.5,77.3,0.0,25.9,35.3,77.3,3.4,2.29,0.0,RR2.3 + 진입적정,0,301000.0,269500.0,373000.0,421000.0,,-1.15,0.84,286736,42.08,특이사항 없음,0,-7.95,30.2,-6.34,AI 강점,,MFI 약세,추세 관망,CRITICAL,23.8,기타,6819549250.0,24.8,28.5,0,0,1.35,4.51,-5.64,-2.59,8.86,70.83,-26.33,-22.23,-34.47,0.245,0.204,1,12.0,0,0,1.22,0.24,0,0,0,0,-1,353900.0,4.97,0.1809,False,O,▲,292701,▲,O,X,1.18,250,0,1,1,1,482000.0,enter,100.0,SWING+PM_BLOCK_INTRADAY+EF:정상,10.47,6.0,2.3,normal,7.0,v1_sl_first_gap_at_open,SWING+PM_BLOCK_INTRADAY+EF:정상,SWING_20D,80,FIBO_1.272,40,FIBO_1.618,25,0.0,기타,6.820833333333333,-21.534166666666664,10.0,0.07285239677266254,-0.10274540616470423,0.5862068965517241,OK,77.3,OK,25.66218732171514,25.66218732171514,4,1,0.55,0.25,0.2,STRUCT+TIMING+AI+SECTOR,default,50,20260528,20260528,,22.6,22.6,22.6,31.09,-7.41,FRESH,0.457,,False,0.3,True,MATURE,7573.0,2.286,0.852,0.852,0.0,0.0,0.0,v22_calibrated,,,,,,,,True,23.9,,ELITE_SCORE,MATURE,7573,2.1.0,OK,,100.0,ATTACK,OK,OK,OK,OK,OK,OK,OK,0,7,True,True,True,,0,GREEN,,,80.0,BUY,1,POC 42↑,0,0,0,0,,0.0,T=28<70,100.0,GREEN,,,0,True,0,BELOW_OFFICIAL_BAR,TOP_PICK=0,,35.0,IGNORE,IGNORE,FX_HIGH_AND_INTERNAL_WEAK,1,0,1,1,0,0,0,0
89,000650,천일고속,KOSPI,기타,202000,74.57,2887.0,0.0,0.0,WAIT,WAIT,3,False,1,True,33.0,33.0,30.6,0.0,81.1,0.0,23.6,37.2,81.1,0.0,25.94,0.0,RR25.9 + 진입적정,0,202000.0,194000.0,409500.0,423000.0,,-1.59,0.5,290372,-52.21,특이사항 없음,0,15.61,52.0,-8.86,AI 강점,,,추세 관망,CRITICAL,23.8,육상 여객 운송업,7457459000.0,60.0,69.68,0,0,-5.16,-12.55,-11.01,-1.94,-25.32,87.21,-25.68,-56.41,-18.09,0.997,0.057,0,12.0,1,0,1.4,0.12,0,0,0,0,-1,390450.0,-30.43,-0.7845,True,X,▼,244037,▼,X,X,2.82,247,0,-1,-1,1,518000.0,enter,100.0,SWING+PM_BLOCK_INTRADAY+EF:정상,3.96,6.0,25.9,normal,7.0,v1_sl_first_gap_at_open,SWING+PM_BLOCK_INTRADAY+EF:정상,SWING_20D,80,VP_RESISTANCE,50,SWING_120D,45,0.0,육상 여객 운송업,5.0027027027027025,-6.766126126126127,5.0,0.2332036775106082,0.024501576310504827,0.4864864864864865,OK,81.1,OK,5.593534794739421,5.593534794739421,6,1,0.55,0.25,0.2,STRUCT+TIMING+AI+SECTOR,default,50,20260528,20260528,,33.0,33.0,33.0,31.09,-7.41,FRESH,0.457,,False,0.3,True,MATURE,7573.0,25.938,0.852,0.852,0.0,0.0,0.0,v22_calibrated,,,,,,,,True,102.7,,ELITE_SCORE,MATURE,7573,2.1.0,OK,,100.0,ATTACK,OK,OK,OK,OK,OK,OK,OK,0,7,True,True,True,,0,GREEN,,,70.0,BUY,1,전일 -5.2%,0,0,0,0,,0.0,T=0<70,100.0,GREEN,,,0,True,0,ENTRY_READY_BUT_NOT_TOP_PICK,TOP_PICK=0,진입조건은 양호하나 공식 Top Pick 아님,50.0,ENTRY_CLEAN_OBSERVE,ENTRY_CLEAN_OBSERVE,FX_HIGH_AND_INTERNAL_WEAK,1,0,1,1,0,0,0,0
90,271560,오리온,KOSPI,유통·소비재,134200,202.16,53057.5,0.0,0.0,WAIT,WAIT,3,False,1,True,16.5,16.5,2.1,52.0,11.8,0.0,23.6,22.0,49.9,37.6,1.99,0.0,RR2.0 + 진입적정,0,134200.0,126200.0,150100.0,158300.0,,-0.22,1.42,134105,2.97,특이사항 없음,1,-3.91,40.0,-3.49,TIMING 강점,,,추세 관망,CRITICAL,23.8,기타 식품 제조업,20216281800.0,33.4,9.73,0,1,0.68,-0.3,-2.61,-5.09,0.6,27.93,-28.83,-30.49,-77.37,0.314,0.314,1,8.0,0,1,1.03,0.2,0,0,0,0,-1,150615.0,0.07,0.0034,True,O,▲,134962,▼,X,X,0.15,250,0,1,1,1,168700.0,enter,100.0,SWING+PM_BLOCK_INTRADAY+EF:정상,5.96,4.0,2.0,normal,7.0,v1_sl_first_gap_at_open,SWING+PM_BLOCK_INTRADAY+EF:정상,SWING_20D,80,FIBO_1.272,40,FIBO_1.618,25,0.0,기타 식품 제조업,-1.0876923076923077,-25.436153846153847,14.0,0.039892484564615714,0.254002397283147,0.21568627450980393,OK,11.8,OK,46.80492215278187,46.80492215278187,4,1,0.55,0.25,0.2,STRUCT+TIMING+AI+SECTOR,default,50,20260528,20260528,,16.5,16.5,16.5,31.09,-7.41,FRESH,0.457,,False,0.3,True,MATURE,7573.0,1.988,0.852,0.852,0.0,0.0,0.0,v22_calibrated,,,,,,,,True,11.8,,ELITE_SCORE,MATURE,7573,2.1.0,OK,,100.0,ATTACK,OK,OK,OK,OK,OK,OK,OK,0,7,True,True,True,,0,GREEN,,,90.0,BUY,1,,0,0,0,0,,0.0,T=52<70,100.0,GREEN,,,0,True,0,ENTRY_READY_BUT_NOT_TOP_PICK,TOP_PICK=0,진입조건은 양호하나 공식 Top Pick 아님,50.0,ENTRY_CLEAN_OBSERVE,ENTRY_CLEAN_OBSERVE,FX_HIGH_AND_INTERNAL_WEAK,1,0,1,1,0,0,0,0
91,005935,삼성전자우,KOSPI,IT/전기전자,190900,10847.89,1531726.6,0.0,0.0,WAIT,WAIT,3,False,1,True,81.9,81.9,82.9,92.4,65.9,0.0,23.2,80.4,26.5,66.9,0.35,0.0,진입적정 + 3축고점,0,190900.0,165500.0,199700.0,204500.0,,-0.99,0.99,153713,63.99,특이사항 없음,0,10.18,53.8,4.83,TIMING 강점,STRUCT 보조,,추세 관망,CRITICAL,23.8,전기전자,1084788753000.0,41.8,24.12,0,0,-0.57,7.37,0.95,19.24,32.75,147.92,-4.5,1.66,42.62,0.036,0.036,1,12.0,0,0,0.92,0.8,329493,-4200,325293,1,1,160180.0,24.19,0.0237,False,O,▲,187751,▲,O,X,0.52,250,0,1,1,1,234500.0,enter,100.0,NORMAL+PM_BLOCK_INTRADAY+EF:정상,13.31,4.0,0.3,normal,7.0,v1_sl_first_gap_at_open,NORMAL+PM_BLOCK_INTRADAY+EF:정상,SWING_20D,80,BB_UPPER,75,ATR_3.5x,45,0.0,전기전자,11.376458333333334,6.552812500000001,3.0,0.06476839033151238,-0.010848379498374455,0.1953125,OK,65.9,OK,62.86096589583115,62.86096589583115,6,1,0.55,0.25,0.2,STRUCT+TIMING+AI+SECTOR,default,50,20260528,20260528,,81.9,81.9,81.9,31.09,-7.41,FRESH,0.457,,False,0.575,False,MATURE,7573.0,0.346,1.076,0.346,0.0,0.0,0.0,v22_calibrated,,,,,,,,True,4.6,,ELITE_SCORE,MATURE,7573,2.1.0,OK,,100.0,ATTACK,OK,OK,OK,OK,OK,OK,OK,0,7,True,True,True,,1,RED,B_RED,STRUCT 70~85 위험 구간 + VWAP_GAP > 8% 과열,0.0,AVOID,0,RR 0.35 · VWAP 24↑ · POC 64↑,0,0,0,0,,0.0,S=83≥50,85.0,CAUTION,B_RED_SHADOW,B_red shadow 감점 -15: STRUCT 70~85 + VWAP_GAP>8 위험 조합 · 공식 매수 차단 아님,1,True,0,BELOW_OFFICIAL_BAR,TOP_PICK=0,,20.0,IGNORE,IGNORE,FX_HIGH_AND_INTERNAL_WEAK,1,0,1,1,0,0,0,0
92,361610,SK아이이테크놀로지,KOSPI,2차전지,19750,66.02,16153.0,0.0,0.0,WAIT,WAIT,3,False,1,True,15.8,15.8,0.0,40.6,28.3,0.0,22.8,23.0,40.6,49.2,5.26,0.0,RR5.3 + 진입적정,0,19750.0,18210.0,27850.0,29350.0,,-1.23,1.35,23403,-26.82,특이사항 없음,0,-14.64,25.5,-14.56,,,저점 이탈,추세 관망,CRITICAL,23.8,일차전지 및 이차전지 제조업,6602102395.0,29.2,53.55,0,0,2.92,2.92,-10.43,-27.12,-27.12,-30.34,-50.86,-58.21,-135.64,0.961,0.125,0,12.0,0,0,0.72,0.11,0,0,0,0,-1,23618.0,-15.61,0.3711,True,X,▼,18645,▼,O,X,2.92,250,0,-1,-1,1,30900.0,enter,100.0,SWING+PM_BLOCK_INTRADAY+EF:정상,7.8,5.0,5.3,normal,7.0,v1_sl_first_gap_at_open,SWING+PM_BLOCK_INTRADAY+EF:정상,SWING_20D,80,BB_UPPER,75,SWING_120D,45,0.0,일차전지 및 이차전지 제조업,6.820833333333333,-21.534166666666664,10.0,0.07171790235081374,-0.07784781642980318,0.3618421052631579,OK,28.3,OK,50.0,50.0,2,0,0.55,0.25,0.2,STRUCT+TIMING+AI+SECTOR,default,50,20260528,20260528,,15.8,15.8,15.8,31.09,-7.41,FRESH,0.457,,False,0.3,True,MATURE,7573.0,5.26,0.852,0.852,0.0,0.0,0.0,v22_calibrated,,,,,,,,True,41.0,,ELITE_SCORE,MATURE,7573,2.1.0,OK,,100.0,ATTACK,OK,OK,OK,OK,OK,OK,OK,0,7,True,True,True,,0,GREEN,,,90.0,BUY,1,,0,0,0,0,,0.0,T=41<70,100.0,GREEN,,,0,True,0,ENTRY_READY_BUT_NOT_TOP_PICK,TOP_PICK=0,진입조건은 양호하나 공식 Top Pick 아님,45.0,ENTRY_CLEAN_OBSERVE,ENTRY_CLEAN_OBSERVE,FX_HIGH_AND_INTERNAL_WEAK,1,0,1,1,0,0,0,0
93,117580,대성에너지,KOSPI,기타,7690,56.76,2114.8,0.0,0.0,WAIT,WAIT,3,False,1,True,16.6,16.6,0.0,33.1,41.6,0.0,22.7,24.9,41.6,48.0,3.67,0.0,RR3.7 + 진입적정,0,7690.0,7270.0,9230.0,16150.0,,-0.31,2.57,11861,-31.78,특이사항 없음,0,-7.86,23.5,-7.46,거래품질 우수,,저점 이탈,추세 관망,CRITICAL,23.8,연료용 가스 제조 및 배관공급업,5675646035.0,50.3,22.84,0,0,0.92,-2.53,-6.11,-15.77,-4.35,-4.59,-39.51,-35.44,-109.89,0.998,0.066,0,8.7,0,0,7.68,0.11,0,0,0,0,-1,8501.0,-35.17,0.0478,True,X,▼,7696,▼,X,X,-0.39,250,0,-1,-1,1,,enter,100.0,SWING+PM_BLOCK_INTRADAY+EF:정상,5.46,6.0,3.7,normal,7.0,v1_sl_first_gap_at_open,SWING+PM_BLOCK_INTRADAY+EF:정상,SWING_20D,80,SWING_60D,60,,0,0.0,연료용 가스 제조 및 배관공급업,5.0027027027027025,-6.766126126126127,5.0,0.04365595392903585,-0.06304458125144273,0.7532467532467533,OK,41.6,OK,39.68022250926197,39.68022250926197,4,1,0.55,0.25,0.2,STRUCT+TIMING+AI+SECTOR,default,50,20260528,20260528,,16.6,16.6,16.6,31.09,-7.41,FRESH,0.457,,False,0.3,True,MATURE,7573.0,3.667,0.852,0.852,0.0,0.0,0.0,v22_calibrated,,,,,,,,True,20.0,,ELITE_SCORE,MATURE,7573,2.1.0,OK,,100.0,ATTACK,OK,OK,OK,OK,OK,OK,OK,0,7,True,True,True,,0,GREEN,,,90.0,BUY,1,,0,0,0,0,,0.0,T=33<70,100.0,GREEN,,,0,True,0,ENTRY_READY_BUT_NOT_TOP_PICK,TOP_PICK=0,진입조건은 양호하나 공식 Top Pick 아님,50.0,ENTRY_CLEAN_OBSERVE,ENTRY_CLEAN_OBSERVE,FX_HIGH_AND_INTERNAL_WEAK,1,0,1,1,0,0,0,0
94,000370,한화손해보험,KOSPI,금융,6440,67.31,7518.0,0.0,0.0,WAIT,WAIT,3,False,1,True,26.3,26.3,18.8,6.1,72.0,0.0,22.0,32.3,65.9,17.6,3.86,0.0,RR3.9 + 진입적정,0,6440.0,6020.0,8060.0,8340.0,,-2.05,0.79,6963,-8.94,특이사항 없음,0,0.16,46.1,-5.74,AI 강점,,,추세 관망,CRITICAL,23.8,보험업,6730821630.0,61.0,20.78,0,0,-5.01,-11.54,2.55,-3.45,-15.37,22.67,-27.19,-46.46,-82.63,0.76,0.442,0,12.0,1,0,1.45,0.13,0,0,0,0,1,5826.0,-7.51,-0.3704,True,X,▲,7183,▼,X,X,-0.59,250,0,1,1,1,10800.0,enter,100.0,SWING+PM_BLOCK_INTRADAY+EF:정상,6.52,5.0,3.9,normal,7.0,v1_sl_first_gap_at_open,SWING+PM_BLOCK_INTRADAY+EF:정상,SWING_20D,80,ATR_3.5x,45,SWING_120D,45,0.0,보험업,1.081,-22.224,11.0,0.08396184560780834,0.11093608070103961,0.0196078431372549,OK,72.0,OK,18.996196671749054,18.996196671749054,6,1,0.55,0.25,0.2,STRUCT+TIMING+AI+SECTOR,default,50,20260528,20260528,,26.3,26.3,26.3,31.09,-7.41,FRESH,0.457,,False,0.3,True,MATURE,7573.0,3.857,0.852,0.852,0.0,0.0,0.0,v22_calibrated,,,,,,,,True,25.2,,ELITE_SCORE,MATURE,7573,2.1.0,OK,,100.0,ATTACK,OK,OK,OK,OK,OK,OK,OK,0,7,True,True,True,,0,GREEN,,,70.0,BUY,1,전일 -5.0%,0,0,0,0,,0.0,T=6<70,100.0,GREEN,,,0,True,0,ENTRY_READY_BUT_NOT_TOP_PICK,TOP_PICK=0,진입조건은 양호하나 공식 Top Pick 아님,50.0,ENTRY_CLEAN_OBSERVE,ENTRY_CLEAN_OBSERVE,FX_HIGH_AND_INTERNAL_WEAK,1,0,1,1,0,0,0,0
95,008770,호텔신라,KOSPI,유통·소비재,55300,209.93,21704.2,0.0,0.0,WAIT,WAIT,3,False,1,True,18.4,18.4,2.2,22.4,58.2,0.0,21.7,27.6,56.0,30.0,3.49,0.0,RR3.5 + 진입적정,0,55300.0,51000.0,70300.0,78700.0,,-1.2,0.79,55847,19.63,특이사항 없음,0,-12.91,29.4,-10.31,AI 강점,,MFI 약세,추세 관망,CRITICAL,23.8,기타 상품 전문 소매업,20993225650.0,22.0,28.6,0,0,1.1,-1.95,-9.49,-16.08,15.33,21.01,-39.82,-15.76,-84.29,0.286,0.168,1,12.0,0,0,1.84,0.15,0,0,0,0,-1,64890.0,-0.98,0.0037,True,O,▲,55259,▼,O,X,0.0,250,0,1,1,1,89300.0,enter,100.0,SWING+PM_BLOCK_INTRADAY+EF:정상,7.78,5.0,3.5,normal,7.0,v1_sl_first_gap_at_open,SWING+PM_BLOCK_INTRADAY+EF:정상,SWING_20D,80,FIBO_1.272,40,FIBO_1.618,25,0.0,기타 상품 전문 소매업,-1.0876923076923077,-25.436153846153847,14.0,0.06238698010849909,-0.09075048022892865,0.03571428571428571,OK,58.2,OK,20.137469142940105,20.137469142940105,4,1,0.55,0.25,0.2,STRUCT+TIMING+AI+SECTOR,default,50,20260528,20260528,,18.4,18.4,18.4,31.09,-7.41,FRESH,0.457,,False,0.3,True,MATURE,7573.0,3.488,0.852,0.852,0.0,0.0,0.0,v22_calibrated,,,,,,,,True,27.1,,ELITE_SCORE,MATURE,7573,2.1.0,OK,,100.0,ATTACK,OK,OK,OK,OK,OK,OK,OK,0,7,True,True,True,,0,GREEN,,,90.0,BUY,1,,0,0,0,0,,0.0,T=22<70,100.0,GREEN,,,0,True,0,ENTRY_READY_BUT_NOT_TOP_PICK,TOP_PICK=0,진입조건은 양호하나 공식 Top Pick 아님,50.0,ENTRY_CLEAN_OBSERVE,ENTRY_CLEAN_OBSERVE,FX_HIGH_AND_INTERNAL_WEAK,1,0,1,1,0,0,0,0
96,259960,크래프톤,KOSPI,인터넷/플랫폼·게임,255500,391.3,117880.0,0.0,0.0,WAIT,WAIT,3,False,1,True,16.9,16.9,0.0,25.2,53.2,0.0,21.4,26.1,53.2,33.5,2.82,0.0,RR2.8 + 진입적정,0,255500.0,238500.0,303500.0,312000.0,📦박스돌파,-0.83,0.79,256751,4.12,특이사항 없음,3,-5.02,43.3,-6.76,AI 강점,,저점 이탈,추세 관망,CRITICAL,23.8,소프트웨어 개발 및 공급업,39129658250.0,36.6,16.33,0,0,0.2,-3.77,-9.07,-7.43,2.82,-0.2,-31.17,-28.27,-105.5,0.397,0.397,1,12.0,0,1,1.1,0.17,12009,0,12009,0,1,241400.0,-0.49,-0.1057,True,O,▲,261608,▼,X,X,0.0,250,0,1,-1,1,329500.0,enter,100.0,SWING+PM_BLOCK_INTRADAY+EF:정상,6.65,4.0,2.8,normal,7.0,v1_sl_first_gap_at_open,SWING+PM_BLOCK_INTRADAY+EF:정상,SWING_20D,80,ATR_3.5x,45,FIBO_1.272,40,0.0,소프트웨어 개발 및 공급업,-2.4099999999999997,-36.593333333333334,15.0,0.06283198210791166,-0.17934564766403568,0.3770491803278688,OK,53.2,OK,18.137605097347432,18.137605097347432,4,1,0.55,0.25,0.2,STRUCT+TIMING+AI+SECTOR,default,50,20260528,20260528,,16.9,16.9,16.9,31.09,-7.41,FRESH,0.457,,False,0.3,True,MATURE,7573.0,2.824,0.852,0.852,0.0,0.0,0.0,v22_calibrated,,,,,,,,True,18.8,,ELITE_SCORE,MATURE,7573,2.1.0,OK,,100.0,ATTACK,OK,OK,OK,OK,OK,OK,OK,0,7,True,True,True,,0,GREEN,,,90.0,BUY,1,,0,0,0,0,,0.0,T=25<70,100.0,GREEN,,,0,True,0,ENTRY_READY_BUT_NOT_TOP_PICK,TOP_PICK=0,진입조건은 양호하나 공식 Top Pick 아님,50.0,ENTRY_CLEAN_OBSERVE,ENTRY_CLEAN_OBSERVE,FX_HIGH_AND_INTERNAL_WEAK,1,0,1,1,0,0,0,0
97,024840,KBI메탈,KOSDAQ,철강·금속,5940,199.5,2389.6,0.0,0.0,WAIT,WAIT,3,False,1,True,26.9,26.9,25.6,5.6,57.0,0.0,21.3,29.4,51.4,35.8,6.47,0.0,RR6.5 + 진입적정,0,5940.0,5040.0,11760.0,14450.0,,-0.44,0.28,5838,102.83,특이사항 없음,0,80.71,37.1,-10.96,AI 강점,,,추세 관망,CRITICAL,23.8,1차 비철금속 제조업,19950151880.0,54.1,115.64,0,0,-1.82,12.08,-22.25,118.78,146.47,256.76,128.71,153.88,231.27,0.249,0.05,1,12.0,0,0,0.78,0.35,0,0,0,0,-1,9330.0,1.74,-0.4153,False,O,▲,6464,▼,X,X,-1.82,249,0,1,1,1,17860.0,enter,100.0,NORMAL+WARN:ATR%=24.3% > 20% — 이상치 의심+PM_BLOCK_INTRADAY+EF:정상,15.15,6.0,6.5,normal,7.0,v1_sl_first_gap_at_open,NORMAL+WARN:ATR%=24.3% > 20% — 이상치 의심+PM_BLOCK_INTRADAY+EF:정상,SWING_20D,80,FIBO_1.272,40,FIBO_1.618,25,0.0,1차 비철금속 제조업,0.8984615384615385,-12.994615384615383,8.0,0.3324175824175824,0.09389864163335673,0.0,OK,57.0,OK,5.0,5.0,2,0,0.55,0.25,0.2,STRUCT+TIMING+AI+SECTOR,default,50,20260528,20260528,,26.9,26.9,26.9,31.09,-7.41,FRESH,0.457,,False,0.3,True,MATURE,7573.0,6.467,0.852,0.852,0.0,0.0,0.0,v22_calibrated,,,,,,,,True,98.0,,ELITE_SCORE,MATURE,7573,2.1.0,OK,,100.0,ATTACK,OK,OK,OK,OK,OK,OK,OK,0,7,True,True,True,,0,GREEN,,,65.0,WATCH,0,POC 103↑,0,1,1,0,,0.0,T=6<70,100.0,GREEN,,,0,True,0,BELOW_OFFICIAL_BAR,TOP_PICK=0,VWAP/POC 과열,10.0,IGNORE,IGNORE,FX_HIGH_AND_INTERNAL_WEAK,1,0,1,1,0,0,0,0
