종목코드,종목명,시장,업종,업종_상세,업종_대분류,종가,거래대금(억원),시가총액(억원),추천매수가,손절가,추천매도가1,추천매도가2,FINAL_SCORE,TRIGGER_SCORE,TOTAL_SCORE,RANK_SCORE,LDY_SCORE,ENTRY_SCORE,ML_SCORE,NEWS_SCORE,NEWS_REASON,TRIGGER,ROUTE,REGIME,ret_20d_%,ret_120d_%,rel_20d_%,rel_60d_%,rel_120d_%,TTM_SQUEEZE_CNT,NORM_RR,NORM_T1,NORM_SL,NORM_NEAR,NORM_MOM,NORM_LIQ,NORM_TEC,RSI14,MFI14,이격도,BB_BW,TTM_SQUEEZE,BB_SQUEEZE_BW,ret_5d_%,ret_10d_%,ret_60d_%,Low_Trend_PCT,RSI_Rising,BB_Expanding,Vol_Quality,Range_Pos,Above_MA20,SUPERTREND_DIR,SUPERTREND_VAL,VWAP,VWAP_GAP,MACD_Slope_PCT,거래강도,V_POWER,IS_SWING_SUPPORT,주봉20선_상회,주봉추세,HMA20,HMA_Trend,HMA_On,OBV_Div,SECTOR_RET_5D,SECTOR_RS,SECTOR_RANK,EBS,ENG_SCORE,MOM_SCORE,RR1,Now%,AI_COMMENT,켈리_수량,켈리_금액(원),추천수량,추천금액(만원),MKT_BREADTH_ALL_%,MKT_BREADTH_KOSPI_%,MKT_BREADTH_KOSDAQ_%,MKT_TEMP,TOP_SECTORS_5D,REGIME_RANK,LDY_RANK,기준일,시총기준일,벤치_60d_KOSPI_%,벤치_60d_KOSDAQ_%,60일_종목수익률_%,60일_초과수익(α)_%
028670,팬오션,KOSPI,해상 운송업,해상 운송업,기타,3880,55.14,0.0,3880,3685,4270,4697.0,30.0,39.4,23.8,5.9,5.9,35.4,65.5,0.0,,,🔺 Watch (관찰·돌파예상),④ 바닥 반등 시도,-5.13,-6.28,-15.82,-24.74,-49.51,0,1.0,0.5,1.0,1.0,0.21,0.05,0.21,37.6,43.9,-1.05,8.08,0,1,2.24,-1.4,4.02,-3.11,0,0,1.25,0.36,0,-1,4035.5,3846,0.87,0.132,0.81,0.94,True,X,▼,3818,▲,O,X,7.949459459459459,15.482972972972972,5.0,0,2.7,21.5,2.0,0.0,🔇 변동성 축소 (BW 8.1%). 🧱 구조적 지지선(Swing Low) 근접. 🚀 단기 모멘텀 가속. ✅ 20일선 눌림목 구간.,0,0,,,62.0,48.6,76.0,🌤 중립,1.철강·금속(+17.4%) / 2.IT/전기전자(+14.7%) / 3.조선·기계·설비(+13.8%) / 4.자동차·모빌리티(+13.0%) / 5.기타(+12.5%),4,305,20260109,20260109,28.76,11.79,4.02,-24.74
084695,대상홀딩스우,KOSPI,기타,기타,기타,13620,63.1,0.0,13620,12490,15870,17457.0,30.0,38.0,24.7,6.6,6.6,36.0,66.9000015258789,0.0,,,↩️ PULL (눌림),④ 바닥 반등 시도,-3.68,-11.9,-14.37,-24.23,-55.13,0,1.0,0.83,0.58,1.0,0.05,0.06,0.52,41.7,84.9,-1.78,11.69,0,0,-0.15,-1.66,4.53,-6.8,0,1,0.35,0.19,0,-1,13979.0,14665,-7.13,0.031,13.67,-3.18,False,O,▲,13226,▼,O,X,7.949459459459459,15.482972972972972,5.0,0,12.4,5.0,1.991150442477876,0.0,📉 매도세 우위. 💰 외국인/기관 수급 집중. 🚀 단기 모멘텀 가속. ✅ 20일선 눌림목 구간.,0,0,,,62.0,48.6,76.0,🌤 중립,1.철강·금속(+17.4%) / 2.IT/전기전자(+14.7%) / 3.조선·기계·설비(+13.8%) / 4.자동차·모빌리티(+13.0%) / 5.기타(+12.5%),4,306,20260109,20260109,28.76,11.79,4.53,-24.23
064260,다날,KOSDAQ,소프트웨어 개발 및 공급업,소프트웨어 개발 및 공급업,IT/전기전자,7120,215.95,0.0,7120,6640,8080,8888.0,30.0,26.8,32.1,43.6,43.6,55.6,5.300000190734863,0.0,,⚡눌림회복,↩️ PULL (눌림),⑤ 하락 / 약세,10.39,-13.38,8.61,-37.47,-31.96,2,1.0,0.67,0.86,1.0,0.0,0.19,0.09,56.7,83.1,-0.78,14.66,1,0,-3.0,-5.7,-25.68,5.12,1,0,1.49,0.47,0,1,6260.0,7181,-0.86,-0.2801,0.63,-0.56,True,X,▼,7234,▼,X,X,7.4117460317460315,19.624126984126985,2.0,4,39.0,0.0,2.0,0.0,🌪️ 에너지 응축 시작 (2일차). 🧱 구조적 지지선(Swing Low) 근접. 📉 매도세 우위. 💰 외국인/기관 수급 집중. ✅ 20일선 눌림목 구간.,0,0,,,62.0,48.6,76.0,🌤 중립,1.철강·금속(+17.4%) / 2.IT/전기전자(+14.7%) / 3.조선·기계·설비(+13.8%) / 4.자동차·모빌리티(+13.0%) / 5.기타(+12.5%),5,307,20260109,20260109,28.76,11.79,-25.68,-37.47
012210,삼미금속,KOSDAQ,기타 금속 가공제품 제조업,기타 금속 가공제품 제조업,기타,8160,474.53,0.0,8160,7200,10080,11088.0,29.8,38.0,24.4,6.8,6.8,30.0,65.4000015258789,0.0,,,↩️ PULL (눌림),② 상승 후 조정,-31.72,98.54,-33.5,26.52,79.96,0,1.0,1.0,0.1,1.0,0.0,0.42,0.85,34.2,19.0,-29.73,83.21,0,0,-7.17,-41.29,38.31,-27.94,0,0,0.6,0.09,0,-1,12857.0,8637,-5.53,-0.5505,4.51,0.5,False,X,▲,8322,▼,X,X,7.949459459459459,15.482972972972972,5.0,0,0.1,0.0,2.0,0.0,📉 매도세 우위. 📉 과매도 기술적 반등 기대.,0,0,,,62.0,48.6,76.0,🌤 중립,1.철강·금속(+17.4%) / 2.IT/전기전자(+14.7%) / 3.조선·기계·설비(+13.8%) / 4.자동차·모빌리티(+13.0%) / 5.기타(+12.5%),2,308,20260109,20260109,28.76,11.79,38.31,26.52
042940,상지건설,KOSDAQ,건물 건설업,건물 건설업,건설·부동산,11000,167.4,0.0,11000,9820,13350,14685.000000000002,29.8,38.0,24.4,3.2,3.2,30.2,73.80000305175781,0.0,,,↩️ PULL (눌림),② 상승 후 조정,-13.59,-24.76,-15.37,15.38,-43.34,0,1.0,1.0,0.19,1.0,0.0,0.15,0.24,39.6,79.3,-8.64,32.37,0,0,-9.47,-9.24,27.17,-10.84,0,0,1.07,0.2,0,-1,14735.0,11299,-2.65,-0.2217,1.05,-0.88,False,O,▼,10975,▼,O,X,4.4399999999999995,-8.508333333333333,12.0,0,0.4,0.0,1.9915254237288136,0.0,📉 매도세 우위. 💰 외국인/기관 수급 집중. 📉 과매도 기술적 반등 기대.,0,0,,,62.0,48.6,76.0,🌤 중립,1.철강·금속(+17.4%) / 2.IT/전기전자(+14.7%) / 3.조선·기계·설비(+13.8%) / 4.자동차·모빌리티(+13.0%) / 5.기타(+12.5%),2,309,20260109,20260109,28.76,11.79,27.17,15.38
298020,효성티앤씨,KOSPI,화학섬유 제조업,화학섬유 제조업,화학·소재,229000,52.27,0.0,229000,212500,261500,287650.0,29.8,22.5,34.7,27.2,27.2,48.7,52.20000076293945,0.0,,,🔺 Watch (관찰·돌파예상),④ 바닥 반등 시도,2.0,-14.39,-8.69,-17.05,-57.62,0,0.98,0.71,0.78,1.0,0.34,0.05,0.32,44.6,57.8,0.43,15.12,0,0,7.01,-3.78,11.71,-4.34,0,1,1.29,0.62,1,-1,231500.0,220710,3.76,0.2088,1.2,1.59,False,O,▲,216506,▼,O,X,1.8561290322580646,-1.9829032258064514,9.0,2,29.7,33.9,1.9696969696969697,0.0,💪 매수세 장악(Power Buying). 🚀 단기 모멘텀 가속. ✅ 20일선 눌림목 구간.,0,0,,,62.0,48.6,76.0,🌤 중립,1.철강·금속(+17.4%) / 2.IT/전기전자(+14.7%) / 3.조선·기계·설비(+13.8%) / 4.자동차·모빌리티(+13.0%) / 5.기타(+12.5%),4,310,20260109,20260109,28.76,11.79,11.71,-17.05
180640,한진칼,KOSPI,기타 금융업,기타 금융업,금융,115500,73.36,0.0,115500,110800,124900,137390.0,29.8,17.3,38.1,26.0,26.0,34.2,66.30000305175781,0.0,,,↩️ PULL (눌림),⑤ 하락 / 약세,2.76,-6.7,-7.93,-9.19,-49.93,0,1.0,0.41,0.96,1.0,0.0,0.06,0.09,48.7,55.1,-2.5,20.5,0,0,-4.55,-5.41,19.57,3.67,0,0,1.2,0.21,0,1,105910.0,116485,-0.85,-0.2249,0.44,-0.34,True,O,▲,118524,▼,X,X,0.7539999999999999,-6.009333333333333,11.0,2,10.5,0.0,2.0,0.0,🧱 구조적 지지선(Swing Low) 근접. 📉 매도세 우위. ,0,0,,,62.0,48.6,76.0,🌤 중립,1.철강·금속(+17.4%) / 2.IT/전기전자(+14.7%) / 3.조선·기계·설비(+13.8%) / 4.자동차·모빌리티(+13.0%) / 5.기타(+12.5%),5,311,20260109,20260109,28.76,11.79,19.57,-9.19
039440,에스티아이,KOSDAQ,특수 목적용 기계 제조업,특수 목적용 기계 제조업,조선·기계·설비,30700,104.26,0.0,30700,29700,32700,35970.0,29.6,12.7,40.8,29.1,29.1,39.5,68.19999694824219,0.0,,,↩️ PULL (눌림),② 상승 후 조정,6.6,67.58,4.82,22.86,49.0,0,1.0,0.33,0.86,1.0,0.0,0.09,0.11,50.5,45.7,-1.38,20.67,0,0,-7.81,-2.69,34.65,7.64,0,0,1.35,0.37,0,1,29715.0,33430,-8.17,-0.3268,0.69,-1.07,True,O,▲,33193,▼,X,X,5.072241379310345,19.69,3.0,2,23.8,0.0,2.0,0.0,🧱 구조적 지지선(Swing Low) 근접. 📉 매도세 우위. ✅ 20일선 눌림목 구간.,0,0,,,62.0,48.6,76.0,🌤 중립,1.철강·금속(+17.4%) / 2.IT/전기전자(+14.7%) / 3.조선·기계·설비(+13.8%) / 4.자동차·모빌리티(+13.0%) / 5.기타(+12.5%),2,312,20260109,20260109,28.76,11.79,34.65,22.86
161890,한국콜마,KOSPI,기타 화학제품 제조업,기타 화학제품 제조업,화학·소재,63300,106.72,0.0,63300,59900,70100,77110.0,29.2,50.0,15.3,9.5,9.5,40.2,28.899999618530273,0.0,,,↩️ PULL (눌림),⑤ 하락 / 약세,-3.21,-41.39,-13.9,-43.33,-84.62,0,1.0,0.54,0.99,1.0,0.02,0.09,0.17,46.4,41.9,-0.09,7.47,0,1,-3.21,1.93,-14.57,-2.42,1,0,1.38,0.46,0,-1,65900.0,63925,-0.98,-0.056,1.2,-2.52,True,X,▼,63730,▲,X,X,1.8561290322580646,-1.9829032258064514,9.0,0,24.6,2.1,2.0,0.0,🔇 변동성 축소 (BW 7.5%). 🧱 구조적 지지선(Swing Low) 근접. 📉 매도세 우위. ✅ 20일선 눌림목 구간.,0,0,,,62.0,48.6,76.0,🌤 중립,1.철강·금속(+17.4%) / 2.IT/전기전자(+14.7%) / 3.조선·기계·설비(+13.8%) / 4.자동차·모빌리티(+13.0%) / 5.기타(+12.5%),5,313,20260109,20260109,28.76,11.79,-14.57,-43.33
340930,유일에너테크,KOSDAQ,특수 목적용 기계 제조업,특수 목적용 기계 제조업,조선·기계·설비,1155,214.1,0.0,1155,1072,1321,1453.1000000000001,29.2,30.0,28.7,4.0,4.0,30.0,86.19999694824219,0.0,,,↩️ PULL (눌림),② 상승 후 조정,-24.8,19.57,-26.58,20.82,0.99,0,1.0,0.72,0.79,1.0,0.0,0.19,0.72,44.1,52.5,-20.1,49.43,0,0,-18.32,-10.88,32.61,-11.63,0,0,2.66,0.06,0,-1,1949.6,1477,-21.81,-0.4654,5.35,-0.36,False,X,▼,1556,▼,X,X,5.072241379310345,19.69,3.0,0,0.1,0.0,2.0,0.0,📉 매도세 우위. 📉 과매도 기술적 반등 기대.,0,0,,,62.0,48.6,76.0,🌤 중립,1.철강·금속(+17.4%) / 2.IT/전기전자(+14.7%) / 3.조선·기계·설비(+13.8%) / 4.자동차·모빌리티(+13.0%) / 5.기타(+12.5%),2,314,20260109,20260109,28.76,11.79,32.61,20.82
003230,삼양식품,KOSPI,기타 식품 제조업,기타 식품 제조업,유통·소비재,1206000,1034.04,0.0,1206000,1107000,1404000,1544400.0000000002,29.2,18.6,36.3,25.3,25.3,44.1,62.099998474121094,0.0,,,↩️ PULL (눌림),⑤ 하락 / 약세,-7.52,-17.51,-18.21,-42.43,-60.74,5,1.0,0.82,0.6,1.0,0.0,0.91,0.22,43.1,43.4,-3.56,11.35,1,0,-5.49,-4.96,-13.67,-3.99,1,1,1.31,0.43,0,-1,1315700.0,1198853,0.6,-0.201,1.35,-1.08,False,X,▼,1218834,▼,X,X,-2.161538461538462,-7.970769230769231,14.0,2,35.1,0.0,2.0,0.0,🌪️ 5일 연속 응축 중! 폭발 임박. 📉 매도세 우위. ,0,0,,,62.0,48.6,76.0,🌤 중립,1.철강·금속(+17.4%) / 2.IT/전기전자(+14.7%) / 3.조선·기계·설비(+13.8%) / 4.자동차·모빌리티(+13.0%) / 5.기타(+12.5%),5,315,20260109,20260109,28.76,11.79,-13.67,-42.43
090360,로보스타,KOSDAQ,특수 목적용 기계 제조업,특수 목적용 기계 제조업,조선·기계·설비,70500,101.15,0.0,70500,68700,74000,81400.0,28.7,9.9,41.2,29.4,29.4,45.8,68.69999694824219,0.0,,📦박스돌파,↩️ PULL (눌림),③ 박스 / 중립,-8.68,158.72,-10.46,0.29,140.14,4,0.97,0.25,0.74,1.0,0.0,0.09,0.13,47.2,71.8,-8.45,18.83,0,0,-11.65,-10.42,12.08,0.86,0,1,1.83,0.05,0,1,65260.0,75737,-6.92,-0.3702,0.28,-3.44,True,O,▲,76909,▼,X,X,5.072241379310345,19.69,3.0,2,14.4,0.0,1.9444444444444444,0.0,🧱 구조적 지지선(Swing Low) 근접. 📉 매도세 우위. 💰 외국인/기관 수급 집중. 📉 과매도 기술적 반등 기대.,0,0,,,62.0,48.6,76.0,🌤 중립,1.철강·금속(+17.4%) / 2.IT/전기전자(+14.7%) / 3.조선·기계·설비(+13.8%) / 4.자동차·모빌리티(+13.0%) / 5.기타(+12.5%),3,316,20260109,20260109,28.76,11.79,12.08,0.29
348370,엔켐,KOSDAQ,기초 화학물질 제조업,기초 화학물질 제조업,화학·소재,62200,61.05,0.0,62200,61700,63200,69520.0,28.6,19.8,34.5,23.8,23.8,39.5,59.5,0.0,,,↩️ PULL (눌림),⑤ 하락 / 약세,-11.9,8.17,-13.68,-30.16,-10.41,0,1.0,0.08,0.41,1.0,0.0,0.05,0.13,44.8,49.4,-4.81,16.98,0,0,-3.27,-3.12,-18.37,2.02,1,0,1.44,0.15,0,1,61740.0,63954,-2.74,-0.063,0.54,-0.81,True,X,▼,63730,▼,X,X,1.8561290322580646,-1.9829032258064514,9.0,2,23.7,0.0,2.0,0.0,🧱 구조적 지지선(Swing Low) 근접. 📉 매도세 우위. ,0,0,,,62.0,48.6,76.0,🌤 중립,1.철강·금속(+17.4%) / 2.IT/전기전자(+14.7%) / 3.조선·기계·설비(+13.8%) / 4.자동차·모빌리티(+13.0%) / 5.기타(+12.5%),5,317,20260109,20260109,28.76,11.79,-18.37,-30.16
051900,LG생활건강,KOSPI,기타 화학제품 제조업,기타 화학제품 제조업,화학·소재,262000,140.54,0.0,262000,254500,277000,304700.0,28.4,46.9,16.0,8.4,8.4,38.9,33.79999923706055,0.0,,,↩️ PULL (눌림),⑤ 하락 / 약세,-2.06,-22.71,-12.75,-36.02,-65.94,0,1.0,0.29,0.8,1.0,0.0,0.12,0.12,44.1,50.8,-0.52,4.72,0,1,-2.96,-0.38,-7.26,-1.36,1,0,1.2,0.41,0,1,254550.0,263542,-0.59,-0.0335,0.85,-0.34,True,X,▼,263687,▼,X,X,1.8561290322580646,-1.9829032258064514,9.0,0,22.3,0.0,2.0,0.0,🔇 변동성 축소 (BW 4.7%). 🧱 구조적 지지선(Swing Low) 근접. 📉 매도세 우위. ✅ 20일선 눌림목 구간.,0,0,,,62.0,48.6,76.0,🌤 중립,1.철강·금속(+17.4%) / 2.IT/전기전자(+14.7%) / 3.조선·기계·설비(+13.8%) / 4.자동차·모빌리티(+13.0%) / 5.기타(+12.5%),5,318,20260109,20260109,28.76,11.79,-7.26,-36.02
457190,이수스페셜티케미컬,KOSPI,기초 화학물질 제조업,기초 화학물질 제조업,화학·소재,57500,116.25,0.0,57500,53600,65300,71830.0,28.0,10.2,39.8,27.5,27.5,36.3,68.4000015258789,0.0,,,↩️ PULL (눌림),⑤ 하락 / 약세,-15.94,38.39,-26.63,-16.46,-4.84,0,1.0,0.68,0.85,1.0,0.04,0.1,0.11,48.1,50.2,-2.66,22.13,0,0,2.5,3.42,12.3,4.59,0,0,1.75,0.3,0,-1,65620.0,59996,-4.16,-0.096,0.47,0.14,True,O,▲,58805,▲,X,X,1.8561290322580646,-1.9829032258064514,9.0,2,13.9,3.8,2.0,0.0,🧱 구조적 지지선(Swing Low) 근접. 📉 매도세 우위. ,0,0,,,62.0,48.6,76.0,🌤 중립,1.철강·금속(+17.4%) / 2.IT/전기전자(+14.7%) / 3.조선·기계·설비(+13.8%) / 4.자동차·모빌리티(+13.0%) / 5.기타(+12.5%),5,319,20260109,20260109,28.76,11.79,12.3,-16.46
443060,HD현대마린솔루션,KOSPI,"건축기술, 엔지니어링 및 관련 기술 서비스업","건축기술, 엔지니어링 및 관련 기술 서비스업",서비스 기타,192200,773.43,0.0,192200,178100,220500,242550.00000000003,27.6,44.3,16.5,0.0,0.0,33.5,55.0,0.0,,,↩️ PULL (눌림),⑤ 하락 / 약세,-4.85,4.29,-15.54,-46.09,-38.94,2,1.0,0.74,0.76,1.0,0.0,0.68,0.24,53.4,27.0,-0.63,10.5,1,0,-0.67,-1.84,-17.33,-1.53,0,0,0.44,0.5,0,-1,205010.0,185755,3.47,-0.0408,1.68,-0.21,False,X,▲,190105,▼,O,X,0.538421052631579,-7.675789473684211,13.0,0,8.8,0.0,2.00709219858156,0.0,🌪️ 에너지 응축 시작 (2일차). 📉 매도세 우위. ✅ 20일선 눌림목 구간.,0,0,,,62.0,48.6,76.0,🌤 중립,1.철강·금속(+17.4%) / 2.IT/전기전자(+14.7%) / 3.조선·기계·설비(+13.8%) / 4.자동차·모빌리티(+13.0%) / 5.기타(+12.5%),5,320,20260109,20260109,28.76,11.79,-17.33,-46.09
017670,SK텔레콤,KOSPI,전기 통신업,전기 통신업,IT/전기전자,53000,235.6,0.0,53000,52200,54500,59950.00000000001,27.6,38.5,20.4,20.6,20.6,31.7,20.0,0.0,,,↩️ PULL (눌림),⑤ 하락 / 약세,-1.85,-6.19,-12.54,-29.88,-49.42,3,0.94,0.14,0.54,1.0,0.0,0.21,0.12,50.0,35.1,-0.5,2.16,1,1,-0.56,-0.75,-1.12,0.38,0,0,1.59,0.38,0,1,52280.0,53030,-0.06,-0.0079,0.81,-0.92,True,X,▼,53066,▼,X,X,7.4117460317460315,19.624126984126985,2.0,2,4.3,0.0,1.875,0.0,🌪️ 에너지 응축 시작 (3일차). 🧱 구조적 지지선(Swing Low) 근접. 📉 매도세 우위. ✅ 20일선 눌림목 구간.,0,0,,,62.0,48.6,76.0,🌤 중립,1.철강·금속(+17.4%) / 2.IT/전기전자(+14.7%) / 3.조선·기계·설비(+13.8%) / 4.자동차·모빌리티(+13.0%) / 5.기타(+12.5%),5,321,20260109,20260109,28.76,11.79,-1.12,-29.88
090460,비에이치,KOSPI,전자부품 제조업,전자부품 제조업,IT/전기전자,16460,91.66,0.0,16460,15450,18480,20328.0,27.6,38.0,20.7,8.3,8.3,36.3,49.5,0.0,,,🔺 Watch (관찰·돌파예상),④ 바닥 반등 시도,-11.88,29.61,-22.57,-30.32,-13.62,0,1.0,0.61,0.94,1.0,0.31,0.08,0.41,29.6,33.9,-4.35,24.31,0,0,3.13,-4.08,-1.56,-7.78,0,0,1.53,0.2,0,-1,17395.0,16310,0.91,0.1897,2.53,0.18,True,X,▲,15673,▲,O,X,7.4117460317460315,19.624126984126985,2.0,0,0.4,30.8,2.0,0.0,🧱 구조적 지지선(Swing Low) 근접. 📉 매도세 우위. 🚀 단기 모멘텀 가속. ,0,0,,,62.0,48.6,76.0,🌤 중립,1.철강·금속(+17.4%) / 2.IT/전기전자(+14.7%) / 3.조선·기계·설비(+13.8%) / 4.자동차·모빌리티(+13.0%) / 5.기타(+12.5%),4,322,20260109,20260109,28.76,11.79,-1.56,-30.32
010130,고려아연,KOSPI,1차 비철금속 제조업,1차 비철금속 제조업,철강·금속,1142000,4861.94,0.0,1142000,1108000,1210000,1331000.0,27.5,30.0,25.8,12.1,12.1,30.0,57.79999923706055,0.0,,,↩️ PULL (눌림),⑤ 하락 / 약세,-22.68,33.88,-33.37,-46.36,-9.35,0,1.0,0.3,0.81,1.0,0.0,1.0,0.66,32.6,13.5,-15.09,34.7,0,0,-11.27,-15.78,-17.6,-11.98,0,0,0.58,0.01,0,-1,1393900.0,1185650,-3.68,-0.1541,5.1,-1.98,True,O,▲,1211385,▼,X,X,10.571538461538463,21.98076923076923,1.0,1,0.0,0.0,2.0,0.0,🧱 구조적 지지선(Swing Low) 근접. 📉 매도세 우위. 📉 과매도 기술적 반등 기대.,0,0,,,62.0,48.6,76.0,🌤 중립,1.철강·금속(+17.4%) / 2.IT/전기전자(+14.7%) / 3.조선·기계·설비(+13.8%) / 4.자동차·모빌리티(+13.0%) / 5.기타(+12.5%),5,323,20260109,20260109,28.76,11.79,-17.6,-46.36
037270,YG PLUS,KOSPI,"자료처리, 호스팅, 포털 및 기타 인터넷 정보매개 서비스업","자료처리, 호스팅, 포털 및 기타 인터넷 정보매개 서비스업",서비스 기타,6680,57.77,0.0,6680,6460,7120,7832.000000000001,27.5,12.7,37.4,23.4,23.4,32.6,69.9000015258789,0.0,,,↩️ PULL (눌림),⑤ 하락 / 약세,6.71,-25.86,-3.98,-31.67,-69.09,0,1.0,0.33,0.86,1.0,0.0,0.05,0.07,48.9,55.8,-1.53,17.54,0,0,-11.52,-3.05,-2.91,1.77,0,0,0.9,0.32,0,1,6461.0,6908,-3.31,-0.3619,0.41,-1.79,False,X,▼,7053,▼,X,X,0.538421052631579,-7.675789473684211,13.0,2,6.6,0.0,2.0,0.0,📉 매도세 우위. ✅ 20일선 눌림목 구간.,0,0,,,62.0,48.6,76.0,🌤 중립,1.철강·금속(+17.4%) / 2.IT/전기전자(+14.7%) / 3.조선·기계·설비(+13.8%) / 4.자동차·모빌리티(+13.0%) / 5.기타(+12.5%),5,324,20260109,20260109,28.76,11.79,-2.91,-31.67
022100,포스코DX,KOSPI,"건축기술, 엔지니어링 및 관련 기술 서비스업","건축기술, 엔지니어링 및 관련 기술 서비스업",서비스 기타,27050,119.81,0.0,27050,26050,29050,31955.000000000004,27.4,7.4,40.8,29.3,29.3,38.5,67.69999694824219,0.0,,,↩️ PULL (눌림),③ 박스 / 중립,-3.74,11.09,-14.43,-3.53,-32.14,5,1.0,0.37,0.92,1.0,0.0,0.1,0.07,49.6,71.9,-3.18,17.88,1,0,-6.72,-9.08,25.23,7.04,0,0,1.73,0.34,0,1,25020.0,28292,-4.39,-0.2973,0.25,-2.44,True,O,▲,28808,▼,X,X,0.538421052631579,-7.675789473684211,13.0,2,21.4,0.0,2.0,0.0,🌪️ 5일 연속 응축 중! 폭발 임박. 🧱 구조적 지지선(Swing Low) 근접. 📉 매도세 우위. 💰 외국인/기관 수급 집중. ,0,0,,,62.0,48.6,76.0,🌤 중립,1.철강·금속(+17.4%) / 2.IT/전기전자(+14.7%) / 3.조선·기계·설비(+13.8%) / 4.자동차·모빌리티(+13.0%) / 5.기타(+12.5%),3,325,20260109,20260109,28.76,11.79,25.23,-3.53
089970,브이엠,KOSDAQ,특수 목적용 기계 제조업,특수 목적용 기계 제조업,조선·기계·설비,27100,138.8,0.0,27100,26500,28300,31130.000000000004,27.2,13.6,36.3,23.6,23.6,34.3,65.80000305175781,0.0,,,↩️ PULL (눌림),② 상승 후 조정,-7.82,157.6,-9.6,16.04,139.02,3,1.0,0.22,0.68,1.0,0.0,0.12,0.21,46.1,63.8,-6.59,20.67,0,0,-11.15,-2.34,27.83,3.84,0,0,0.89,0.14,0,1,25830.0,30331,-10.65,-0.4066,0.99,-2.55,True,O,▲,30478,▼,X,X,5.072241379310345,19.69,3.0,2,10.6,0.0,2.0,0.0,🧱 구조적 지지선(Swing Low) 근접. 📉 매도세 우위. 💸 자금 유입 지속. 📉 과매도 기술적 반등 기대.,0,0,,,62.0,48.6,76.0,🌤 중립,1.철강·금속(+17.4%) / 2.IT/전기전자(+14.7%) / 3.조선·기계·설비(+13.8%) / 4.자동차·모빌리티(+13.0%) / 5.기타(+12.5%),2,326,20260109,20260109,28.76,11.79,27.83,16.04
003490,대한항공,KOSPI,항공 여객 운송업,항공 여객 운송업,기타,22100,224.41,0.0,22100,21500,23250,25575.000000000004,26.8,45.4,14.5,10.7,10.7,45.2,23.399999618530273,0.0,,📦박스돌파,↩️ PULL (눌림),⑤ 하락 / 약세,-2.0,-15.81,-12.69,-28.31,-59.04,3,0.96,0.26,0.77,1.0,0.0,0.2,0.11,48.9,51.4,-1.37,6.42,0,1,-0.45,-2.43,0.45,-0.69,0,1,1.1,0.27,0,1,21540.0,22174,-0.33,-0.1125,0.69,-0.8,True,X,▼,22282,▼,X,X,7.949459459459459,15.482972972972972,5.0,1,13.0,0.0,1.9166666666666667,0.0,🔇 변동성 축소 (BW 6.4%). 🧱 구조적 지지선(Swing Low) 근접. 📉 매도세 우위. ✅ 20일선 눌림목 구간.,0,0,,,62.0,48.6,76.0,🌤 중립,1.철강·금속(+17.4%) / 2.IT/전기전자(+14.7%) / 3.조선·기계·설비(+13.8%) / 4.자동차·모빌리티(+13.0%) / 5.기타(+12.5%),5,327,20260109,20260109,28.76,11.79,0.45,-28.31
083650,비에이치아이,KOSDAQ,일반 목적용 기계 제조업,일반 목적용 기계 제조업,조선·기계·설비,54100,205.85,0.0,54100,49650,63000,69300.0,26.3,3.9,41.2,27.3,27.3,30.5,73.69999694824219,0.0,,,↩️ PULL (눌림),⑤ 하락 / 약세,5.46,48.02,3.68,-10.29,29.44,0,1.0,0.82,0.59,1.0,0.0,0.18,0.06,47.3,28.8,-1.72,21.23,0,0,2.66,-2.52,1.5,0.2,0,0,1.55,0.23,0,1,49320.0,56047,-3.47,-0.0426,0.27,-1.19,False,O,▲,54452,▲,X,X,5.072241379310345,19.69,3.0,2,1.2,0.0,2.0,0.0,📉 매도세 우위. ✅ 20일선 눌림목 구간.,0,0,,,62.0,48.6,76.0,🌤 중립,1.철강·금속(+17.4%) / 2.IT/전기전자(+14.7%) / 3.조선·기계·설비(+13.8%) / 4.자동차·모빌리티(+13.0%) / 5.기타(+12.5%),5,328,20260109,20260109,28.76,11.79,1.5,-10.29
066570,LG전자,KOSPI,통신 및 방송 장비 제조업,통신 및 방송 장비 제조업,IT/전기전자,89100,1383.66,0.0,89100,86100,95100,104610.00000000001,26.1,26.2,26.1,12.8,12.8,30.1,57.29999923706055,0.0,,,↩️ PULL (눌림),⑤ 하락 / 약세,-6.7,15.41,-17.39,-21.41,-27.82,0,1.0,0.34,0.88,1.0,0.0,1.0,0.38,26.9,36.2,-4.42,7.71,0,1,-2.52,-3.88,7.35,-3.93,0,0,1.53,0.13,0,-1,97190.0,92018,-3.17,-0.0091,2.41,-1.35,True,O,▲,91605,▼,X,X,7.4117460317460315,19.624126984126985,2.0,1,0.2,0.0,2.0,0.0,🔇 변동성 축소 (BW 7.7%). 🧱 구조적 지지선(Swing Low) 근접. 📉 매도세 우위. ,0,0,,,62.0,48.6,76.0,🌤 중립,1.철강·금속(+17.4%) / 2.IT/전기전자(+14.7%) / 3.조선·기계·설비(+13.8%) / 4.자동차·모빌리티(+13.0%) / 5.기타(+12.5%),5,329,20260109,20260109,28.76,11.79,7.35,-21.41
