LDY_RANK,종목코드,종목명,시장,업종_대분류,종가,거래대금(억원),시가총액(억원),켈리_수량,추천금액(만원),상태,ROUTE,ACTION_PRIORITY,IS_ACTIVE,IS_NOW_ENTRY,IS_WATCH,DISPLAY_SCORE,FINAL_SCORE,STRUCT_SCORE,TIMING_SCORE,AI_SCORE,NEWS_SCORE,ELITE_SCORE,AXIS_MEAN,AXIS_GAP,BALANCE_SCORE,RR_NOW_TP1,ENTRY_GAP_PCT,ELITE_REASON,TOP_PICK,추천매수가,손절가,추천매도가1,추천매도가2,TRIGGER,V_POWER,거래강도,VWAP,POC_GAP,NEWS_REASON,TTM_SQUEEZE_CNT,Low_Trend_PCT,RSI14,이격도,SCORE_REASON_TOP1,SCORE_REASON_TOP2,SCORE_RISK,ROUTE_REASON,MACRO_RISK,MARKET_BREADTH,업종,거래대금(원),MFI14,BB_BW,TTM_SQUEEZE,BB_SQUEEZE_BW,ret_1d_%,ret_5d_%,ret_10d_%,ret_20d_%,ret_60d_%,ret_120d_%,rel_20d_%,rel_60d_%,rel_120d_%,RES_RATIO,RES_RATIO_NEAR,IS_ABOVE_POC,NEAR_THRES,RSI_Rising,BB_Expanding,Vol_Quality,Range_Pos,추천매도가3,TP1_METHOD,TP1_PROB,TP2_METHOD,TP2_PROB,TP3_METHOD,TP3_PROB,EXEC_RULE_ID,STOP_PCT,MAX_LOSS_PCT,RR_MULT,STOP_REASON,ENTRY_ACTION,POSITION_PCT,Above_MA20,SUPERTREND_DIR,SUPERTREND_VAL,VWAP_GAP,MACD_Slope_PCT,IS_SWING_SUPPORT,주봉20선_상회,주봉추세,HMA20,HMA_Trend,HMA_On,OBV_Div,외인순매수,기관순매수,메이저순매수,gap_pct,_data_length,consecutive_limit_up,MTF_WEEKLY_TREND,MTF_MONTHLY_TREND,MTF_DATA_SUFFICIENT,개인순매수,업종_상세,SECTOR_RET_5D,SECTOR_RS,SECTOR_RANK,ML_SCORE,ML_STATUS,TRIGGER_SCORE,RAW_TRIGGER_SCORE,EBS,PASS_EBS,W_STRUCT,W_TIMING,W_AI,SCORING_AXES,STRATEGY,STRATEGY_SCORE,STRATEGY_HORIZON,REASON_THRESHOLD,기준일,시총기준일,AI_COMMENT,LDY_SCORE,TOTAL_SCORE,RANK_SCORE,벤치_60d_KOSPI_%,벤치_60d_KOSDAQ_%,ROW_BUILD_MODE,EST_WIN_RATE,CAL_HOLD_REASON,LOW_WR_FLAG,LEGACY_EST_WIN_RATE,LEGACY_LOW_WR_FLAG,CALIBRATION_MODE,CAL_N_TRADES,KELLY_PLANNED_B,KELLY_EMPIRICAL_B,KELLY_FINAL_B,KELLY_FRACTION,켈리_금액(원),추천수량,KELLY_ENGINE,KELLY_ERROR,CARRY_FROM_DATE,CARRY_AGE_DAYS,IS_STALE_CARRY,STALE_PENALTY,DATA_FRESHNESS_OK,TP1_PCT,TOP_PICK_TYPE,EST_WIN_RATE_METHOD,EST_WIN_RATE_MODE,EST_WIN_RATE_N,CONFIG_VERSION,RUN_STATUS,DEGRADED_REASONS,CONFIDENCE_SCORE,MAX_ALLOWED_ROUTE,AXIS_MCAP,AXIS_BENCH,AXIS_FLOW,AXIS_NEWS,AXIS_SECTOR,AXIS_ML,AXIS_TRIGGER,FALLBACK_COUNT,AXIS_QUALITY,HAS_NEWS,HAS_FLOW,HAS_SECTOR
377,457190,이수스페셜티케미컬,KOSPI,화학·소재,121800,367.12,36806.6,0.0,0.0,WAIT,WAIT,3,False,0,True,63.2,63.2,94.7,55.8,14.9,0.0,13.7,55.1,79.8,0.2,0.38,10.6,,0,110100.0,95400.0,131800.0,136700.0,,0.77,0.63,105633,20.61,특이사항 없음,0,8.64,74.1,16.18,STRUCT 강점,,RSI 과열,추세 관망,CAUTION,66.5,기초 화학물질 제조업,36711913150.0,75.9,49.5,0,0,0.16,9.14,26.88,32.68,16.78,122.67,22.69,-13.5,68.16,0.033,0.033,1,12.0,1,0,1.95,0.77,144800.0,SWING_20D,80,ATR_3.5x,45,FIBO_1.272,40,v1_sl_first_gap_at_open,13.35,5.0,1.5,NORMAL+PM_BLOCK_INTRADAY+EF:정상,enter,100.0,1,1,105125.0,15.3,-0.1612,False,O,▲,125761,▲,X,X,0,0,0,0.82,250,0,1,1,1,0.0,기초 화학물질 제조업,10.261224489795918,15.06795918367347,8.0,14.9,OK,36.965587147783054,36.965587147783054,4,1,0.4,0.4,0.2,STRUCT+TIMING+AI+SECTOR,default,default,default,60,20260427,20260427,,63.2,63.2,63.2,30.28,30.28,FRESH,0.627,,False,0.426,True,MATURE,4068.0,1.476,0.878,0.878,0.0,0.0,0.0,v22_calibrated,,,,,,True,8.2,,ELITE_SCORE,MATURE,4068,2.1.0,OK,,100.0,ATTACK,OK,OK,OK,OK,OK,OK,OK,0,7,True,True,True
378,025860,남해화학,KOSPI,기타,9390,246.78,4664.8,0.0,0.0,WAIT,WAIT,3,False,0,True,58.1,58.1,91.2,38.4,31.2,0.0,13.4,53.6,60.0,25.0,0.57,1.5,진입적정,0,9250.0,8040.0,10160.0,11470.0,,-0.01,0.56,8824,3.23,특이사항 없음,0,13.59,63.3,9.22,STRUCT 강점,,,추세 관망,CAUTION,66.5,"비료, 농약 및 살균, 살충제 제조업",24677577865.0,89.2,26.86,0,0,3.41,3.99,0.0,13.68,39.94,41.84,3.69,9.66,-12.67,0.194,0.194,1,12.0,1,0,1.19,0.7,12190.0,SWING_20D,80,ATR_3.5x,45,FIBO_1.272,40,v1_sl_first_gap_at_open,13.08,6.0,0.8,NORMAL+PM_BLOCK_INTRADAY+EF:정상,enter,100.0,1,1,7742.0,6.41,0.0257,False,O,▲,9180,▲,O,X,0,0,0,0.22,250,0,1,1,1,0.0,"비료, 농약 및 살균, 살충제 제조업",8.452571428571428,12.478571428571428,11.0,31.2,OK,26.23486893378218,26.23486893378218,8,1,0.4,0.4,0.2,STRUCT+TIMING+AI+SECTOR,default,default,default,60,20260427,20260427,,58.1,58.1,58.1,30.28,30.28,FRESH,0.627,,False,0.385,True,MATURE,4068.0,0.752,0.878,0.752,0.0,0.0,0.0,v22_calibrated,,,,,,True,8.2,,ELITE_SCORE,MATURE,4068,2.1.0,OK,,100.0,ATTACK,OK,OK,OK,OK,OK,OK,OK,0,7,True,True,True
379,084990,헬릭스미스,KOSDAQ,기타,8950,85.87,4125.3,0.0,0.0,WAIT,WAIT,3,False,0,True,47.8,47.8,53.9,30.1,71.0,0.0,12.8,51.7,40.9,48.9,0.69,1.5,진입적정,0,8820.0,7490.0,9960.0,11790.0,,0.9,1.1,7561,7.09,특이사항 없음,0,-0.69,61.5,3.39,AI 강점,,,추세 관망,CAUTION,66.5,자연과학 및 공학 연구개발업,8586685320.0,57.8,25.94,0,0,5.67,5.67,-1.86,3.47,48.42,79.0,-6.52,18.14,24.49,0.066,0.066,1,12.0,0,0,1.52,0.63,12900.0,SWING_20D,80,ATR_3.5x,45,FIBO_1.618,25,v1_sl_first_gap_at_open,15.08,6.0,0.9,NORMAL+PM_BLOCK_INTRADAY+EF:정상,enter,100.0,1,1,6833.0,18.37,-0.0423,False,O,▲,8517,▼,O,X,0,0,0,1.42,250,0,1,1,1,0.0,자연과학 및 공학 연구개발업,8.452571428571428,12.478571428571428,11.0,71.0,OK,14.136064540968109,14.136064540968109,4,1,0.4,0.4,0.2,STRUCT+TIMING+AI+SECTOR,default,default,default,60,20260427,20260427,,47.8,47.8,47.8,30.28,30.28,FRESH,0.627,,False,0.302,True,MATURE,4068.0,0.857,0.878,0.857,0.0,0.0,0.0,v22_calibrated,,,,,,True,11.3,,ELITE_SCORE,MATURE,4068,2.1.0,OK,,100.0,ATTACK,OK,OK,OK,OK,OK,OK,OK,0,7,True,True,True
380,475830,오름테라퓨틱,KOSDAQ,기타,88300,173.91,18996.3,0.0,0.0,WAIT,WAIT,3,False,0,True,56.5,56.5,92.7,37.5,22.2,0.0,12.4,50.8,70.5,11.9,0.37,1.5,진입적정,0,87000.0,75300.0,93100.0,141400.0,,0.22,0.87,110392,-26.82,특이사항 없음,0,7.43,68.2,5.92,STRUCT 강점,,,추세 관망,CAUTION,66.5,기초 의약물질 제조업,17390891050.0,67.6,19.8,0,0,4.74,2.67,3.03,-6.95,-27.21,94.07,-16.94,-57.49,39.56,0.651,0.074,0,11.6,1,0,1.46,0.75,146600.0,SWING_20D,80,SWING_60D,60,SWING_120D,45,v1_sl_first_gap_at_open,13.45,5.0,0.5,NORMAL+PM_BLOCK_INTRADAY+EF:정상,enter,100.0,1,-1,96520.0,-20.01,0.1056,False,X,▼,85280,▲,O,X,0,0,0,1.19,250,0,-1,1,1,0.0,기초 의약물질 제조업,8.452571428571428,12.478571428571428,11.0,22.2,OK,47.240802651879335,47.240802651879335,6,1,0.4,0.4,0.2,STRUCT+TIMING+AI+SECTOR,default,default,default,60,20260427,20260427,,56.5,56.5,56.5,30.28,30.28,FRESH,0.627,,False,0.372,True,MATURE,4068.0,0.521,0.878,0.521,0.0,0.0,0.0,v22_calibrated,,,,,,True,5.4,,ELITE_SCORE,MATURE,4068,2.1.0,OK,,100.0,ATTACK,OK,OK,OK,OK,OK,OK,OK,0,7,True,True,True
381,086280,현대글로비스,KOSPI,서비스 기타,229500,907.84,172125.0,0.0,0.0,WAIT,WAIT,3,False,0,True,57.3,57.3,94.6,40.0,17.2,0.0,12.3,50.6,77.4,3.3,0.52,1.5,진입적정,0,226000.0,209500.0,240000.0,258000.0,,-1.29,2.2,244959,-11.02,특이사항 없음,0,5.88,63.2,4.26,STRUCT 강점,,,추세 관망,CAUTION,66.5,기타 운송관련 서비스업,90783575500.0,60.2,16.16,0,0,3.15,1.55,8.25,6.5,-4.77,34.21,-3.49,-35.05,-20.3,0.569,0.197,0,8.6,1,0,1.41,0.71,295000.0,SWING_20D,80,VP_RESISTANCE,65,SWING_60D,60,v1_sl_first_gap_at_open,7.3,4.0,0.8,SWING+PM_BLOCK_INTRADAY+EF:정상,enter,100.0,1,-1,242650.0,-6.31,-0.1385,False,X,▲,233131,▲,X,X,0,0,0,3.37,250,0,1,1,1,0.0,기타 운송관련 서비스업,7.698108108108108,8.209189189189189,12.0,17.2,OK,49.5,49.5,6,1,0.4,0.4,0.2,STRUCT+TIMING+AI+SECTOR,default,default,default,60,20260427,20260427,,57.3,57.3,57.3,30.28,30.28,FRESH,0.627,,False,0.378,True,MATURE,4068.0,0.848,0.878,0.848,0.0,0.0,0.0,v22_calibrated,,,,,,True,4.6,,ELITE_SCORE,MATURE,4068,2.1.0,OK,,100.0,ATTACK,OK,OK,OK,OK,OK,OK,OK,0,7,True,True,True
382,059120,아진엑스텍,KOSDAQ,반도체,7780,62.31,1424.5,0.0,0.0,WAIT,WAIT,3,False,0,True,58.7,58.7,100.0,38.7,16.0,0.0,12.3,51.6,84.0,0.0,0.21,1.6,진입적정,0,7660.0,6840.0,7980.0,11670.0,,-0.15,2.41,8346,-5.56,특이사항 없음,0,7.36,73.7,8.54,STRUCT 강점,,RSI 과열,추세 관망,CAUTION,66.5,반도체 제조업,6230734770.0,72.9,20.25,0,0,3.73,4.43,12.59,7.02,-8.36,101.97,-2.97,-38.64,47.46,0.47,0.332,0,9.5,1,0,1.69,0.86,,SWING_20D,80,SWING_60D,60,,0,v1_sl_first_gap_at_open,10.7,6.0,0.4,NORMAL+PM_BLOCK_INTRADAY+EF:정상,enter,100.0,1,-1,8189.0,-6.79,-0.0355,False,O,▲,7615,▲,O,X,0,0,0,4.0,250,0,1,1,1,0.0,반도체 제조업,19.75485714285714,43.39771428571429,1.0,16.0,OK,45.65743476715046,45.65743476715046,4,1,0.4,0.4,0.2,STRUCT+TIMING+AI+SECTOR,default,default,default,60,20260427,20260427,,58.7,58.7,58.7,30.28,30.28,FRESH,0.627,,False,0.39,True,MATURE,4068.0,0.39,0.878,0.39,0.0,0.0,0.0,v22_calibrated,,,,,,True,2.6,,ELITE_SCORE,MATURE,4068,2.1.0,OK,,100.0,ATTACK,OK,OK,OK,OK,OK,OK,OK,0,7,True,True,True
383,000250,삼천당제약,KOSDAQ,바이오·의약품,445000,1747.77,104385.8,0.0,0.0,WAIT,WAIT,3,False,0,True,11.1,11.1,2.3,16.0,19.0,0.0,12.1,12.4,16.7,79.1,9.04,2.8,RR9.0,0,433000.0,368000.0,1141000.0,1233000.0,,-0.23,0.61,634109,92.21,특이사항 없음,0,-19.66,39.6,-16.39,,,저점 이탈,추세 관망,CAUTION,66.5,의약품 제조업,174776696000.0,38.8,83.65,0,0,8.14,-6.81,-15.4,-62.42,6.84,101.36,-72.41,-23.44,46.85,0.561,0.093,1,12.0,0,0,0.98,0.12,,SWING_20D,80,SWING_60D,60,,0,v1_sl_first_gap_at_open,15.01,4.0,10.9,NORMAL+WARN:ATR%=20.2% > 20% — 이상치 의심+PM_BLOCK_INTRADAY+EF:정상,enter,100.0,0,-1,526800.0,-29.82,0.5087,False,X,▲,406994,▼,O,X,0,0,0,2.31,250,0,1,1,1,0.0,의약품 제조업,0.49769230769230777,-13.36076923076923,16.0,19.0,OK,14.382682099091605,14.382682099091605,2,0,0.4,0.4,0.2,STRUCT+TIMING+AI+SECTOR,default,default,default,60,20260427,20260427,,11.1,11.1,11.1,30.28,30.28,FRESH,0.627,,False,0.3,True,MATURE,4068.0,10.892,0.878,0.878,0.0,0.0,0.0,v22_calibrated,,,,,,True,156.4,,ELITE_SCORE,MATURE,4068,2.1.0,OK,,100.0,ATTACK,OK,OK,OK,OK,OK,OK,OK,0,7,True,True,True
384,010660,화천기계,KOSPI,조선·기계·설비,5730,124.13,1260.6,0.0,0.0,WAIT,WAIT,3,False,0,True,41.1,41.1,45.8,36.9,40.3,0.0,11.9,41.0,8.9,88.9,0.69,5.5,밸런스우수,0,5430.0,4615.0,6500.0,6670.0,,1.72,3.31,5745,-4.68,특이사항 없음,0,-2.48,66.7,5.65,,,,추세 관망,CAUTION,66.5,특수 목적용 기계 제조업,12412523960.0,57.0,31.7,0,0,12.35,9.98,8.32,-7.58,-1.04,32.33,-17.57,-31.32,-22.18,0.414,0.414,0,12.0,0,0,1.02,0.57,,SWING_20D,80,ATR_3.5x,45,,0,v1_sl_first_gap_at_open,15.01,6.0,1.3,NORMAL+PM_BLOCK_INTRADAY+EF:당일 10%+ 급등 분할 진입+ENTRY:split,split,50.0,1,-1,5932.5,-0.26,0.2036,False,O,▲,5119,▲,O,X,0,0,0,0.59,250,0,1,1,1,0.0,특수 목적용 기계 제조업,14.058311688311688,27.547272727272727,3.0,40.3,OK,42.95612579938815,42.95612579938815,2,0,0.4,0.4,0.2,STRUCT+TIMING+AI+SECTOR,default,default,default,60,20260427,20260427,,41.1,41.1,41.1,30.28,30.28,FRESH,0.627,,False,0.3,True,MATURE,4068.0,1.313,0.878,0.878,0.0,0.0,0.0,v22_calibrated,,,,,,True,13.4,,ELITE_SCORE,MATURE,4068,2.1.0,OK,,100.0,ATTACK,OK,OK,OK,OK,OK,OK,OK,0,7,True,True,True
385,298380,에이비엘바이오,KOSDAQ,기타,172700,1469.05,96690.3,0.0,0.0,WAIT,WAIT,3,False,0,True,42.8,42.8,43.8,56.1,14.1,0.0,11.3,38.0,42.0,47.5,0.47,3.0,,0,167700.0,148500.0,184000.0,257500.0,,0.78,1.96,189304,-10.65,특이사항 없음,0,-4.03,66.6,8.19,,,,추세 관망,CAUTION,66.5,기초 의약물질 제조업,146904919400.0,57.9,17.56,0,0,9.86,7.8,11.42,0.64,-29.08,85.7,-9.35,-59.36,31.19,0.794,0.356,0,9.4,1,0,1.27,0.71,,SWING_20D,80,SWING_60D,60,,0,v1_sl_first_gap_at_open,11.45,4.0,0.8,NORMAL+PM_BLOCK_INTRADAY+EF:정상,enter,100.0,1,1,143080.0,-8.77,0.1199,False,X,▼,157855,▲,O,X,23487,3799,27286,3.5,250,0,-1,1,1,0.0,기초 의약물질 제조업,8.452571428571428,12.478571428571428,11.0,14.1,OK,64.0,64.0,4,1,0.4,0.4,0.2,STRUCT+TIMING+AI+SECTOR,default,default,default,60,20260427,20260427,,42.8,42.8,42.8,30.28,30.28,FRESH,0.627,,False,0.3,True,MATURE,4068.0,0.849,0.878,0.849,0.0,0.0,0.0,v22_calibrated,,,,,,True,6.5,,ELITE_SCORE,MATURE,4068,2.1.0,OK,,100.0,ATTACK,OK,OK,OK,OK,OK,OK,OK,0,7,True,True,True
386,125490,한라캐스트,KOSDAQ,자동차·모빌리티,16700,549.99,6095.9,0.0,0.0,WAIT,WAIT,3,False,0,True,42.5,42.5,73.5,7.8,49.8,0.0,9.5,43.7,65.7,17.9,0.18,10.0,,0,15180.0,12920.0,17370.0,19080.0,,0.82,2.8,18488,-12.46,특이사항 없음,0,2.41,72.5,15.54,STRUCT 강점,,RSI 과열,추세 관망,CAUTION,66.5,자동차 신품 부품 제조업,54999291150.0,76.7,32.82,0,0,6.1,6.91,27.87,16.78,-10.02,38.02,6.79,-40.3,-16.49,0.529,0.248,0,11.7,1,0,1.53,0.85,25350.0,SWING_20D,80,VP_RESISTANCE,65,SWING_60D,60,v1_sl_first_gap_at_open,14.89,5.0,1.0,NORMAL+PM_BLOCK_INTRADAY+EF:정상,enter,100.0,1,1,13644.0,-9.67,0.0304,False,X,▼,16089,▲,O,X,0,0,0,1.33,167,0,-1,0,0,0.0,자동차 신품 부품 제조업,5.217777777777778,3.132222222222222,13.0,49.8,OK,20.51667754969479,20.51667754969479,6,1,0.4,0.4,0.2,STRUCT+TIMING+AI+SECTOR,default,default,default,60,20260427,20260427,,42.5,42.5,42.5,30.28,30.28,FRESH,0.627,,False,0.3,True,MATURE,4068.0,0.969,0.878,0.878,0.0,0.0,0.0,v22_calibrated,,,,,,True,4.0,,ELITE_SCORE,MATURE,4068,2.1.0,OK,,100.0,ATTACK,OK,OK,OK,OK,OK,OK,OK,0,7,True,True,True
387,005010,휴스틸,KOSPI,철강·금속,5750,115.91,3230.8,0.0,0.0,WAIT,WAIT,3,False,0,True,36.9,36.9,56.7,28.4,14.5,0.0,9.0,33.2,42.2,47.2,0.72,3.0,,0,5580.0,4740.0,6480.0,7170.0,,2.09,0.55,5401,-2.08,특이사항 없음,1,-3.03,57.3,6.32,,,,추세 관망,CAUTION,66.5,1차 철강 제조업,11590969505.0,69.5,21.68,0,0,7.68,12.75,3.23,5.31,39.23,38.39,-4.68,8.95,-16.12,0.293,0.293,0,12.0,0,0,1.63,0.52,8040.0,SWING_20D,80,FIBO_1.272,40,FIBO_1.618,25,v1_sl_first_gap_at_open,15.05,6.0,1.1,NORMAL+PM_BLOCK_INTRADAY+EF:정상,enter,100.0,1,1,4815.0,6.45,0.3077,False,O,▲,5072,▲,O,X,0,0,0,1.31,250,0,1,1,1,0.0,1차 철강 제조업,10.794166666666667,24.017083333333332,4.0,14.5,OK,30.75616969835534,30.75616969835534,6,1,0.4,0.4,0.2,STRUCT+TIMING+AI+SECTOR,default,default,default,60,20260427,20260427,,36.9,36.9,36.9,30.28,30.28,FRESH,0.627,,False,0.3,True,MATURE,4068.0,1.071,0.878,0.878,0.0,0.0,0.0,v22_calibrated,,,,,,True,12.7,,ELITE_SCORE,MATURE,4068,2.1.0,OK,,100.0,ATTACK,OK,OK,OK,OK,OK,OK,OK,0,7,True,True,True
388,009450,경동나비엔,KOSPI,기타,75700,101.05,11028.4,0.0,0.0,OVERHEAT,OVERHEAT,5,False,0,False,78.9,78.9,90.9,93.3,25.9,0.0,63.0,70.0,67.4,15.8,1.18,1.5,RR1.2 + 진입적정,0,74600.0,68600.0,84100.0,88600.0,,2.47,2.32,64913,11.02,특이사항 없음,0,13.34,84.3,12.73,TIMING 강점,STRUCT 보조,RSI 과열,과열 (RSI/수익률),CAUTION,66.5,가정용 기기 제조업,10104966650.0,78.3,22.82,0,0,6.02,10.83,8.92,25.96,29.85,7.99,15.97,-0.43,-46.52,0.0,0.0,1,7.1,1,0,1.1,0.99,,ATR_3.5x,45,FIBO_1.618,25,,0,v1_sl_first_gap_at_open,8.04,5.0,1.6,NORMAL+PM_BLOCK_INTRADAY+EF:RSI 80+ 과열 분할 진입+ENTRY:split,split,50.0,1,1,65750.0,16.62,0.0694,False,O,▲,71818,▲,O,X,0,0,0,0.56,250,0,1,1,1,0.0,가정용 기기 제조업,8.452571428571428,12.478571428571428,11.0,25.9,OK,84.0,84.0,6,1,0.4,0.4,0.2,STRUCT+TIMING+AI+SECTOR,default,default,default,60,20260427,20260427,,78.9,78.9,78.9,30.28,30.28,FRESH,0.627,,False,0.551,False,MATURE,4068.0,1.583,1.006,1.006,0.0,0.0,0.0,v22_calibrated,,,,,,True,11.1,,ELITE_SCORE,MATURE,4068,2.1.0,OK,,100.0,ATTACK,OK,OK,OK,OK,OK,OK,OK,0,7,True,True,True
389,005950,이수화학,KOSPI,화학·소재,9660,66.26,2540.0,0.0,0.0,OVERHEAT,OVERHEAT,5,False,0,False,58.1,58.1,60.3,59.4,51.0,0.0,56.2,56.9,9.3,88.4,1.36,1.5,밸런스우수 + RR1.4 + 진입적정,0,9520.0,8680.0,10990.0,12030.0,,1.1,2.0,8992,4.27,특이사항 없음,0,6.8,78.2,14.82,STRUCT 강점,,RSI 과열,과열 (RSI/수익률),CAUTION,66.5,기초 화학물질 제조업,6625755640.0,81.7,31.03,0,0,3.43,7.33,21.66,22.28,1.47,-10.39,12.29,-28.81,-64.9,0.488,0.433,1,8.7,1,0,0.88,0.94,,ATR_3.5x,45,SWING_120D,45,,0,v1_sl_first_gap_at_open,8.82,6.0,1.8,NORMAL+PM_BLOCK_INTRADAY+EF:정상,enter,100.0,1,1,8090.0,7.42,-0.0568,False,O,▼,9420,▲,O,X,0,0,0,0.86,250,0,-1,-1,1,0.0,기초 화학물질 제조업,10.261224489795918,15.06795918367347,8.0,51.0,OK,67.0,67.0,2,0,0.4,0.4,0.2,STRUCT+TIMING+AI+SECTOR,default,default,default,60,20260427,20260427,,58.1,58.1,58.1,30.28,30.28,FRESH,0.627,,False,0.385,True,MATURE,4068.0,1.75,0.878,0.878,0.0,0.0,0.0,v22_calibrated,,,,,,True,13.8,,ELITE_SCORE,MATURE,4068,2.1.0,OK,,100.0,ATTACK,OK,OK,OK,OK,OK,OK,OK,0,7,True,True,True
390,033230,인성정보,KOSDAQ,IT/전기전자,2080,135.1,1050.7,0.0,0.0,OVERHEAT,OVERHEAT,5,False,0,False,67.5,67.5,94.4,40.6,67.6,0.0,55.0,67.5,53.8,32.8,1.14,1.5,RR1.1 + 진입적정,0,2050.0,1773.0,2430.0,2610.0,,-0.07,1.95,1931,2.42,특이사항 없음,0,11.54,76.6,14.57,STRUCT 강점,AI 보조,RSI 과열,과열 (RSI/수익률),CAUTION,66.5,"컴퓨터 프로그래밍, 시스템 통합 및 관리업",13510257325.0,74.1,42.9,0,0,5.16,-3.48,19.47,27.84,18.99,14.73,17.85,-11.29,-39.78,0.0,0.0,1,12.0,1,0,2.42,0.6,2720.0,SWING_20D,80,ATR_3.5x,45,FIBO_1.272,40,v1_sl_first_gap_at_open,13.51,6.0,1.4,NORMAL+PM_BLOCK_INTRADAY+EF:정상,enter,100.0,1,1,1772.3,7.68,-0.318,False,O,▲,2112,▲,X,X,0,0,0,0.15,250,0,1,1,1,0.0,"컴퓨터 프로그래밍, 시스템 통합 및 관리업",4.268910891089109,25.11871287128713,5.0,67.6,OK,32.9690170755844,32.9690170755844,4,1,0.4,0.4,0.2,STRUCT+TIMING+AI+SECTOR,default,default,default,60,20260427,20260427,,67.5,67.5,67.5,30.28,30.28,FRESH,0.627,,False,0.46,False,MATURE,4068.0,1.372,0.878,0.878,0.0,0.0,0.0,v22_calibrated,,,,,,True,16.8,,ELITE_SCORE,MATURE,4068,2.1.0,OK,,100.0,ATTACK,OK,OK,OK,OK,OK,OK,OK,0,7,True,True,True
391,079370,제우스,KOSDAQ,조선·기계·설비,17590,141.11,5455.9,0.0,0.0,OVERHEAT,OVERHEAT,5,False,0,False,68.2,68.2,93.3,63.1,28.0,0.0,53.0,61.5,65.3,18.4,1.95,1.5,RR1.9 + 진입적정,0,17330.0,15870.0,20950.0,22450.0,,1.38,1.73,17556,-6.62,특이사항 없음,0,9.23,82.9,12.03,STRUCT 강점,TIMING 보조,RSI 과열,과열 (RSI/수익률),CAUTION,66.5,특수 목적용 기계 제조업,14110543725.0,86.3,22.99,0,0,3.29,7.91,14.22,17.27,-11.47,13.92,7.28,-41.75,-40.59,0.398,0.353,0,7.5,1,0,1.29,0.95,,SWING_60D,60,RR_LEGACY,35,,0,v1_sl_first_gap_at_open,8.42,5.0,2.5,NORMAL+PM_BLOCK_INTRADAY+EF:RSI 80+ 과열 분할 진입+ENTRY:split,split,50.0,1,-1,17683.0,0.19,0.0655,False,O,▲,16976,▲,O,X,0,0,0,1.76,250,0,1,1,1,0.0,특수 목적용 기계 제조업,14.058311688311688,27.547272727272727,3.0,28.0,OK,84.0,84.0,6,1,0.4,0.4,0.2,STRUCT+TIMING+AI+SECTOR,default,default,default,60,20260427,20260427,,68.2,68.2,68.2,30.28,30.28,FRESH,0.627,,False,0.466,False,MATURE,4068.0,2.479,0.878,0.878,0.0,0.0,0.0,v22_calibrated,,,,,,True,19.1,,ELITE_SCORE,MATURE,4068,2.1.0,OK,,100.0,ATTACK,OK,OK,OK,OK,OK,OK,OK,0,7,True,True,True
392,187870,디바이스,KOSDAQ,조선·기계·설비,38300,181.33,2695.0,0.0,0.0,OVERHEAT,OVERHEAT,5,False,0,False,92.5,84.4,93.0,80.1,75.9,8.1,23.8,83.0,17.1,78.6,0.21,26.8,3축고점,0,30200.0,25650.0,41000.0,42650.0,,0.86,2.13,25375,175.52,"[공시]공시의 핵심 내용은 무상증자에 따른 권리락 실시입니다. 무상증자는 기업의 재무 건전성을 나타내고 유동성을 증가시키며, 주주가치 제고에 긍정적인 영향을 미치는 것으로 평가됩니다. 평가 가이드라인에 / [뉴스]SK하이닉스 낸드 사업은 회복세를 보이나, 삼성과 LG 등 주요 기업들이 호실적에도 비상경",0,40.9,81.1,33.22,STRUCT 강점,TIMING 보조,RSI 과열,과열 (RSI/수익률),CAUTION,66.5,특수 목적용 기계 제조업,18132973050.0,87.5,85.48,0,0,2.68,9.59,29.83,74.89,152.64,219.17,64.9,122.36,164.66,0.042,0.042,1,12.0,1,0,2.45,0.87,48100.0,SWING_20D,80,ATR_3.5x,45,FIBO_1.272,40,v1_sl_first_gap_at_open,15.07,6.0,2.4,NORMAL+PM_BLOCK_INTRADAY+EF:RSI 80+ 과열 분할 진입+ENTRY:split,split,50.0,1,1,28260.0,50.93,-0.2349,False,O,▲,37421,▲,O,X,0,0,0,0.0,250,0,1,1,1,0.0,특수 목적용 기계 제조업,14.058311688311688,27.547272727272727,3.0,75.9,OK,70.0,70.0,4,1,0.4,0.4,0.2,STRUCT+TIMING+AI+SECTOR,default,default,default,60,20260427,20260427," 📢재료: [공시]공시의 핵심 내용은 무상증자에 따른 권리락 실시입니다. 무상증자는 기업의 재무 건전성을 나타내고 유동성을 증가시키며, 주주가치 제고에 긍정적인 영향을 미치는 것으로 평가됩니다. 평가 가이드라인에 / [뉴스]SK하이닉스 낸드 사업은 회복세를 보이나, 삼성과 LG 등 주요 기업들이 호실적에도 비상경",92.5,92.5,92.5,30.28,30.28,FRESH,0.627,,False,0.66,False,MATURE,4068.0,2.374,1.206,1.206,0.0,0.0,0.0,v22_calibrated,,,,,,True,7.0,,ELITE_SCORE,MATURE,4068,2.1.0,OK,,100.0,ATTACK,OK,OK,OK,OK,OK,OK,OK,0,7,True,True,True
