종목코드,종목명,시장,업종,업종_상세,업종_대분류,종가,거래대금(억원),시가총액(억원),추천매수가,손절가,추천매도가1,추천매도가2,RANK_SCORE,LDY_SCORE,ENTRY_SCORE,ROUTE,REGIME,ret_20d_%,ret_120d_%,rel_20d_%,rel_60d_%,rel_120d_%,TTM_SQUEEZE_CNT,NORM_RR,NORM_T1,NORM_SL,NORM_NEAR,NORM_MOM,NORM_LIQ,NORM_TEC,RSI14,MFI14,이격도,VWAP,VWAP_GAP,캔들패턴,MACD_Hist,MACD_Slope_PCT,거래강도,V_POWER,SUPERTREND_VAL,SUPERTREND_DIR,BB_BW,BB_SQUEEZE_BW,TTM_SQUEEZE,BB_SQUEEZE,Above_MA20,IS_SWING_SUPPORT,ret_5d_%,ret_10d_%,ret_60d_%,EBS,통과,근거,ATR_MULT,추천수량,추천금액(만원),SECTOR_RET_5D,SECTOR_RANK,RR1,Now%,ST_DIR,AI_COMMENT,MKT_BREADTH_ALL_%,MKT_BREADTH_KOSPI_%,MKT_BREADTH_KOSDAQ_%,MKT_TEMP,TOP_SECTORS_5D,REGIME_RANK,LDY_RANK,기준일,시총기준일,벤치_60d_KOSPI_%,벤치_60d_KOSDAQ_%,60일_종목수익률_%,60일_초과수익(α)_%
395400,SK리츠,KOSPI,부동산 임대 및 공급업,부동산 임대 및 공급업,건설·부동산,5690,61.17,16889.0,5690,5430,6000,6300,54.3,51.3,61.6,↩️ PULL (눌림),⑤ 하락 / 약세,7.77,20.42,3.43,-6.21,-10.14,0,0.95,0.57,0.52,1.0,0.12,0.0,0.67,70.6,52.2,2.87,5754,-1.13,,13.5821,-0.0688,1.87,0.73,5378,1,15.69,0,0,0,1,True,0.18,2.52,10.49,5,★,"20선근접, 거래량↑, 정배열(단), 장기추세(120↑), MACD>Sig",2.0,439,249.8,-4.518571428571429,15.0,1.1923076923076923,0.0,1,🧱 구조적 지지선(Swing Low) 근접. ,59.1,53.6,64.7,🌤 중립,1.미디어·콘텐츠(+4.0%) / 2.유통·소비재(+3.7%) / 3.바이오·의약품(+3.2%) / 4.금융(+1.6%) / 5.철강·금속(+0.9%),5,245,20251219,20251219,16.7,6.04,10.49,-6.21
090430,아모레퍼시픽,KOSPI,기타 화학제품 제조업,기타 화학제품 제조업,화학·소재,121200,165.27,70893.2,121200,116400,126900,132600,54.1,54.0,69.0,↩️ PULL (눌림),④ 바닥 반등 시도,-9.82,-8.8,-14.16,-20.2,-39.36,0,0.95,0.49,0.36,1.0,0.12,0.06,0.71,36.2,46.7,-2.14,122292,-0.89,,-453.2232,0.0143,0.81,-0.63,127140,-1,8.42,1,0,0,0,True,-0.49,-2.49,-3.5,1,,"MACD상승, 정배열(단)",1.8,20,242.4,-0.42531250000000004,8.0,1.1875,0.0,-1,🔇 변동성 축소 (BW 8.4%). 🧱 구조적 지지선(Swing Low) 근접. 📉 매도세 우위. 📈 상승 모멘텀 개선. ,59.1,53.6,64.7,🌤 중립,1.미디어·콘텐츠(+4.0%) / 2.유통·소비재(+3.7%) / 3.바이오·의약품(+3.2%) / 4.금융(+1.6%) / 5.철강·금속(+0.9%),4,246,20251219,20251219,16.7,6.04,-3.5,-20.2
078930,GS,KOSPI,기타 금융업,기타 금융업,금융,55300,163.12,51382.2,55300,53200,57900,60400,54.1,57.2,67.2,↩️ PULL (눌림),③ 박스 / 중립,-6.9,19.7,-11.24,3.52,-10.86,0,0.99,0.49,0.32,1.0,0.01,0.06,0.69,44.0,31.6,-3.09,55846,-0.98,,-557.508,-0.002,1.14,-1.42,53215,1,8.22,1,0,0,0,True,-2.47,-5.31,20.22,2,,"정배열(단), 장기추세(120↑)",1.8,45,248.8,1.6223684210526317,4.0,1.2380952380952381,0.0,1,🔇 변동성 축소 (BW 8.2%). 🧱 구조적 지지선(Swing Low) 근접. 📉 매도세 우위. ,59.1,53.6,64.7,🌤 중립,1.미디어·콘텐츠(+4.0%) / 2.유통·소비재(+3.7%) / 3.바이오·의약품(+3.2%) / 4.금융(+1.6%) / 5.철강·금속(+0.9%),3,247,20251219,20251219,16.7,6.04,20.22,3.52
039490,키움증권,KOSPI,금융 지원 서비스업,금융 지원 서비스업,서비스 기타,296500,740.58,79237.7,287500,263000,324500,360500,53.9,61.5,55.3,🔻 REV (역추세 반등),④ 바닥 반등 시도,13.17,26.44,8.83,-9.85,-4.12,0,0.67,0.99,0.77,0.28,0.26,0.59,0.51,67.3,61.2,6.15,284294,4.29,,657.6616,0.0167,2.91,1.69,260000,1,10.71,0,0,0,1,False,3.49,3.13,6.85,7,★,"MACD상승, 거래량↑, 정배열(단), 장기추세(120↑), 자금유입, MACD>Sig, VWAP상회",2.5,8,230.0,-0.7638095238095237,9.0,0.835820895522388,3.130434782608696,1,💪 매수세 장악(Power Buying). 💸 자금 유입 지속. 📈 상승 모멘텀 개선. ⚠️ 단기 급등 조정 주의.,59.1,53.6,64.7,🌤 중립,1.미디어·콘텐츠(+4.0%) / 2.유통·소비재(+3.7%) / 3.바이오·의약품(+3.2%) / 4.금융(+1.6%) / 5.철강·금속(+0.9%),4,248,20251219,20251219,16.7,6.04,6.85,-9.85
082270,젬백스,KOSDAQ,특수 목적용 기계 제조업,특수 목적용 기계 제조업,조선·기계·설비,27900,74.75,11826.9,27900,25900,30250,32600,53.8,55.6,67.5,↩️ PULL (눌림),⑤ 하락 / 약세,-24.8,-54.93,-30.74,-52.28,-71.09,0,0.94,0.88,1.0,1.0,0.0,0.0,0.42,32.3,20.4,-11.13,27942,-0.15,,26.3286,-0.0215,0.55,-1.15,32045,-1,38.02,0,0,0,0,False,-7.0,-14.29,-46.24,0,,MACD>Sig,2.0,89,248.3,-2.7871929824561406,12.0,1.175,0.0,-1,📉 매도세 우위. 📉 과매도 기술적 반등 기대.,59.1,53.6,64.7,🌤 중립,1.미디어·콘텐츠(+4.0%) / 2.유통·소비재(+3.7%) / 3.바이오·의약품(+3.2%) / 4.금융(+1.6%) / 5.철강·금속(+0.9%),5,249,20251219,20251219,16.7,6.04,-46.24,-52.28
002380,KCC,KOSPI,기타 화학제품 제조업,기타 화학제품 제조업,화학·소재,416000,63.95,36967.7,416000,393000,443500,471000,53.4,58.0,65.4,↩️ PULL (눌림),⑤ 하락 / 약세,3.87,33.98,-0.47,-19.5,3.42,0,0.96,0.69,0.79,1.0,0.1,0.0,0.71,48.7,46.9,-1.72,422769,-1.6,,-1839.4548,-0.1606,0.77,-1.86,455050,-1,9.63,1,0,0,0,True,-5.02,-3.03,-2.8,3,,"RSI적정, 정배열(단), 장기추세(120↑)",1.8,6,249.6,-0.42531250000000004,8.0,1.1956521739130435,0.0,-1,🔇 변동성 축소 (BW 9.6%). 🧱 구조적 지지선(Swing Low) 근접. 📉 매도세 우위. ✅ 20일선 눌림목 구간.,59.1,53.6,64.7,🌤 중립,1.미디어·콘텐츠(+4.0%) / 2.유통·소비재(+3.7%) / 3.바이오·의약품(+3.2%) / 4.금융(+1.6%) / 5.철강·금속(+0.9%),5,250,20251219,20251219,16.7,6.04,-2.8,-19.5
011780,금호석유화학,KOSPI,기초 화학물질 제조업,기초 화학물질 제조업,화학·소재,126400,162.85,32904.1,123700,115600,135700,147600,53.4,52.5,59.4,🔺 Watch (상승 준비),③ 박스 / 중립,9.44,12.06,5.1,2.88,-18.5,0,0.69,0.77,0.98,0.5,0.15,0.06,0.65,69.4,72.2,5.28,123763,2.13,,324.6334,-0.0147,1.88,1.03,115690,1,11.49,0,0,0,1,True,2.18,6.13,19.58,6,★,"거래량↑, 정배열(단), 장기추세(120↑), 자금유입, MACD>Sig, VWAP상회",2.5,20,247.4,-0.42531250000000004,8.0,0.8611111111111112,2.1827000808407435,1,🧱 구조적 지지선(Swing Low) 근접. 💰 외국인/기관 수급 집중. ⚠️ 단기 급등 조정 주의.,59.1,53.6,64.7,🌤 중립,1.미디어·콘텐츠(+4.0%) / 2.유통·소비재(+3.7%) / 3.바이오·의약품(+3.2%) / 4.금융(+1.6%) / 5.철강·금속(+0.9%),3,251,20251219,20251219,16.7,6.04,19.58,2.88
005935,삼성전자우,KOSPI,전기전자,전기전자,IT/전기전자,83300,2399.09,679706.9,81700,76600,87700,93600,53.3,57.6,56.3,🔺 Watch (상승 준비),② 상승 후 조정,15.21,65.28,10.87,13.05,34.72,0,0.52,0.55,0.94,0.55,0.22,1.0,0.65,73.0,83.0,5.08,82011,1.57,,309.5838,-0.0107,1.17,0.17,76695,1,15.54,0,0,0,1,True,0.73,4.0,29.75,5,★,"정배열(단), 장기추세(120↑), 자금유입, MACD>Sig, VWAP상회",2.5,30,245.1,-0.17784313725490195,7.0,0.6567164179104478,1.9583843329253363,1,🧱 구조적 지지선(Swing Low) 근접. 📉 매도세 우위. 💰 외국인/기관 수급 집중. ⚠️ 단기 급등 조정 주의.,59.1,53.6,64.7,🌤 중립,1.미디어·콘텐츠(+4.0%) / 2.유통·소비재(+3.7%) / 3.바이오·의약품(+3.2%) / 4.금융(+1.6%) / 5.철강·금속(+0.9%),2,252,20251219,20251219,16.7,6.04,29.75,13.05
336570,원텍,KOSDAQ,의료용 기기 제조업,의료용 기기 제조업,기타,7310,56.86,6576.7,7310,6860,7850,8390,53.0,56.1,65.8,↩️ PULL (눌림),⑤ 하락 / 약세,-1.75,-32.63,-7.69,-33.23,-48.79,0,0.96,0.77,0.92,1.0,0.0,0.0,0.57,44.8,60.7,-2.9,7647,-4.42,,39.9746,-0.1663,1.88,-1.59,8107,-1,8.79,1,0,0,0,True,-6.04,-1.88,-27.19,2,,"거래량↑, 자금유입, MACD>Sig",1.8,341,249.3,0.4430701754385964,6.0,1.2,0.0,-1,🔇 변동성 축소 (BW 8.8%). 🧱 구조적 지지선(Swing Low) 근접. 📉 매도세 우위. 💸 자금 유입 지속. ,59.1,53.6,64.7,🌤 중립,1.미디어·콘텐츠(+4.0%) / 2.유통·소비재(+3.7%) / 3.바이오·의약품(+3.2%) / 4.금융(+1.6%) / 5.철강·금속(+0.9%),5,253,20251219,20251219,16.7,6.04,-27.19,-33.23
036930,주성엔지니어링,KOSDAQ,특수 목적용 기계 제조업,특수 목적용 기계 제조업,조선·기계·설비,26900,56.27,12715.2,26900,25200,28900,30900,52.8,55.5,65.8,↩️ PULL (눌림),⑤ 하락 / 약세,0.75,-17.74,-5.19,-23.02,-33.9,0,0.94,0.78,0.95,1.0,0.0,0.0,0.66,29.4,31.6,-4.44,27202,-1.11,,-151.6108,-0.1276,0.89,-1.35,29105,-1,18.57,0,0,0,0,True,-4.44,-8.03,-16.98,-1,,,2.0,92,247.5,-2.7871929824561406,12.0,1.1764705882352942,0.0,-1,🧱 구조적 지지선(Swing Low) 근접. 📉 매도세 우위. ,59.1,53.6,64.7,🌤 중립,1.미디어·콘텐츠(+4.0%) / 2.유통·소비재(+3.7%) / 3.바이오·의약품(+3.2%) / 4.금융(+1.6%) / 5.철강·금속(+0.9%),5,254,20251219,20251219,16.7,6.04,-16.98,-23.02
037270,YG PLUS,KOSPI,"자료처리, 호스팅, 포털 및 기타 인터넷 정보매개 서비스업","자료처리, 호스팅, 포털 및 기타 인터넷 정보매개 서비스업",서비스 기타,6790,136.68,4322.7,6580,5950,7520,8460,52.8,57.4,55.6,🔼 BRK (돌파),④ 바닥 반등 시도,12.6,-20.95,8.26,-37.84,-51.51,0,0.69,1.0,0.48,0.27,0.41,0.03,0.55,63.7,64.9,6.28,6670,1.79,장악형,74.6461,0.0439,2.14,0.88,5903,1,12.62,0,0,0,1,False,5.43,7.61,-21.14,6,★,"RSI적정, MACD상승, 거래량↑, 자금유입, MACD>Sig, VWAP상회, 패턴(장악형)",2.5,317,208.6,-0.7638095238095237,9.0,0.8690476190476191,3.1914893617021276,1,💸 자금 유입 지속. 🚀 단기 모멘텀 가속. ⚠️ 단기 급등 조정 주의.,59.1,53.6,64.7,🌤 중립,1.미디어·콘텐츠(+4.0%) / 2.유통·소비재(+3.7%) / 3.바이오·의약품(+3.2%) / 4.금융(+1.6%) / 5.철강·금속(+0.9%),4,255,20251219,20251219,16.7,6.04,-21.14,-37.84
357780,솔브레인,KOSDAQ,기타 화학제품 제조업,기타 화학제품 제조업,화학·소재,256500,55.02,19952.0,256500,242000,274000,291000,52.7,56.8,64.8,↩️ PULL (눌림),⑤ 하락 / 약세,11.52,43.06,5.58,-15.24,26.9,0,0.96,0.72,0.82,1.0,0.04,0.0,0.67,25.6,24.5,-2.44,254416,0.82,,-1374.4617,-0.0687,0.62,-0.43,242250,1,24.14,0,0,0,0,False,-2.84,-5.52,-9.2,2,,"장기추세(120↑), VWAP상회",2.0,9,230.8,-0.42531250000000004,8.0,1.206896551724138,0.0,1,📉 매도세 우위. ,59.1,53.6,64.7,🌤 중립,1.미디어·콘텐츠(+4.0%) / 2.유통·소비재(+3.7%) / 3.바이오·의약품(+3.2%) / 4.금융(+1.6%) / 5.철강·금속(+0.9%),5,256,20251219,20251219,16.7,6.04,-9.2,-15.24
025980,아난티,KOSDAQ,일반 및 생활 숙박시설 운영업,일반 및 생활 숙박시설 운영업,기타,7530,60.53,7130.9,7530,7160,7970,8400,52.3,59.3,62.7,↩️ PULL (눌림),⑤ 하락 / 약세,7.88,-27.94,1.94,-19.88,-44.1,0,0.95,0.61,0.62,1.0,0.1,0.0,0.77,47.7,39.5,-0.34,7530,-0.01,,22.6771,-0.1839,0.88,-0.46,7133,1,10.25,0,0,0,0,True,-1.95,-2.08,-13.84,2,,"RSI적정, 20선근접, MACD>Sig",1.8,332,250.0,0.4430701754385964,6.0,1.1891891891891893,0.0,1,🧱 구조적 지지선(Swing Low) 근접. 📉 매도세 우위. ✅ 20일선 눌림목 구간.,59.1,53.6,64.7,🌤 중립,1.미디어·콘텐츠(+4.0%) / 2.유통·소비재(+3.7%) / 3.바이오·의약품(+3.2%) / 4.금융(+1.6%) / 5.철강·금속(+0.9%),5,257,20251219,20251219,16.7,6.04,-13.84,-19.88
475960,토모큐브,KOSDAQ,사진장비 및 광학기기 제조업,사진장비 및 광학기기 제조업,기타,49850,190.61,6640.9,49850,48550,51400,53000,52.2,52.8,66.1,↩️ PULL (눌림),③ 박스 / 중립,18.69,93.22,12.75,-2.62,77.06,0,0.95,0.33,0.12,1.0,0.19,0.08,0.64,53.6,60.1,-3.51,51177,-2.59,,-1038.2583,-0.7274,0.61,-1.1,48575,1,51.63,0,0,0,0,True,-9.2,-19.21,3.42,4,,"RSI적정, 정배열(단), 장기추세(120↑), 자금유입",2.0,50,249.2,0.4430701754385964,6.0,1.1923076923076923,0.0,1,🧱 구조적 지지선(Swing Low) 근접. 📉 매도세 우위. 💸 자금 유입 지속. ,59.1,53.6,64.7,🌤 중립,1.미디어·콘텐츠(+4.0%) / 2.유통·소비재(+3.7%) / 3.바이오·의약품(+3.2%) / 4.금융(+1.6%) / 5.철강·금속(+0.9%),3,258,20251219,20251219,16.7,6.04,3.42,-2.62
088350,한화생명,KOSPI,보험업,보험업,금융,3210,57.03,27879.8,3155,2970,3385,3610,51.9,59.1,53.0,🔻 REV (역추세 반등),④ 바닥 반등 시도,7.72,-2.73,3.38,-18.98,-33.29,0,0.58,0.57,0.87,0.6,0.45,0.0,0.82,64.0,68.2,4.72,3161,1.53,,21.7792,0.0914,1.13,1.26,2932,1,10.59,0,0,0,1,False,3.38,4.05,-2.28,5,★,"RSI적정, MACD상승, 20선근접, 자금유입, MACD>Sig, VWAP상회",1.8,792,249.9,1.6223684210526317,4.0,0.7291666666666666,1.7432646592709984,1,💸 자금 유입 지속. 🚀 단기 모멘텀 가속. ,59.1,53.6,64.7,🌤 중립,1.미디어·콘텐츠(+4.0%) / 2.유통·소비재(+3.7%) / 3.바이오·의약품(+3.2%) / 4.금융(+1.6%) / 5.철강·금속(+0.9%),4,259,20251219,20251219,16.7,6.04,-2.28,-18.98
088980,맥쿼리인프라,KOSPI,신탁업 및 집합투자업,신탁업 및 집합투자업,기타,11630,123.5,55698.6,11630,11390,11910,12190,51.8,45.3,60.5,↩️ PULL (눌림),⑤ 하락 / 약세,0.95,-2.02,-3.39,-14.77,-32.58,0,0.93,0.25,0.07,1.0,0.0,0.02,0.8,43.5,42.7,0.04,11639,-0.08,,-14.9935,-0.0307,1.0,-1.53,11440,1,2.57,1,0,0,1,True,-0.68,-0.17,1.93,3,,"20선근접, 정배열(단), 장기추세(120↑)",1.8,214,248.9,0.4430701754385964,6.0,1.1666666666666667,0.0,1,🔇 변동성 축소 (BW 2.6%). 🧱 구조적 지지선(Swing Low) 근접. 📉 매도세 우위. ✅ 20일선 눌림목 구간.,59.1,53.6,64.7,🌤 중립,1.미디어·콘텐츠(+4.0%) / 2.유통·소비재(+3.7%) / 3.바이오·의약품(+3.2%) / 4.금융(+1.6%) / 5.철강·금속(+0.9%),5,260,20251219,20251219,16.7,6.04,1.93,-14.77
058470,리노공업,KOSDAQ,전자부품 제조업,전자부품 제조업,IT/전기전자,59500,177.43,45346.1,59500,57200,62200,64900,51.7,49.8,66.9,↩️ PULL (눌림),② 상승 후 조정,9.38,18.06,3.43,11.78,1.9,0,0.94,0.48,0.34,1.0,0.05,0.07,0.53,20.7,42.1,-6.22,60442,-1.56,,-920.6044,-0.1716,0.44,-1.19,57260,1,18.84,0,0,0,0,True,-6.45,-9.02,17.82,2,,"정배열(단), 장기추세(120↑)",2.0,42,249.9,-0.17784313725490195,7.0,1.173913043478261,0.0,1,🧱 구조적 지지선(Swing Low) 근접. 📉 매도세 우위. 📉 과매도 기술적 반등 기대.,59.1,53.6,64.7,🌤 중립,1.미디어·콘텐츠(+4.0%) / 2.유통·소비재(+3.7%) / 3.바이오·의약품(+3.2%) / 4.금융(+1.6%) / 5.철강·금속(+0.9%),2,261,20251219,20251219,16.7,6.04,17.82,11.78
014280,금강공업,KOSPI,1차 철강 제조업,1차 철강 제조업,철강·금속,7070,53.07,2073.6,6790,6110,7810,8830,51.4,47.7,40.1,🔺 Watch (상승 준비),② 상승 후 조정,20.44,51.39,16.1,23.02,20.83,2,0.62,1.0,0.36,0.05,0.39,0.0,0.48,62.1,74.1,7.23,6971,1.41,,4.1709,-0.2568,0.27,-0.06,5897,1,21.27,0,1,1,1,False,-2.62,12.04,39.72,6,★,"RSI적정, 정배열(단), 장기추세(120↑), 자금유입, MACD>Sig, VWAP상회",2.5,294,199.6,0.8550000000000001,5.0,0.7708333333333334,4.123711340206185,1,🌪️ 에너지 응축 시작 (2일차). 📉 매도세 우위. 💰 외국인/기관 수급 집중. ⚠️ 단기 급등 조정 주의.,59.1,53.6,64.7,🌤 중립,1.미디어·콘텐츠(+4.0%) / 2.유통·소비재(+3.7%) / 3.바이오·의약품(+3.2%) / 4.금융(+1.6%) / 5.철강·금속(+0.9%),2,262,20251219,20251219,16.7,6.04,39.72,23.02
022100,포스코DX,KOSPI,"건축기술, 엔지니어링 및 관련 기술 서비스업","건축기술, 엔지니어링 및 관련 기술 서비스업",서비스 기타,25700,146.82,39072.9,25700,25000,26550,27350,51.2,51.4,65.0,↩️ PULL (눌림),③ 박스 / 중립,5.33,4.68,0.99,-3.48,-25.88,0,0.97,0.35,0.13,1.0,0.1,0.04,0.68,49.0,65.9,-2.69,27760,-7.42,,-157.7408,-0.3954,0.68,0.06,25020,1,21.41,0,0,0,0,True,-7.22,-2.65,13.22,4,,"RSI적정, 정배열(단), 장기추세(120↑), 자금유입",2.0,97,249.3,-0.7638095238095237,9.0,1.2142857142857142,0.0,1,🧱 구조적 지지선(Swing Low) 근접. 📉 매도세 우위. 💸 자금 유입 지속. ,59.1,53.6,64.7,🌤 중립,1.미디어·콘텐츠(+4.0%) / 2.유통·소비재(+3.7%) / 3.바이오·의약품(+3.2%) / 4.금융(+1.6%) / 5.철강·금속(+0.9%),3,263,20251219,20251219,16.7,6.04,13.22,-3.48
032350,롯데관광개발,KOSPI,여행사 및 기타 여행보조 서비스업,여행사 및 기타 여행보조 서비스업,서비스 기타,23000,128.27,18294.1,22500,20200,25200,27900,51.2,51.2,56.0,🔺 Watch (상승 준비),③ 박스 / 중립,4.78,36.18,0.44,0.05,5.62,0,0.63,1.0,0.32,0.49,0.24,0.03,0.61,64.8,70.9,5.4,22268,3.28,,-30.8918,-0.2707,0.42,0.43,19645,1,25.08,0,0,0,1,False,-1.71,7.73,16.75,5,★,"RSI적정, 정배열(단), 장기추세(120↑), 자금유입, VWAP상회",2.5,86,193.5,-0.7638095238095237,9.0,0.7857142857142857,2.2222222222222223,1,📉 매도세 우위. 💰 외국인/기관 수급 집중. ⚠️ 단기 급등 조정 주의.,59.1,53.6,64.7,🌤 중립,1.미디어·콘텐츠(+4.0%) / 2.유통·소비재(+3.7%) / 3.바이오·의약품(+3.2%) / 4.금융(+1.6%) / 5.철강·금속(+0.9%),3,264,20251219,20251219,16.7,6.04,16.75,0.05
117730,티로보틱스,KOSDAQ,특수 목적용 기계 제조업,특수 목적용 기계 제조업,조선·기계·설비,18320,124.15,3990.2,17840,16050,19990,22150,51.0,50.8,56.0,🔺 Watch (상승 준비),② 상승 후 조정,25.05,51.53,19.11,38.33,35.37,0,0.59,0.96,0.36,0.38,0.44,0.02,0.63,61.2,69.6,5.77,19222,-4.7,,49.3989,-0.3799,0.51,0.52,15873,1,33.4,0,0,0,1,False,-0.87,8.72,44.37,5,★,"RSI적정, 정배열(단), 장기추세(120↑), 자금유입, MACD>Sig",2.5,111,198.0,-2.7871929824561406,12.0,0.73568281938326,2.690582959641256,1,📉 매도세 우위. 💸 자금 유입 지속. ⚠️ 단기 급등 조정 주의.,59.1,53.6,64.7,🌤 중립,1.미디어·콘텐츠(+4.0%) / 2.유통·소비재(+3.7%) / 3.바이오·의약품(+3.2%) / 4.금융(+1.6%) / 5.철강·금속(+0.9%),2,265,20251219,20251219,16.7,6.04,44.37,38.33
034230,파라다이스,KOSPI,유원지 및 기타 오락관련 서비스업,유원지 및 기타 오락관련 서비스업,서비스 기타,16770,70.96,15496.4,16770,15860,17860,18940,50.9,54.2,63.0,↩️ PULL (눌림),⑤ 하락 / 약세,-7.3,12.02,-11.64,-43.47,-18.54,0,0.96,0.68,0.76,1.0,0.0,0.0,0.59,36.3,49.3,-3.63,16677,0.56,,-82.9635,-0.3745,0.35,-0.47,15866,1,14.09,0,0,0,0,False,-7.3,-3.95,-26.77,0,,VWAP상회,2.0,149,249.9,-0.7638095238095237,9.0,1.1978021978021978,0.0,1,📉 매도세 우위. ,59.1,53.6,64.7,🌤 중립,1.미디어·콘텐츠(+4.0%) / 2.유통·소비재(+3.7%) / 3.바이오·의약품(+3.2%) / 4.금융(+1.6%) / 5.철강·금속(+0.9%),5,266,20251219,20251219,16.7,6.04,-26.77,-43.47
204320,HL만도,KOSPI,자동차 신품 부품 제조업,자동차 신품 부품 제조업,자동차·모빌리티,54500,1056.65,25591.6,52500,47250,60500,68300,50.7,60.8,50.0,🔺 Watch (상승 준비),② 상승 후 조정,38.5,61.72,34.16,36.61,31.16,0,0.66,1.0,0.37,0.13,0.43,0.88,0.56,56.7,64.9,6.85,53348,2.16,,-468.3713,-0.2274,1.31,-0.2,47000,1,41.88,0,0,0,1,False,3.42,-7.94,53.31,6,★,"RSI적정, 거래량↑, 정배열(단), 장기추세(120↑), 자금유입, VWAP상회",2.5,38,199.5,-3.611666666666667,13.0,0.8275862068965517,3.8095238095238098,1,📉 매도세 우위. 💸 자금 유입 지속. ⚠️ 단기 급등 조정 주의.,59.1,53.6,64.7,🌤 중립,1.미디어·콘텐츠(+4.0%) / 2.유통·소비재(+3.7%) / 3.바이오·의약품(+3.2%) / 4.금융(+1.6%) / 5.철강·금속(+0.9%),2,267,20251219,20251219,16.7,6.04,53.31,36.61
080220,제주반도체,KOSDAQ,반도체 제조업,반도체 제조업,반도체,18330,50.93,6313.4,18330,17320,19540,20750,50.6,52.6,63.3,↩️ PULL (눌림),⑤ 하락 / 약세,2.0,11.09,-3.94,-10.72,-5.07,0,0.96,0.69,0.78,1.0,0.0,0.0,0.68,39.3,47.5,-2.62,18491,-0.87,,-42.7927,-0.1049,0.73,-0.69,19599,-1,9.77,1,0,0,0,True,-3.88,-5.61,-4.68,1,,장기추세(120↑),1.8,136,249.3,-2.078888888888889,11.0,1.198019801980198,0.0,-1,🔇 변동성 축소 (BW 9.8%). 🧱 구조적 지지선(Swing Low) 근접. 📉 매도세 우위. ,59.1,53.6,64.7,🌤 중립,1.미디어·콘텐츠(+4.0%) / 2.유통·소비재(+3.7%) / 3.바이오·의약품(+3.2%) / 4.금융(+1.6%) / 5.철강·금속(+0.9%),5,268,20251219,20251219,16.7,6.04,-4.68,-10.72
199430,케이엔알시스템,KOSDAQ,"측정, 시험, 항해, 제어 및 기타 정밀기기 제조업; 광학기기 제외","측정, 시험, 항해, 제어 및 기타 정밀기기 제조업; 광학기기 제외",기타,25950,67.23,2827.8,25400,22850,28450,31500,50.4,52.6,53.8,🔺 Watch (상승 준비),② 상승 후 조정,20.98,179.03,15.04,84.07,162.87,0,0.64,1.0,0.36,0.5,0.58,0.0,0.6,63.2,68.0,5.25,26580,-2.37,,58.5742,-0.2154,0.43,0.33,20330,1,33.44,0,0,0,1,False,-1.7,9.03,90.11,5,★,"RSI적정, 정배열(단), 장기추세(120↑), 자금유입, MACD>Sig",2.5,78,198.1,0.4430701754385964,6.0,0.8064516129032258,2.1653543307086616,1,📉 매도세 우위. 💸 자금 유입 지속. ⚠️ 단기 급등 조정 주의.,59.1,53.6,64.7,🌤 중립,1.미디어·콘텐츠(+4.0%) / 2.유통·소비재(+3.7%) / 3.바이오·의약품(+3.2%) / 4.금융(+1.6%) / 5.철강·금속(+0.9%),2,269,20251219,20251219,16.7,6.04,90.11,84.07
097950,CJ제일제당,KOSPI,기타 식품 제조업,기타 식품 제조업,유통·소비재,210000,99.76,31613.8,210000,203500,218000,225500,50.2,57.6,59.9,🔺 Watch (상승 준비),④ 바닥 반등 시도,-3.67,-17.81,-8.01,-28.28,-48.37,0,0.98,0.4,0.18,1.0,0.28,0.0,0.79,48.9,37.4,-0.02,208988,0.48,,684.8817,0.0583,0.92,-0.57,216950,-1,4.11,1,0,0,0,True,0.48,-1.41,-11.58,4,,"RSI적정, MACD상승, 20선근접, MACD>Sig, VWAP상회",1.8,11,231.0,3.7046666666666668,2.0,1.2307692307692308,0.0,-1,🔇 변동성 축소 (BW 4.1%). 🧱 구조적 지지선(Swing Low) 근접. 📉 매도세 우위. 🚀 단기 모멘텀 가속. ✅ 20일선 눌림목 구간.,59.1,53.6,64.7,🌤 중립,1.미디어·콘텐츠(+4.0%) / 2.유통·소비재(+3.7%) / 3.바이오·의약품(+3.2%) / 4.금융(+1.6%) / 5.철강·금속(+0.9%),4,270,20251219,20251219,16.7,6.04,-11.58,-28.28
017670,SK텔레콤,KOSPI,전기 통신업,전기 통신업,IT/전기전자,53500,369.32,114912.7,53500,52400,54800,56100,50.1,51.9,62.7,↩️ PULL (눌림),⑤ 하락 / 약세,0.19,-5.64,-4.15,-20.3,-36.2,0,0.94,0.25,0.07,1.0,0.1,0.25,0.77,50.0,39.7,-0.28,53206,0.55,,-59.583,-0.0317,0.87,-1.12,52280,1,3.05,1,0,0,0,True,-0.93,-1.65,-3.6,2,,"RSI적정, 20선근접, VWAP상회",1.8,46,246.1,-0.17784313725490195,7.0,1.1818181818181819,0.0,1,🔇 변동성 축소 (BW 3.0%). 🧱 구조적 지지선(Swing Low) 근접. 📉 매도세 우위. ✅ 20일선 눌림목 구간.,59.1,53.6,64.7,🌤 중립,1.미디어·콘텐츠(+4.0%) / 2.유통·소비재(+3.7%) / 3.바이오·의약품(+3.2%) / 4.금융(+1.6%) / 5.철강·금속(+0.9%),5,271,20251219,20251219,16.7,6.04,-3.6,-20.3
