종목코드,종목명,시장,업종,업종_상세,업종_대분류,종가,거래대금(억원),시가총액(억원),추천매수가,손절가,추천매도가1,추천매도가2,LDY_SCORE,ENTRY_SCORE,ROUTE,REGIME,RSI14,MFI14,이격도,MACD_Hist,MACD_Slope,거래강도,BB_BW,BB_SQUEEZE,Above_MA20,ret_5d_%,ret_10d_%,ret_60d_%,idx_60d_%,rel_60d_%,EBS,통과,근거,SECTOR_RET_5D,SECTOR_RANK,RR1,Now%,AI_COMMENT,MKT_BREADTH_ALL_%,MKT_BREADTH_KOSPI_%,MKT_BREADTH_KOSDAQ_%,MKT_TEMP,TOP_SECTORS_5D,REGIME_RANK,기준일,시총기준일,벤치_60d_KOSPI_%,벤치_60d_KOSDAQ_%,60일_종목수익률_%,60일_지수수익률_%,60일_초과수익(α)_%
229640,LS에코에너지,KOSPI,기타 금융업,기타 금융업,금융,38000,83.46,11637.5,36750,34200,39850,43200,53.0,55.5,🔻 REV (역추세 반등),④ 바닥 반등 시도,70.6,73.7,6.49,527.7956,91.95981,1.65,12.53,0,1,2.98,7.34,-2.31,22.72,-25.03,3,,"MACD상승, 거래량↑, 자금유입(MFI), MACD>Sig",2.2256249999999995,11.0,1.2156862745098038,3.4013605442176873,💰 외국인/기관의 강력한 수급이 집중되고 있습니다. 📈 상승 추세가 견고하게 유지되고 있습니다. ⚠️ 단기 급등으로 인한 조정 가능성을 염두에 두세요.,78.5,75.7,81.5,🔥 과열,1.철강·금속(+14.7%) / 2.유통·소비재(+10.0%) / 3.IT/전기전자(+8.0%) / 4.바이오·의약품(+7.0%) / 5.2차전지(+6.9%),4,20251212,20251212,22.72,10.66,-2.31,22.72,-25.03
459510,나우로보틱스,KOSDAQ,특수 목적용 기계 제조업,특수 목적용 기계 제조업,조선·기계·설비,25150,471.13,3258.3,22850,21250,25250,27650,52.6,50.0,🔺 Watch (관찰·돌파예상),④ 바닥 반등 시도,63.2,61.8,13.45,256.4578,115.49366,3.05,24.54,0,1,9.35,11.04,-0.4,10.66,-11.06,6,★,"RSI적정, MACD상승, 거래량↑, 장기추세(120↑), 자금유입(MFI), MACD>Sig",6.1534375,6.0,1.5,10.065645514223196,💸 자금 유입이 꾸준히 이어지고 있습니다. 🚀 상승 에너지가 폭발적으로 증가하는 중입니다. ⚠️ 단기 급등으로 인한 조정 가능성을 염두에 두세요.,78.5,75.7,81.5,🔥 과열,1.철강·금속(+14.7%) / 2.유통·소비재(+10.0%) / 3.IT/전기전자(+8.0%) / 4.바이오·의약품(+7.0%) / 5.2차전지(+6.9%),4,20251212,20251212,22.72,10.66,-0.4,10.66,-11.06
065450,빅텍,KOSDAQ,"측정, 시험, 항해, 제어 및 기타 정밀기기 제조업; 광학기기 제외","측정, 시험, 항해, 제어 및 기타 정밀기기 제조업; 광학기기 제외",기타,3675,65.07,1053.0,3675,3520,3865,4065,52.3,66.8,🔺 Watch (관찰·돌파예상),④ 바닥 반등 시도,65.8,71.0,2.74,17.7674,5.23897,7.39,4.24,1,1,2.23,3.23,-7.08,10.66,-17.74,4,★,"MACD상승, 20선근접, 거래량↑, 자금유입(MFI), MACD>Sig",5.643875968992248,7.0,1.2258064516129032,0.0,💰 외국인/기관의 강력한 수급이 집중되고 있습니다. 📈 상승 추세가 견고하게 유지되고 있습니다. ,78.5,75.7,81.5,🔥 과열,1.철강·금속(+14.7%) / 2.유통·소비재(+10.0%) / 3.IT/전기전자(+8.0%) / 4.바이오·의약품(+7.0%) / 5.2차전지(+6.9%),4,20251212,20251212,22.72,10.66,-7.08,10.66,-17.74
183190,아세아시멘트,KOSPI,"시멘트, 석회, 플라스터 및 그 제품 제조업","시멘트, 석회, 플라스터 및 그 제품 제조업",기타,12750,118.69,4708.3,12250,11390,13280,14390,51.3,63.7,🔼 BRK (돌파),④ 바닥 반등 시도,65.5,73.7,7.21,109.026,40.55498,3.61,10.2,0,1,5.11,6.61,-9.77,22.72,-32.49,5,★,"MACD상승, 거래량↑, 장기추세(120↑), 자금유입(MFI), MACD>Sig",5.643875968992248,7.0,1.197674418604651,4.081632653061225,💰 외국인/기관의 강력한 수급이 집중되고 있습니다. 📈 상승 추세가 견고하게 유지되고 있습니다. ⚠️ 단기 급등으로 인한 조정 가능성을 염두에 두세요.,78.5,75.7,81.5,🔥 과열,1.철강·금속(+14.7%) / 2.유통·소비재(+10.0%) / 3.IT/전기전자(+8.0%) / 4.바이오·의약품(+7.0%) / 5.2차전지(+6.9%),4,20251212,20251212,22.72,10.66,-9.77,22.72,-32.49
226590,엠디바이스,KOSDAQ,전자부품 제조업,전자부품 제조업,IT/전기전자,13790,83.19,1466.0,13350,12420,14470,15690,51.1,55.0,🔻 REV (역추세 반등),④ 바닥 반등 시도,74.7,74.3,6.4,181.0951,61.71787,3.23,13.41,0,1,2.83,4.71,-10.97,10.66,-21.63,3,,"MACD상승, 거래량↑, 자금유입(MFI), MACD>Sig",8.00531914893617,3.0,1.2043010752688172,3.295880149812734,💰 외국인/기관의 강력한 수급이 집중되고 있습니다. 📈 상승 추세가 견고하게 유지되고 있습니다. ⚠️ 단기 급등으로 인한 조정 가능성을 염두에 두세요.,78.5,75.7,81.5,🔥 과열,1.철강·금속(+14.7%) / 2.유통·소비재(+10.0%) / 3.IT/전기전자(+8.0%) / 4.바이오·의약품(+7.0%) / 5.2차전지(+6.9%),4,20251212,20251212,22.72,10.66,-10.97,10.66,-21.63
017960,한국카본,KOSPI,"구조용 금속제품, 탱크 및 증기발생기 제조업","구조용 금속제품, 탱크 및 증기발생기 제조업",기타,30150,103.62,15650.4,28850,26800,31250,33900,50.7,49.1,🔻 REV (역추세 반등),④ 바닥 반등 시도,65.6,77.1,7.71,528.7481,46.38706,0.79,15.11,0,1,7.1,10.44,-8.64,22.72,-31.36,2,,"MACD상승, 자금유입(MFI), MACD>Sig",5.643875968992248,7.0,1.170731707317073,4.506065857885615,💰 외국인/기관의 강력한 수급이 집중되고 있습니다. 📈 상승 추세가 견고하게 유지되고 있습니다. ⚠️ 단기 급등으로 인한 조정 가능성을 염두에 두세요.,78.5,75.7,81.5,🔥 과열,1.철강·금속(+14.7%) / 2.유통·소비재(+10.0%) / 3.IT/전기전자(+8.0%) / 4.바이오·의약품(+7.0%) / 5.2차전지(+6.9%),4,20251212,20251212,22.72,10.66,-8.64,22.72,-31.36
005300,롯데칠성,KOSPI,비알코올음료 및 얼음 제조업,비알코올음료 및 얼음 제조업,유통·소비재,140400,187.44,13027.6,129600,120500,143200,156800,50.3,54.0,🔼 BRK (돌파),④ 바닥 반등 시도,67.7,78.2,11.61,1604.8394,171.58704,3.09,24.78,0,1,5.48,17.29,16.23,22.72,-6.49,6,★,"MACD상승, 거래량↑, 정배열(단), 장기추세(120↑), 자금유입(MFI), MACD>Sig",10.001333333333333,2.0,1.4945054945054945,8.333333333333332,💰 외국인/기관의 강력한 수급이 집중되고 있습니다. 🚀 상승 에너지가 폭발적으로 증가하는 중입니다. ⚠️ 단기 급등으로 인한 조정 가능성을 염두에 두세요.,78.5,75.7,81.5,🔥 과열,1.철강·금속(+14.7%) / 2.유통·소비재(+10.0%) / 3.IT/전기전자(+8.0%) / 4.바이오·의약품(+7.0%) / 5.2차전지(+6.9%),4,20251212,20251212,22.72,10.66,16.23,22.72,-6.49
001120,LX인터내셔널,KOSPI,상품 중개업,상품 중개업,기타,33950,76.96,13159.0,32550,31000,34900,37250,49.6,51.9,🔼 BRK (돌파),④ 바닥 반등 시도,89.7,87.6,7.35,216.8501,54.24081,2.5,12.6,0,1,5.11,7.61,8.47,22.72,-14.25,6,★,"MACD상승, 거래량↑, 정배열(단), 장기추세(120↑), 자금유입(MFI), MACD>Sig",5.643875968992248,7.0,1.5161290322580645,4.301075268817205,💰 외국인/기관의 강력한 수급이 집중되고 있습니다. 📈 상승 추세가 견고하게 유지되고 있습니다. ⚠️ 단기 급등으로 인한 조정 가능성을 염두에 두세요.,78.5,75.7,81.5,🔥 과열,1.철강·금속(+14.7%) / 2.유통·소비재(+10.0%) / 3.IT/전기전자(+8.0%) / 4.바이오·의약품(+7.0%) / 5.2차전지(+6.9%),4,20251212,20251212,22.72,10.66,8.47,22.72,-14.25
092460,한라IMS,KOSDAQ,선박 및 보트 건조업,선박 및 보트 건조업,조선·기계·설비,18100,59.58,3096.9,16760,15590,18520,20300,49.2,42.1,🔼 BRK (돌파),④ 바닥 반등 시도,82.1,74.5,11.22,244.2839,8.64603,1.23,26.65,0,1,7.67,16.55,5.54,10.66,-5.12,6,★,"MACD상승, 거래량↑, 정배열(단), 장기추세(120↑), 자금유입(MFI), MACD>Sig",6.1534375,6.0,1.5042735042735043,7.995226730310262,💰 외국인/기관의 강력한 수급이 집중되고 있습니다. 📈 상승 추세가 견고하게 유지되고 있습니다. ⚠️ 단기 급등으로 인한 조정 가능성을 염두에 두세요.,78.5,75.7,81.5,🔥 과열,1.철강·금속(+14.7%) / 2.유통·소비재(+10.0%) / 3.IT/전기전자(+8.0%) / 4.바이오·의약품(+7.0%) / 5.2차전지(+6.9%),4,20251212,20251212,22.72,10.66,5.54,10.66,-5.12
304100,솔트룩스,KOSDAQ,소프트웨어 개발 및 공급업,소프트웨어 개발 및 공급업,IT/전기전자,32250,96.7,4061.5,30650,28500,33200,36000,49.1,45.3,🔻 REV (역추세 반등),④ 바닥 반등 시도,75.7,64.0,8.39,313.7664,21.36953,1.42,25.72,0,1,2.87,9.88,-11.03,10.66,-21.69,3,,"MACD상승, 거래량↑, 자금유입(MFI), MACD>Sig",8.00531914893617,3.0,1.186046511627907,5.220228384991843,💸 자금 유입이 꾸준히 이어지고 있습니다. 📈 상승 추세가 견고하게 유지되고 있습니다. ⚠️ 단기 급등으로 인한 조정 가능성을 염두에 두세요.,78.5,75.7,81.5,🔥 과열,1.철강·금속(+14.7%) / 2.유통·소비재(+10.0%) / 3.IT/전기전자(+8.0%) / 4.바이오·의약품(+7.0%) / 5.2차전지(+6.9%),4,20251212,20251212,22.72,10.66,-11.03,10.66,-21.69
112610,씨에스윈드,KOSPI,"구조용 금속제품, 탱크 및 증기발생기 제조업","구조용 금속제품, 탱크 및 증기발생기 제조업",기타,46000,130.34,19398.8,43550,40850,46700,50200,48.4,54.0,🔼 BRK (돌파),④ 바닥 반등 시도,80.6,88.1,8.85,543.4315,49.55948,1.28,17.98,0,1,4.43,10.98,1.88,22.72,-20.84,5,★,"MACD상승, 거래량↑, 장기추세(120↑), 자금유입(MFI), MACD>Sig",5.643875968992248,7.0,1.1666666666666667,5.625717566016074,💰 외국인/기관의 강력한 수급이 집중되고 있습니다. 📈 상승 추세가 견고하게 유지되고 있습니다. ⚠️ 단기 급등으로 인한 조정 가능성을 염두에 두세요.,78.5,75.7,81.5,🔥 과열,1.철강·금속(+14.7%) / 2.유통·소비재(+10.0%) / 3.IT/전기전자(+8.0%) / 4.바이오·의약품(+7.0%) / 5.2차전지(+6.9%),4,20251212,20251212,22.72,10.66,1.88,22.72,-20.84
100840,SNT에너지,KOSPI,일반 목적용 기계 제조업,일반 목적용 기계 제조업,조선·기계·설비,43300,81.74,8954.8,40950,38050,44350,48100,47.4,45.3,↩️ PULL (눌림),④ 바닥 반등 시도,66.1,70.4,8.96,808.6428,122.88134,1.26,18.73,0,1,-1.37,13.8,-27.59,22.72,-50.31,3,,"MACD상승, 거래량↑, 자금유입(MFI), MACD>Sig",6.1534375,6.0,1.1724137931034482,5.738705738705739,💰 외국인/기관의 강력한 수급이 집중되고 있습니다. 🚀 상승 에너지가 폭발적으로 증가하는 중입니다. ⚠️ 단기 급등으로 인한 조정 가능성을 염두에 두세요.,78.5,75.7,81.5,🔥 과열,1.철강·금속(+14.7%) / 2.유통·소비재(+10.0%) / 3.IT/전기전자(+8.0%) / 4.바이오·의약품(+7.0%) / 5.2차전지(+6.9%),4,20251212,20251212,22.72,10.66,-27.59,22.72,-50.31
205100,엑셈,KOSDAQ,소프트웨어 개발 및 공급업,소프트웨어 개발 및 공급업,IT/전기전자,2160,56.42,1543.6,2105,1976,2255,2420,46.9,53.8,🔻 REV (역추세 반등),④ 바닥 반등 시도,67.6,51.5,5.79,9.826,12.52881,4.81,11.08,0,1,6.93,5.11,-14.62,10.66,-25.28,2,,"MACD상승, 거래량↑, MACD>Sig",8.00531914893617,3.0,1.1627906976744187,2.6128266033254155,📈 상승 추세가 견고하게 유지되고 있습니다. ⚠️ 단기 급등으로 인한 조정 가능성을 염두에 두세요.,78.5,75.7,81.5,🔥 과열,1.철강·금속(+14.7%) / 2.유통·소비재(+10.0%) / 3.IT/전기전자(+8.0%) / 4.바이오·의약품(+7.0%) / 5.2차전지(+6.9%),4,20251212,20251212,22.72,10.66,-14.62,10.66,-25.28
052690,한전기술,KOSPI,"건축기술, 엔지니어링 및 관련 기술 서비스업","건축기술, 엔지니어링 및 관련 기술 서비스업",서비스 기타,103900,343.04,39710.6,96300,89600,104400,113200,46.9,50.8,🔼 BRK (돌파),④ 바닥 반등 시도,73.9,78.2,11.08,1304.2819,271.20466,1.76,19.51,0,1,3.8,12.93,15.83,22.72,-6.89,5,★,"MACD상승, 거래량↑, 장기추세(120↑), 자금유입(MFI), MACD>Sig",2.74,10.0,1.208955223880597,7.892004153686397,💰 외국인/기관의 강력한 수급이 집중되고 있습니다. 🚀 상승 에너지가 폭발적으로 증가하는 중입니다. ⚠️ 단기 급등으로 인한 조정 가능성을 염두에 두세요.,78.5,75.7,81.5,🔥 과열,1.철강·금속(+14.7%) / 2.유통·소비재(+10.0%) / 3.IT/전기전자(+8.0%) / 4.바이오·의약품(+7.0%) / 5.2차전지(+6.9%),4,20251212,20251212,22.72,10.66,15.83,22.72,-6.89
119850,지엔씨에너지,KOSDAQ,"전동기, 발전기 및 전기 변환 · 공급 · 제어 장치 제조업","전동기, 발전기 및 전기 변환 · 공급 · 제어 장치 제조업",인프라·에너지,34800,141.61,5724.2,32600,30300,35350,38300,46.8,51.6,🔺 Watch (상승 준비),④ 바닥 반등 시도,75.1,78.6,9.98,485.5201,28.94427,0.93,30.81,0,1,-0.85,12.26,-0.57,10.66,-11.23,4,★,"MACD상승, 장기추세(120↑), 자금유입(MFI), MACD>Sig",1.8118181818181818,12.0,1.1956521739130435,6.748466257668712,💰 외국인/기관의 강력한 수급이 집중되고 있습니다. 📈 상승 추세가 견고하게 유지되고 있습니다. ⚠️ 단기 급등으로 인한 조정 가능성을 염두에 두세요.,78.5,75.7,81.5,🔥 과열,1.철강·금속(+14.7%) / 2.유통·소비재(+10.0%) / 3.IT/전기전자(+8.0%) / 4.바이오·의약품(+7.0%) / 5.2차전지(+6.9%),4,20251212,20251212,22.72,10.66,-0.57,10.66,-11.23
375500,DL이앤씨,KOSPI,토목 건설업,토목 건설업,건설·부동산,45100,240.79,17450.8,41750,38850,45250,49050,44.0,48.4,🔼 BRK (돌파),④ 바닥 반등 시도,80.2,77.7,11.25,555.6188,162.01203,2.33,15.16,0,1,9.07,12.05,4.04,22.72,-18.68,5,★,"MACD상승, 거래량↑, 장기추세(120↑), 자금유입(MFI), MACD>Sig",4.525454545454545,8.0,1.206896551724138,8.023952095808383,💰 외국인/기관의 강력한 수급이 집중되고 있습니다. 🚀 상승 에너지가 폭발적으로 증가하는 중입니다. ⚠️ 단기 급등으로 인한 조정 가능성을 염두에 두세요.,78.5,75.7,81.5,🔥 과열,1.철강·금속(+14.7%) / 2.유통·소비재(+10.0%) / 3.IT/전기전자(+8.0%) / 4.바이오·의약품(+7.0%) / 5.2차전지(+6.9%),4,20251212,20251212,22.72,10.66,4.04,22.72,-18.68
267270,HD현대건설기계,KOSPI,일반 목적용 기계 제조업,일반 목적용 기계 제조업,조선·기계·설비,107800,273.09,18711.5,98300,91400,106500,115500,43.6,46.0,🔼 BRK (돌파),④ 바닥 반등 시도,73.6,74.6,13.0,1562.8983,349.80549,1.68,19.91,0,1,12.06,14.93,14.32,22.72,-8.4,5,★,"MACD상승, 거래량↑, 장기추세(120↑), 자금유입(MFI), MACD>Sig",6.1534375,6.0,1.1884057971014492,9.664292980671414,💰 외국인/기관의 강력한 수급이 집중되고 있습니다. 🚀 상승 에너지가 폭발적으로 증가하는 중입니다. ⚠️ 단기 급등으로 인한 조정 가능성을 염두에 두세요.,78.5,75.7,81.5,🔥 과열,1.철강·금속(+14.7%) / 2.유통·소비재(+10.0%) / 3.IT/전기전자(+8.0%) / 4.바이오·의약품(+7.0%) / 5.2차전지(+6.9%),4,20251212,20251212,22.72,10.66,14.32,22.72,-8.4
047040,대우건설,KOSPI,건물 건설업,건물 건설업,건설·부동산,3890,144.07,16167.7,3665,3440,3935,4225,43.2,51.2,🔻 REV (역추세 반등),④ 바닥 반등 시도,69.7,71.6,9.3,39.9543,9.66065,2.88,15.51,0,1,1.3,10.51,2.64,22.72,-20.08,5,★,"MACD상승, 거래량↑, 장기추세(120↑), 자금유입(MFI), MACD>Sig",4.525454545454545,8.0,1.2,6.139154160982264,💰 외국인/기관의 강력한 수급이 집중되고 있습니다. 📈 상승 추세가 견고하게 유지되고 있습니다. ⚠️ 단기 급등으로 인한 조정 가능성을 염두에 두세요.,78.5,75.7,81.5,🔥 과열,1.철강·금속(+14.7%) / 2.유통·소비재(+10.0%) / 3.IT/전기전자(+8.0%) / 4.바이오·의약품(+7.0%) / 5.2차전지(+6.9%),4,20251212,20251212,22.72,10.66,2.64,22.72,-20.08
077970,STX엔진,KOSPI,일반 목적용 기계 제조업,일반 목적용 기계 제조업,조선·기계·설비,38450,273.52,15436.9,34500,32050,37400,40500,42.5,41.7,🔺 Watch (관찰·돌파예상),④ 바닥 반등 시도,81.3,75.2,14.86,805.5605,17.69598,1.56,32.61,0,1,9.7,18.13,-15.12,22.72,-37.84,5,★,"MACD상승, 거래량↑, 장기추세(120↑), 자금유입(MFI), MACD>Sig",6.1534375,6.0,1.183673469387755,11.44927536231884,💰 외국인/기관의 강력한 수급이 집중되고 있습니다. 📈 상승 추세가 견고하게 유지되고 있습니다. ⚠️ 단기 급등으로 인한 조정 가능성을 염두에 두세요.,78.5,75.7,81.5,🔥 과열,1.철강·금속(+14.7%) / 2.유통·소비재(+10.0%) / 3.IT/전기전자(+8.0%) / 4.바이오·의약품(+7.0%) / 5.2차전지(+6.9%),4,20251212,20251212,22.72,10.66,-15.12,22.72,-37.84
042670,HD현대인프라코어,KOSPI,특수 목적용 기계 제조업,특수 목적용 기계 제조업,조선·기계·설비,16940,293.69,31991.4,15210,14150,16490,17880,41.5,42.5,🔺 Watch (관찰·돌파예상),④ 바닥 반등 시도,81.8,70.2,14.69,274.7868,59.065,1.43,22.47,0,1,13.54,15.95,9.72,22.72,-13.0,5,★,"MACD상승, 거래량↑, 장기추세(120↑), 자금유입(MFI), MACD>Sig",6.1534375,6.0,1.2075471698113207,11.374095989480605,💰 외국인/기관의 강력한 수급이 집중되고 있습니다. 📈 상승 추세가 견고하게 유지되고 있습니다. ⚠️ 단기 급등으로 인한 조정 가능성을 염두에 두세요.,78.5,75.7,81.5,🔥 과열,1.철강·금속(+14.7%) / 2.유통·소비재(+10.0%) / 3.IT/전기전자(+8.0%) / 4.바이오·의약품(+7.0%) / 5.2차전지(+6.9%),4,20251212,20251212,22.72,10.66,9.72,22.72,-13.0
099320,쎄트렉아이,KOSDAQ,"항공기,우주선 및 부품 제조업","항공기,우주선 및 부품 제조업",기타,58000,275.02,6351.7,53500,49750,58000,62900,39.5,51.6,🔻 REV (역추세 반등),④ 바닥 반등 시도,58.8,47.2,11.65,869.1702,550.86081,3.95,28.56,0,1,19.34,18.61,-1.36,10.66,-12.02,5,★,"RSI적정, MACD상승, 거래량↑, 장기추세(120↑), MACD>Sig",5.643875968992248,7.0,1.2,8.411214953271028,🚀 상승 에너지가 폭발적으로 증가하는 중입니다. ⚠️ 단기 급등으로 인한 조정 가능성을 염두에 두세요.,78.5,75.7,81.5,🔥 과열,1.철강·금속(+14.7%) / 2.유통·소비재(+10.0%) / 3.IT/전기전자(+8.0%) / 4.바이오·의약품(+7.0%) / 5.2차전지(+6.9%),4,20251212,20251212,22.72,10.66,-1.36,10.66,-12.02
030610,교보증권,KOSPI,금융 지원 서비스업,금융 지원 서비스업,금융,9970,56.79,11362.1,9620,9140,10200,10820,39.3,49.7,🔼 BRK (돌파),④ 바닥 반등 시도,80.0,79.3,6.75,56.3694,25.40716,3.2,10.68,0,1,3.32,9.08,3.21,22.72,-19.51,5,★,"MACD상승, 거래량↑, 장기추세(120↑), 자금유입(MFI), MACD>Sig",2.2256249999999995,11.0,1.2083333333333333,3.6382536382536386,💰 외국인/기관의 강력한 수급이 집중되고 있습니다. 📈 상승 추세가 견고하게 유지되고 있습니다. ⚠️ 단기 급등으로 인한 조정 가능성을 염두에 두세요.,78.5,75.7,81.5,🔥 과열,1.철강·금속(+14.7%) / 2.유통·소비재(+10.0%) / 3.IT/전기전자(+8.0%) / 4.바이오·의약품(+7.0%) / 5.2차전지(+6.9%),4,20251212,20251212,22.72,10.66,3.21,22.72,-19.51
441270,파인엠텍,KOSDAQ,전자부품 제조업,전자부품 제조업,IT/전기전자,10200,107.3,3839.3,9430,8770,10220,11070,39.3,34.4,🔼 BRK (돌파),④ 바닥 반등 시도,77.7,80.4,11.47,136.5445,32.83252,1.16,25.67,0,1,11.84,6.47,-17.48,10.66,-28.14,4,★,"MACD상승, 장기추세(120↑), 자금유입(MFI), MACD>Sig",8.00531914893617,3.0,1.196969696969697,8.16542948038176,💰 외국인/기관의 강력한 수급이 집중되고 있습니다. 📈 상승 추세가 견고하게 유지되고 있습니다. ⚠️ 단기 급등으로 인한 조정 가능성을 염두에 두세요.,78.5,75.7,81.5,🔥 과열,1.철강·금속(+14.7%) / 2.유통·소비재(+10.0%) / 3.IT/전기전자(+8.0%) / 4.바이오·의약품(+7.0%) / 5.2차전지(+6.9%),4,20251212,20251212,22.72,10.66,-17.48,10.66,-28.14
000490,대동,KOSPI,특수 목적용 기계 제조업,특수 목적용 기계 제조업,조선·기계·설비,10160,57.24,2681.5,9810,9380,10320,10870,39.2,50.6,🔼 BRK (돌파),④ 바닥 반등 시도,66.5,77.3,6.71,53.5691,34.51169,4.8,9.96,1,1,6.61,5.72,2.01,22.72,-20.71,5,★,"MACD상승, 거래량↑, 장기추세(120↑), 자금유입(MFI), MACD>Sig",6.1534375,6.0,1.186046511627907,3.567787971457696,💰 외국인/기관의 강력한 수급이 집중되고 있습니다. 📈 상승 추세가 견고하게 유지되고 있습니다. ⚠️ 단기 급등으로 인한 조정 가능성을 염두에 두세요.,78.5,75.7,81.5,🔥 과열,1.철강·금속(+14.7%) / 2.유통·소비재(+10.0%) / 3.IT/전기전자(+8.0%) / 4.바이오·의약품(+7.0%) / 5.2차전지(+6.9%),4,20251212,20251212,22.72,10.66,2.01,22.72,-20.71
464080,에스오에스랩,KOSDAQ,"측정, 시험, 항해, 제어 및 기타 정밀기기 제조업; 광학기기 제외","측정, 시험, 항해, 제어 및 기타 정밀기기 제조업; 광학기기 제외",기타,11590,170.82,2062.7,10550,9810,11440,12400,39.0,41.8,🔼 BRK (돌파),④ 바닥 반등 시도,70.8,79.0,13.14,178.0056,5.81066,2.73,33.35,0,1,6.04,19.73,3.76,10.66,-6.9,5,★,"MACD상승, 거래량↑, 장기추세(120↑), 자금유입(MFI), MACD>Sig",5.643875968992248,7.0,1.2027027027027026,9.85781990521327,💰 외국인/기관의 강력한 수급이 집중되고 있습니다. 📈 상승 추세가 견고하게 유지되고 있습니다. ⚠️ 단기 급등으로 인한 조정 가능성을 염두에 두세요.,78.5,75.7,81.5,🔥 과열,1.철강·금속(+14.7%) / 2.유통·소비재(+10.0%) / 3.IT/전기전자(+8.0%) / 4.바이오·의약품(+7.0%) / 5.2차전지(+6.9%),4,20251212,20251212,22.72,10.66,3.76,10.66,-6.9
