종목코드,종목명,시장,업종,업종_상세,업종_대분류,종가,거래대금(억원),시가총액(억원),추천매수가,손절가,추천매도가1,추천매도가2,RANK_SCORE,LDY_SCORE,ENTRY_SCORE,ROUTE,REGIME,ret_20d_%,ret_120d_%,rel_20d_%,rel_60d_%,rel_120d_%,TTM_SQUEEZE_CNT,NORM_RR,NORM_T1,NORM_SL,NORM_NEAR,NORM_MOM,NORM_LIQ,NORM_TEC,RSI14,MFI14,이격도,VWAP,VWAP_GAP,캔들패턴,MACD_Hist,MACD_Slope_PCT,거래강도,V_POWER,SUPERTREND_VAL,SUPERTREND_DIR,BB_BW,BB_SQUEEZE_BW,TTM_SQUEEZE,BB_SQUEEZE,Above_MA20,IS_SWING_SUPPORT,ret_5d_%,ret_10d_%,ret_60d_%,EBS,통과,근거,ATR_MULT,추천수량,추천금액(만원),HMA20,HMA_Trend,HMA_On,OBV_Div,SECTOR_RET_5D,SECTOR_RS,SECTOR_RANK,RR1,Now%,ST_DIR,AI_COMMENT,MKT_BREADTH_ALL_%,MKT_BREADTH_KOSPI_%,MKT_BREADTH_KOSDAQ_%,MKT_TEMP,TOP_SECTORS_5D,REGIME_RANK,LDY_RANK,기준일,시총기준일,벤치_60d_KOSPI_%,벤치_60d_KOSDAQ_%,60일_종목수익률_%,60일_초과수익(α)_%
064350,현대로템,KOSPI,철도장비 제조업,철도장비 제조업,기타,183600,757.62,200385.2,183600,170700,209500,235500,75.8,86.8,81.4,🔺 Watch (관찰·돌파예상),④ 바닥 반등 시도,2.34,-8.66,-1.39,-37.8,-41.64,0,0.79,0.81,1.0,1.0,0.37,0.73,0.71,55.6,60.9,1.52,182356,0.68,,1542.2939,0.103,0.7,-0.04,170330,1,14.06,0,0,0,1,True,1.89,-1.82,-19.47,8,★,"HMA추세↑, OBV매집, RSI적정, MACD상승, 20선근접, 자금유입, MACD>Sig, VWAP상회",2.0,13,238.7,181829,▲,O,O,3.1292857142857144,21.218367346938777,3.0,2.007751937984496,0.0,1,🧱 구조적 지지선(Swing Low) 근접. 📉 매도세 우위. 💸 자금 유입 지속. 🚀 단기 모멘텀 가속. ✅ 20일선 눌림목 구간. (매수 유효),56.1,53.0,59.2,🌤 중립,1.자동차·모빌리티(+15.2%) / 2.조선·기계·설비(+14.9%) / 3.기타(+14.0%) / 4.IT/전기전자(+11.6%) / 5.철강·금속(+10.6%),4,24,20251224,20251224,18.33,6.3,-19.47,-37.8
290690,소룩스,KOSDAQ,전구 및 조명장치 제조업,전구 및 조명장치 제조업,기타,4600,197.57,2242.7,4600,4275,5530,6450,75.0,79.0,84.1,↩️ PULL (눌림),⑤ 하락 / 약세,7.6,-2.44,3.28,-15.21,-19.22,0,1.0,1.0,1.0,1.0,0.21,0.11,0.75,51.1,67.7,1.65,4403,4.46,,-31.8109,-0.1498,1.51,0.66,5822,-1,35.33,0,0,0,1,False,4.55,-0.43,-8.91,6,★,"HMA돌파, RSI적정, 20선근접, 거래량↑, 정배열(단), 자금유입, VWAP상회",2.0,543,249.8,4523,▼,O,X,3.1292857142857144,21.218367346938777,3.0,2.8615384615384616,0.0,-1,💸 자금 유입 지속. ✅ 20일선 눌림목 구간.,56.1,53.0,59.2,🌤 중립,1.자동차·모빌리티(+15.2%) / 2.조선·기계·설비(+14.9%) / 3.기타(+14.0%) / 4.IT/전기전자(+11.6%) / 5.철강·금속(+10.6%),5,25,20251224,20251224,18.33,6.3,-8.91,-15.21
108490,로보티즈,KOSDAQ,특수 목적용 기계 제조업,특수 목적용 기계 제조업,조선·기계·설비,268000,1312.65,39047.8,268000,249000,316500,364500,74.8,89.8,87.1,↩️ PULL (눌림),② 상승 후 조정,32.67,292.03,28.35,74.64,275.25,0,1.0,1.0,1.0,1.0,0.36,1.0,0.66,41.3,65.6,-1.98,276471,-3.06,,-4000.4228,-0.2729,0.43,-0.39,226350,1,37.42,0,0,0,0,True,-3.07,-5.63,80.94,3,,"정배열(단), 장기추세(120↑), 자금유입",2.0,9,241.2,284623,▼,X,X,7.873818181818182,19.66090909090909,2.0,2.5526315789473686,0.0,1,🧱 구조적 지지선(Swing Low) 근접. 📉 매도세 우위. 💸 자금 유입 지속. ✅ 20일선 눌림목 구간. (매수 유효),56.1,53.0,59.2,🌤 중립,1.자동차·모빌리티(+15.2%) / 2.조선·기계·설비(+14.9%) / 3.기타(+14.0%) / 4.IT/전기전자(+11.6%) / 5.철강·금속(+10.6%),2,26,20251224,20251224,18.33,6.3,80.94,74.64
308080,바이젠셀,KOSDAQ,자연과학 및 공학 연구개발업,자연과학 및 공학 연구개발업,기타,10480,105.19,2148.3,10480,9740,15370,20300,74.2,82.2,90.0,↩️ PULL (눌림),② 상승 후 조정,130.08,262.0,125.76,159.02,245.22,0,1.0,1.0,1.0,1.0,0.5,0.0,0.62,55.0,64.9,-1.97,11284,-7.13,,-392.8831,-1.0139,0.2,-0.48,7122,1,107.35,0,0,0,0,True,-12.52,-33.67,165.32,4,,"RSI적정, 정배열(단), 장기추세(120↑), 자금유입",2.0,238,249.4,11818,▼,X,X,3.1292857142857144,21.218367346938777,3.0,6.608108108108108,0.0,1,🧱 구조적 지지선(Swing Low) 근접. 📉 매도세 우위. 💸 자금 유입 지속. ✅ 20일선 눌림목 구간. (매수 유효),56.1,53.0,59.2,🌤 중립,1.자동차·모빌리티(+15.2%) / 2.조선·기계·설비(+14.9%) / 3.기타(+14.0%) / 4.IT/전기전자(+11.6%) / 5.철강·금속(+10.6%),2,27,20251224,20251224,18.33,6.3,165.32,159.02
067310,하나마이크론,KOSDAQ,반도체 제조업,반도체 제조업,반도체,24050,174.3,15963.9,24050,22350,26650,29250,74.2,67.7,79.8,↩️ PULL (눌림),⑤ 하락 / 약세,-0.21,101.76,-4.53,6.61,84.98,17,0.6,0.62,1.0,1.0,0.37,0.08,0.66,48.3,50.7,-2.69,24574,-2.14,,-13.2093,0.133,0.54,-0.37,27055,-1,12.06,0,1,1,0,False,-1.64,-4.75,12.91,4,,"HMA추세↑, RSI적정, MACD상승, 장기추세(120↑)",1.8,103,247.7,24010,▲,O,X,0.8836363636363637,13.122727272727273,6.0,1.5294117647058822,0.0,-1,🌪️ 17일 연속 응축 중! 폭발 임박. 📉 매도세 우위. 🚀 단기 모멘텀 가속. ,56.1,53.0,59.2,🌤 중립,1.자동차·모빌리티(+15.2%) / 2.조선·기계·설비(+14.9%) / 3.기타(+14.0%) / 4.IT/전기전자(+11.6%) / 5.철강·금속(+10.6%),5,28,20251224,20251224,18.33,6.3,12.91,6.61
009520,포스코엠텍,KOSDAQ,1차 철강 제조업,1차 철강 제조업,철강·금속,16250,116.67,6766.9,16250,15110,18530,20800,73.8,77.3,83.0,🔺 Watch (관찰·돌파예상),① 강한 상승 추세,4.77,40.09,0.45,10.52,23.31,0,0.79,0.81,1.0,1.0,0.45,0.02,0.78,52.6,73.0,1.51,16065,1.15,,-15.3639,0.1494,1.38,0.65,15001,1,10.57,0,0,0,1,False,3.97,1.12,16.82,9,★,"HMA추세↑, RSI적정, MACD상승, 20선근접, 거래량↑, 정배열(단), 장기추세(120↑), 자금유입, VWAP상회",1.8,153,248.6,15790,▲,O,X,3.4939999999999998,15.274000000000001,5.0,2.0,0.0,1,💰 외국인/기관 수급 집중. 🚀 단기 모멘텀 가속. ✅ 20일선 눌림목 구간.,56.1,53.0,59.2,🌤 중립,1.자동차·모빌리티(+15.2%) / 2.조선·기계·설비(+14.9%) / 3.기타(+14.0%) / 4.IT/전기전자(+11.6%) / 5.철강·금속(+10.6%),1,29,20251224,20251224,18.33,6.3,16.82,10.52
000250,삼천당제약,KOSDAQ,의약품 제조업,의약품 제조업,바이오·의약품,217500,478.75,51020.0,217500,202000,243500,269500,73.0,69.4,76.7,↩️ PULL (눌림),⑤ 하락 / 약세,4.57,50.62,0.25,-14.33,33.84,1,0.66,0.69,1.0,1.0,0.13,0.42,0.66,47.1,50.0,-3.56,229760,-5.34,,-729.8711,-0.1417,1.35,-0.8,200850,1,15.53,0,1,1,0,True,-4.81,-9.19,-8.03,4,,"RSI적정, 거래량↑, 정배열(단), 장기추세(120↑)",1.8,11,239.2,231672,▼,X,X,-1.5290000000000001,5.243,12.0,1.6774193548387097,0.0,1,🌪️ 에너지 응축 시작 (1일차). 🧱 구조적 지지선(Swing Low) 근접. 📉 매도세 우위. ,56.1,53.0,59.2,🌤 중립,1.자동차·모빌리티(+15.2%) / 2.조선·기계·설비(+14.9%) / 3.기타(+14.0%) / 4.IT/전기전자(+11.6%) / 5.철강·금속(+10.6%),5,30,20251224,20251224,18.33,6.3,-8.03,-14.33
458870,씨어스테크놀로지,KOSDAQ,의료용 기기 제조업,의료용 기기 제조업,기타,119000,211.91,15072.4,119000,110600,134800,150500,72.8,81.3,88.0,🔺 Watch (관찰·돌파예상),⑤ 하락 / 약세,-8.46,366.67,-12.78,87.2,349.89,0,0.74,0.77,1.0,1.0,0.77,0.12,0.77,46.2,50.8,-0.92,117781,1.03,,-1263.601,0.2231,0.83,0.2,108220,1,24.7,0,0,0,0,False,3.66,5.03,93.5,7,★,"HMA추세↑, RSI적정, MACD상승, 20선근접, 정배열(단), 장기추세(120↑), VWAP상회",2.0,21,249.9,116113,▲,O,X,3.1292857142857144,21.218367346938777,3.0,1.880952380952381,0.0,1,📉 매도세 우위. 🚀 단기 모멘텀 가속. ✅ 20일선 눌림목 구간. (매수 유효),56.1,53.0,59.2,🌤 중립,1.자동차·모빌리티(+15.2%) / 2.조선·기계·설비(+14.9%) / 3.기타(+14.0%) / 4.IT/전기전자(+11.6%) / 5.철강·금속(+10.6%),5,31,20251224,20251224,18.33,6.3,93.5,87.2
462350,이노스페이스,KOSDAQ,"항공기,우주선 및 부품 제조업","항공기,우주선 및 부품 제조업",기타,10910,463.29,2249.8,10910,10140,13900,16890,72.6,85.1,85.6,↩️ PULL (눌림),③ 박스 / 중립,9.32,7.96,5.0,-0.5,-8.82,0,1.0,1.0,1.0,1.0,0.28,0.4,0.6,52.1,32.2,-0.7,13001,-16.08,,116.0662,-0.4155,2.08,-1.57,9660,1,53.41,0,0,0,0,False,-7.39,17.06,5.8,5,★,"RSI적정, 20선근접, 거래량↑, 장기추세(120↑), MACD>Sig",2.0,229,249.8,13057,▲,X,X,3.1292857142857144,21.218367346938777,3.0,3.883116883116883,0.0,1,📉 매도세 우위. ✅ 20일선 눌림목 구간. (매수 유효),56.1,53.0,59.2,🌤 중립,1.자동차·모빌리티(+15.2%) / 2.조선·기계·설비(+14.9%) / 3.기타(+14.0%) / 4.IT/전기전자(+11.6%) / 5.철강·금속(+10.6%),3,32,20251224,20251224,18.33,6.3,5.8,-0.5
103590,일진전기,KOSPI,절연선 및 케이블 제조업,절연선 및 케이블 제조업,기타,54000,143.62,25750.1,54000,50900,59400,64700,72.6,66.6,77.5,↩️ PULL (눌림),② 상승 후 조정,-0.55,33.0,-4.28,33.14,0.02,3,0.69,0.58,0.84,1.0,0.29,0.05,0.66,52.1,66.0,-1.7,54609,-1.12,,-276.7713,-0.0321,0.38,-0.88,50960,1,12.75,0,1,1,0,True,-2.7,-1.28,51.47,6,★,"OBV매집, RSI적정, 정배열(단), 장기추세(120↑), 자금유입",1.8,46,248.4,55522,▼,X,O,3.1292857142857144,21.218367346938777,3.0,1.7419354838709677,0.0,1,🌪️ 에너지 응축 시작 (3일차). 🧱 구조적 지지선(Swing Low) 근접. 📉 매도세 우위. 💸 자금 유입 지속. ✅ 20일선 눌림목 구간.,56.1,53.0,59.2,🌤 중립,1.자동차·모빌리티(+15.2%) / 2.조선·기계·설비(+14.9%) / 3.기타(+14.0%) / 4.IT/전기전자(+11.6%) / 5.철강·금속(+10.6%),2,33,20251224,20251224,18.33,6.3,51.47,33.14
004020,현대제철,KOSPI,1차 철강 제조업,1차 철강 제조업,철강·금속,31650,211.35,42235.6,31650,29850,34350,37050,72.6,58.0,73.0,↩️ PULL (눌림),⑤ 하락 / 약세,4.63,5.5,0.9,-31.14,-27.48,2,0.59,0.49,0.83,1.0,0.21,0.12,0.62,58.3,62.0,2.6,30871,2.52,,98.9674,-0.0275,1.7,-0.13,32355,-1,7.22,1,1,1,1,False,0.32,2.26,-12.81,6,★,"HMA돌파, RSI적정, 20선근접, 거래량↑, 자금유입, MACD>Sig, VWAP상회",1.8,78,246.9,30980,▼,O,X,3.4939999999999998,15.274000000000001,5.0,1.5,0.0,-1,🌪️ 에너지 응축 시작 (2일차). 📉 매도세 우위. 💸 자금 유입 지속. ,56.1,53.0,59.2,🌤 중립,1.자동차·모빌리티(+15.2%) / 2.조선·기계·설비(+14.9%) / 3.기타(+14.0%) / 4.IT/전기전자(+11.6%) / 5.철강·금속(+10.6%),5,34,20251224,20251224,18.33,6.3,-12.81,-31.14
389500,에스비비테크,KOSDAQ,일반 목적용 기계 제조업,일반 목적용 기계 제조업,조선·기계·설비,38900,77.53,2463.9,38900,36150,47200,55500,72.3,78.5,79.6,↩️ PULL (눌림),② 상승 후 조정,43.81,68.03,39.49,58.18,51.25,0,1.0,1.0,1.0,1.0,0.48,0.0,0.7,54.8,73.8,2.54,40430,-3.79,,-321.8183,-0.2561,0.23,0.8,29360,1,35.9,0,0,0,1,False,3.73,-0.89,64.48,5,★,"RSI적정, 20선근접, 정배열(단), 장기추세(120↑), 자금유입",2.0,64,249.0,41080,▼,X,X,7.873818181818182,19.66090909090909,2.0,3.018181818181818,0.0,1,💰 외국인/기관 수급 집중. ,56.1,53.0,59.2,🌤 중립,1.자동차·모빌리티(+15.2%) / 2.조선·기계·설비(+14.9%) / 3.기타(+14.0%) / 4.IT/전기전자(+11.6%) / 5.철강·금속(+10.6%),2,35,20251224,20251224,18.33,6.3,64.48,58.18
033780,KT&G,KOSPI,담배 제조업,담배 제조업,기타,145000,252.1,171066.1,145000,137700,156000,166900,72.2,61.1,70.6,↩️ PULL (눌림),⑤ 하락 / 약세,1.68,13.99,-2.05,-15.27,-18.99,3,0.59,0.44,0.65,1.0,0.21,0.17,0.74,53.5,52.4,0.7,145357,-0.25,,5.6797,-0.0085,0.72,-1.19,137040,1,6.02,1,1,1,1,True,-0.21,2.33,3.06,7,★,"OBV매집, RSI적정, 20선근접, 정배열(단), 장기추세(120↑), MACD>Sig",1.8,17,246.5,145911,▲,X,O,3.1292857142857144,21.218367346938777,3.0,1.5068493150684932,0.0,1,🌪️ 에너지 응축 시작 (3일차). 🧱 구조적 지지선(Swing Low) 근접. 📉 매도세 우위. ✅ 20일선 눌림목 구간.,56.1,53.0,59.2,🌤 중립,1.자동차·모빌리티(+15.2%) / 2.조선·기계·설비(+14.9%) / 3.기타(+14.0%) / 4.IT/전기전자(+11.6%) / 5.철강·금속(+10.6%),5,36,20251224,20251224,18.33,6.3,3.06,-15.27
071050,한국금융지주,KOSPI,기타 금융업,기타 금융업,금융,161200,189.82,89830.3,161200,150900,176700,192100,72.1,64.6,77.6,🔺 Watch (관찰·돌파예상),④ 바닥 반등 시도,-0.92,14.98,-4.65,-10.58,-18.0,8,0.59,0.55,0.96,1.0,0.33,0.1,0.76,48.9,55.2,-0.16,160067,0.71,,29.196,0.0484,0.5,0.43,175040,-1,6.57,1,1,1,0,True,2.28,0.37,7.75,7,★,"HMA추세↑, RSI적정, MACD상승, 20선근접, 장기추세(120↑), MACD>Sig, VWAP상회",1.8,15,241.8,160020,▲,O,X,3.2848275862068967,4.444137931034483,10.0,1.5048543689320388,0.0,-1,🌪️ 8일 연속 응축 중! 폭발 임박. 🧱 구조적 지지선(Swing Low) 근접. 📉 매도세 우위. 🚀 단기 모멘텀 가속. ✅ 20일선 눌림목 구간.,56.1,53.0,59.2,🌤 중립,1.자동차·모빌리티(+15.2%) / 2.조선·기계·설비(+14.9%) / 3.기타(+14.0%) / 4.IT/전기전자(+11.6%) / 5.철강·금속(+10.6%),4,37,20251224,20251224,18.33,6.3,7.75,-10.58
083650,비에이치아이,KOSDAQ,일반 목적용 기계 제조업,일반 목적용 기계 제조업,조선·기계·설비,53800,410.2,16648.1,53800,50000,61600,69300,72.0,76.8,80.0,↩️ PULL (눌림),③ 박스 / 중립,21.44,35.52,17.12,3.05,18.74,0,0.81,0.84,1.0,1.0,0.27,0.34,0.67,53.0,61.4,1.46,55091,-2.34,,-151.9015,-0.3247,0.42,-1.2,46777,1,37.68,0,0,0,1,True,-2.71,3.86,9.35,5,★,"RSI적정, 20선근접, 정배열(단), 장기추세(120↑), 자금유입",2.0,46,247.5,56940,▼,X,X,7.873818181818182,19.66090909090909,2.0,2.0526315789473686,0.0,1,🧱 구조적 지지선(Swing Low) 근접. 📉 매도세 우위. 💸 자금 유입 지속. ✅ 20일선 눌림목 구간.,56.1,53.0,59.2,🌤 중립,1.자동차·모빌리티(+15.2%) / 2.조선·기계·설비(+14.9%) / 3.기타(+14.0%) / 4.IT/전기전자(+11.6%) / 5.철강·금속(+10.6%),3,38,20251224,20251224,18.33,6.3,9.35,3.05
140410,메지온,KOSDAQ,자연과학 및 공학 연구개발업,자연과학 및 공학 연구개발업,기타,78700,287.87,23896.4,78700,73100,95400,112100,71.9,83.6,85.2,↩️ PULL (눌림),② 상승 후 조정,18.88,109.03,14.56,16.29,92.25,0,1.0,1.0,1.0,1.0,0.26,0.21,0.73,46.5,62.9,-2.27,85864,-8.34,,-377.1518,-0.4726,0.92,-1.91,69740,1,34.8,0,0,0,0,False,-10.87,3.83,22.59,4,,"RSI적정, 정배열(단), 장기추세(120↑), 자금유입",2.0,31,244.0,87343,▼,X,X,3.1292857142857144,21.218367346938777,3.0,2.982142857142857,0.0,1,📉 매도세 우위. 💸 자금 유입 지속.  (매수 유효),56.1,53.0,59.2,🌤 중립,1.자동차·모빌리티(+15.2%) / 2.조선·기계·설비(+14.9%) / 3.기타(+14.0%) / 4.IT/전기전자(+11.6%) / 5.철강·금속(+10.6%),2,39,20251224,20251224,18.33,6.3,22.59,16.29
376900,로킷헬스케어,KOSDAQ,의료용품 및 기타 의약 관련제품 제조업,의료용품 및 기타 의약 관련제품 제조업,기타,62300,698.12,9757.1,62300,57900,77200,92100,71.4,80.5,86.0,↩️ PULL (눌림),② 상승 후 조정,-17.48,282.91,-21.8,221.08,266.13,0,1.0,1.0,1.0,1.0,0.3,0.67,0.48,29.1,34.7,-15.02,64365,-3.21,장악형,-3206.5566,-0.608,1.12,-1.59,81110,-1,38.03,0,0,0,0,False,-12.38,-14.19,227.38,3,,"정배열(단), 장기추세(120↑), 패턴(장악형)",2.0,40,249.2,66008,▼,X,X,3.1292857142857144,21.218367346938777,3.0,3.3863636363636362,0.0,-1,📉 매도세 우위. 📉 과매도 기술적 반등 기대. (매수 유효),56.1,53.0,59.2,🌤 중립,1.자동차·모빌리티(+15.2%) / 2.조선·기계·설비(+14.9%) / 3.기타(+14.0%) / 4.IT/전기전자(+11.6%) / 5.철강·금속(+10.6%),2,40,20251224,20251224,18.33,6.3,227.38,221.08
010130,고려아연,KOSPI,1차 비철금속 제조업,1차 비철금속 제조업,철강·금속,1316000,1071.59,254557.3,1316000,1223000,1541000,1766000,71.4,85.8,83.0,↩️ PULL (눌림),② 상승 후 조정,13.45,62.67,9.72,22.42,29.69,0,0.95,0.99,1.0,1.0,0.2,1.0,0.56,51.1,48.9,-5.19,1343736,-2.06,,-23347.6817,-0.1861,1.68,-1.05,1695300,-1,24.98,0,0,0,0,True,-4.98,-11.08,40.75,4,,"RSI적정, 거래량↑, 정배열(단), 장기추세(120↑)",2.0,1,131.6,1371465,▼,X,X,3.4939999999999998,15.274000000000001,5.0,2.4193548387096775,0.0,-1,🧱 구조적 지지선(Swing Low) 근접. 📉 매도세 우위. 📉 과매도 기술적 반등 기대. (매수 유효),56.1,53.0,59.2,🌤 중립,1.자동차·모빌리티(+15.2%) / 2.조선·기계·설비(+14.9%) / 3.기타(+14.0%) / 4.IT/전기전자(+11.6%) / 5.철강·금속(+10.6%),2,41,20251224,20251224,18.33,6.3,40.75,22.42
323280,태성,KOSDAQ,특수 목적용 기계 제조업,특수 목적용 기계 제조업,조선·기계·설비,49100,117.21,14975.9,49100,45650,55400,61700,71.1,70.5,81.8,↩️ PULL (눌림),② 상승 후 조정,28.7,83.21,24.38,74.88,66.43,0,0.72,0.74,1.0,1.0,0.5,0.02,0.64,55.2,63.2,1.78,49183,-0.17,,-730.9169,-0.3552,0.32,-0.93,42315,1,35.49,0,0,0,1,True,-4.84,-1.41,81.18,5,★,"RSI적정, 20선근접, 정배열(단), 장기추세(120↑), 자금유입",2.0,50,245.5,51295,▼,X,X,7.873818181818182,19.66090909090909,2.0,1.826086956521739,0.0,1,🧱 구조적 지지선(Swing Low) 근접. 📉 매도세 우위. 💸 자금 유입 지속. ✅ 20일선 눌림목 구간.,56.1,53.0,59.2,🌤 중립,1.자동차·모빌리티(+15.2%) / 2.조선·기계·설비(+14.9%) / 3.기타(+14.0%) / 4.IT/전기전자(+11.6%) / 5.철강·금속(+10.6%),2,42,20251224,20251224,18.33,6.3,81.18,74.88
056080,유진로봇,KOSDAQ,특수 목적용 기계 제조업,특수 목적용 기계 제조업,조선·기계·설비,14130,194.93,5300.5,14130,13130,16140,18150,71.1,72.9,80.4,↩️ PULL (눌림),② 상승 후 조정,25.49,23.95,21.17,20.43,7.17,0,0.79,0.82,1.0,1.0,0.32,0.1,0.63,56.9,72.3,3.01,14384,-1.77,,-31.6125,-0.3729,0.38,-0.26,12661,1,39.45,0,0,0,1,True,-1.74,3.44,26.73,5,★,"RSI적정, 20선근접, 정배열(단), 장기추세(120↑), 자금유입",2.0,176,248.7,15063,▼,X,X,7.873818181818182,19.66090909090909,2.0,2.01,0.0,1,🧱 구조적 지지선(Swing Low) 근접. 📉 매도세 우위. 💰 외국인/기관 수급 집중. ,56.1,53.0,59.2,🌤 중립,1.자동차·모빌리티(+15.2%) / 2.조선·기계·설비(+14.9%) / 3.기타(+14.0%) / 4.IT/전기전자(+11.6%) / 5.철강·금속(+10.6%),2,43,20251224,20251224,18.33,6.3,26.73,20.43
271560,오리온,KOSPI,기타 식품 제조업,기타 식품 제조업,유통·소비재,107700,126.54,42580.4,107700,100900,121200,134700,70.5,73.1,79.3,🔺 Watch (관찰·돌파예상),④ 바닥 반등 시도,0.94,-3.58,-2.79,-15.37,-36.56,0,0.78,0.72,0.95,1.0,0.35,0.03,0.73,62.5,59.9,2.93,106567,1.06,,379.3448,0.0405,0.99,-0.04,100950,1,6.64,1,0,0,1,False,2.77,6.11,2.96,10,★,"HMA추세↑, OBV매집, RSI적정, MACD상승, 20선근접, 정배열(단), 장기추세(120↑), MACD>Sig, VWAP상회",1.8,23,247.7,106356,▲,O,O,-1.410909090909091,13.004545454545456,7.0,1.9852941176470589,0.0,1,🔇 변동성 축소 (BW 6.6%). 📉 매도세 우위. 🚀 단기 모멘텀 가속. ,56.1,53.0,59.2,🌤 중립,1.자동차·모빌리티(+15.2%) / 2.조선·기계·설비(+14.9%) / 3.기타(+14.0%) / 4.IT/전기전자(+11.6%) / 5.철강·금속(+10.6%),4,44,20251224,20251224,18.33,6.3,2.96,-15.37
001440,대한전선,KOSPI,절연선 및 케이블 제조업,절연선 및 케이블 제조업,기타,22550,257.86,42043.9,22550,20950,24700,26800,70.4,62.8,75.5,↩️ PULL (눌림),② 상승 후 조정,1.58,30.72,-2.15,24.94,-2.26,3,0.53,0.55,1.0,1.0,0.27,0.17,0.67,49.1,54.3,-1.25,22947,-1.73,,-107.256,-0.011,0.42,-0.94,25545,-1,11.6,0,1,1,0,True,-1.96,0.22,43.27,5,★,"OBV매집, RSI적정, 정배열(단), 장기추세(120↑)",1.8,110,248.1,23066,▼,X,O,3.1292857142857144,21.218367346938777,3.0,1.34375,0.0,-1,🌪️ 에너지 응축 시작 (3일차). 🧱 구조적 지지선(Swing Low) 근접. 📉 매도세 우위. ✅ 20일선 눌림목 구간.,56.1,53.0,59.2,🌤 중립,1.자동차·모빌리티(+15.2%) / 2.조선·기계·설비(+14.9%) / 3.기타(+14.0%) / 4.IT/전기전자(+11.6%) / 5.철강·금속(+10.6%),2,45,20251224,20251224,18.33,6.3,43.27,24.94
005940,NH투자증권,KOSPI,금융 지원 서비스업,금융 지원 서비스업,서비스 기타,21300,95.13,75901.4,21300,20300,23250,25150,70.2,60.9,67.2,🔺 Watch (관찰·돌파예상),④ 바닥 반등 시도,1.43,5.97,-2.3,-10.81,-27.01,10,0.77,0.53,0.55,1.0,0.37,0.0,0.79,49.2,46.3,1.34,21166,0.63,,20.1837,0.0934,0.63,0.68,19770,1,5.21,1,1,1,1,True,2.65,2.65,7.52,10,★,"HMA추세↑, OBV매집, RSI적정, MACD상승, 20선근접, 정배열(단), 장기추세(120↑), MACD>Sig, VWAP상회",1.8,117,249.2,21041,▲,O,O,3.293333333333333,-2.0561904761904763,14.0,1.95,0.0,1,🌪️ 10일 연속 응축 중! 폭발 임박. 🧱 구조적 지지선(Swing Low) 근접. 🚀 단기 모멘텀 가속. ✅ 20일선 눌림목 구간.,56.1,53.0,59.2,🌤 중립,1.자동차·모빌리티(+15.2%) / 2.조선·기계·설비(+14.9%) / 3.기타(+14.0%) / 4.IT/전기전자(+11.6%) / 5.철강·금속(+10.6%),4,46,20251224,20251224,18.33,6.3,7.52,-10.81
448900,한국피아이엠,KOSDAQ,자동차 신품 부품 제조업,자동차 신품 부품 제조업,자동차·모빌리티,47200,158.0,2834.1,47200,43850,60600,74000,70.0,75.1,86.3,↩️ PULL (눌림),② 상승 후 조정,12.38,222.4,8.06,171.35,205.62,0,1.0,1.0,1.0,1.0,0.32,0.06,0.42,18.5,27.3,-16.99,50858,-7.19,,-2518.7076,-0.5284,0.49,-1.84,42650,1,45.26,0,0,0,0,True,-17.48,-18.34,177.65,2,,"정배열(단), 장기추세(120↑)",2.0,52,245.4,50436,▼,X,X,4.682142857142857,22.12857142857143,1.0,4.0,0.0,1,🧱 구조적 지지선(Swing Low) 근접. 📉 매도세 우위. 📉 과매도 기술적 반등 기대.,56.1,53.0,59.2,🌤 중립,1.자동차·모빌리티(+15.2%) / 2.조선·기계·설비(+14.9%) / 3.기타(+14.0%) / 4.IT/전기전자(+11.6%) / 5.철강·금속(+10.6%),2,47,20251224,20251224,18.33,6.3,177.65,171.35
034020,두산에너빌리티,KOSPI,일반 목적용 기계 제조업,일반 목적용 기계 제조업,조선·기계·설비,75900,1942.22,486185.9,75900,70500,82300,88700,70.0,69.6,71.1,🔺 Watch (상승 준비),③ 박스 / 중립,-2.32,21.44,-6.05,-3.16,-11.54,6,0.47,0.49,1.0,1.0,0.15,1.0,0.71,41.4,43.0,-1.59,76909,-1.31,,-28.9965,0.0668,0.67,-1.3,83970,-1,8.07,1,1,1,0,True,0.53,-1.17,15.17,4,,"OBV매집, MACD상승, 장기추세(120↑)",1.8,32,242.9,76676,▼,X,O,7.873818181818182,19.66090909090909,2.0,1.1851851851851851,0.0,-1,🌪️ 6일 연속 응축 중! 폭발 임박. 🧱 구조적 지지선(Swing Low) 근접. 📉 매도세 우위. 🚀 단기 모멘텀 가속. ✅ 20일선 눌림목 구간.,56.1,53.0,59.2,🌤 중립,1.자동차·모빌리티(+15.2%) / 2.조선·기계·설비(+14.9%) / 3.기타(+14.0%) / 4.IT/전기전자(+11.6%) / 5.철강·금속(+10.6%),3,48,20251224,20251224,18.33,6.3,15.17,-3.16
