LDY_RANK,종목코드,종목명,시장,업종_대분류,종가,거래대금(억원),시가총액(억원),켈리_수량,추천금액(만원),상태,ROUTE,ACTION_PRIORITY,IS_ACTIVE,IS_NOW_ENTRY,IS_WATCH,DISPLAY_SCORE,FINAL_SCORE,STRUCT_SCORE,TIMING_SCORE,AI_SCORE,NEWS_SCORE,ELITE_SCORE,AXIS_MEAN,AXIS_GAP,BALANCE_SCORE,RR_NOW_TP1,ENTRY_GAP_PCT,ELITE_REASON,TOP_PICK,추천매수가,손절가,추천매도가1,추천매도가2,TRIGGER,V_POWER,거래강도,VWAP,POC_GAP,NEWS_REASON,TTM_SQUEEZE_CNT,Low_Trend_PCT,RSI14,이격도,SCORE_REASON_TOP1,SCORE_REASON_TOP2,SCORE_RISK,ROUTE_REASON,MACRO_RISK,MARKET_BREADTH,업종,거래대금(원),MFI14,BB_BW,TTM_SQUEEZE,BB_SQUEEZE_BW,ret_1d_%,ret_5d_%,ret_10d_%,ret_20d_%,ret_60d_%,ret_120d_%,rel_20d_%,rel_60d_%,rel_120d_%,RES_RATIO,RES_RATIO_NEAR,IS_ABOVE_POC,NEAR_THRES,RSI_Rising,BB_Expanding,Vol_Quality,Range_Pos,외인순매수,기관순매수,메이저순매수,Above_MA20,SUPERTREND_DIR,SUPERTREND_VAL,VWAP_GAP,MACD_Slope_PCT,IS_SWING_SUPPORT,주봉20선_상회,주봉추세,HMA20,HMA_Trend,HMA_On,OBV_Div,gap_pct,_data_length,consecutive_limit_up,MTF_WEEKLY_TREND,MTF_MONTHLY_TREND,MTF_DATA_SUFFICIENT,추천매도가3,ENTRY_ACTION,POSITION_PCT,PLAN_REASON,STOP_PCT,MAX_LOSS_PCT,RR_MULT,REGIME,TIME_STOP_DAYS,EXEC_RULE_ID,STOP_REASON,TP1_METHOD,TP1_PROB,TP2_METHOD,TP2_PROB,TP3_METHOD,TP3_PROB,개인순매수,업종_상세,SECTOR_RET_5D,SECTOR_RS,SECTOR_RANK,ML_SCORE,ML_STATUS,TRIGGER_SCORE,RAW_TRIGGER_SCORE,EBS,PASS_EBS,W_STRUCT,W_TIMING,W_AI,SCORING_AXES,STRATEGY,STRATEGY_SCORE,STRATEGY_HORIZON,REASON_THRESHOLD,기준일,시총기준일,AI_COMMENT,LDY_SCORE,TOTAL_SCORE,RANK_SCORE,벤치_60d_KOSPI_%,벤치_60d_KOSDAQ_%,ROW_BUILD_MODE,EST_WIN_RATE,CAL_HOLD_REASON,LOW_WR_FLAG,LEGACY_EST_WIN_RATE,LEGACY_LOW_WR_FLAG,CALIBRATION_MODE,CAL_N_TRADES,KELLY_PLANNED_B,KELLY_EMPIRICAL_B,KELLY_FINAL_B,KELLY_FRACTION,켈리_금액(원),추천수량,KELLY_ENGINE,KELLY_ERROR,CARRY_FROM_DATE,CARRY_AGE_DAYS,IS_STALE_CARRY,STALE_PENALTY,DATA_FRESHNESS_OK,TP1_PCT,TOP_PICK_TYPE,EST_WIN_RATE_METHOD,EST_WIN_RATE_MODE,EST_WIN_RATE_N,CONFIG_VERSION,RUN_STATUS,DEGRADED_REASONS,CONFIDENCE_SCORE,MAX_ALLOWED_ROUTE,AXIS_MCAP,AXIS_BENCH,AXIS_FLOW,AXIS_NEWS,AXIS_SECTOR,AXIS_ML,AXIS_TRIGGER,FALLBACK_COUNT,AXIS_QUALITY,HAS_NEWS,HAS_FLOW,HAS_SECTOR,CARRY_FAIL_REASON
11,046120,오르비텍,KOSDAQ,서비스 기타,11630,523.8,4171.0,0.0,,ARMED,ARMED,2,True,1,False,69.3,69.3,100.0,40.5,65.4,0.0,55.0,68.6,59.5,25.6,1.43,0.0,RR1.4 + 진입적정 + 대기,0,11630.0,9880.0,14130.0,16410.0,,-1.32,0.33,9400,84.68,특이사항 없음,5,9.85,63.4,2.59,STRUCT 강점,AI 보조,,스퀴즈/품질 대기,CAUTION,64.5,기타 과학기술 서비스업,52380315650.0,70.8,28.43,1,0,-2.51,-6.36,1.04,2.2,161.35,190.02,-8.01,130.4,134.3,0.16,0.16,1,12.0,1,0,3.28,0.44,0,0,0,1,1,9054.5,23.71,-0.085,False,O,▲,12244,▲,X,X,0.0,249,0,1,1,1,19720.0,enter,100.0,NORMAL+PM_BLOCK_INTRADAY+EF:정상,15.05,6.0,1.4,normal,7.0,v1_sl_first_gap_at_open,NORMAL+PM_BLOCK_INTRADAY+EF:정상,SWING_20D,80,SWING_60D,60,FIBO_1.272,40,0.0,기타 과학기술 서비스업,4.448108108108108,9.986486486486486,12.0,65.4,OK,21.5,21.5,8,1,0.4,0.4,0.2,STRUCT+TIMING+AI+SECTOR,default,default,default,60,20260505,20260505,,69.3,69.3,69.3,30.95,30.95,FRESH,0.609,,False,0.474,False,MATURE,4882.0,1.429,0.87,0.87,0.0,0.0,,v22_calibrated,,,,,,True,21.5,,ELITE_SCORE,MATURE,4882,2.1.0,OK,,100.0,ATTACK,OK,OK,OK,OK,OK,OK,OK,0,7,True,True,True,
12,452260,한화갤러리아,KOSPI,유통·소비재,3025,106.85,5864.3,0.0,,ARMED,ARMED,2,True,1,False,66.6,66.6,93.8,38.8,67.6,0.0,53.9,66.7,55.0,31.2,2.14,0.0,RR2.1 + 진입적정 + 대기,0,3025.0,2585.0,3965.0,4530.0,,-1.33,0.4,2784,82.22,특이사항 없음,0,4.57,69.5,12.76,STRUCT 강점,AI 보조,,스퀴즈/품질 대기,CAUTION,64.5,종합 소매업,10684884803.0,80.9,55.34,0,0,-1.47,-9.43,22.22,25.52,58.63,187.0,15.31,27.68,131.28,0.057,0.057,1,12.0,1,0,2.19,0.44,0,0,0,1,1,2846.5,8.63,-0.3689,False,O,▲,3254,▲,X,X,0.98,250,0,1,1,1,5250.0,enter,100.0,NORMAL+PM_BLOCK_INTRADAY+EF:정상,14.55,5.0,2.1,normal,7.0,v1_sl_first_gap_at_open,NORMAL+PM_BLOCK_INTRADAY+EF:정상,SWING_20D,80,FIBO_1.272,40,FIBO_1.618,25,0.0,종합 소매업,3.8280000000000003,11.837333333333333,11.0,67.6,OK,25.27836299075716,25.27836299075716,4,1,0.4,0.4,0.2,STRUCT+TIMING+AI+SECTOR,default,default,default,60,20260505,20260505,,66.6,66.6,66.6,30.95,30.95,FRESH,0.609,,False,0.453,False,MATURE,4882.0,2.136,0.87,0.87,0.0,0.0,,v22_calibrated,,,,,,True,31.1,,ELITE_SCORE,MATURE,4882,2.1.0,OK,,100.0,ATTACK,OK,OK,OK,OK,OK,OK,OK,0,7,True,True,True,
13,073490,LIG아큐버,KOSDAQ,IT/전기전자,53000,155.27,4030.0,0.0,,ARMED,ARMED,2,True,1,False,70.6,70.6,99.0,63.0,29.0,0.0,53.9,63.7,70.0,12.5,1.19,0.0,RR1.2 + 진입적정 + 대기,0,53000.0,45050.0,62500.0,68300.0,,0.28,0.51,46050,20.32,특이사항 없음,0,17.49,59.2,9.83,STRUCT 강점,TIMING 보조,,스퀴즈/품질 대기,CAUTION,64.5,통신 및 방송 장비 제조업,15526914900.0,85.0,41.63,0,0,0.76,2.91,10.76,19.1,80.27,120.83,8.89,49.32,65.11,0.014,0.014,1,12.0,1,0,2.73,0.59,0,0,0,1,1,42665.0,15.09,-0.2134,False,O,▲,53668,▼,X,X,0.57,250,0,1,1,1,71600.0,enter,100.0,NORMAL+PM_BLOCK_INTRADAY+EF:정상,15.0,6.0,1.2,normal,7.0,v1_sl_first_gap_at_open,NORMAL+PM_BLOCK_INTRADAY+EF:정상,SWING_20D,80,ATR_3.5x,45,FIBO_1.272,40,0.0,통신 및 방송 장비 제조업,5.491382978723405,24.48351063829787,6.0,29.0,OK,39.18775169578987,39.18775169578987,6,1,0.4,0.4,0.2,STRUCT+TIMING+AI+SECTOR,default,default,default,60,20260505,20260505,,70.6,70.6,70.6,30.95,30.95,FRESH,0.609,,False,0.485,False,MATURE,4882.0,1.195,0.87,0.87,0.0,0.0,,v22_calibrated,,,,,,True,17.9,,ELITE_SCORE,MATURE,4882,2.1.0,OK,,100.0,ATTACK,OK,OK,OK,OK,OK,OK,OK,0,7,True,True,True,
14,950160,코오롱티슈진,KOSDAQ,기타,104800,324.66,88803.4,0.0,,ARMED,ARMED,2,True,1,False,68.9,68.9,95.6,62.0,29.3,0.0,53.3,62.3,66.3,17.1,1.11,0.0,RR1.1 + 진입적정 + 대기,0,104800.0,94100.0,116700.0,130700.0,⚡눌림회복,0.18,0.81,104291,1.74,특이사항 없음,5,8.37,63.1,2.47,STRUCT 강점,TIMING 보조,,스퀴즈/품질 대기,CAUTION,64.5,기초 의약물질 제조업,32466004200.0,73.2,16.11,1,0,2.75,3.76,-1.87,4.59,1.85,129.82,-5.62,-29.1,74.1,0.119,0.119,1,12.0,1,0,1.38,0.56,0,0,0,1,-1,116580.0,0.49,0.0795,False,O,▲,104337,▲,O,X,1.96,250,0,1,1,1,142500.0,enter,100.0,SWING+PM_BLOCK_INTRADAY+EF:정상,10.21,4.0,1.1,normal,7.0,v1_sl_first_gap_at_open,SWING+PM_BLOCK_INTRADAY+EF:정상,SWING_20D,80,SWING_60D,60,FIBO_1.272,40,0.0,기초 의약물질 제조업,7.67359649122807,15.616140350877194,9.0,29.3,OK,40.270638121887785,40.270638121887785,10,1,0.4,0.4,0.2,STRUCT+TIMING+AI+SECTOR,breakout,73.8,5.0,60,20260505,20260505,,68.9,68.9,68.9,30.95,30.95,FRESH,0.609,,False,0.471,False,MATURE,4882.0,1.112,0.87,0.87,0.0,0.0,,v22_calibrated,,,,,,True,11.4,,ELITE_SCORE,MATURE,4882,2.1.0,OK,,100.0,ATTACK,OK,OK,OK,OK,OK,OK,OK,0,7,True,True,True,
15,307950,현대오토에버,KOSPI,IT/전기전자,446000,429.1,122311.0,0.0,,ARMED,ARMED,2,True,1,False,70.8,70.8,100.0,66.1,21.8,0.0,52.4,62.6,78.2,2.2,1.39,0.0,RR1.4 + 진입적정 + 대기,0,446000.0,408500.0,498000.0,543000.0,,-0.29,0.88,445450,0.96,특이사항 없음,0,15.48,66.1,5.11,STRUCT 강점,TIMING 보조,,스퀴즈/품질 대기,CAUTION,64.5,소프트웨어 개발 및 공급업,42909667000.0,75.8,28.72,0,0,-1.0,3.84,3.24,17.21,3.72,114.94,7.0,-27.23,59.22,0.221,0.221,1,10.9,1,0,2.58,0.61,0,0,0,1,1,401000.0,0.12,-0.0758,False,O,▲,465610,▲,X,X,1.55,250,0,1,1,1,,enter,100.0,SWING+PM_BLOCK_INTRADAY+EF:정상,8.41,4.0,1.4,normal,7.0,v1_sl_first_gap_at_open,SWING+PM_BLOCK_INTRADAY+EF:정상,SWING_20D,80,SWING_60D,60,,0,0.0,소프트웨어 개발 및 공급업,5.491382978723405,24.48351063829787,6.0,21.8,OK,48.562602770652354,48.562602770652354,4,1,0.4,0.4,0.2,STRUCT+TIMING+AI+SECTOR,default,default,default,60,20260505,20260505,,70.8,70.8,70.8,30.95,30.95,FRESH,0.609,,False,0.486,False,MATURE,4882.0,1.387,0.87,0.87,0.0,0.0,,v22_calibrated,,,,,,True,11.7,,ELITE_SCORE,MATURE,4882,2.1.0,OK,,100.0,ATTACK,OK,OK,OK,OK,OK,OK,OK,0,7,True,True,True,
16,060280,큐렉소,KOSDAQ,유통·소비재,16200,115.05,6684.1,0.0,,ARMED,ARMED,2,True,1,False,68.8,68.8,100.0,57.1,29.9,0.0,52.1,62.3,70.1,12.4,1.4,0.0,RR1.4 + 진입적정 + 대기,0,16200.0,14840.0,18110.0,21100.0,,-1.56,0.82,16787,17.82,특이사항 없음,0,7.59,67.7,3.32,STRUCT 강점,,,스퀴즈/품질 대기,CAUTION,64.5,기타 상품 전문 소매업,11505072685.0,70.6,22.9,0,0,-1.7,-4.26,1.31,8.36,-17.72,44.9,-1.85,-48.67,-10.82,0.477,0.313,1,11.0,1,0,2.65,0.51,0,0,0,1,1,15011.0,-3.5,-0.1896,False,O,▲,16973,▲,X,X,1.03,250,0,1,1,1,22550.0,enter,100.0,SWING+PM_BLOCK_INTRADAY+EF:정상,8.4,5.0,1.4,normal,7.0,v1_sl_first_gap_at_open,SWING+PM_BLOCK_INTRADAY+EF:정상,SWING_20D,80,SWING_60D,60,SWING_120D,45,0.0,기타 상품 전문 소매업,3.8280000000000003,11.837333333333333,11.0,29.9,OK,46.92763342076124,46.92763342076124,4,1,0.4,0.4,0.2,STRUCT+TIMING+AI+SECTOR,default,default,default,60,20260505,20260505,,68.8,68.8,68.8,30.95,30.95,FRESH,0.609,,False,0.47,False,MATURE,4882.0,1.404,0.87,0.87,0.0,0.0,,v22_calibrated,,,,,,True,11.8,,ELITE_SCORE,MATURE,4882,2.1.0,OK,,100.0,ATTACK,OK,OK,OK,OK,OK,OK,OK,0,7,True,True,True,
17,241560,두산밥캣,KOSPI,조선·기계·설비,74000,183.12,70933.5,0.0,,ARMED,ARMED,2,True,1,False,70.2,70.2,100.0,68.8,13.3,0.0,51.4,60.7,86.7,0.0,1.02,0.0,RR1.0 + 진입적정 + 대기,0,74000.0,68400.0,79700.0,84500.0,,-1.33,0.74,64648,13.13,특이사항 없음,0,16.69,68.6,4.76,STRUCT 강점,TIMING 보조,,스퀴즈/품질 대기,CAUTION,64.5,특수 목적용 기계 제조업,18311578800.0,75.0,24.63,0,0,2.78,-2.63,3.64,22.11,28.25,23.54,11.9,-2.7,-32.18,0.015,0.015,1,8.1,1,0,2.04,0.7,0,0,0,1,1,69480.0,14.47,-0.2969,True,O,▲,76299,▼,X,X,2.78,250,0,1,1,1,87000.0,enter,100.0,SWING+PM_BLOCK_INTRADAY+EF:정상,7.57,4.0,1.0,normal,7.0,v1_sl_first_gap_at_open,SWING+PM_BLOCK_INTRADAY+EF:정상,SWING_20D,80,ATR_3.5x,45,FIBO_1.272,40,0.0,특수 목적용 기계 제조업,6.619220779220779,28.01974025974026,4.0,13.3,OK,44.43268580440359,44.43268580440359,4,1,0.4,0.4,0.2,STRUCT+TIMING+AI+SECTOR,default,default,default,60,20260505,20260505,,70.2,70.2,70.2,30.95,30.95,FRESH,0.609,,False,0.482,False,MATURE,4882.0,1.018,0.87,0.87,0.0,0.0,,v22_calibrated,,,,,,True,7.7,,ELITE_SCORE,MATURE,4882,2.1.0,OK,,100.0,ATTACK,OK,OK,OK,OK,OK,OK,OK,0,7,True,True,True,
18,259630,엠플러스,KOSDAQ,조선·기계·설비,18060,91.34,2187.0,0.0,,ARMED,ARMED,2,True,1,False,66.7,66.7,99.8,32.5,68.7,0.0,51.4,67.0,67.3,15.9,0.84,0.0,진입적정 + 대기,0,18060.0,15630.0,20100.0,22000.0,,0.71,0.51,15456,-1.89,특이사항 없음,0,23.91,65.2,11.17,STRUCT 강점,AI 보조,,스퀴즈/품질 대기,CAUTION,64.5,특수 목적용 기계 제조업,9134434590.0,80.8,43.95,0,0,2.91,5.0,12.45,38.39,36.3,19.37,28.18,5.35,-36.35,0.153,0.153,0,12.0,1,0,2.8,0.73,0,0,0,1,1,14483.0,16.84,-0.186,False,O,▲,18363,▲,X,X,1.88,250,0,1,1,1,22850.0,enter,100.0,NORMAL+PM_BLOCK_INTRADAY+EF:정상,13.46,6.0,0.8,normal,7.0,v1_sl_first_gap_at_open,NORMAL+PM_BLOCK_INTRADAY+EF:정상,SWING_20D,80,ATR_3.5x,45,FIBO_1.272,40,0.0,특수 목적용 기계 제조업,6.619220779220779,28.01974025974026,4.0,68.7,OK,25.743988870940505,25.743988870940505,4,1,0.4,0.4,0.2,STRUCT+TIMING+AI+SECTOR,default,default,default,60,20260505,20260505,,66.7,66.7,66.7,30.95,30.95,FRESH,0.609,,False,0.454,False,MATURE,4882.0,0.84,0.87,0.84,0.0,0.0,,v22_calibrated,,,,,,True,11.3,,ELITE_SCORE,MATURE,4882,2.1.0,OK,,100.0,ATTACK,OK,OK,OK,OK,OK,OK,OK,0,7,True,True,True,
19,383310,에코프로에이치엔,KOSDAQ,화학·소재,32850,85.14,6890.3,0.0,,ARMED,ARMED,2,True,1,False,66.0,66.0,100.0,39.7,50.4,0.0,51.3,63.4,60.3,24.6,1.05,0.0,RR1.1 + 진입적정 + 대기,0,32850.0,29700.0,36150.0,41300.0,,-0.08,0.96,34234,-2.36,특이사항 없음,0,4.62,66.0,4.27,STRUCT 강점,,,스퀴즈/품질 대기,CAUTION,64.5,기타 화학제품 제조업,8514340550.0,81.6,18.08,0,0,2.98,1.08,4.12,12.12,-15.34,20.55,1.91,-46.29,-35.17,0.5,0.211,0,10.1,1,0,2.54,0.52,0,0,0,1,1,29675.0,-4.05,-0.1435,False,O,▲,33358,▼,X,X,1.41,250,0,1,1,1,46900.0,enter,100.0,NORMAL+PM_BLOCK_INTRADAY+EF:정상,9.59,5.0,1.0,normal,7.0,v1_sl_first_gap_at_open,NORMAL+PM_BLOCK_INTRADAY+EF:정상,SWING_20D,80,SWING_60D,60,SWING_120D,45,0.0,기타 화학제품 제조업,3.4499999999999997,16.929803921568627,10.0,50.4,OK,49.27496432704481,49.27496432704481,4,1,0.4,0.4,0.2,STRUCT+TIMING+AI+SECTOR,default,default,default,60,20260505,20260505,,66.0,66.0,66.0,30.95,30.95,FRESH,0.609,,False,0.448,True,MATURE,4882.0,1.048,0.87,0.87,0.0,0.0,,v22_calibrated,,,,,,True,10.0,,ELITE_SCORE,MATURE,4882,2.1.0,OK,,100.0,ATTACK,OK,OK,OK,OK,OK,OK,OK,0,7,True,True,True,
20,054920,한컴위드,KOSDAQ,IT/전기전자,6980,90.48,1969.6,0.0,,ARMED,ARMED,2,True,1,False,65.5,65.5,96.5,30.1,74.3,0.0,50.9,67.0,66.4,17.0,1.6,0.0,RR1.6 + 진입적정 + 대기,0,6980.0,5930.0,8660.0,10010.0,,1.14,0.22,6402,-0.88,특이사항 없음,0,37.36,65.1,12.53,STRUCT 강점,AI 보조,,스퀴즈/품질 대기,CAUTION,64.5,소프트웨어 개발 및 공급업,9047626835.0,92.2,69.6,0,0,1.75,2.5,13.68,45.72,23.98,80.6,35.51,-6.97,24.88,0.2,0.2,0,12.0,1,0,2.63,0.6,0,0,0,1,1,5605.0,9.02,-0.5513,False,O,▲,7651,▼,X,X,3.21,250,0,1,1,1,11610.0,enter,100.0,NORMAL+PM_BLOCK_INTRADAY+EF:정상,15.04,6.0,1.6,normal,7.0,v1_sl_first_gap_at_open,NORMAL+PM_BLOCK_INTRADAY+EF:정상,SWING_20D,80,ATR_3.5x,45,FIBO_1.618,25,0.0,소프트웨어 개발 및 공급업,5.491382978723405,24.48351063829787,6.0,74.3,OK,25.0,25.0,4,1,0.4,0.4,0.2,STRUCT+TIMING+AI+SECTOR,default,default,default,60,20260505,20260505,,65.5,65.5,65.5,30.95,30.95,FRESH,0.609,,False,0.444,True,MATURE,4882.0,1.6,0.87,0.87,0.0,0.0,,v22_calibrated,,,,,,True,24.1,,ELITE_SCORE,MATURE,4882,2.1.0,OK,,100.0,ATTACK,OK,OK,OK,OK,OK,OK,OK,0,7,True,True,True,
21,486990,노타,KOSDAQ,IT/전기전자,34700,110.24,7407.1,0.0,,ARMED,ARMED,2,True,1,False,63.9,63.9,88.8,55.7,30.6,0.0,50.7,58.4,58.2,27.2,1.19,0.0,RR1.2 + 진입적정 + 대기,0,34700.0,32000.0,37900.0,48350.0,⚡눌림회복,-0.74,1.41,39271,-35.64,특이사항 없음,0,3.29,65.3,1.23,STRUCT 강점,,,스퀴즈/품질 대기,CAUTION,64.5,소프트웨어 개발 및 공급업,11024277200.0,61.7,14.23,0,0,-2.12,-4.8,2.66,-0.29,-17.08,-33.65,-10.5,-48.03,-89.37,0.944,0.056,0,9.7,1,0,2.11,0.46,0,0,0,1,-1,37595.0,-11.64,-0.0872,True,X,▼,35978,▲,X,X,-3.24,123,0,-1,0,0,54000.0,enter,100.0,SWING+PM_BLOCK_INTRADAY+EF:정상,7.78,5.0,1.2,normal,7.0,v1_sl_first_gap_at_open,SWING+PM_BLOCK_INTRADAY+EF:정상,SWING_20D,80,SWING_60D,60,VP_RESISTANCE,50,0.0,소프트웨어 개발 및 공급업,5.491382978723405,24.48351063829787,6.0,30.6,OK,60.0,60.0,4,1,0.4,0.4,0.2,STRUCT+TIMING+AI+SECTOR,default,default,default,60,20260505,20260505,,63.9,63.9,63.9,30.95,30.95,FRESH,0.609,,False,0.431,True,MATURE,4882.0,1.185,0.87,0.87,0.0,0.0,,v22_calibrated,,,,,,True,9.2,,ELITE_SCORE,MATURE,4882,2.1.0,OK,,100.0,ATTACK,OK,OK,OK,OK,OK,OK,OK,0,7,True,True,True,
22,018470,조일알미늄,KOSPI,철강·금속,1770,193.62,2241.4,0.0,,ARMED,ARMED,2,True,1,False,66.4,66.4,100.0,26.7,78.5,0.0,50.3,68.4,73.3,8.4,2.47,0.0,RR2.5 + 진입적정 + 대기,0,1770.0,1582.0,2235.0,2420.0,⚡눌림회복,0.76,0.31,1682,-3.04,특이사항 없음,0,18.1,42.1,2.2,STRUCT 강점,AI 보조,,스퀴즈/품질 대기,CAUTION,64.5,1차 비철금속 제조업,19362452094.0,81.4,32.89,0,0,1.2,-0.39,3.45,24.3,37.32,37.42,14.09,6.37,-18.3,0.271,0.271,0,12.0,0,0,2.53,0.46,0,0,0,1,1,1420.1,5.18,-0.2103,False,O,▲,1831,▼,X,X,0.11,250,0,1,1,1,2550.0,enter,100.0,SWING+PM_BLOCK_INTRADAY+EF:정상,10.62,6.0,2.5,normal,7.0,v1_sl_first_gap_at_open,SWING+PM_BLOCK_INTRADAY+EF:정상,SWING_20D,80,ATR_3.5x,45,FIBO_1.272,40,0.0,1차 비철금속 제조업,16.42653846153846,25.71153846153846,3.0,78.5,OK,25.0,25.0,4,1,0.4,0.4,0.2,STRUCT+TIMING+AI+SECTOR,default,default,default,60,20260505,20260505,,66.4,66.4,66.4,30.95,30.95,FRESH,0.609,,False,0.451,False,MATURE,4882.0,2.473,0.87,0.87,0.0,0.0,,v22_calibrated,,,,,,True,26.3,,ELITE_SCORE,MATURE,4882,2.1.0,OK,,100.0,ATTACK,OK,OK,OK,OK,OK,OK,OK,0,7,True,True,True,
23,038500,삼표시멘트,KOSDAQ,기타,16930,374.02,17579.6,0.0,,ARMED,ARMED,2,True,1,False,65.2,65.2,98.4,28.4,72.5,0.0,49.9,66.4,70.0,12.5,1.16,0.0,RR1.2 + 진입적정 + 대기,0,16930.0,14560.0,19690.0,23500.0,,0.72,0.53,15768,244.23,특이사항 없음,1,9.92,48.0,4.39,STRUCT 강점,AI 보조,,스퀴즈/품질 대기,CAUTION,64.5,기타 비금속 광물제품 제조업,37402402480.0,58.7,20.79,1,0,0.18,7.56,3.23,18.23,156.52,470.03,8.02,125.57,414.31,0.139,0.139,1,10.0,1,0,3.37,0.51,0,0,0,1,-1,18657.0,7.37,0.1772,False,O,▲,16226,▲,O,X,1.78,248,0,1,1,1,28150.0,enter,100.0,NORMAL+PM_BLOCK_INTRADAY+EF:정상,14.0,5.0,1.2,normal,7.0,v1_sl_first_gap_at_open,NORMAL+PM_BLOCK_INTRADAY+EF:정상,SWING_20D,80,SWING_60D,60,FIBO_1.272,40,0.0,기타 비금속 광물제품 제조업,7.67359649122807,15.616140350877194,9.0,72.5,OK,14.395047149742087,14.395047149742087,10,1,0.4,0.4,0.2,STRUCT+TIMING+AI+SECTOR,default,default,default,60,20260505,20260505,,65.2,65.2,65.2,30.95,30.95,FRESH,0.609,,False,0.442,True,MATURE,4882.0,1.165,0.87,0.87,0.0,0.0,,v22_calibrated,,,,,,True,16.3,,ELITE_SCORE,MATURE,4882,2.1.0,OK,,100.0,ATTACK,OK,OK,OK,OK,OK,OK,OK,0,7,True,True,True,
24,065450,빅텍,KOSDAQ,기타,5770,95.05,1659.9,0.0,,ARMED,ARMED,2,True,1,False,62.7,62.7,96.4,44.5,31.9,0.0,47.7,57.6,64.5,19.4,1.24,0.0,RR1.2 + 진입적정 + 대기,0,5770.0,4900.0,6850.0,7570.0,,0.0,0.43,5523,0.59,특이사항 없음,4,9.41,52.6,2.02,STRUCT 강점,,,스퀴즈/품질 대기,CAUTION,64.5,"측정, 시험, 항해, 제어 및 기타 정밀기기 제조업; 광학기기 제외",9505199540.0,77.5,24.71,1,0,-0.52,1.41,-6.18,-6.33,50.85,58.95,-16.54,19.9,3.23,0.256,0.256,1,12.0,0,0,1.54,0.48,0,0,0,1,1,4906.0,4.46,-0.148,False,O,▲,5929,▼,X,X,0.0,250,0,1,1,1,7990.0,enter,100.0,NORMAL+PM_BLOCK_INTRADAY+EF:정상,15.08,6.0,1.2,normal,7.0,v1_sl_first_gap_at_open,NORMAL+PM_BLOCK_INTRADAY+EF:정상,SWING_20D,80,ATR_3.5x,45,FIBO_1.272,40,0.0,"측정, 시험, 항해, 제어 및 기타 정밀기기 제조업; 광학기기 제외",7.67359649122807,15.616140350877194,9.0,31.9,OK,25.0,25.0,8,1,0.4,0.4,0.2,STRUCT+TIMING+AI+SECTOR,default,default,default,60,20260505,20260505,,62.7,62.7,62.7,30.95,30.95,FRESH,0.609,,False,0.422,True,MATURE,4882.0,1.241,0.87,0.87,0.0,0.0,,v22_calibrated,,,,,,True,18.7,,ELITE_SCORE,MATURE,4882,2.1.0,OK,,100.0,ATTACK,OK,OK,OK,OK,OK,OK,OK,0,7,True,True,True,
25,012860,모베이스전자,KOSDAQ,자동차·모빌리티,3920,60.49,2870.8,0.0,,ARMED,ARMED,2,True,1,False,61.8,61.8,100.0,16.8,75.2,0.0,45.1,64.0,83.2,0.0,1.43,0.0,RR1.4 + 진입적정 + 대기,0,3920.0,3515.0,4500.0,5580.0,,0.23,0.55,4292,-2.85,특이사항 없음,3,6.3,62.8,4.14,STRUCT 강점,AI 보조,,스퀴즈/품질 대기,CAUTION,64.5,자동차 신품 부품 제조업,6048826716.0,76.9,19.81,0,0,2.62,4.81,0.38,8.74,-5.77,197.19,-1.47,-36.72,141.47,0.551,0.278,0,12.0,1,0,3.48,0.47,0,0,0,1,1,3173.0,-8.68,-0.0976,False,O,▲,3962,▲,X,X,2.62,248,0,1,1,1,6500.0,enter,100.0,SWING+PM_BLOCK_INTRADAY+EF:정상,10.33,6.0,1.4,normal,7.0,v1_sl_first_gap_at_open,SWING+PM_BLOCK_INTRADAY+EF:정상,SWING_20D,80,SWING_60D,60,SWING_120D,45,0.0,자동차 신품 부품 제조업,6.708571428571429,4.6764285714285725,13.0,75.2,OK,28.58160363579841,28.58160363579841,6,1,0.4,0.4,0.2,STRUCT+TIMING+AI+SECTOR,default,default,default,60,20260505,20260505,,61.8,61.8,61.8,30.95,30.95,FRESH,0.609,,False,0.414,True,MATURE,4882.0,1.432,0.87,0.87,0.0,0.0,,v22_calibrated,,,,,,True,14.8,,ELITE_SCORE,MATURE,4882,2.1.0,OK,,100.0,ATTACK,OK,OK,OK,OK,OK,OK,OK,0,7,True,True,True,
