LDY_RANK,종목코드,종목명,시장,업종_대분류,종가,거래대금(억원),시가총액(억원),켈리_수량,추천금액(만원),상태,ROUTE,ACTION_PRIORITY,IS_ACTIVE,IS_NOW_ENTRY,IS_WATCH,DISPLAY_SCORE,FINAL_SCORE,STRUCT_SCORE,TIMING_SCORE,AI_SCORE,NEWS_SCORE,ELITE_SCORE,AXIS_MEAN,AXIS_GAP,BALANCE_SCORE,RR_NOW_TP1,ENTRY_GAP_PCT,ELITE_REASON,TOP_PICK,추천매수가,손절가,추천매도가1,추천매도가2,TRIGGER,V_POWER,거래강도,VWAP,POC_GAP,NEWS_REASON,TTM_SQUEEZE_CNT,Low_Trend_PCT,RSI14,이격도,SCORE_REASON_TOP1,SCORE_REASON_TOP2,SCORE_RISK,ROUTE_REASON,MACRO_RISK,MARKET_BREADTH,업종,거래대금(원),MFI14,BB_BW,TTM_SQUEEZE,BB_SQUEEZE_BW,ret_1d_%,ret_5d_%,ret_10d_%,ret_20d_%,ret_60d_%,ret_120d_%,rel_20d_%,rel_60d_%,rel_120d_%,RES_RATIO,RES_RATIO_NEAR,IS_ABOVE_POC,NEAR_THRES,RSI_Rising,BB_Expanding,Vol_Quality,Range_Pos,추천매도가3,TP1_METHOD,TP1_PROB,TP2_METHOD,TP2_PROB,TP3_METHOD,TP3_PROB,EXEC_RULE_ID,STOP_PCT,MAX_LOSS_PCT,RR_MULT,STOP_REASON,ENTRY_ACTION,POSITION_PCT,Above_MA20,SUPERTREND_DIR,SUPERTREND_VAL,VWAP_GAP,MACD_Slope_PCT,IS_SWING_SUPPORT,주봉20선_상회,주봉추세,HMA20,HMA_Trend,HMA_On,OBV_Div,외인순매수,기관순매수,메이저순매수,gap_pct,_data_length,consecutive_limit_up,MTF_WEEKLY_TREND,MTF_MONTHLY_TREND,MTF_DATA_SUFFICIENT,개인순매수,업종_상세,SECTOR_RET_5D,SECTOR_RS,SECTOR_RANK,ML_SCORE,ML_STATUS,TRIGGER_SCORE,RAW_TRIGGER_SCORE,EBS,PASS_EBS,W_STRUCT,W_TIMING,W_AI,SCORING_AXES,STRATEGY,STRATEGY_SCORE,STRATEGY_HORIZON,REASON_THRESHOLD,기준일,시총기준일,AI_COMMENT,LDY_SCORE,TOTAL_SCORE,RANK_SCORE,벤치_60d_KOSPI_%,벤치_60d_KOSDAQ_%,ROW_BUILD_MODE,EST_WIN_RATE,CAL_HOLD_REASON,LOW_WR_FLAG,CALIBRATION_MODE,CAL_N_TRADES,켈리_금액(원),추천수량,CARRY_FROM_DATE,CARRY_AGE_DAYS,IS_STALE_CARRY,STALE_PENALTY,DATA_FRESHNESS_OK,TP1_PCT,CONFIG_VERSION,RUN_STATUS,DEGRADED_REASONS,CONFIDENCE_SCORE,MAX_ALLOWED_ROUTE,AXIS_MCAP,AXIS_BENCH,AXIS_FLOW,AXIS_NEWS,AXIS_SECTOR,AXIS_ML,AXIS_TRIGGER,FALLBACK_COUNT,AXIS_QUALITY,HAS_NEWS,HAS_FLOW,HAS_SECTOR,CARRY_FAIL_REASON
100,012330,현대모비스,KOSPI,자동차·모빌리티,422500,1849.48,383345.2,0.0,,WAIT,WAIT,3,False,False,True,59.3,59.3,82.4,51.7,28.2,,47.6,54.1,54.2,32.2,1.29,0.0,RR1.3 + 진입적정,0,422500.0,384000.0,472000.0,531000.0,,-1.38,1.68,436655,-3.44,DATA_UNAVAILABLE,0,2.66,61.4,2.96,STRUCT 강점,,,추세 관망,CAUTION,70.2,자동차 신품 부품 제조업,184948431000.0,48.9,21.06,0,0,-4.52,-1.05,4.97,3.43,-9.24,37.85,-6.37,-38.94,-15.6,0.466,0.374,0,8.3,1,0,1.41,0.48,,SWING_20D,80,SWING_60D,60,,0,v1_sl_first_gap_at_open,9.11,4.0,1.3,NORMAL+PM_BLOCK_INTRADAY+EF:정상,enter,100.0,1,1,403250.0,-3.24,0.012,False,O,▲,443904,▲,X,X,0,0,0,0.0,250,0,1,1,1,0.0,자동차 신품 부품 제조업,0.7368421052631579,-4.0552631578947365,13.0,28.2,OK,60.0,60.0,8,1,0.4,0.4,0.2,STRUCT+TIMING+AI+SECTOR,default,default,default,60,20260424,20260424,,59.3,59.3,59.3,29.7,29.7,FRESH,0.393,,True,MATURE,153039.0,0.0,,,,,,True,11.7,2.1.0,DEGRADED,NEWS_OFF,90.0,ARMED,OK,OK,OK,DISABLED,OK,OK,OK,0,6,False,True,True,
101,086280,현대글로비스,KOSPI,서비스 기타,222500,546.1,166875.0,0.0,,WAIT,WAIT,3,False,False,True,59.3,59.3,88.6,51.7,16.1,,44.1,52.1,72.5,9.4,0.95,0.0,진입적정,0,222500.0,204000.0,240000.0,258000.0,,-1.71,1.48,245125,-13.73,DATA_UNAVAILABLE,0,3.19,58.9,1.4,STRUCT 강점,,,추세 관망,CAUTION,70.2,기타 운송관련 서비스업,54609941750.0,49.1,15.79,0,0,-3.26,-2.2,1.83,-3.89,-8.44,31.81,-13.69,-38.14,-21.64,0.666,0.191,0,8.2,1,1,1.5,0.51,295000.0,SWING_20D,80,VP_RESISTANCE,65,SWING_60D,60,v1_sl_first_gap_at_open,8.31,4.0,0.9,SWING+PM_BLOCK_INTRADAY+EF:정상,enter,100.0,1,-1,242650.0,-9.23,-0.0443,False,X,▲,232702,▲,X,X,0,0,0,-0.22,250,0,1,1,1,0.0,기타 운송관련 서비스업,4.6518749999999995,2.80625,12.0,16.1,OK,60.0,60.0,8,1,0.4,0.4,0.2,STRUCT+TIMING+AI+SECTOR,default,default,default,60,20260424,20260424,,59.3,59.3,59.3,29.7,29.7,FRESH,0.393,,True,MATURE,153039.0,0.0,,,,,,True,7.9,2.1.0,DEGRADED,NEWS_OFF,90.0,ARMED,OK,OK,OK,DISABLED,OK,OK,OK,0,6,False,True,True,
102,289080,SV인베스트먼트,KOSDAQ,금융,4310,58.61,2341.0,0.0,,WAIT,WAIT,3,False,False,True,59.0,59.0,73.6,51.1,45.4,,52.5,56.7,28.2,64.8,1.11,0.0,RR1.1 + 진입적정,0,4310.0,3660.0,5030.0,5540.0,,0.63,0.3,3815,2.0,DATA_UNAVAILABLE,5,2.0,72.3,9.31,STRUCT 강점,,RSI 과열,스퀴즈/품질 대기,CAUTION,70.2,기타 금융업,5860982181.0,84.0,28.13,1,0,1.77,5.9,17.12,-5.27,101.87,152.49,-15.07,72.17,99.04,0.043,0.043,1,12.0,0,0,1.06,0.53,5820.0,SWING_20D,80,ATR_3.5x,45,FIBO_1.272,40,v1_sl_first_gap_at_open,15.08,6.0,1.1,NORMAL+PM_BLOCK_INTRADAY+EF:정상,enter,100.0,1,-1,4924.0,12.96,0.0179,False,O,▲,4290,▲,O,X,0,0,0,0.24,250,0,1,1,1,0.0,기타 금융업,6.426756756756757,10.945945945945946,9.0,45.4,OK,25.0,25.0,6,1,0.4,0.4,0.2,STRUCT+TIMING+AI+SECTOR,default,default,default,60,20260424,20260424,,59.0,59.0,59.0,29.7,29.7,FRESH,0.39,low_wr_0.39,True,MATURE,153039.0,0.0,,,,,,True,16.7,2.1.0,DEGRADED,NEWS_OFF,90.0,ARMED,OK,OK,OK,DISABLED,OK,OK,OK,0,6,False,True,True,
103,161390,한국타이어앤테크놀로지,KOSPI,화학·소재,62700,203.19,77669.7,0.0,,WAIT,WAIT,3,False,False,True,59.0,59.0,87.0,50.3,20.4,,13.5,52.6,66.6,16.8,0.78,0.0,진입적정,0,62700.0,57200.0,67000.0,78400.0,,-0.66,0.68,63057,4.84,DATA_UNAVAILABLE,0,13.68,69.5,5.99,STRUCT 강점,,,추세 관망,CAUTION,70.2,고무제품 제조업,20319275550.0,62.4,28.33,0,0,-2.34,5.38,-3.54,8.1,-4.71,38.41,-1.7,-34.41,-15.04,0.241,0.143,1,9.4,1,0,1.2,0.72,,SWING_20D,80,SWING_60D,60,,0,v1_sl_first_gap_at_open,8.77,4.0,0.8,SWING+PM_BLOCK_INTRADAY+EF:정상,enter,100.0,1,1,57740.0,-0.57,0.0596,False,O,▼,63014,▲,X,X,0,0,0,-0.93,250,0,-1,1,1,0.0,고무제품 제조업,8.634561403508773,12.683508771929825,8.0,20.4,OK,38.63515862448365,38.63515862448365,6,1,0.4,0.4,0.2,STRUCT+TIMING+AI+SECTOR,default,default,default,60,20260424,20260424,,59.0,59.0,59.0,29.7,29.7,FRESH,0.39,,True,MATURE,153039.0,0.0,,,,,,True,6.9,2.1.0,DEGRADED,NEWS_OFF,90.0,ARMED,OK,OK,OK,DISABLED,OK,OK,OK,0,6,False,True,True,
104,130660,한전산업,KOSPI,서비스 기타,21000,208.07,6846.0,0.0,,WAIT,WAIT,3,False,False,True,58.3,58.3,77.4,58.3,20.2,,14.0,52.0,57.2,28.5,0.34,0.0,진입적정,0,21000.0,18790.0,21750.0,27800.0,,0.82,1.81,20511,-3.67,DATA_UNAVAILABLE,0,1.14,70.5,10.05,STRUCT 강점,,RSI 과열,스퀴즈/품질 대기,CAUTION,70.2,"건축기술, 엔지니어링 및 관련 기술 서비스업",20806612225.0,78.2,19.87,0,0,0.24,5.16,13.94,9.72,71.15,60.8,-0.08,41.45,7.35,0.465,0.363,0,9.5,1,1,2.43,0.82,31850.0,SWING_20D,80,SWING_60D,60,FIBO_1.272,40,v1_sl_first_gap_at_open,10.52,5.0,0.3,NORMAL+PM_BLOCK_INTRADAY+EF:정상,enter,100.0,1,1,18049.0,2.38,0.1491,False,O,▲,20280,▲,O,X,0,0,0,0.24,250,0,1,1,1,0.0,"건축기술, 엔지니어링 및 관련 기술 서비스업",4.6518749999999995,2.80625,12.0,20.2,OK,66.0,66.0,8,1,0.4,0.4,0.2,STRUCT+TIMING+AI+SECTOR,default,default,default,60,20260424,20260424,,58.3,58.3,58.3,29.7,29.7,FRESH,0.383,low_wr_0.38,True,MATURE,153039.0,0.0,,,,,,True,3.6,2.1.0,DEGRADED,NEWS_OFF,90.0,ARMED,OK,OK,OK,DISABLED,OK,OK,OK,0,6,False,True,True,
105,043260,성호전자,KOSDAQ,IT/전기전자,45200,646.76,32057.1,0.0,,WAIT,WAIT,3,False,False,True,58.2,58.2,67.5,49.5,56.8,,54.2,57.9,18.0,77.5,3.53,0.0,RR3.5 + 진입적정,0,45200.0,41350.0,58800.0,65700.0,,-1.8,0.87,36210,683.66,DATA_UNAVAILABLE,0,18.8,54.4,-3.03,STRUCT 강점,,,추세 관망,CAUTION,70.2,전자부품 제조업,64675663025.0,60.3,40.3,0,0,-4.14,-13.9,1.69,-1.95,246.63,2283.97,-11.75,216.93,2230.52,0.164,0.104,1,12.0,1,0,2.2,0.41,72500.0,SWING_20D,80,ATR_3.5x,45,FIBO_1.272,40,v1_sl_first_gap_at_open,8.52,5.0,3.5,SWING+PM_BLOCK_INTRADAY+EF:정상,enter,100.0,0,1,36250.0,24.83,-0.524,False,O,▲,52700,▼,X,X,0,0,0,0.0,250,0,1,1,1,0.0,전자부품 제조업,6.018977272727272,21.11511363636364,6.0,56.8,OK,35.12554536351817,35.12554536351817,6,1,0.4,0.4,0.2,STRUCT+TIMING+AI+SECTOR,default,default,default,60,20260424,20260424,,58.2,58.2,58.2,29.7,29.7,FRESH,0.382,,True,MATURE,153039.0,0.0,,,,,,True,30.1,2.1.0,DEGRADED,NEWS_OFF,90.0,ARMED,OK,OK,OK,DISABLED,OK,OK,OK,0,6,False,True,True,
106,225190,LK삼양,KOSDAQ,기타,2345,107.65,1652.5,0.0,,WAIT,WAIT,3,False,False,True,57.8,57.8,75.1,50.6,37.6,,14.9,54.4,37.5,53.1,0.37,10.6,,0,2120.0,1802.0,2545.0,3155.0,,0.13,1.54,2331,0.97,DATA_UNAVAILABLE,0,1.51,69.5,16.1,STRUCT 강점,,,스퀴즈/품질 대기,CAUTION,70.2,사진장비 및 광학기기 제조업,10764672775.0,84.6,37.29,0,0,6.59,5.16,26.21,16.09,56.86,41.1,6.29,27.16,-12.35,0.105,0.105,1,12.0,1,0,6.36,0.74,3625.0,SWING_20D,80,SWING_60D,60,FIBO_1.272,40,v1_sl_first_gap_at_open,15.0,6.0,1.3,NORMAL+PM_BLOCK_INTRADAY+EF:정상,enter,100.0,1,1,1764.2,0.57,0.0509,False,O,▲,2312,▲,O,X,0,0,0,4.55,250,0,1,1,1,0.0,사진장비 및 광학기기 제조업,5.762608695652174,5.424260869565218,11.0,37.6,OK,33.975312143767326,33.975312143767326,6,1,0.4,0.4,0.2,STRUCT+TIMING+AI+SECTOR,default,default,default,60,20260424,20260424,,57.8,57.8,57.8,29.7,29.7,FRESH,0.378,low_wr_0.38,True,MATURE,153039.0,0.0,,,,,,True,8.5,2.1.0,DEGRADED,NEWS_OFF,90.0,ARMED,OK,OK,OK,DISABLED,OK,OK,OK,0,6,False,True,True,
107,267320,나인테크,KOSDAQ,조선·기계·설비,3505,80.81,2012.4,0.0,,WAIT,WAIT,3,False,False,True,55.9,55.9,69.2,48.8,43.3,,50.1,53.8,25.9,67.6,0.86,1.6,진입적정,0,3450.0,3070.0,3880.0,4315.0,,0.69,0.99,3597,-6.51,DATA_UNAVAILABLE,0,1.19,67.2,10.78,STRUCT 강점,,,스퀴즈/품질 대기,CAUTION,70.2,특수 목적용 기계 제조업,8080718251.0,85.7,25.87,0,0,3.39,7.02,15.87,11.98,5.89,-19.52,2.18,-23.81,-72.97,0.553,0.421,0,11.6,1,0,8.56,0.61,4445.0,SWING_20D,80,SWING_60D,60,SWING_120D,45,v1_sl_first_gap_at_open,11.01,6.0,1.1,NORMAL+PM_BLOCK_INTRADAY+EF:정상,enter,100.0,1,1,3063.5,-2.58,0.1049,False,O,▲,3480,▲,O,X,0,0,0,1.92,250,0,1,-1,1,0.0,특수 목적용 기계 제조업,11.366794871794871,20.560641025641026,4.0,43.3,OK,53.776251802956644,53.776251802956644,6,1,0.4,0.4,0.2,STRUCT+TIMING+AI+SECTOR,default,default,default,60,20260424,20260424,,55.9,55.9,55.9,29.7,29.7,FRESH,0.359,low_wr_0.36,True,MATURE,153039.0,0.0,,,,,,True,10.7,2.1.0,DEGRADED,NEWS_OFF,90.0,ARMED,OK,OK,OK,DISABLED,OK,OK,OK,0,6,False,True,True,
108,009420,한올바이오파마,KOSPI,바이오·의약품,51600,181.4,26956.2,0.0,,WAIT,WAIT,3,False,False,True,55.8,55.8,62.0,57.5,40.0,,51.5,53.2,22.0,72.5,1.39,0.0,RR1.4 + 진입적정,0,51600.0,45500.0,60100.0,66600.0,,0.34,0.84,54095,17.61,DATA_UNAVAILABLE,0,1.0,65.5,3.66,STRUCT 강점,,,추세 관망,CAUTION,70.2,의약품 제조업,18139931550.0,62.8,31.51,0,0,2.38,6.17,9.44,-18.48,0.19,49.57,-28.28,-29.51,-3.88,0.343,0.245,1,8.2,0,0,1.18,0.44,,SWING_20D,80,SWING_60D,60,,0,v1_sl_first_gap_at_open,11.82,5.0,1.4,NORMAL+PM_BLOCK_INTRADAY+EF:정상,enter,100.0,1,-1,54000.0,-4.61,0.2047,False,O,▲,49192,▲,O,X,0,0,0,1.19,250,0,1,1,1,0.0,의약품 제조업,-0.7100000000000001,-17.09,15.0,40.0,OK,51.76587135299995,51.76587135299995,6,1,0.4,0.4,0.2,STRUCT+TIMING+AI+SECTOR,default,default,default,60,20260424,20260424,,55.8,55.8,55.8,29.7,29.7,FRESH,0.358,,True,MATURE,153039.0,0.0,,,,,,True,16.5,2.1.0,DEGRADED,NEWS_OFF,90.0,ARMED,OK,OK,OK,DISABLED,OK,OK,OK,0,6,False,True,True,
109,011210,현대위아,KOSPI,자동차·모빌리티,82700,158.43,22490.3,0.0,,WAIT,WAIT,3,False,False,True,55.3,55.3,79.2,46.5,25.1,,13.2,50.3,54.1,32.4,0.75,0.0,진입적정,0,82700.0,75500.0,88100.0,112600.0,,-0.13,1.16,87902,-7.42,DATA_UNAVAILABLE,0,1.88,62.8,3.05,STRUCT 강점,,,추세 관망,CAUTION,70.2,자동차 신품 부품 제조업,15843134250.0,52.5,18.32,0,0,-2.36,-0.6,4.95,1.22,-3.39,47.68,-8.58,-33.09,-5.77,0.579,0.474,0,8.2,1,1,1.72,0.61,,SWING_20D,80,SWING_60D,60,,0,v1_sl_first_gap_at_open,8.71,5.0,0.8,NORMAL+PM_BLOCK_INTRADAY+EF:정상,enter,100.0,1,-1,86570.0,-5.92,-0.0567,False,X,▲,85918,▲,X,X,0,0,0,-0.71,250,0,1,1,1,0.0,자동차 신품 부품 제조업,0.7368421052631579,-4.0552631578947365,13.0,25.1,OK,59.866278311524574,59.866278311524574,8,1,0.4,0.4,0.2,STRUCT+TIMING+AI+SECTOR,default,default,default,60,20260424,20260424,,55.3,55.3,55.3,29.7,29.7,FRESH,0.353,,True,MATURE,153039.0,0.0,,,,,,True,6.5,2.1.0,DEGRADED,NEWS_OFF,90.0,ARMED,OK,OK,OK,DISABLED,OK,OK,OK,0,6,False,True,True,
110,226590,엠디바이스,KOSDAQ,IT/전기전자,27500,82.48,2923.5,0.0,,WAIT,WAIT,3,False,False,True,54.4,54.4,91.3,36.9,15.6,,11.6,47.9,75.7,5.4,0.77,1.5,진입적정,0,27100.0,23000.0,30950.0,38000.0,,-0.61,0.81,26065,82.0,DATA_UNAVAILABLE,0,11.24,63.2,4.48,STRUCT 강점,,,추세 관망,CAUTION,70.2,전자부품 제조업,8247831450.0,46.5,32.54,0,0,3.97,-3.68,6.8,1.1,77.08,47.77,-8.7,47.38,-5.68,0.275,0.204,1,12.0,1,0,1.69,0.6,44150.0,SWING_20D,80,SWING_60D,60,FIBO_1.272,40,v1_sl_first_gap_at_open,15.13,6.0,0.9,NORMAL+PM_BLOCK_INTRADAY+EF:정상,enter,100.0,1,-1,31330.0,5.5,-0.2277,False,O,▲,28881,▼,X,X,0,0,0,0.57,250,0,1,1,1,0.0,전자부품 제조업,6.018977272727272,21.11511363636364,6.0,15.6,OK,29.614640455536232,29.614640455536232,6,1,0.4,0.4,0.2,STRUCT+TIMING+AI+SECTOR,default,default,default,60,20260424,20260424,,54.4,54.4,54.4,29.7,29.7,FRESH,0.344,,True,MATURE,153039.0,0.0,,,,,,True,12.5,2.1.0,DEGRADED,NEWS_OFF,90.0,ARMED,OK,OK,OK,DISABLED,OK,OK,OK,0,6,False,True,True,
111,024110,기업은행,KOSPI,금융,22350,161.94,178224.7,0.0,,WAIT,WAIT,3,False,False,True,54.2,54.2,89.3,41.9,8.6,,38.2,46.6,80.7,0.0,6.26,0.0,RR6.3 + 진입적정,0,22350.0,21200.0,29550.0,31950.0,⚡눌림회복,-1.6,0.68,23567,6.9,DATA_UNAVAILABLE,0,3.79,62.3,1.11,STRUCT 강점,,,추세 관망,CAUTION,70.2,은행 및 저축기관,16194300200.0,51.4,8.24,0,1,0.22,-0.89,0.0,-5.1,6.94,15.8,-14.9,-22.76,-37.65,0.435,0.262,1,6.0,1,0,1.25,0.71,34900.0,SWING_60D,60,FIBO_1.272,40,FIBO_1.618,25,v1_sl_first_gap_at_open,5.15,4.0,6.3,SWING+PM_BLOCK_INTRADAY+EF:정상,enter,100.0,1,-1,23495.0,-5.16,-0.0684,True,X,▲,22674,▼,X,X,0,0,0,-0.22,250,0,1,1,1,0.0,은행 및 저축기관,6.426756756756757,10.945945945945946,9.0,8.6,OK,37.69695941880294,37.69695941880294,6,1,0.4,0.4,0.2,STRUCT+TIMING+AI+SECTOR,default,default,default,60,20260424,20260424,,54.2,54.2,54.2,29.7,29.7,FRESH,0.342,,True,MATURE,153039.0,0.0,,,,,,True,32.2,2.1.0,DEGRADED,NEWS_OFF,90.0,ARMED,OK,OK,OK,DISABLED,OK,OK,OK,0,6,False,True,True,
112,468530,프로티나,KOSDAQ,기타,63700,73.41,6968.4,0.0,,WAIT,WAIT,3,False,False,True,53.3,53.3,81.9,36.8,29.1,,42.0,49.3,52.8,34.0,1.03,0.0,RR1.0 + 진입적정,0,63700.0,54100.0,73600.0,91500.0,⚡눌림회복,0.2,1.05,74913,-4.6,DATA_UNAVAILABLE,0,5.09,59.4,2.71,STRUCT 강점,,,추세 관망,CAUTION,70.2,자연과학 및 공학 연구개발업,7340590650.0,62.3,26.54,0,0,1.92,1.11,9.45,-17.17,-26.87,12.15,-26.97,-56.57,-41.3,0.94,0.28,0,12.0,1,0,1.36,0.52,120100.0,SWING_20D,80,SWING_60D,60,SWING_120D,45,v1_sl_first_gap_at_open,15.07,5.0,1.0,NORMAL+PM_BLOCK_INTRADAY+EF:정상,enter,100.0,1,-1,70360.0,-14.97,0.1278,False,X,▼,61525,▲,O,X,0,0,0,-2.08,181,0,-1,0,0,0.0,자연과학 및 공학 연구개발업,5.762608695652174,5.424260869565218,11.0,29.1,OK,51.14477848022428,51.14477848022428,8,1,0.4,0.4,0.2,STRUCT+TIMING+AI+SECTOR,default,default,default,60,20260424,20260424,,53.3,53.3,53.3,29.7,29.7,FRESH,0.333,,True,MATURE,153039.0,0.0,,,,,,True,15.5,2.1.0,DEGRADED,NEWS_OFF,90.0,ARMED,OK,OK,OK,DISABLED,OK,OK,OK,0,6,False,True,True,
113,00680K,미래에셋증권2우B,KOSPI,기타,20000,80.11,27300.0,0.0,,WAIT,WAIT,3,False,False,True,53.1,53.1,68.3,49.9,29.0,,45.3,49.1,39.3,50.9,1.34,0.0,RR1.3 + 진입적정,0,20000.0,18880.0,21500.0,23800.0,,-2.37,1.09,18924,102.72,DATA_UNAVAILABLE,1,4.45,55.0,-0.41,STRUCT 강점,,,추세 관망,CAUTION,70.2,기타,8011032730.0,59.7,14.66,0,0,-2.44,-4.31,0.0,-2.44,53.42,87.25,-12.24,23.72,33.8,0.207,0.207,1,8.6,1,0,2.35,0.48,26800.0,SWING_20D,80,SWING_60D,60,FIBO_1.272,40,v1_sl_first_gap_at_open,5.6,5.0,1.3,SWING+PM_BLOCK_INTRADAY+EF:정상,enter,100.0,0,1,18358.0,5.68,-0.1062,True,O,▲,20937,▼,X,X,0,0,0,0.0,250,0,1,1,1,0.0,기타,5.762608695652174,5.424260869565218,11.0,29.0,OK,40.410709593097735,40.410709593097735,6,1,0.4,0.4,0.2,STRUCT+TIMING+AI+SECTOR,default,default,default,60,20260424,20260424,,53.1,53.1,53.1,29.7,29.7,FRESH,0.331,,True,MATURE,153039.0,0.0,,,,,,True,7.5,2.1.0,DEGRADED,NEWS_OFF,90.0,ARMED,OK,OK,OK,DISABLED,OK,OK,OK,0,6,False,True,True,
114,048410,현대바이오,KOSDAQ,화학·소재,14630,250.42,14118.8,0.0,,WAIT,WAIT,3,False,False,True,52.9,52.9,64.3,55.1,25.6,,13.7,48.3,38.7,51.6,0.76,1.5,진입적정,0,14410.0,12240.0,16450.0,21500.0,,0.13,0.92,14231,-12.51,DATA_UNAVAILABLE,5,0.39,62.6,6.15,STRUCT 강점,,,스퀴즈/품질 대기,CAUTION,70.2,기타 화학제품 제조업,25042410555.0,63.1,17.01,1,0,3.54,1.46,5.25,4.35,134.46,169.93,-5.45,104.76,116.48,0.329,0.206,0,12.0,1,0,2.64,0.52,25650.0,SWING_20D,80,SWING_60D,60,FIBO_1.272,40,v1_sl_first_gap_at_open,15.06,5.0,0.9,NORMAL+PM_BLOCK_INTRADAY+EF:정상,enter,100.0,1,-1,16120.0,2.8,-0.0428,False,O,▲,14285,▲,O,X,0,0,0,0.0,250,0,1,1,1,0.0,기타 화학제품 제조업,8.634561403508773,12.683508771929825,8.0,25.6,OK,54.941248534751075,54.941248534751075,8,1,0.4,0.4,0.2,STRUCT+TIMING+AI+SECTOR,default,default,default,60,20260424,20260424,,52.9,52.9,52.9,29.7,29.7,FRESH,0.329,low_wr_0.33,True,MATURE,153039.0,0.0,,,,,,True,12.4,2.1.0,DEGRADED,NEWS_OFF,90.0,ARMED,OK,OK,OK,DISABLED,OK,OK,OK,0,6,False,True,True,
115,042660,한화오션,KOSPI,조선·기계·설비,134900,2039.86,413351.7,0.0,,WAIT,WAIT,3,False,False,True,52.5,52.5,85.5,41.3,9.0,,37.6,45.3,76.5,4.4,1.7,0.0,RR1.7 + 진입적정,0,134900.0,123200.0,154800.0,175900.0,,0.77,0.77,132200,-5.5,DATA_UNAVAILABLE,1,4.26,67.0,6.8,STRUCT 강점,,,추세 관망,CAUTION,70.2,선박 및 보트 건조업,203986288350.0,58.4,17.11,0,0,0.37,3.77,9.32,9.5,-3.51,2.27,-0.3,-33.21,-51.18,0.347,0.305,0,6.5,1,1,1.04,0.91,,SWING_60D,60,RR_LEGACY,35,,0,v1_sl_first_gap_at_open,8.67,4.0,1.7,NORMAL+PM_BLOCK_INTRADAY+EF:정상,enter,100.0,1,-1,135560.0,2.04,0.0764,False,O,▲,133486,▲,O,X,0,0,0,0.74,250,0,1,-1,1,0.0,선박 및 보트 건조업,11.366794871794871,20.560641025641026,4.0,9.0,OK,48.435946763608854,48.435946763608854,6,1,0.4,0.4,0.2,STRUCT+TIMING+AI+SECTOR,default,default,default,60,20260424,20260424,,52.5,52.5,52.5,29.7,29.7,FRESH,0.325,,True,MATURE,153039.0,0.0,,,,,,True,14.8,2.1.0,DEGRADED,NEWS_OFF,90.0,ARMED,OK,OK,OK,DISABLED,OK,OK,OK,0,6,False,True,True,
116,111770,영원무역,KOSPI,기타,83400,59.9,36955.8,0.0,,WAIT,WAIT,3,False,False,True,52.2,52.2,88.9,37.3,8.6,,10.9,44.9,80.3,0.0,0.77,0.0,진입적정,0,83400.0,77400.0,88000.0,103200.0,,-1.28,1.1,88008,-6.37,DATA_UNAVAILABLE,0,2.97,58.7,1.04,STRUCT 강점,,,추세 관망,CAUTION,70.2,상품 종합 도매업,5990491800.0,60.6,10.22,0,0,-0.71,-1.77,1.09,1.96,3.99,42.08,-7.84,-25.71,-11.37,0.754,0.503,0,7.4,1,1,1.55,0.56,,SWING_20D,80,SWING_60D,60,,0,v1_sl_first_gap_at_open,7.19,5.0,0.8,SWING+PM_BLOCK_INTRADAY+EF:정상,enter,100.0,1,-1,90640.0,-5.24,-0.1241,True,X,▼,85455,▼,X,X,0,0,0,-0.48,250,0,-1,1,1,0.0,상품 종합 도매업,5.762608695652174,5.424260869565218,11.0,8.6,OK,51.59214248892255,51.59214248892255,8,1,0.4,0.4,0.2,STRUCT+TIMING+AI+SECTOR,default,default,default,60,20260424,20260424,,52.2,52.2,52.2,29.7,29.7,FRESH,0.322,,True,MATURE,153039.0,0.0,,,,,,True,5.5,2.1.0,DEGRADED,NEWS_OFF,90.0,ARMED,OK,OK,OK,DISABLED,OK,OK,OK,0,6,False,True,True,
117,005385,현대차우,KOSPI,자동차·모빌리티,246000,279.54,57418.8,0.0,,WAIT,WAIT,3,False,False,True,52.1,52.1,79.2,40.2,21.9,,12.2,47.1,57.3,28.4,0.68,0.0,진입적정,0,246000.0,226000.0,259500.0,285500.0,,-1.52,1.23,266318,-13.71,DATA_UNAVAILABLE,0,1.97,57.3,0.59,STRUCT 강점,,,추세 관망,CAUTION,70.2,기타,27954072750.0,51.4,13.55,0,0,-3.34,-2.96,2.71,-4.28,-9.23,27.0,-14.08,-38.93,-26.45,0.592,0.202,0,7.0,1,0,1.72,0.56,329000.0,SWING_20D,80,VP_RESISTANCE,65,SWING_60D,60,v1_sl_first_gap_at_open,8.13,4.0,0.7,SWING+PM_BLOCK_INTRADAY+EF:정상,enter,100.0,1,-1,268925.0,-7.63,-0.0377,False,X,▲,255873,▲,X,X,0,0,0,-0.59,250,0,1,1,1,0.0,기타,0.7368421052631579,-4.0552631578947365,13.0,21.9,OK,54.21594031712802,54.21594031712802,6,1,0.4,0.4,0.2,STRUCT+TIMING+AI+SECTOR,default,default,default,60,20260424,20260424,,52.1,52.1,52.1,29.7,29.7,FRESH,0.321,,True,MATURE,153039.0,0.0,,,,,,True,5.5,2.1.0,DEGRADED,NEWS_OFF,90.0,ARMED,OK,OK,OK,DISABLED,OK,OK,OK,0,6,False,True,True,
