LDY_RANK,종목코드,종목명,시장,업종_대분류,종가,거래대금(억원),시가총액(억원),켈리_수량,추천금액(만원),상태,ROUTE,ACTION_PRIORITY,IS_ACTIVE,IS_NOW_ENTRY,IS_WATCH,DISPLAY_SCORE,FINAL_SCORE,STRUCT_SCORE,TIMING_SCORE,AI_SCORE,NEWS_SCORE,ELITE_SCORE,AXIS_MEAN,AXIS_GAP,BALANCE_SCORE,RR_NOW_TP1,ENTRY_GAP_PCT,ELITE_REASON,TOP_PICK,추천매수가,손절가,추천매도가1,추천매도가2,TRIGGER,V_POWER,거래강도,VWAP,POC_GAP,NEWS_REASON,TTM_SQUEEZE_CNT,Low_Trend_PCT,RSI14,이격도,SCORE_REASON_TOP1,SCORE_REASON_TOP2,SCORE_RISK,ROUTE_REASON,MACRO_RISK,MARKET_BREADTH,업종,거래대금(원),MFI14,BB_BW,TTM_SQUEEZE,BB_SQUEEZE_BW,ret_1d_%,ret_5d_%,ret_10d_%,ret_20d_%,ret_60d_%,ret_120d_%,rel_20d_%,rel_60d_%,rel_120d_%,RES_RATIO,RES_RATIO_NEAR,IS_ABOVE_POC,NEAR_THRES,RSI_Rising,BB_Expanding,Vol_Quality,Range_Pos,외인순매수,기관순매수,메이저순매수,Above_MA20,SUPERTREND_DIR,SUPERTREND_VAL,VWAP_GAP,MACD_Slope_PCT,IS_SWING_SUPPORT,주봉20선_상회,주봉추세,HMA20,HMA_Trend,HMA_On,OBV_Div,gap_pct,_data_length,consecutive_limit_up,MTF_WEEKLY_TREND,MTF_MONTHLY_TREND,MTF_DATA_SUFFICIENT,추천매도가3,ENTRY_ACTION,POSITION_PCT,PLAN_REASON,STOP_PCT,MAX_LOSS_PCT,RR_MULT,REGIME,TIME_STOP_DAYS,EXEC_RULE_ID,STOP_REASON,TP1_METHOD,TP1_PROB,TP2_METHOD,TP2_PROB,TP3_METHOD,TP3_PROB,개인순매수,업종_상세,SECTOR_RET_5D,SECTOR_RS,SECTOR_RANK,V23_ATR_Pct,V23_OBV_Slope,V23_Upper_Shadow_Ratio,V23_SIGNAL_STATUS,ML_SCORE,ML_STATUS,TRIGGER_SCORE,RAW_TRIGGER_SCORE,EBS,PASS_EBS,W_STRUCT,W_TIMING,W_AI,SCORING_AXES,STRATEGY,STRATEGY_SCORE,STRATEGY_HORIZON,REASON_THRESHOLD,기준일,시총기준일,AI_COMMENT,LDY_SCORE,TOTAL_SCORE,RANK_SCORE,벤치_60d_KOSPI_%,벤치_60d_KOSDAQ_%,ROW_BUILD_MODE,EST_WIN_RATE,CAL_HOLD_REASON,LOW_WR_FLAG,LEGACY_EST_WIN_RATE,LEGACY_LOW_WR_FLAG,CALIBRATION_MODE,CAL_N_TRADES,KELLY_PLANNED_B,KELLY_EMPIRICAL_B,KELLY_FINAL_B,KELLY_FRACTION,켈리_금액(원),추천수량,KELLY_ENGINE,KELLY_ERROR,CARRY_FROM_DATE,CARRY_AGE_DAYS,IS_STALE_CARRY,STALE_PENALTY,DATA_FRESHNESS_OK,TP1_PCT,TOP_PICK_TYPE,EST_WIN_RATE_METHOD,EST_WIN_RATE_MODE,EST_WIN_RATE_N,CONFIG_VERSION,RUN_STATUS,DEGRADED_REASONS,CONFIDENCE_SCORE,MAX_ALLOWED_ROUTE,AXIS_MCAP,AXIS_BENCH,AXIS_FLOW,AXIS_NEWS,AXIS_SECTOR,AXIS_ML,AXIS_TRIGGER,FALLBACK_COUNT,AXIS_QUALITY,HAS_NEWS,HAS_FLOW,HAS_SECTOR,CARRY_FAIL_REASON
11,011690,와이투솔루션,KOSPI,반도체,8030,59.78,2947.4,0.0,,ARMED,ARMED,2,True,1,False,74.5,74.5,100.0,48.4,75.5,0.0,61.5,74.6,51.6,35.5,2.63,0.0,RR2.6 + 진입적정 + 대기,0,8030.0,7320.0,9900.0,11000.0,⚡눌림회복,-1.07,0.42,7627,80.6,특이사항 없음,0,35.79,55.6,1.1,STRUCT 강점,AI 보조,,스퀴즈/품질 대기,CAUTION,46.3,반도체 제조업,5978318080.0,71.3,35.46,0,0,2.42,-10.18,-6.74,46.53,33.83,179.79,41.63,18.97,153.04,0.101,0.101,1,12.0,0,0,2.4,0.57,0,0,0,1,1,6778.0,5.28,-0.7007,False,O,▲,8762,▼,X,X,-2.17,250,0,1,1,1,12820.0,enter,100.0,SWING+PM_BLOCK_INTRADAY+EF:정상,8.84,6.0,2.6,normal,7.0,v1_sl_first_gap_at_open,SWING+PM_BLOCK_INTRADAY+EF:정상,SWING_20D,80,ATR_3.5x,45,FIBO_1.618,25,0.0,반도체 제조업,4.6030303030303035,49.35212121212121,1.0,0.10558619462729052,0.05804776254750853,0.37681159420289856,OK,75.5,OK,28.268053132269948,28.268053132269948,6,1,0.4,0.4,0.2,STRUCT+TIMING+AI+SECTOR,pullback,83.3,7.0,60,20260513,20260513,,74.5,74.5,74.5,14.86,14.86,FRESH,0.537,,False,0.327,True,MATURE,5934.0,2.634,0.86,0.86,0.0,0.0,,v22_calibrated,,,,,,True,23.3,,ELITE_SCORE,MATURE,5934,2.1.0,OK,,100.0,ATTACK,OK,OK,OK,OK,OK,OK,OK,0,7,True,True,True,
12,437730,삼현,KOSDAQ,자동차·모빌리티,54100,104.25,17153.8,0.0,,ARMED,ARMED,2,True,1,False,71.5,71.5,86.0,71.9,41.8,0.0,61.0,66.6,44.2,44.8,0.99,0.0,진입적정 + 대기,0,54100.0,48750.0,59400.0,62300.0,⚡눌림회복,-0.13,0.73,52588,19.04,특이사항 없음,1,6.79,49.4,1.92,STRUCT 강점,TIMING 보조,,스퀴즈/품질 대기,CAUTION,46.3,자동차 신품 부품 제조업,10424643650.0,50.6,18.82,1,0,1.31,5.25,-5.75,16.97,-5.25,90.16,12.07,-20.11,63.41,0.406,0.237,1,12.0,1,0,1.58,0.57,0,0,0,1,1,48055.0,2.87,0.0593,False,X,▼,54088,▼,O,X,0.37,250,0,-1,1,1,68400.0,enter,100.0,SWING+PM_BLOCK_INTRADAY+EF:정상,9.89,5.0,1.0,normal,7.0,v1_sl_first_gap_at_open,SWING+PM_BLOCK_INTRADAY+EF:정상,SWING_20D,80,ATR_2x,70,ATR_3.5x,45,0.0,자동차 신품 부품 제조업,19.86173913043478,31.11217391304348,2.0,0.0751254290995511,0.00026196793573294945,0.37037037037037035,OK,41.8,OK,44.04428163468094,44.04428163468094,10,1,0.4,0.4,0.2,STRUCT+TIMING+AI+SECTOR,default,default,default,60,20260513,20260513,,71.5,71.5,71.5,14.86,14.86,FRESH,0.537,,False,0.303,True,MATURE,5934.0,0.991,0.853,0.853,0.0,0.0,,v22_calibrated,,,,,,True,9.8,,ELITE_SCORE,MATURE,5934,2.1.0,OK,,100.0,ATTACK,OK,OK,OK,OK,OK,OK,OK,0,7,True,True,True,
13,147830,제룡산업,KOSDAQ,기타,11420,145.68,2284.0,0.0,,ARMED,ARMED,2,True,1,False,72.6,72.6,94.7,43.5,86.6,0.0,60.7,74.9,51.2,36.0,2.32,0.0,RR2.3 + 진입적정 + 대기,0,11420.0,9700.0,15410.0,16880.0,,0.8,0.39,10669,36.14,특이사항 없음,0,27.27,66.3,12.54,STRUCT 강점,AI 보조,,스퀴즈/품질 대기,CAUTION,46.3,"구조용 금속제품, 탱크 및 증기발생기 제조업",14568242960.0,89.8,85.05,0,0,-1.64,-6.32,5.25,49.09,54.74,85.69,44.19,39.88,58.94,0.165,0.165,1,12.0,1,0,3.11,0.48,0,0,0,1,1,8955.0,7.04,-0.8291,False,O,▲,13559,▼,X,X,-1.12,250,0,1,1,1,17960.0,enter,100.0,NORMAL+PM_BLOCK_INTRADAY+EF:정상,15.06,6.0,2.3,normal,7.0,v1_sl_first_gap_at_open,NORMAL+PM_BLOCK_INTRADAY+EF:정상,SWING_20D,80,ATR_3.5x,45,FIBO_1.272,40,0.0,"구조용 금속제품, 탱크 및 증기발생기 제조업",15.605078125,25.927343750000002,3.0,0.1364773580185139,0.2927447541127698,0.6226415094339622,OK,86.6,OK,26.22621703768163,26.22621703768163,4,1,0.4,0.4,0.2,STRUCT+TIMING+AI+SECTOR,default,default,default,60,20260513,20260513,,72.6,72.6,72.6,14.86,14.86,FRESH,0.537,,False,0.312,True,MATURE,5934.0,2.32,0.855,0.855,0.0,0.0,,v22_calibrated,,,,,,True,34.9,,ELITE_SCORE,MATURE,5934,2.1.0,OK,,100.0,ATTACK,OK,OK,OK,OK,OK,OK,OK,0,7,True,True,True,
14,027360,아주IB투자,KOSDAQ,금융,15710,843.86,19031.9,0.0,,ARMED,ARMED,2,True,1,False,74.0,74.0,99.8,39.3,92.0,0.0,59.9,77.0,60.5,24.4,1.51,0.0,RR1.5 + 진입적정 + 대기,0,15710.0,13350.0,19280.0,19860.0,,0.59,0.26,10537,189.57,특이사항 없음,0,63.64,60.5,5.29,STRUCT 강점,AI 보조,,스퀴즈/품질 대기,CAUTION,46.3,기타 금융업,84386463400.0,57.2,66.1,0,0,-6.77,0.9,-12.53,80.16,222.92,660.77,75.26,208.06,634.02,0.08,0.08,1,12.0,1,0,3.6,0.66,0,0,0,1,1,12143.0,49.08,-0.1084,False,O,▲,16718,▼,X,X,0.47,250,0,1,1,1,23500.0,enter,100.0,NORMAL+PM_BLOCK_INTRADAY+EF:정상,15.02,5.0,1.5,normal,7.0,v1_sl_first_gap_at_open,NORMAL+PM_BLOCK_INTRADAY+EF:정상,SWING_20D,80,BB_UPPER,75,ATR_3.5x,45,0.0,기타 금융업,-3.1687179487179487,16.720000000000002,8.0,0.14126579976357187,0.05072746252357817,0.29347826086956524,OK,92.0,OK,26.545223597937095,26.545223597937095,6,1,0.4,0.4,0.2,STRUCT+TIMING+AI+SECTOR,default,default,default,60,20260513,20260513,,74.0,74.0,74.0,14.86,14.86,FRESH,0.537,,False,0.323,True,MATURE,5934.0,1.513,0.859,0.859,0.0,0.0,,v22_calibrated,,,,,,True,22.7,,ELITE_SCORE,MATURE,5934,2.1.0,OK,,100.0,ATTACK,OK,OK,OK,OK,OK,OK,OK,0,7,True,True,True,
15,069540,빛과전자,KOSDAQ,IT/전기전자,5510,259.98,5394.4,0.0,,ARMED,ARMED,2,True,1,False,69.7,69.7,92.3,41.7,80.6,0.0,58.2,71.5,50.6,36.8,3.12,0.0,RR3.1 + 진입적정 + 대기,0,5510.0,4680.0,8100.0,10080.0,,0.96,0.18,3791,250.64,특이사항 없음,2,8.45,42.3,0.71,STRUCT 강점,AI 보조,,스퀴즈/품질 대기,CAUTION,46.3,통신 및 방송 장비 제조업,25998353720.0,60.9,38.87,1,0,-6.61,10.42,-1.25,30.41,346.15,591.34,25.51,331.29,564.59,0.091,0.091,1,12.0,0,0,1.7,0.3,0,0,0,1,1,3910.0,45.31,0.4266,False,O,▲,5392,▲,O,X,-2.54,248,0,1,1,1,12580.0,enter,100.0,NORMAL+PM_BLOCK_INTRADAY+EF:정상,15.06,5.0,3.1,normal,7.0,v1_sl_first_gap_at_open,NORMAL+PM_BLOCK_INTRADAY+EF:정상,SWING_20D,80,FIBO_1.272,40,FIBO_1.618,25,0.0,통신 및 방송 장비 제조업,3.911222222222222,20.537,6.0,0.34303435114503816,0.12963528042294098,0.6349206349206349,OK,80.6,OK,16.502147815087454,16.502147815087454,8,1,0.4,0.4,0.2,STRUCT+TIMING+AI+SECTOR,default,default,default,60,20260513,20260513,,69.7,69.7,69.7,14.86,14.86,FRESH,0.537,,False,0.3,True,MATURE,5934.0,3.12,0.849,0.849,0.0,0.0,,v22_calibrated,,,,,,True,47.0,,ELITE_SCORE,MATURE,5934,2.1.0,OK,,100.0,ATTACK,OK,OK,OK,OK,OK,OK,OK,0,7,True,True,True,
16,388720,유일로보틱스,KOSDAQ,조선·기계·설비,99700,79.53,11746.0,0.0,,ARMED,ARMED,2,True,1,False,74.7,74.7,93.0,83.2,20.9,0.0,57.8,65.7,72.1,9.9,1.47,0.0,RR1.5 + 진입적정 + 대기,0,99700.0,92100.0,110900.0,135200.0,,-0.97,1.09,105611,3.36,특이사항 없음,1,10.85,50.6,0.72,STRUCT 강점,TIMING 보조,,스퀴즈/품질 대기,CAUTION,46.3,특수 목적용 기계 제조업,7953083550.0,60.5,15.4,1,0,1.01,-1.48,-4.04,18.69,-16.5,16.47,13.79,-31.36,-10.28,0.457,0.222,1,12.0,1,0,1.45,0.56,0,0,0,1,1,89120.0,-5.6,-0.2172,True,X,▲,102253,▼,X,X,1.32,250,0,1,1,1,155000.0,enter,100.0,SWING+PM_BLOCK_INTRADAY+EF:정상,7.62,5.0,1.5,normal,7.0,v1_sl_first_gap_at_open,SWING+PM_BLOCK_INTRADAY+EF:정상,SWING_20D,80,SWING_60D,60,SWING_120D,45,0.0,특수 목적용 기계 제조업,6.517777777777778,28.688333333333333,4.0,0.06720160481444333,-0.001409180077279628,0.45,OK,20.9,OK,57.79136374516367,57.79136374516367,8,1,0.4,0.4,0.2,STRUCT+TIMING+AI+SECTOR,pullback,83.8,7.0,60,20260513,20260513,,74.7,74.7,74.7,14.86,14.86,FRESH,0.537,,False,0.329,True,MATURE,5934.0,1.474,0.86,0.86,0.0,0.0,,v22_calibrated,,,,,,True,11.2,,ELITE_SCORE,MATURE,5934,2.1.0,OK,,100.0,ATTACK,OK,OK,OK,OK,OK,OK,OK,0,7,True,True,True,
17,017510,세명전기,KOSDAQ,기타,13710,97.85,2090.2,0.0,,ARMED,ARMED,2,True,1,False,71.9,71.9,100.0,34.8,90.0,0.0,57.0,74.9,65.2,18.5,2.07,0.0,RR2.1 + 진입적정 + 대기,0,13710.0,11650.0,17970.0,19820.0,,0.06,0.23,12569,-2.39,특이사항 없음,0,32.98,65.9,7.24,STRUCT 강점,AI 보조,,스퀴즈/품질 대기,CAUTION,46.3,기타 금속 가공제품 제조업,9784552235.0,85.1,74.95,0,0,-3.38,-13.06,1.86,45.39,38.91,28.25,40.49,24.05,1.5,0.228,0.197,0,12.0,1,0,2.92,0.5,0,0,0,1,1,11075.0,9.08,-1.0051,False,O,▲,16434,▼,X,X,-2.04,250,0,1,1,1,20700.0,enter,100.0,NORMAL+PM_BLOCK_INTRADAY+EF:정상,15.03,6.0,2.1,normal,7.0,v1_sl_first_gap_at_open,NORMAL+PM_BLOCK_INTRADAY+EF:정상,SWING_20D,80,ATR_3.5x,45,FIBO_1.272,40,0.0,기타 금속 가공제품 제조업,15.605078125,25.927343750000002,3.0,0.12733145774721266,0.10341001132822003,0.4672897196261682,OK,90.0,OK,26.428500491396,26.428500491396,4,1,0.4,0.4,0.2,STRUCT+TIMING+AI+SECTOR,default,default,default,60,20260513,20260513,,71.9,71.9,71.9,14.86,14.86,FRESH,0.537,,False,0.307,True,MATURE,5934.0,2.068,0.854,0.854,0.0,0.0,,v22_calibrated,,,,,,True,31.1,,ELITE_SCORE,MATURE,5934,2.1.0,OK,,100.0,ATTACK,OK,OK,OK,OK,OK,OK,OK,0,7,True,True,True,
18,452190,한빛레이저,KOSDAQ,조선·기계·설비,8120,90.49,1942.3,0.0,,ARMED,ARMED,2,True,1,False,69.8,69.8,100.0,40.6,68.0,0.0,55.6,69.5,59.4,25.8,2.02,0.0,RR2.0 + 진입적정 + 대기,0,8120.0,6900.0,10590.0,12310.0,,-1.86,0.13,7249,17.49,특이사항 없음,0,58.32,63.4,8.53,STRUCT 강점,AI 보조,,스퀴즈/품질 대기,CAUTION,46.3,특수 목적용 기계 제조업,9048739870.0,81.1,70.71,0,0,0.62,-18.88,1.25,75.95,66.05,50.09,71.05,51.19,23.34,0.105,0.105,1,12.0,0,0,4.44,0.59,0,0,0,1,1,6192.0,12.01,-0.9254,False,O,▲,9286,▼,X,X,-3.84,250,0,1,1,1,14930.0,enter,100.0,NORMAL+PM_BLOCK_INTRADAY+EF:정상,15.02,6.0,2.0,normal,7.0,v1_sl_first_gap_at_open,NORMAL+PM_BLOCK_INTRADAY+EF:정상,SWING_20D,80,ATR_3.5x,45,FIBO_1.618,25,0.0,특수 목적용 기계 제조업,6.517777777777778,28.688333333333333,4.0,0.14725545390570022,0.10614846649044249,0.2236842105263158,OK,68.0,OK,25.0,25.0,6,1,0.4,0.4,0.2,STRUCT+TIMING+AI+SECTOR,default,default,default,60,20260513,20260513,,69.8,69.8,69.8,14.86,14.86,FRESH,0.537,,False,0.3,True,MATURE,5934.0,2.025,0.849,0.849,0.0,0.0,,v22_calibrated,,,,,,True,30.4,,ELITE_SCORE,MATURE,5934,2.1.0,OK,,100.0,ATTACK,OK,OK,OK,OK,OK,OK,OK,0,7,True,True,True,
19,006910,보성파워텍,KOSDAQ,기타,12460,309.64,6121.6,0.0,,ARMED,ARMED,2,True,1,False,67.5,67.5,99.8,45.5,46.8,0.0,53.7,64.0,54.3,32.1,5.47,0.0,RR5.5 + 진입적정 + 대기,0,12460.0,11410.0,18200.0,21050.0,,-1.93,0.23,11750,6.14,특이사항 없음,0,21.09,61.2,2.25,STRUCT 강점,,,스퀴즈/품질 대기,CAUTION,46.3,"구조용 금속제품, 탱크 및 증기발생기 제조업",30964339485.0,89.9,60.56,0,0,-4.23,-21.29,2.21,29.25,52.7,138.24,24.35,37.84,111.49,0.195,0.143,1,12.0,1,0,4.37,0.32,0,0,0,1,1,11758.0,6.04,-1.0182,False,O,▲,14842,▼,X,X,-2.38,250,0,1,1,1,24650.0,enter,100.0,SWING+PM_BLOCK_INTRADAY+EF:정상,8.43,5.0,5.5,normal,7.0,v1_sl_first_gap_at_open,SWING+PM_BLOCK_INTRADAY+EF:정상,SWING_20D,80,FIBO_1.272,40,FIBO_1.618,25,0.0,"구조용 금속제품, 탱크 및 증기발생기 제조업",15.605078125,25.927343750000002,3.0,0.12084384315523963,0.09204384932841633,0.34328358208955223,OK,46.8,OK,25.464617641545964,25.464617641545964,6,1,0.4,0.4,0.2,STRUCT+TIMING+AI+SECTOR,default,default,default,60,20260513,20260513,,67.5,67.5,67.5,14.86,14.86,FRESH,0.537,,False,0.3,True,MATURE,5934.0,5.467,0.844,0.844,0.0,0.0,,v22_calibrated,,,,,,True,46.1,,ELITE_SCORE,MATURE,5934,2.1.0,OK,,100.0,ATTACK,OK,OK,OK,OK,OK,OK,OK,0,7,True,True,True,
20,464080,에스오에스랩,KOSDAQ,기타,16760,100.71,3007.9,0.0,,ARMED,ARMED,2,True,1,False,66.7,66.7,98.6,47.7,41.1,0.0,52.5,62.5,57.5,28.1,1.07,0.0,RR1.1 + 진입적정 + 대기,0,16760.0,14370.0,19320.0,20750.0,⚡눌림회복,0.44,0.78,17253,-5.36,특이사항 없음,2,9.58,49.8,1.71,STRUCT 강점,,,스퀴즈/품질 대기,CAUTION,46.3,"측정, 시험, 항해, 제어 및 기타 정밀기기 제조업; 광학기기 제외",10070612500.0,62.0,15.18,1,0,2.89,4.1,-2.78,17.45,-14.05,65.61,12.55,-28.91,38.86,0.645,0.322,0,12.0,1,0,1.87,0.55,0,0,0,1,1,14799.5,-2.86,0.0071,False,X,▲,16734,▼,O,X,1.23,250,0,1,1,1,21400.0,enter,100.0,NORMAL+PM_BLOCK_INTRADAY+EF:정상,14.26,6.0,1.1,normal,7.0,v1_sl_first_gap_at_open,NORMAL+PM_BLOCK_INTRADAY+EF:정상,SWING_20D,80,SWING_60D,60,ATR_3.5x,45,0.0,"측정, 시험, 항해, 제어 및 기타 정밀기기 제조업; 광학기기 제외",15.605078125,25.927343750000002,3.0,0.07850323900443233,0.00991864249751462,0.35555555555555557,OK,41.1,OK,40.24519975848622,40.24519975848622,10,1,0.4,0.4,0.2,STRUCT+TIMING+AI+SECTOR,default,default,default,60,20260513,20260513,,66.7,66.7,66.7,14.86,14.86,FRESH,0.537,,False,0.3,True,MATURE,5934.0,1.071,0.842,0.842,0.0,0.0,,v22_calibrated,,,,,,True,15.3,,ELITE_SCORE,MATURE,5934,2.1.0,OK,,100.0,ATTACK,OK,OK,OK,OK,OK,OK,OK,0,7,True,True,True,
21,056080,유진로봇,KOSDAQ,조선·기계·설비,26850,177.19,10072.0,0.0,,ARMED,ARMED,2,True,1,False,66.3,66.3,98.2,39.0,57.3,0.0,52.3,64.8,59.2,26.0,1.62,0.0,RR1.6 + 진입적정 + 대기,0,26850.0,24500.0,30650.0,49450.0,,-0.05,0.78,31885,-19.04,특이사항 없음,2,5.86,58.2,2.61,STRUCT 강점,,,스퀴즈/품질 대기,CAUTION,46.3,특수 목적용 기계 제조업,17719448700.0,66.9,14.87,1,0,-2.01,1.7,-1.29,14.26,-41.25,120.08,9.36,-56.11,93.33,0.438,0.077,0,12.0,1,0,1.82,0.44,0,0,0,1,-1,28235.0,-15.79,0.0027,False,X,▲,27132,▲,X,X,0.0,250,0,1,1,1,,enter,100.0,SWING+PM_BLOCK_INTRADAY+EF:정상,8.75,5.0,1.6,normal,7.0,v1_sl_first_gap_at_open,SWING+PM_BLOCK_INTRADAY+EF:정상,SWING_20D,80,SWING_60D,60,,0,0.0,특수 목적용 기계 제조업,6.517777777777778,28.688333333333333,4.0,0.07874434690077148,0.014177104935121058,0.2,OK,57.3,OK,35.64993325787668,35.64993325787668,10,1,0.4,0.4,0.2,STRUCT+TIMING+AI+SECTOR,default,default,default,60,20260513,20260513,,66.3,66.3,66.3,14.86,14.86,FRESH,0.537,,False,0.3,True,MATURE,5934.0,1.617,0.841,0.841,0.0,0.0,,v22_calibrated,,,,,,True,14.2,,ELITE_SCORE,MATURE,5934,2.1.0,OK,,100.0,ATTACK,OK,OK,OK,OK,OK,OK,OK,0,7,True,True,True,
22,082740,한화엔진,KOSPI,조선·기계·설비,78800,626.64,65756.3,0.0,,ARMED,ARMED,2,True,1,False,66.5,66.5,100.0,45.5,41.7,0.0,52.0,62.4,58.3,27.1,1.31,0.0,RR1.3 + 진입적정 + 대기,0,78800.0,66900.0,94400.0,101800.0,,-0.39,0.42,64655,45.91,특이사항 없음,0,54.39,65.5,8.79,STRUCT 강점,,,스퀴즈/품질 대기,CAUTION,46.3,일반 목적용 기계 제조업,62663771150.0,71.6,80.96,0,0,1.55,-6.75,-10.96,70.93,44.59,84.11,66.03,29.73,57.36,0.095,0.095,1,12.0,1,0,2.1,0.67,0,0,0,1,1,65185.0,21.88,-0.9179,False,O,▲,87061,▼,X,X,0.64,250,0,1,1,1,105900.0,enter,100.0,NORMAL+PM_BLOCK_INTRADAY+EF:정상,15.1,4.0,1.3,normal,7.0,v1_sl_first_gap_at_open,NORMAL+PM_BLOCK_INTRADAY+EF:정상,SWING_20D,80,BB_UPPER,75,ATR_3.5x,45,0.0,일반 목적용 기계 제조업,6.517777777777778,28.688333333333333,4.0,0.09807831762146482,0.06896547667618451,0.4358974358974359,OK,41.7,OK,29.070458033185936,29.070458033185936,4,1,0.4,0.4,0.2,STRUCT+TIMING+AI+SECTOR,default,default,default,60,20260513,20260513,,66.5,66.5,66.5,14.86,14.86,FRESH,0.537,,False,0.3,True,MATURE,5934.0,1.311,0.841,0.841,0.0,0.0,,v22_calibrated,,,,,,True,19.8,,ELITE_SCORE,MATURE,5934,2.1.0,OK,,100.0,ATTACK,OK,OK,OK,OK,OK,OK,OK,0,7,True,True,True,
23,112290,와이씨켐,KOSDAQ,화학·소재,14810,78.56,2994.7,0.0,,ARMED,ARMED,2,True,1,False,53.0,53.0,54.5,54.5,47.2,0.0,51.7,52.1,7.3,90.9,1.53,0.0,밸런스우수 + RR1.5 + 진입적정 + 대기,0,14810.0,12920.0,17700.0,19530.0,,-0.76,0.62,13949,23.8,특이사항 없음,0,0.0,63.6,11.92,거래품질 우수,,,스퀴즈/품질 대기,CAUTION,46.3,기타 화학제품 제조업,7856217090.0,66.3,54.25,0,0,-1.33,-7.55,26.26,26.26,21.59,33.38,21.36,6.73,6.63,0.082,0.082,1,12.0,0,0,2.46,0.52,0,0,0,1,1,12422.0,6.17,-0.3451,False,O,▲,16078,▲,X,X,-4.0,250,0,1,1,1,22200.0,enter,100.0,NORMAL+PM_BLOCK_INTRADAY+EF:정상,12.76,6.0,1.5,normal,7.0,v1_sl_first_gap_at_open,NORMAL+PM_BLOCK_INTRADAY+EF:정상,SWING_20D,80,ATR_3.5x,45,FIBO_1.618,25,0.0,기타 화학제품 제조업,-5.82590909090909,7.141818181818182,12.0,0.09096170541140156,0.017830931524945443,0.3898305084745763,OK,47.2,OK,40.33923739695454,40.33923739695454,4,1,0.4,0.4,0.2,STRUCT+TIMING+AI+SECTOR,default,default,default,60,20260513,20260513,,53.0,53.0,53.0,14.86,14.86,FRESH,0.537,,False,0.3,True,MATURE,5934.0,1.529,0.81,0.81,0.0,0.0,,v22_calibrated,,,,,,True,19.5,,ELITE_SCORE,MATURE,5934,2.1.0,OK,,100.0,ATTACK,OK,OK,OK,OK,OK,OK,OK,0,7,True,True,True,
24,321370,센서뷰,KOSDAQ,IT/전기전자,3325,70.18,1717.9,0.0,,ARMED,ARMED,2,True,1,False,52.7,52.7,56.6,45.2,60.1,0.0,50.4,54.0,14.9,81.4,1.54,0.0,밸런스우수 + RR1.5 + 진입적정 + 대기,0,3325.0,2970.0,3870.0,4900.0,,-0.24,1.01,3453,-1.42,특이사항 없음,0,-0.99,60.3,5.68,AI 강점,,,스퀴즈/품질 대기,CAUTION,46.3,전자부품 제조업,7017701416.0,61.3,23.03,0,0,-0.15,-2.21,9.74,9.74,-2.23,181.3,4.84,-17.09,154.55,0.502,0.382,0,12.0,1,0,21.06,0.37,0,0,0,1,-1,3763.5,-3.73,0.0057,False,O,▲,3391,▲,X,X,0.3,250,0,1,1,1,5300.0,enter,100.0,NORMAL+PM_BLOCK_INTRADAY+EF:정상,10.68,6.0,1.5,normal,7.0,v1_sl_first_gap_at_open,NORMAL+PM_BLOCK_INTRADAY+EF:정상,SWING_20D,80,SWING_60D,60,SWING_120D,45,0.0,전자부품 제조업,3.911222222222222,20.537,6.0,0.07529538131041891,0.03241707958910425,0.543859649122807,OK,60.1,OK,55.07728622452663,55.07728622452663,6,1,0.4,0.4,0.2,STRUCT+TIMING+AI+SECTOR,default,default,default,60,20260513,20260513,,52.7,52.7,52.7,14.86,14.86,FRESH,0.537,,False,0.3,True,MATURE,5934.0,1.535,0.809,0.809,0.0,0.0,,v22_calibrated,,,,,,True,16.4,,ELITE_SCORE,MATURE,5934,2.1.0,OK,,100.0,ATTACK,OK,OK,OK,OK,OK,OK,OK,0,7,True,True,True,
