시장,종목명,종목코드,업종,종가,거래대금(억원),시가총액(억원),RSI14,MFI14,이격도,MACD_Hist,MACD_Slope,거래강도,ret_5d_%,ret_10d_%,ret_60d_%,idx_60d_%,rel_60d_%,EBS,통과,근거,추천매수가,손절가,추천매도가1,추천매도가2,업종_상세,업종_대분류,RR1,Now%,LDY_SCORE,ENTRY_SCORE,ROUTE,REGIME,AI_COMMENT,기준일,시총기준일,벤치_60d_KOSPI_%,벤치_60d_KOSDAQ_%,60일_종목수익률_%,60일_지수수익률_%,60일_초과수익(α)_%
KOSPI,코오롱모빌리티그룹,450140,자동차 판매업,9060,985.77,5687.6,49.5,73.2,-15.57,12.73,-273.8165,2.36,-18.23,-14.2,158.49,24.75,133.74,5,★,"RSI적정, 거래량↑, 장기추세(120↑), 자금유입(MFI), MACD>Sig",9060,8430,9820,10650,자동차 판매업,자동차·모빌리티,1.2063492063492063,0.0,74.3,78.9,🔁 MR (반전),② 상승 후 조정,💰 외국인/기관의 강력한 수급이 집중되고 있습니다. 📉 과매도 구간으로 기술적 반등이 기대됩니다.,20251210,20251210,24.75,12.24,158.49,24.75,133.74
KOSPI,LG화학,051910,기초 화학물질 제조업,376000,728.69,265427.2,45.1,49.3,-2.01,-1978.8627,-57.32412,0.65,-1.05,-5.29,31.01,24.75,6.26,3,,"RSI적정, 정배열(단), 장기추세(120↑)",376000,349500,407500,442000,기초 화학물질 제조업,화학·소재,1.1886792452830188,0.0,73.9,72.3,↩️ PULL (눌림),② 상승 후 조정,특이사항 없음. 기술적 지표를 참고하세요.,20251210,20251210,24.75,12.24,31.01,24.75,6.26
KOSDAQ,펩트론,087010,기초 의약물질 제조업,280500,722.36,65405.2,25.7,26.0,-9.64,-6901.4813,1012.78039,0.67,-1.92,-12.07,-4.92,12.24,-17.16,3,,"MACD상승, 정배열(단), 장기추세(120↑)",280500,261000,304000,329500,기초 의약물질 제조업,기타,1.205128205128205,0.0,73.9,77.2,↩️ PULL (눌림),④ 바닥 반등 시도,🚀 상승 에너지가 폭발적으로 증가하는 중입니다. 📉 과매도 구간으로 기술적 반등이 기대됩니다.,20251210,20251210,24.75,12.24,-4.92,12.24,-17.16
KOSPI,삼성바이오로직스,207940,기초 의약물질 제조업,1665000,577.81,770744.3,33.4,22.6,-2.43,-7619.4811,3105.83256,0.47,0.67,0.85,9.41,24.75,-15.34,3,,"MACD상승, 정배열(단), 장기추세(120↑)",1665000,1548000,1805000,1956000,기초 의약물질 제조업,바이오·의약품,1.1965811965811965,0.0,73.3,77.2,🔺 Watch (상승 준비),④ 바닥 반등 시도,🚀 상승 에너지가 폭발적으로 증가하는 중입니다. ,20251210,20251210,24.75,12.24,9.41,24.75,-15.34
KOSPI,HD현대건설기계,267270,일반 목적용 기계 제조업,99800,155.88,17322.9,64.9,66.9,6.23,777.7614,164.41786,1.27,4.61,2.99,4.94,24.75,-19.81,6,★,"RSI적정, MACD상승, 거래량↑, 장기추세(120↑), 자금유입(MFI), MACD>Sig",96800,90000,106900,117100,일반 목적용 기계 제조업,조선·기계·설비,1.4852941176470589,3.0991735537190084,72.2,73.9,🔻 REV (역추세 반등),④ 바닥 반등 시도,💸 자금 유입이 꾸준히 이어지고 있습니다. 🚀 상승 에너지가 폭발적으로 증가하는 중입니다. ⚠️ 단기 급등으로 인한 조정 가능성을 염두에 두세요.,20251210,20251210,24.75,12.24,4.94,24.75,-19.81
KOSDAQ,로보로보,215100,기타 전기장비 제조업,8190,73.36,1666.5,61.2,81.2,4.4,50.8301,7.26691,1.23,-0.24,10.38,57.5,12.24,45.26,7,★,"RSI적정, MACD상승, 20선근접, 거래량↑, 장기추세(120↑), 자금유입(MFI), MACD>Sig",8080,7510,8930,9780,기타 전기장비 제조업,IT/전기전자,1.4912280701754386,1.3613861386138615,72.0,70.5,🔺 Watch (상승 준비),① 강한 상승 추세,💰 외국인/기관의 강력한 수급이 집중되고 있습니다. 📈 상승 추세가 견고하게 유지되고 있습니다. ,20251210,20251210,24.75,12.24,57.5,12.24,45.26
KOSDAQ,삼륭물산,014970,"골판지, 종이 상자 및 종이용기 제조업",8220,486.51,1243.3,51.4,89.4,6.85,44.7788,22.49802,2.38,7.03,8.44,4.98,12.24,-7.26,7,★,"RSI적정, MACD상승, 거래량↑, 정배열(단), 장기추세(120↑), 자금유입(MFI), MACD>Sig",7920,7370,8760,9590,"골판지, 종이 상자 및 종이용기 제조업",기타,1.5272727272727273,3.787878787878788,71.6,68.3,🔼 BRK (돌파),④ 바닥 반등 시도,💰 외국인/기관의 강력한 수급이 집중되고 있습니다. 📈 상승 추세가 견고하게 유지되고 있습니다. ⚠️ 단기 급등으로 인한 조정 가능성을 염두에 두세요.,20251210,20251210,24.75,12.24,4.98,12.24,-7.26
KOSPI,일진전기,103590,절연선 및 케이블 제조업,54700,312.48,26083.9,42.3,48.0,-0.83,-445.7924,116.06736,1.04,0.92,0.74,40.26,24.75,15.51,4,★,"MACD상승, 20선근접, 정배열(단), 장기추세(120↑)",54700,50900,59300,64300,절연선 및 케이블 제조업,기타,1.2105263157894737,0.0,71.6,78.6,🔺 Watch (상승 준비),⑤ 하락 / 약세,🚀 상승 에너지가 폭발적으로 증가하는 중입니다. ✅ 20일선 부근의 안전한 눌림목 구간입니다.,20251210,20251210,24.75,12.24,40.26,24.75,15.51
KOSPI,포스코인터내셔널,047050,상품 중개업,54000,140.85,94998.3,53.1,67.1,0.64,110.407,-101.99176,0.91,-2.17,0.37,10.2,24.75,-14.55,6,★,"RSI적정, 20선근접, 정배열(단), 장기추세(120↑), 자금유입(MFI), MACD>Sig",54000,50700,59000,63900,상품 중개업,기타,1.5151515151515151,0.0,71.6,78.1,🔁 MR (반전),⑤ 하락 / 약세,💸 자금 유입이 꾸준히 이어지고 있습니다. ✅ 20일선 부근의 안전한 눌림목 구간입니다.,20251210,20251210,24.75,12.24,10.2,24.75,-14.55
KOSPI,삼성에스디에스,018260,"컴퓨터 프로그래밍, 시스템 통합 및 관리업",173500,192.0,134250.5,60.8,61.5,1.88,607.5832,-210.41911,0.72,0.81,2.48,7.23,24.75,-17.52,6,★,"RSI적정, 20선근접, 정배열(단), 장기추세(120↑), 자금유입(MFI), MACD>Sig",173500,163800,188100,202500,"컴퓨터 프로그래밍, 시스템 통합 및 관리업",IT/전기전자,1.5051546391752577,0.0,71.5,78.0,↩️ PULL (눌림),⑤ 하락 / 약세,💸 자금 유입이 꾸준히 이어지고 있습니다. ✅ 20일선 부근의 안전한 눌림목 구간입니다.,20251210,20251210,24.75,12.24,7.23,24.75,-17.52
KOSPI,POSCO홀딩스,005490,1차 철강 제조업,314500,728.4,254534.1,44.6,40.4,0.74,-16.2489,69.86676,0.82,1.94,-0.94,10.74,24.75,-14.01,4,★,"MACD상승, 20선근접, 정배열(단), 장기추세(120↑)",314500,297500,335000,357000,1차 철강 제조업,철강·금속,1.2058823529411764,0.0,71.3,73.2,🔺 Watch (관찰·돌파예상),④ 바닥 반등 시도,📈 상승 추세가 견고하게 유지되고 있습니다. ✅ 20일선 부근의 안전한 눌림목 구간입니다.,20251210,20251210,24.75,12.24,10.74,24.75,-14.01
KOSPI,한화,000880,기타 화학제품 제조업,83000,143.35,62215.8,45.0,43.3,0.19,579.7111,25.55451,0.94,1.72,4.4,-6.21,24.75,-30.96,3,,"RSI적정, MACD상승, 20선근접, MACD>Sig",83000,77400,89700,97000,기타 화학제품 제조업,화학·소재,1.1964285714285714,0.0,71.3,75.2,🔺 Watch (관찰·돌파예상),④ 바닥 반등 시도,📈 상승 추세가 견고하게 유지되고 있습니다. ✅ 20일선 부근의 안전한 눌림목 구간입니다.,20251210,20251210,24.75,12.24,-6.21,24.75,-30.96
KOSDAQ,리가켐바이오,141080,자연과학 및 공학 연구개발업,188900,627.54,69156.9,57.8,54.6,3.61,-963.2891,-27.07912,0.62,-0.42,1.78,24.6,12.24,12.36,4,★,"RSI적정, 20선근접, 정배열(단), 장기추세(120↑)",187800,174600,203500,220500,자연과학 및 공학 연구개발업,기타,1.1893939393939394,0.5857294994675186,71.1,72.8,🔺 Watch (상승 준비),② 상승 후 조정,특이사항 없음. 기술적 지표를 참고하세요.,20251210,20251210,24.75,12.24,24.6,12.24,12.36
KOSPI,한미약품,128940,의약품 제조업,433500,344.31,55535.6,37.5,41.4,-3.12,-5707.2936,974.84868,0.79,-0.12,-4.83,48.97,24.75,24.22,3,,"MACD상승, 정배열(단), 장기추세(120↑)",433500,403000,470000,509000,의약품 제조업,바이오·의약품,1.1967213114754098,0.0,70.9,78.4,↩️ PULL (눌림),⑤ 하락 / 약세,🚀 상승 에너지가 폭발적으로 증가하는 중입니다. ,20251210,20251210,24.75,12.24,48.97,24.75,24.22
KOSPI,NAVER,035420,"자료처리, 호스팅, 포털 및 기타 인터넷 정보매개 서비스업",244500,1604.04,383504.7,39.1,42.5,-2.87,-733.1322,-43.97704,0.73,-0.81,-7.21,4.71,24.75,-20.04,-1,,,244500,229500,263000,282500,"자료처리, 호스팅, 포털 및 기타 인터넷 정보매개 서비스업",인터넷/플랫폼·게임,1.2333333333333334,0.0,70.7,68.3,↩️ PULL (눌림),⑤ 하락 / 약세,특이사항 없음. 기술적 지표를 참고하세요.,20251210,20251210,24.75,12.24,4.71,24.75,-20.04
KOSDAQ,삼천당제약,000250,의약품 제조업,239500,662.26,56180.6,58.4,62.3,8.78,1438.9888,1244.41663,2.08,6.44,15.14,12.18,12.24,-0.06,7,★,"RSI적정, MACD상승, 거래량↑, 정배열(단), 장기추세(120↑), 자금유입(MFI), MACD>Sig",227000,211000,250500,274500,의약품 제조업,바이오·의약품,1.46875,5.506607929515418,70.6,65.0,🔼 BRK (돌파),③ 박스 / 중립,💸 자금 유입이 꾸준히 이어지고 있습니다. 🚀 상승 에너지가 폭발적으로 증가하는 중입니다. ⚠️ 단기 급등으로 인한 조정 가능성을 염두에 두세요.,20251210,20251210,24.75,12.24,12.18,12.24,-0.06
KOSDAQ,퓨쳐켐,220100,의약품 제조업,32700,380.3,7325.0,51.4,60.5,5.27,-424.7675,113.09962,0.74,3.15,6.34,55.71,12.24,43.47,5,★,"RSI적정, MACD상승, 정배열(단), 장기추세(120↑), 자금유입(MFI)",32000,29750,34700,37600,의약품 제조업,바이오·의약품,1.2,2.1875,70.4,73.2,🔼 BRK (돌파),① 강한 상승 추세,💸 자금 유입이 꾸준히 이어지고 있습니다. 🚀 상승 에너지가 폭발적으로 증가하는 중입니다. ⚠️ 단기 급등으로 인한 조정 가능성을 염두에 두세요.,20251210,20251210,24.75,12.24,55.71,12.24,43.47
KOSPI,에코프로머티,450080,일차전지 및 이차전지 제조업,64100,317.0,45228.2,60.9,81.1,7.42,718.181,65.58248,1.49,6.83,13.05,31.49,24.75,6.74,7,★,"RSI적정, MACD상승, 거래량↑, 정배열(단), 장기추세(120↑), 자금유입(MFI), MACD>Sig",61500,57200,67900,74400,일차전지 및 이차전지 제조업,2차전지,1.4883720930232558,4.227642276422764,70.4,67.7,🔼 BRK (돌파),⑤ 하락 / 약세,💰 외국인/기관의 강력한 수급이 집중되고 있습니다. 📈 상승 추세가 견고하게 유지되고 있습니다. ⚠️ 단기 급등으로 인한 조정 가능성을 염두에 두세요.,20251210,20251210,24.75,12.24,31.49,24.75,6.74
KOSDAQ,티엘비,356860,전자부품 제조업,65200,277.31,6410.9,48.2,63.4,-2.51,-421.0552,-56.16673,0.85,-3.98,0.31,68.26,12.24,56.02,4,★,"RSI적정, 정배열(단), 장기추세(120↑), 자금유입(MFI)",65200,60600,70700,76600,전자부품 제조업,IT/전기전자,1.1956521739130435,0.0,70.0,77.8,🔁 MR (반전),② 상승 후 조정,💸 자금 유입이 꾸준히 이어지고 있습니다. ,20251210,20251210,24.75,12.24,68.26,12.24,56.02
KOSPI,해성디에스,195870,전자부품 제조업,53100,88.87,9027.0,51.0,56.5,1.32,-275.9393,1.86499,0.66,-1.85,7.16,116.73,24.75,91.98,5,★,"RSI적정, MACD상승, 20선근접, 정배열(단), 장기추세(120↑)",53100,49400,57600,62400,전자부품 제조업,IT/전기전자,1.2162162162162162,0.0,69.8,72.5,↩️ PULL (눌림),① 강한 상승 추세,📈 상승 추세가 견고하게 유지되고 있습니다. ✅ 20일선 부근의 안전한 눌림목 구간입니다.,20251210,20251210,24.75,12.24,116.73,24.75,91.98
KOSPI,금호석유화학,011780,기초 화학물질 제조업,121500,55.18,31628.6,59.1,53.8,2.67,318.1715,5.49913,0.67,1.67,2.62,10.86,24.75,-13.89,6,★,"RSI적정, MACD상승, 20선근접, 정배열(단), 장기추세(120↑), MACD>Sig",121500,115300,130900,140200,기초 화학물질 제조업,화학·소재,1.5161290322580645,0.0,69.8,69.7,🔺 Watch (관찰·돌파예상),④ 바닥 반등 시도,📈 상승 추세가 견고하게 유지되고 있습니다. ,20251210,20251210,24.75,12.24,10.86,24.75,-13.89
KOSPI,한화시스템,272210,전자부품 제조업,47500,381.02,89736.7,36.6,31.1,-1.92,329.6949,35.94204,0.82,1.5,1.82,-11.38,24.75,-36.13,1,,"MACD상승, MACD>Sig",47500,44200,51500,55800,전자부품 제조업,IT/전기전자,1.2121212121212122,0.0,69.5,73.3,🔺 Watch (관찰·돌파예상),④ 바닥 반등 시도,📈 상승 추세가 견고하게 유지되고 있습니다. ✅ 20일선 부근의 안전한 눌림목 구간입니다.,20251210,20251210,24.75,12.24,-11.38,24.75,-36.13
KOSDAQ,상신이디피,091580,일차전지 및 이차전지 제조업,13810,64.43,1840.6,57.5,65.6,5.03,9.333,40.22637,2.13,3.52,2.91,38.65,12.24,26.41,7,★,"RSI적정, MACD상승, 거래량↑, 정배열(단), 장기추세(120↑), 자금유입(MFI), MACD>Sig",13540,12590,14960,16390,일차전지 및 이차전지 제조업,2차전지,1.4947368421052631,1.9940915805022157,69.4,67.5,🔺 Watch (관찰·돌파예상),① 강한 상승 추세,💸 자금 유입이 꾸준히 이어지고 있습니다. 📈 상승 추세가 견고하게 유지되고 있습니다. ⚠️ 단기 급등으로 인한 조정 가능성을 염두에 두세요.,20251210,20251210,24.75,12.24,38.65,12.24,26.41
KOSPI,한국금융지주,071050,기타 금융업,160600,265.67,89495.9,53.2,52.7,-0.61,7.2968,-104.94516,0.71,-2.37,-1.29,6.92,24.75,-17.83,5,★,"RSI적정, 20선근접, 정배열(단), 장기추세(120↑), MACD>Sig",160600,149400,174100,188700,기타 금융업,금융,1.2053571428571428,0.0,69.2,74.9,🔁 MR (반전),⑤ 하락 / 약세,✅ 20일선 부근의 안전한 눌림목 구간입니다.,20251210,20251210,24.75,12.24,6.92,24.75,-17.83
KOSDAQ,강원에너지,114190,기타 전기장비 제조업,16630,634.63,4344.3,57.5,80.8,7.53,41.5434,83.05944,3.37,8.55,10.28,40.57,12.24,28.33,7,★,"RSI적정, MACD상승, 거래량↑, 정배열(단), 장기추세(120↑), 자금유입(MFI), MACD>Sig",15930,14810,17600,19270,기타 전기장비 제조업,IT/전기전자,1.4910714285714286,4.394224733207784,69.1,68.4,🔼 BRK (돌파),① 강한 상승 추세,💰 외국인/기관의 강력한 수급이 집중되고 있습니다. 📈 상승 추세가 견고하게 유지되고 있습니다. ⚠️ 단기 급등으로 인한 조정 가능성을 염두에 두세요.,20251210,20251210,24.75,12.24,40.57,12.24,28.33
KOSDAQ,온코닉테라퓨틱스,476060,자연과학 및 공학 연구개발업,16370,332.89,7283.0,50.6,55.2,-3.47,-190.2569,-101.47136,0.39,-18.07,4.67,81.89,12.24,69.65,3,,"RSI적정, 정배열(단), 장기추세(120↑)",16370,15220,17750,19230,자연과학 및 공학 연구개발업,기타,1.2,0.0,68.8,76.3,🔁 MR (반전),② 상승 후 조정,특이사항 없음. 기술적 지표를 참고하세요.,20251210,20251210,24.75,12.24,81.89,12.24,69.65
KOSDAQ,피에스케이,319660,특수 목적용 기계 제조업,32350,77.8,9370.7,49.7,56.4,1.59,148.4535,81.11287,0.79,-0.46,9.85,25.15,12.24,12.91,5,★,"RSI적정, MACD상승, 20선근접, 장기추세(120↑), MACD>Sig",32350,30100,35050,38000,특수 목적용 기계 제조업,조선·기계·설비,1.2,0.0,68.8,70.9,↩️ PULL (눌림),⑤ 하락 / 약세,📈 상승 추세가 견고하게 유지되고 있습니다. ✅ 20일선 부근의 안전한 눌림목 구간입니다.,20251210,20251210,24.75,12.24,25.15,12.24,12.91
KOSPI,S-Oil,010950,석유 정제품 제조업,81700,199.08,91980.1,33.0,38.2,-1.3,-666.6504,166.01743,0.68,0.99,0.99,36.17,24.75,11.42,3,,"MACD상승, 정배열(단), 장기추세(120↑)",81700,76000,88600,96000,석유 정제품 제조업,기타,1.2105263157894737,0.0,68.5,77.0,🔺 Watch (상승 준비),⑤ 하락 / 약세,🚀 상승 에너지가 폭발적으로 증가하는 중입니다. ✅ 20일선 부근의 안전한 눌림목 구간입니다.,20251210,20251210,24.75,12.24,36.17,24.75,11.42
KOSDAQ,에이프릴바이오,397030,자연과학 및 공학 연구개발업,40800,332.97,9469.0,54.0,69.8,3.42,-112.0464,-45.86476,0.59,4.48,4.75,53.96,12.24,41.72,5,★,"RSI적정, 20선근접, 정배열(단), 장기추세(120↑), 자금유입(MFI)",40650,37800,44050,47750,자연과학 및 공학 연구개발업,기타,1.1929824561403508,0.36900369003690037,68.4,75.6,🔺 Watch (상승 준비),② 상승 후 조정,💸 자금 유입이 꾸준히 이어지고 있습니다. ,20251210,20251210,24.75,12.24,53.96,12.24,41.72
KOSPI,LIG넥스원,079550,무기 및 총포탄 제조업,382500,256.2,84150.0,34.5,27.7,-2.12,3093.5261,499.73307,0.55,2.14,-2.42,-23.04,24.75,-47.79,1,,"MACD상승, MACD>Sig",382500,355500,414500,449500,무기 및 총포탄 제조업,기타,1.1851851851851851,0.0,68.4,76.9,🔺 Watch (관찰·돌파예상),④ 바닥 반등 시도,🚀 상승 에너지가 폭발적으로 증가하는 중입니다. ,20251210,20251210,24.75,12.24,-23.04,24.75,-47.79
KOSDAQ,인투셀,287840,자연과학 및 공학 연구개발업,63100,193.71,9463.5,54.3,69.4,2.81,-390.2085,-231.73115,0.34,-6.52,7.31,101.92,12.24,89.68,5,★,"RSI적정, 20선근접, 정배열(단), 장기추세(120↑), 자금유입(MFI)",63100,58700,68400,74100,자연과학 및 공학 연구개발업,기타,1.2045454545454546,0.0,68.4,79.5,🔁 MR (반전),② 상승 후 조정,💸 자금 유입이 꾸준히 이어지고 있습니다. ,20251210,20251210,24.75,12.24,101.92,12.24,89.68
KOSPI,LS,006260,기타 금융업,185300,165.75,58740.1,39.1,40.6,-0.5,717.5701,43.93768,0.55,2.83,3.81,1.04,24.75,-23.71,4,★,"MACD상승, 20선근접, 장기추세(120↑), MACD>Sig",185300,172300,201000,217500,기타 금융업,금융,1.2076923076923076,0.0,68.4,76.4,🔺 Watch (관찰·돌파예상),④ 바닥 반등 시도,📈 상승 추세가 견고하게 유지되고 있습니다. ✅ 20일선 부근의 안전한 눌림목 구간입니다.,20251210,20251210,24.75,12.24,1.04,24.75,-23.71
KOSDAQ,현대ADM,187660,자연과학 및 공학 연구개발업,2805,166.58,1516.8,60.0,64.4,4.33,42.8347,-7.84872,2.52,-1.41,14.72,2.56,12.24,-9.68,6,★,"RSI적정, 20선근접, 거래량↑, 장기추세(120↑), 자금유입(MFI), MACD>Sig",2770,2575,3060,3350,자연과학 및 공학 연구개발업,기타,1.4871794871794872,1.263537906137184,68.1,75.9,🔺 Watch (상승 준비),⑤ 하락 / 약세,💸 자금 유입이 꾸준히 이어지고 있습니다. ,20251210,20251210,24.75,12.24,2.56,12.24,-9.68
KOSDAQ,대한광통신,010170,절연선 및 케이블 제조업,2170,161.99,2864.1,53.1,64.6,0.12,-24.7419,-1.99184,0.66,-12.85,15.3,35.96,12.24,23.72,5,★,"RSI적정, 20선근접, 정배열(단), 장기추세(120↑), 자금유입(MFI)",2170,2020,2350,2550,절연선 및 케이블 제조업,기타,1.2,0.0,68.0,77.3,🔁 MR (반전),② 상승 후 조정,💸 자금 유입이 꾸준히 이어지고 있습니다. ✅ 20일선 부근의 안전한 눌림목 구간입니다.,20251210,20251210,24.75,12.24,35.96,12.24,23.72
KOSPI,신한지주,055550,기타 금융업,77300,656.46,375287.6,51.9,50.9,-1.4,-326.4185,-108.49711,0.79,-3.25,-2.15,14.52,24.75,-10.23,3,,"RSI적정, 정배열(단), 장기추세(120↑)",77300,73300,82100,87300,기타 금융업,금융,1.2,0.0,67.9,68.2,🔁 MR (반전),⑤ 하락 / 약세,✅ 20일선 부근의 안전한 눌림목 구간입니다.,20251210,20251210,24.75,12.24,14.52,24.75,-10.23
KOSDAQ,유진테크,084370,특수 목적용 기계 제조업,77600,138.83,17782.8,34.8,39.4,-4.68,-624.7137,203.76609,0.68,-3.84,-1.9,55.82,12.24,43.58,3,,"MACD상승, 정배열(단), 장기추세(120↑)",77600,72200,84100,91200,특수 목적용 기계 제조업,조선·기계·설비,1.2037037037037037,0.0,67.8,79.3,↩️ PULL (눌림),⑤ 하락 / 약세,🚀 상승 에너지가 폭발적으로 증가하는 중입니다. ,20251210,20251210,24.75,12.24,55.82,12.24,43.58
KOSPI,대한전선,001440,절연선 및 케이블 제조업,22500,336.56,41950.6,38.1,46.4,-2.49,-177.0339,1.84582,0.41,-1.96,1.35,39.15,24.75,14.4,3,,"MACD상승, 정배열(단), 장기추세(120↑)",22500,20900,24400,26450,절연선 및 케이블 제조업,기타,1.1875,0.0,67.5,73.0,↩️ PULL (눌림),⑤ 하락 / 약세,📈 상승 추세가 견고하게 유지되고 있습니다. ,20251210,20251210,24.75,12.24,39.15,24.75,14.4
