시장,종목명,종목코드,업종,종가,거래대금(억원),시가총액(억원),RSI14,MFI14,이격도,MACD_Hist,MACD_Slope,거래강도,ret_5d_%,ret_10d_%,ret_60d_%,idx_60d_%,rel_60d_%,EBS,통과,근거,추천매수가,손절가,추천매도가1,추천매도가2,RR1,Now%,LDY_SCORE,ROUTE,AI_COMMENT,기준일,시총기준일,벤치_60d_KOSPI_%,벤치_60d_KOSDAQ_%,60일_종목수익률_%,60일_지수수익률_%,60일_초과수익(α)_%
KOSDAQ,ISC,095340,기타,109500,197.13,23210.8,,81.2,16.33,1710.1429,-540.9375,0.47,-2.14,36.36,69.5,13.97,55.53,4,★,"정배열(단), 장기추세(120↑), 자금유입(MFI), MACD>Sig",96900,90200,105100,113900,1.2238805970149254,13.003095975232199,34.5,🔁 MR (반전),💰 외국인/기관의 강력한 수급이 집중되고 있습니다. ⚠️ 단기 급등으로 인한 조정 가능성을 염두에 두세요.,20251205,20251205,27.92,13.97,69.5,13.97,55.53
KOSDAQ,네오티스,085910,기타,7340,114.22,1022.8,,92.6,39.65,177.6865,66.11358,1.93,31.78,46.95,132.28,13.97,118.31,6,★,"MACD상승, 거래량↑, 정배열(단), 장기추세(120↑), 자금유입(MFI), MACD>Sig",5410,5030,5980,6550,1.5,35.67467652495379,34.5,🔺 Watch (관찰·돌파예상),💰 외국인/기관의 강력한 수급이 집중되고 있습니다. 📈 상승 추세가 견고하게 유지되고 있습니다. ⚠️ 단기 급등으로 인한 조정 가능성을 염두에 두세요.,20251205,20251205,27.92,13.97,132.28,13.97,118.31
KOSDAQ,오가노이드사이언스,476040,기타,44450,947.64,2921.6,,94.1,32.29,1367.8896,372.76436,5.05,30.93,42.47,18.22,13.97,4.25,5,★,"MACD상승, 거래량↑, 장기추세(120↑), 자금유입(MFI), MACD>Sig",34600,32200,37500,40650,1.2083333333333333,28.468208092485547,34.2,🔺 Watch (관찰·돌파예상),💰 외국인/기관의 강력한 수급이 집중되고 있습니다. 🚀 상승 에너지가 폭발적으로 증가하는 중입니다. ⚠️ 단기 급등으로 인한 조정 가능성을 염두에 두세요.,20251205,20251205,27.92,13.97,18.22,13.97,4.25
KOSDAQ,토모큐브,475960,기타,61700,465.05,8219.5,,93.5,38.12,2341.3087,251.62836,1.33,29.21,46.9,27.48,13.97,13.51,5,★,"MACD상승, 거래량↑, 장기추세(120↑), 자금유입(MFI), MACD>Sig",46000,42800,49850,54100,1.203125,34.130434782608695,34.1,🔺 Watch (관찰·돌파예상),💰 외국인/기관의 강력한 수급이 집중되고 있습니다. 🚀 상승 에너지가 폭발적으로 증가하는 중입니다. ⚠️ 단기 급등으로 인한 조정 가능성을 염두에 두세요.,20251205,20251205,27.92,13.97,27.48,13.97,13.51
KOSDAQ,쓰리빌리언,394800,기타,15220,146.47,4828.0,,76.4,28.96,345.8328,34.24468,0.58,23.74,38.36,136.7,13.97,122.73,5,★,"MACD상승, 정배열(단), 장기추세(120↑), 자금유입(MFI), MACD>Sig",12160,11310,13180,14280,1.2,25.164473684210524,34.1,🔺 Watch (관찰·돌파예상),💰 외국인/기관의 강력한 수급이 집중되고 있습니다. 📈 상승 추세가 견고하게 유지되고 있습니다. ⚠️ 단기 급등으로 인한 조정 가능성을 염두에 두세요.,20251205,20251205,27.92,13.97,136.7,13.97,122.73
KOSDAQ,에스피시스템스,317830,기타,10960,102.4,1180.8,,83.2,13.72,235.9882,-27.29432,1.21,5.49,19.78,17.22,13.97,3.25,4,★,"거래량↑, 장기추세(120↑), 자금유입(MFI), MACD>Sig",9930,9230,10760,11660,1.1857142857142857,10.372608257804632,33.9,↩️ PULL (눌림),💰 외국인/기관의 강력한 수급이 집중되고 있습니다. ⚠️ 단기 급등으로 인한 조정 가능성을 염두에 두세요.,20251205,20251205,27.92,13.97,17.22,13.97,3.25
KOSDAQ,큐렉소,060280,기타,13230,250.72,5436.2,,81.1,17.31,357.4043,-47.78701,1.41,10.8,38.53,55.65,13.97,41.68,5,★,"거래량↑, 정배열(단), 장기추세(120↑), 자금유입(MFI), MACD>Sig",11620,10800,12590,13650,1.1829268292682926,13.855421686746988,33.7,↩️ PULL (눌림),💰 외국인/기관의 강력한 수급이 집중되고 있습니다. ⚠️ 단기 급등으로 인한 조정 가능성을 염두에 두세요.,20251205,20251205,27.92,13.97,55.65,13.97,41.68
KOSDAQ,이엔셀,456070,기타,16370,82.55,1785.1,,83.1,24.72,358.9986,92.92345,2.72,25.15,28.59,44.87,13.97,30.9,6,★,"MACD상승, 거래량↑, 정배열(단), 장기추세(120↑), 자금유입(MFI), MACD>Sig",13520,12570,14940,16360,1.4947368421052631,21.079881656804734,33.5,🔺 Watch (관찰·돌파예상),💰 외국인/기관의 강력한 수급이 집중되고 있습니다. 📈 상승 추세가 견고하게 유지되고 있습니다. ⚠️ 단기 급등으로 인한 조정 가능성을 염두에 두세요.,20251205,20251205,27.92,13.97,44.87,13.97,30.9
KOSDAQ,성우하이텍,015750,기타,7330,101.26,5864.0,,68.5,10.62,102.5805,-1.66755,1.43,8.11,19.77,21.96,13.97,7.99,5,★,"거래량↑, 정배열(단), 장기추세(120↑), 자금유입(MFI), MACD>Sig",6830,6350,7400,8020,1.1875,7.320644216691069,33.4,🔺 Watch (상승 준비),💸 자금 유입이 꾸준히 이어지고 있습니다. ⚠️ 단기 급등으로 인한 조정 가능성을 염두에 두세요.,20251205,20251205,27.92,13.97,21.96,13.97,7.99
KOSDAQ,삼양엔씨켐,482630,기타,20800,54.8,2276.4,,73.2,10.2,576.8437,-144.50466,1.56,12.25,22.93,29.84,13.97,15.87,4,★,"거래량↑, 장기추세(120↑), 자금유입(MFI), MACD>Sig",19440,18080,21050,22850,1.1838235294117647,6.995884773662551,33.0,🔺 Watch (상승 준비),💰 외국인/기관의 강력한 수급이 집중되고 있습니다. ⚠️ 단기 급등으로 인한 조정 가능성을 염두에 두세요.,20251205,20251205,27.92,13.97,29.84,13.97,15.87
KOSDAQ,지놈앤컴퍼니,314130,기타,5260,202.48,1635.1,,88.6,54.75,198.173,53.8539,2.95,34.01,80.76,93.74,13.97,79.77,6,★,"MACD상승, 거래량↑, 정배열(단), 장기추세(120↑), 자금유입(MFI), MACD>Sig",3500,3255,3870,4235,1.510204081632653,50.28571428571429,32.7,🔺 Watch (관찰·돌파예상),💰 외국인/기관의 강력한 수급이 집중되고 있습니다. 📈 상승 추세가 견고하게 유지되고 있습니다. ⚠️ 단기 급등으로 인한 조정 가능성을 염두에 두세요.,20251205,20251205,27.92,13.97,93.74,13.97,79.77
KOSPI,태영건설,009410,기타,1850,321.72,5505.4,,97.4,13.3,23.9208,8.06512,15.87,8.25,16.06,2.66,27.92,-25.26,3,,"MACD상승, 거래량↑, 자금유입(MFI), MACD>Sig",1682,1564,1823,1976,1.194915254237288,9.988109393579073,32.6,🔻 REV (역추세 반등),💰 외국인/기관의 강력한 수급이 집중되고 있습니다. 📈 상승 추세가 견고하게 유지되고 있습니다. ⚠️ 단기 급등으로 인한 조정 가능성을 염두에 두세요.,20251205,20251205,27.92,13.97,2.66,27.92,-25.26
KOSDAQ,태성,323280,기타,47600,188.71,14518.3,,74.8,18.14,701.175,-4.99164,0.43,17.68,22.84,65.57,13.97,51.6,4,★,"정배열(단), 장기추세(120↑), 자금유입(MFI), MACD>Sig",41500,38600,45000,48750,1.206896551724138,14.698795180722893,32.2,↩️ PULL (눌림),💰 외국인/기관의 강력한 수급이 집중되고 있습니다. ⚠️ 단기 급등으로 인한 조정 가능성을 염두에 두세요.,20251205,20251205,27.92,13.97,65.57,13.97,51.6
KOSDAQ,예스티,122640,기타,19000,62.6,4056.5,,53.5,11.02,135.4777,169.47398,3.4,7.53,13.7,3.83,13.97,-10.14,4,★,"MACD상승, 거래량↑, 장기추세(120↑), MACD>Sig",17630,16390,19110,20700,1.1935483870967742,7.770845150311969,32.1,🔻 REV (역추세 반등),🚀 상승 에너지가 폭발적으로 증가하는 중입니다. ⚠️ 단기 급등으로 인한 조정 가능성을 염두에 두세요.,20251205,20251205,27.92,13.97,3.83,13.97,-10.14
KOSPI,일성건설,013360,기타,2200,640.14,1188.5,,99.5,63.3,90.6748,37.87809,8.44,70.15,79.15,55.26,27.92,27.34,6,★,"MACD상승, 거래량↑, 정배열(단), 장기추세(120↑), 자금유입(MFI), MACD>Sig",1388,1291,1533,1679,1.4948453608247423,58.501440922190206,32.0,🔺 Watch (관찰·돌파예상),💰 외국인/기관의 강력한 수급이 집중되고 있습니다. 📈 상승 추세가 견고하게 유지되고 있습니다. ⚠️ 단기 급등으로 인한 조정 가능성을 염두에 두세요.,20251205,20251205,27.92,13.97,55.26,27.92,27.34
KOSDAQ,오킨스전자,080580,기타,10240,118.46,2027.7,,76.5,18.49,186.0886,100.76194,2.93,23.67,33.68,62.8,13.97,48.83,5,★,"MACD상승, 거래량↑, 장기추세(120↑), 자금유입(MFI), MACD>Sig",8900,8280,9650,10460,1.2096774193548387,15.056179775280897,31.6,🔺 Watch (관찰·돌파예상),💰 외국인/기관의 강력한 수급이 집중되고 있습니다. 🚀 상승 에너지가 폭발적으로 증가하는 중입니다. ⚠️ 단기 급등으로 인한 조정 가능성을 염두에 두세요.,20251205,20251205,27.92,13.97,62.8,13.97,48.83
KOSDAQ,에이치엔에스하이텍,044990,기타,23650,50.41,1817.6,,79.7,17.19,269.1072,-40.65323,0.6,9.74,18.72,70.76,13.97,56.79,4,★,"정배열(단), 장기추세(120↑), 자금유입(MFI), MACD>Sig",20800,19330,22550,24400,1.1904761904761905,13.701923076923078,31.5,↩️ PULL (눌림),💰 외국인/기관의 강력한 수급이 집중되고 있습니다. ⚠️ 단기 급등으로 인한 조정 가능성을 염두에 두세요.,20251205,20251205,27.92,13.97,70.76,13.97,56.79
KOSDAQ,큐리언트,115180,기타,31100,86.38,11173.0,,54.9,13.71,353.3587,-117.25243,0.83,6.51,23.17,149.6,13.97,135.63,3,,"정배열(단), 장기추세(120↑), MACD>Sig",28150,26200,30550,33100,1.2307692307692308,10.479573712255773,31.4,↩️ PULL (눌림),⚠️ 단기 급등으로 인한 조정 가능성을 염두에 두세요.,20251205,20251205,27.92,13.97,149.6,13.97,135.63
KOSDAQ,나노,187790,기타,3965,56.47,1222.8,,81.3,30.98,78.373,29.286,1.38,25.08,49.91,112.37,13.97,98.4,6,★,"MACD상승, 거래량↑, 정배열(단), 장기추세(120↑), 자금유입(MFI), MACD>Sig",3120,2900,3445,3775,1.4772727272727273,27.083333333333332,31.0,🔺 Watch (관찰·돌파예상),💰 외국인/기관의 강력한 수급이 집중되고 있습니다. 📈 상승 추세가 견고하게 유지되고 있습니다. ⚠️ 단기 급등으로 인한 조정 가능성을 염두에 두세요.,20251205,20251205,27.92,13.97,112.37,13.97,98.4
KOSDAQ,아이엠비디엑스,461030,기타,12080,372.81,1693.3,,88.9,17.41,233.255,73.33903,7.82,19.25,23.52,28.65,13.97,14.68,5,★,"MACD상승, 거래량↑, 장기추세(120↑), 자금유입(MFI), MACD>Sig",10600,9860,11490,12450,1.2027027027027026,13.962264150943396,30.9,🔺 Watch (관찰·돌파예상),💰 외국인/기관의 강력한 수급이 집중되고 있습니다. 📈 상승 추세가 견고하게 유지되고 있습니다. ⚠️ 단기 급등으로 인한 조정 가능성을 염두에 두세요.,20251205,20251205,27.92,13.97,28.65,13.97,14.68
KOSDAQ,특수건설,026150,기타,6250,158.16,1096.6,,93.1,11.9,75.7802,34.36654,15.02,11.01,10.62,-6.16,13.97,-20.13,3,,"MACD상승, 거래량↑, 자금유입(MFI), MACD>Sig",5750,5350,6240,6760,1.225,8.695652173913043,30.9,🔻 REV (역추세 반등),💰 외국인/기관의 강력한 수급이 집중되고 있습니다. 📈 상승 추세가 견고하게 유지되고 있습니다. ⚠️ 단기 급등으로 인한 조정 가능성을 염두에 두세요.,20251205,20251205,27.92,13.97,-6.16,13.97,-20.13
KOSDAQ,와이씨,232140,기타,15100,246.73,12388.8,,75.9,13.59,244.7861,75.33622,3.88,16.78,24.59,40.86,13.97,26.89,5,★,"MACD상승, 거래량↑, 장기추세(120↑), 자금유입(MFI), MACD>Sig",13690,12730,14840,16090,1.1979166666666667,10.299488677867057,30.8,🔺 Watch (관찰·돌파예상),💰 외국인/기관의 강력한 수급이 집중되고 있습니다. 📈 상승 추세가 견고하게 유지되고 있습니다. ⚠️ 단기 급등으로 인한 조정 가능성을 염두에 두세요.,20251205,20251205,27.92,13.97,40.86,13.97,26.89
KOSPI,금호타이어,073240,기타,6240,56.82,17925.0,,71.2,11.6,80.5875,-5.11183,0.9,6.48,18.63,27.48,27.92,-0.44,4,★,"정배열(단), 장기추세(120↑), 자금유입(MFI), MACD>Sig",5760,5360,6240,6770,1.2,8.333333333333332,30.8,↩️ PULL (눌림),💰 외국인/기관의 강력한 수급이 집중되고 있습니다. ⚠️ 단기 급등으로 인한 조정 가능성을 염두에 두세요.,20251205,20251205,27.92,13.97,27.48,27.92,-0.44
KOSDAQ,태웅,044490,기타,28000,364.46,5602.1,,80.6,13.5,581.6018,253.75797,7.35,17.65,20.69,-22.54,13.97,-36.51,3,,"MACD상승, 거래량↑, 자금유입(MFI), MACD>Sig",25400,23650,27550,29850,1.2285714285714286,10.236220472440944,30.7,🔺 Watch (관찰·돌파예상),💰 외국인/기관의 강력한 수급이 집중되고 있습니다. 🚀 상승 에너지가 폭발적으로 증가하는 중입니다. ⚠️ 단기 급등으로 인한 조정 가능성을 염두에 두세요.,20251205,20251205,27.92,13.97,-22.54,13.97,-36.51
KOSPI,현대약품,004310,기타,5060,791.91,1619.2,,97.7,35.08,106.5774,83.32968,16.91,36.76,40.36,27.14,27.92,-0.78,5,★,"MACD상승, 거래량↑, 장기추세(120↑), 자금유입(MFI), MACD>Sig",3860,3590,4180,4535,1.1851851851851851,31.088082901554404,30.4,🔺 Watch (관찰·돌파예상),💰 외국인/기관의 강력한 수급이 집중되고 있습니다. 📈 상승 추세가 견고하게 유지되고 있습니다. ⚠️ 단기 급등으로 인한 조정 가능성을 염두에 두세요.,20251205,20251205,27.92,13.97,27.14,27.92,-0.78
KOSPI,화신,010690,기타,9200,104.02,3212.7,,82.6,13.81,160.2576,34.47472,4.4,12.88,21.53,4.9,27.92,-23.02,5,★,"MACD상승, 거래량↑, 장기추세(120↑), 자금유입(MFI), MACD>Sig",8330,7740,9030,9780,1.1864406779661016,10.444177671068427,30.1,🔺 Watch (관찰·돌파예상),💰 외국인/기관의 강력한 수급이 집중되고 있습니다. 📈 상승 추세가 견고하게 유지되고 있습니다. ⚠️ 단기 급등으로 인한 조정 가능성을 염두에 두세요.,20251205,20251205,27.92,13.97,4.9,27.92,-23.02
KOSDAQ,큐라클,365270,기타,6410,78.05,1346.7,,76.9,21.91,152.7872,42.22511,2.84,14.06,37.55,55.21,13.97,41.24,5,★,"MACD상승, 거래량↑, 장기추세(120↑), 자금유입(MFI), MACD>Sig",5420,5040,5870,6360,1.1842105263157894,18.265682656826566,29.7,🔺 Watch (관찰·돌파예상),💰 외국인/기관의 강력한 수급이 집중되고 있습니다. 📈 상승 추세가 견고하게 유지되고 있습니다. ⚠️ 단기 급등으로 인한 조정 가능성을 염두에 두세요.,20251205,20251205,27.92,13.97,55.21,13.97,41.24
KOSDAQ,헬릭스미스,084990,기타,6780,65.41,3125.1,,61.8,14.11,178.9969,-58.55682,1.16,8.31,27.2,-7.5,13.97,-21.47,4,★,"정배열(단), 장기추세(120↑), 자금유입(MFI), MACD>Sig",6120,5690,6630,7190,1.186046511627907,10.784313725490197,29.7,↩️ PULL (눌림),💸 자금 유입이 꾸준히 이어지고 있습니다. ⚠️ 단기 급등으로 인한 조정 가능성을 염두에 두세요.,20251205,20251205,27.92,13.97,-7.5,13.97,-21.47
KOSDAQ,링크솔루션,474650,기타,42700,301.55,2382.2,,81.6,25.41,1402.1857,-183.61884,1.61,29.59,41.39,85.25,13.97,71.28,5,★,"거래량↑, 정배열(단), 장기추세(120↑), 자금유입(MFI), MACD>Sig",35050,32600,38000,41200,1.2040816326530612,21.82596291012839,29.6,↩️ PULL (눌림),💰 외국인/기관의 강력한 수급이 집중되고 있습니다. ⚠️ 단기 급등으로 인한 조정 가능성을 염두에 두세요.,20251205,20251205,27.92,13.97,85.25,13.97,71.28
KOSDAQ,파로스아이바이오,388870,기타,9600,109.69,1242.8,,85.5,28.81,336.478,-46.22806,0.54,26.32,23.55,58.15,13.97,44.18,4,★,"정배열(단), 장기추세(120↑), 자금유입(MFI), MACD>Sig",7680,7140,8320,9020,1.1851851851851851,25.0,29.6,↩️ PULL (눌림),💰 외국인/기관의 강력한 수급이 집중되고 있습니다. ⚠️ 단기 급등으로 인한 조정 가능성을 염두에 두세요.,20251205,20251205,27.92,13.97,58.15,13.97,44.18
KOSDAQ,코칩,126730,기타,16450,458.73,1398.8,,98.7,24.64,608.0176,13.04822,5.98,29.94,39.17,31.08,13.97,17.11,5,★,"MACD상승, 거래량↑, 장기추세(120↑), 자금유입(MFI), MACD>Sig",13590,12640,14740,15970,1.2105263157894737,21.0448859455482,29.2,🔺 Watch (관찰·돌파예상),💰 외국인/기관의 강력한 수급이 집중되고 있습니다. 📈 상승 추세가 견고하게 유지되고 있습니다. ⚠️ 단기 급등으로 인한 조정 가능성을 염두에 두세요.,20251205,20251205,27.92,13.97,31.08,13.97,17.11
KOSDAQ,코리아에프티,123410,기타,8390,60.72,2335.9,,91.3,22.16,225.458,-24.44546,0.82,12.32,33.39,25.04,13.97,11.07,4,★,"정배열(단), 장기추세(120↑), 자금유입(MFI), MACD>Sig",7070,6580,7670,8310,1.2244897959183674,18.67043847241867,29.2,↩️ PULL (눌림),💰 외국인/기관의 강력한 수급이 집중되고 있습니다. ⚠️ 단기 급등으로 인한 조정 가능성을 염두에 두세요.,20251205,20251205,27.92,13.97,25.04,13.97,11.07
KOSPI,한국무브넥스,010100,기타,4700,250.21,1431.2,,92.4,23.21,95.067,46.79548,13.37,23.52,27.03,8.05,27.92,-19.87,5,★,"MACD상승, 거래량↑, 장기추세(120↑), 자금유입(MFI), MACD>Sig",3930,3655,4260,4615,1.2,19.59287531806616,28.9,🔺 Watch (관찰·돌파예상),💰 외국인/기관의 강력한 수급이 집중되고 있습니다. 📈 상승 추세가 견고하게 유지되고 있습니다. ⚠️ 단기 급등으로 인한 조정 가능성을 염두에 두세요.,20251205,20251205,27.92,13.97,8.05,27.92,-19.87
KOSDAQ,한국피아이엠,448900,기타,65100,240.06,3908.9,,78.5,43.38,2165.1835,-191.91533,0.46,22.14,35.77,442.95,13.97,428.98,4,★,"정배열(단), 장기추세(120↑), 자금유입(MFI), MACD>Sig",46750,43500,50700,55000,1.2153846153846153,39.25133689839572,28.9,↩️ PULL (눌림),💰 외국인/기관의 강력한 수급이 집중되고 있습니다. ⚠️ 단기 급등으로 인한 조정 가능성을 염두에 두세요.,20251205,20251205,27.92,13.97,442.95,13.97,428.98
KOSDAQ,에이디테크놀로지,200710,기타,29500,93.11,3965.0,,79.0,17.46,812.5875,-128.46192,0.88,6.12,34.09,31.99,13.97,18.02,3,,"장기추세(120↑), 자금유입(MFI), MACD>Sig",25850,24050,28050,30400,1.2222222222222223,14.119922630560927,28.8,↩️ PULL (눌림),💰 외국인/기관의 강력한 수급이 집중되고 있습니다. ⚠️ 단기 급등으로 인한 조정 가능성을 염두에 두세요.,20251205,20251205,27.92,13.97,31.99,13.97,18.02
KOSDAQ,이지케어텍,099750,기타,21300,53.44,1455.8,,98.5,27.65,469.7755,190.16111,3.6,26.63,31.48,20.89,13.97,6.92,6,★,"MACD상승, 거래량↑, 정배열(단), 장기추세(120↑), 자금유입(MFI), MACD>Sig",17190,15980,18990,20800,1.487603305785124,23.909249563699824,28.8,🔺 Watch (관찰·돌파예상),💰 외국인/기관의 강력한 수급이 집중되고 있습니다. 🚀 상승 에너지가 폭발적으로 증가하는 중입니다. ⚠️ 단기 급등으로 인한 조정 가능성을 염두에 두세요.,20251205,20251205,27.92,13.97,20.89,13.97,6.92
KOSDAQ,안트로젠,065660,기타,37100,73.77,3712.3,,95.7,52.55,1693.9524,281.79629,2.55,63.44,69.79,51.43,13.97,37.46,6,★,"MACD상승, 거래량↑, 정배열(단), 장기추세(120↑), 자금유입(MFI), MACD>Sig",25050,23300,27700,30300,1.5142857142857142,48.10379241516966,28.6,🔺 Watch (관찰·돌파예상),💰 외국인/기관의 강력한 수급이 집중되고 있습니다. 🚀 상승 에너지가 폭발적으로 증가하는 중입니다. ⚠️ 단기 급등으로 인한 조정 가능성을 염두에 두세요.,20251205,20251205,27.92,13.97,51.43,13.97,37.46
KOSDAQ,신라젠,215600,기타,3850,455.12,5318.0,,92.6,29.91,110.1468,30.51828,7.64,28.76,41.28,15.27,13.97,1.3,5,★,"MACD상승, 거래량↑, 장기추세(120↑), 자금유입(MFI), MACD>Sig",3050,2840,3310,3585,1.2380952380952381,26.229508196721312,28.0,🔺 Watch (관찰·돌파예상),💰 외국인/기관의 강력한 수급이 집중되고 있습니다. 📈 상승 추세가 견고하게 유지되고 있습니다. ⚠️ 단기 급등으로 인한 조정 가능성을 염두에 두세요.,20251205,20251205,27.92,13.97,15.27,13.97,1.3
KOSDAQ,피노,033790,기타,5930,65.82,4034.6,,96.4,36.92,211.2302,20.21363,2.2,32.66,49.37,42.72,13.97,28.75,6,★,"MACD상승, 거래량↑, 정배열(단), 장기추세(120↑), 자금유입(MFI), MACD>Sig",4460,4150,4930,5400,1.5161290322580645,32.95964125560538,27.8,🔺 Watch (관찰·돌파예상),💰 외국인/기관의 강력한 수급이 집중되고 있습니다. 📈 상승 추세가 견고하게 유지되고 있습니다. ⚠️ 단기 급등으로 인한 조정 가능성을 염두에 두세요.,20251205,20251205,27.92,13.97,42.72,13.97,28.75
KOSDAQ,셀비온,308430,기타,26100,84.04,3349.0,,87.3,25.48,717.77,-18.18813,0.76,15.49,29.85,18.64,13.97,4.67,4,★,"정배열(단), 장기추세(120↑), 자금유입(MFI), MACD>Sig",21400,19920,23200,25150,1.2162162162162162,21.962616822429908,27.7,↩️ PULL (눌림),💰 외국인/기관의 강력한 수급이 집중되고 있습니다. ⚠️ 단기 급등으로 인한 조정 가능성을 염두에 두세요.,20251205,20251205,27.92,13.97,18.64,13.97,4.67
KOSDAQ,우림피티에스,101170,기타,10270,441.88,1386.5,,94.9,43.46,445.3622,-6.15828,1.64,24.33,64.58,103.37,13.97,89.4,5,★,"거래량↑, 정배열(단), 장기추세(120↑), 자금유입(MFI), MACD>Sig",7370,6860,7990,8660,1.2156862745098038,39.348710990502035,27.6,↩️ PULL (눌림),💰 외국인/기관의 강력한 수급이 집중되고 있습니다. ⚠️ 단기 급등으로 인한 조정 가능성을 염두에 두세요.,20251205,20251205,27.92,13.97,103.37,13.97,89.4
KOSDAQ,동신건설,025950,기타,25000,448.29,2100.0,,98.8,63.17,1187.7413,384.43018,9.66,81.29,78.95,48.63,13.97,34.66,5,★,"MACD상승, 거래량↑, 장기추세(120↑), 자금유입(MFI), MACD>Sig",15780,14680,17110,18540,1.209090909090909,58.42839036755386,27.3,🔺 Watch (관찰·돌파예상),💰 외국인/기관의 강력한 수급이 집중되고 있습니다. 🚀 상승 에너지가 폭발적으로 증가하는 중입니다. ⚠️ 단기 급등으로 인한 조정 가능성을 염두에 두세요.,20251205,20251205,27.92,13.97,48.63,13.97,34.66
KOSDAQ,현대바이오,048410,기타,5710,59.64,5483.9,,58.0,11.44,136.4423,-8.29283,1.45,13.52,22.66,-0.52,13.97,-14.49,3,,"거래량↑, 장기추세(120↑), MACD>Sig",5280,4910,5720,6200,1.1891891891891893,8.143939393939394,27.2,↩️ PULL (눌림),⚠️ 단기 급등으로 인한 조정 가능성을 염두에 두세요.,20251205,20251205,27.92,13.97,-0.52,13.97,-14.49
KOSDAQ,슈프리마,236200,기타,37950,72.95,2754.1,,86.9,14.62,574.5316,184.86108,5.0,13.62,22.62,7.97,13.97,-6.0,5,★,"MACD상승, 거래량↑, 장기추세(120↑), 자금유입(MFI), MACD>Sig",34100,32000,36650,39400,1.2142857142857142,11.29032258064516,26.7,🔺 Watch (관찰·돌파예상),💰 외국인/기관의 강력한 수급이 집중되고 있습니다. 🚀 상승 에너지가 폭발적으로 증가하는 중입니다. ⚠️ 단기 급등으로 인한 조정 가능성을 염두에 두세요.,20251205,20251205,27.92,13.97,7.97,13.97,-6.0
KOSDAQ,비나텍,126340,기타,78000,77.63,5002.7,,87.3,32.08,2395.6838,126.54554,0.45,29.78,46.89,69.38,13.97,55.41,5,★,"MACD상승, 정배열(단), 장기추세(120↑), 자금유입(MFI), MACD>Sig",60800,56600,65900,71500,1.2142857142857142,28.289473684210524,26.6,🔺 Watch (관찰·돌파예상),💰 외국인/기관의 강력한 수급이 집중되고 있습니다. 🚀 상승 에너지가 폭발적으로 증가하는 중입니다. ⚠️ 단기 급등으로 인한 조정 가능성을 염두에 두세요.,20251205,20251205,27.92,13.97,69.38,13.97,55.41
KOSPI,와이투솔루션,011690,기타,4350,109.23,1591.0,,86.2,38.62,189.2373,8.09296,2.16,28.7,50.0,17.89,27.92,-10.03,5,★,"MACD상승, 거래량↑, 장기추세(120↑), 자금유입(MFI), MACD>Sig",3230,3005,3505,3800,1.2222222222222223,34.6749226006192,26.3,🔺 Watch (관찰·돌파예상),💰 외국인/기관의 강력한 수급이 집중되고 있습니다. 📈 상승 추세가 견고하게 유지되고 있습니다. ⚠️ 단기 급등으로 인한 조정 가능성을 염두에 두세요.,20251205,20251205,27.92,13.97,17.89,27.92,-10.03
KOSDAQ,엘앤케이바이오,156100,기타,13930,173.71,2929.8,,83.9,28.56,455.093,-25.62616,1.57,29.46,48.03,77.68,13.97,63.71,5,★,"거래량↑, 정배열(단), 장기추세(120↑), 자금유입(MFI), MACD>Sig",11160,10380,12100,13110,1.205128205128205,24.82078853046595,26.1,↩️ PULL (눌림),💰 외국인/기관의 강력한 수급이 집중되고 있습니다. ⚠️ 단기 급등으로 인한 조정 가능성을 염두에 두세요.,20251205,20251205,27.92,13.97,77.68,13.97,63.71
KOSPI,계룡건설,013580,기타,21250,87.68,1897.8,,93.5,15.71,368.0084,77.75587,6.65,13.7,18.72,2.66,27.92,-25.26,5,★,"MACD상승, 거래량↑, 장기추세(120↑), 자금유입(MFI), MACD>Sig",18920,17640,20450,22100,1.1953125,12.315010570824525,26.0,🔺 Watch (관찰·돌파예상),💰 외국인/기관의 강력한 수급이 집중되고 있습니다. 📈 상승 추세가 견고하게 유지되고 있습니다. ⚠️ 단기 급등으로 인한 조정 가능성을 염두에 두세요.,20251205,20251205,27.92,13.97,2.66,27.92,-25.26
KOSDAQ,동운아나텍,094170,기타,32900,84.61,6879.4,,88.1,34.26,918.7515,-40.9954,0.93,9.67,57.42,79.88,13.97,65.91,4,★,"정배열(단), 장기추세(120↑), 자금유입(MFI), MACD>Sig",25250,23450,27350,29650,1.1666666666666667,30.297029702970296,25.8,↩️ PULL (눌림),💰 외국인/기관의 강력한 수급이 집중되고 있습니다. ⚠️ 단기 급등으로 인한 조정 가능성을 염두에 두세요.,20251205,20251205,27.92,13.97,79.88,13.97,65.91
KOSPI,SNT모티브,064960,기타,36900,91.33,9793.4,,82.4,16.19,835.8929,146.89928,3.15,18.65,24.45,1.93,27.92,-25.99,5,★,"MACD상승, 거래량↑, 장기추세(120↑), 자금유입(MFI), MACD>Sig",32700,30400,35450,38450,1.1956521739130435,12.844036697247708,25.5,🔺 Watch (관찰·돌파예상),💰 외국인/기관의 강력한 수급이 집중되고 있습니다. 🚀 상승 에너지가 폭발적으로 증가하는 중입니다. ⚠️ 단기 급등으로 인한 조정 가능성을 염두에 두세요.,20251205,20251205,27.92,13.97,1.93,27.92,-25.99
