종목코드,종목명,시장,업종,업종_상세,업종_대분류,종가,거래대금(억원),시가총액(억원),추천매수가,손절가,추천매도가1,추천매도가2,RANK_SCORE,LDY_SCORE,ENTRY_SCORE,NEWS_SCORE,NEWS_REASON,ROUTE,REGIME,ret_20d_%,ret_120d_%,rel_20d_%,rel_60d_%,rel_120d_%,TTM_SQUEEZE_CNT,NORM_RR,NORM_T1,NORM_SL,NORM_NEAR,NORM_MOM,NORM_LIQ,NORM_TEC,RSI14,MFI14,이격도,VWAP,VWAP_GAP,캔들패턴,MACD_Hist,MACD_Slope_PCT,거래강도,V_POWER,SUPERTREND_VAL,SUPERTREND_DIR,BB_BW,BB_SQUEEZE_BW,TTM_SQUEEZE,BB_SQUEEZE,Above_MA20,IS_SWING_SUPPORT,ret_5d_%,ret_10d_%,ret_60d_%,주봉20선_상회,주봉추세,EBS,통과,근거,ATR_MULT,추천수량,추천금액(만원),HMA20,HMA_Trend,HMA_On,OBV_Div,SECTOR_RET_5D,SECTOR_RS,SECTOR_RANK,RR1,Now%,ST_DIR,AI_COMMENT,ML_SCORE,TOTAL_SCORE,켈리_수량,켈리_금액(원),MKT_BREADTH_ALL_%,MKT_BREADTH_KOSPI_%,MKT_BREADTH_KOSDAQ_%,MKT_TEMP,TOP_SECTORS_5D,REGIME_RANK,LDY_RANK,기준일,시총기준일,벤치_60d_KOSPI_%,벤치_60d_KOSDAQ_%,60일_종목수익률_%,60일_초과수익(α)_%
299170,더블유에스아이,KOSDAQ,생활용품 도매업,생활용품 도매업,기타,3145,55.01,,2690,2540,3145,3600,9.0,20.1,26.0,0.0,,🔺 Watch (관찰·돌파예상),① 강한 상승 추세,34.4,78.9,31.95,62.19,60.13,0,0.0,0.0,0.8,0.0,0.9,0.0,0.61,65.0,87.0,20.38,3064,2.61,,78.9733,0.5613,0.51,1.87,2542,1,51.87,0,0,0,1,False,24.55,27.59,72.42,O,▲,10,★,"주봉20선↑, 주봉추세우상향, HMA추세↑, RSI적정, MACD상승, 정배열(단), 장기추세(120↑), 자금유입, MACD>Sig, VWAP상회",2.5,929,249.9,3026,▲,O,X,6.295128205128205,10.954786324786324,5.0,0.0,16.91449814126394,1,💪 매수세 장악(Power Buying). 💰 외국인/기관 수급 집중. 🚀 단기 모멘텀 가속. ⚠️ 단기 급등 조정 주의.,90.30000305175781,33.4,0,0,61.9,51.1,72.0,🌤 중립,1.철강·금속(+13.9%) / 2.IT/전기전자(+12.0%) / 3.반도체(+11.6%) / 4.조선·기계·설비(+11.2%) / 5.기타(+9.1%),1,419,20260107,20260107,26.05,10.23,72.42,62.19
340930,유일에너테크,KOSDAQ,특수 목적용 기계 제조업,특수 목적용 기계 제조업,조선·기계·설비,1900,168.49,,1527,1374,1986,2445,8.8,14.1,35.5,0.0,,🔺 Watch (관찰·돌파예상),① 강한 상승 추세,14.05,95.07,11.6,66.35,76.3,0,0.06,0.25,0.36,0.0,0.89,0.07,0.2,62.5,90.8,28.14,1745,8.84,,53.1959,0.8551,4.25,2.05,1302,1,45.89,0,0,0,1,False,40.12,44.82,76.58,O,▲,10,★,"주봉20선↑, 주봉추세우상향, HMA추세↑, RSI적정, MACD상승, 거래량↑, 장기추세(120↑), 자금유입, MACD>Sig, VWAP상회",2.5,1307,199.6,1514,▲,O,X,8.520588235294117,13.023529411764706,4.0,0.1634980988593156,24.426981008513422,1,💪 매수세 장악(Power Buying). 💰 외국인/기관 수급 집중. 🚀 단기 모멘텀 가속. ⚠️ 단기 급등 조정 주의.,95.9000015258789,34.9,0,0,61.9,51.1,72.0,🌤 중립,1.철강·금속(+13.9%) / 2.IT/전기전자(+12.0%) / 3.반도체(+11.6%) / 4.조선·기계·설비(+11.2%) / 5.기타(+9.1%),1,420,20260107,20260107,26.05,10.23,76.58,66.35
475830,오름테라퓨틱,KOSDAQ,기초 의약물질 제조업,기초 의약물질 제조업,기타,134500,296.96,,104500,94000,125400,146300,8.6,13.7,29.1,0.0,,🔺 Watch (관찰·돌파예상),⑤ 하락 / 약세,63.63,534.43,61.18,273.51,515.66,0,0.0,0.0,0.36,0.0,0.78,0.18,0.58,74.6,69.3,32.62,123055,9.3,,2696.9747,0.2333,0.47,1.62,107800,1,67.11,0,0,0,1,False,17.78,28.1,283.74,O,▲,9,★,"주봉20선↑, 주봉추세우상향, HMA추세↑, MACD상승, 정배열(단), 장기추세(120↑), 자금유입, MACD>Sig, VWAP상회",2.5,19,198.6,126123,▲,O,X,6.295128205128205,10.954786324786324,5.0,-0.22469135802469137,28.708133971291865,1,💪 매수세 장악(Power Buying). 💸 자금 유입 지속. 🚀 단기 모멘텀 가속. ⚠️ 단기 급등 조정 주의.,88.9000015258789,32.7,0,0,61.9,51.1,72.0,🌤 중립,1.철강·금속(+13.9%) / 2.IT/전기전자(+12.0%) / 3.반도체(+11.6%) / 4.조선·기계·설비(+11.2%) / 5.기타(+9.1%),5,421,20260107,20260107,26.05,10.23,283.74,273.51
006800,미래에셋증권,KOSPI,금융 지원 서비스업,금융 지원 서비스업,서비스 기타,28000,1988.38,,23850,23100,26600,29350,8.6,20.5,21.5,0.0,,🔺 Watch (관찰·돌파예상),③ 박스 / 중립,28.15,26.41,17.15,1.51,-16.56,0,0.0,0.0,0.19,0.0,0.48,1.0,0.69,75.9,85.0,20.82,26610,5.22,,666.6388,0.4099,1.07,2.33,23125,1,37.24,0,0,0,1,False,18.14,23.35,27.56,O,▲,8,★,"주봉20선↑, 주봉추세우상향, HMA추세↑, MACD상승, 장기추세(120↑), 자금유입, MACD>Sig, VWAP상회",2.5,104,248.0,25971,▲,O,X,0.16999999999999998,-8.232857142857144,12.0,-0.2857142857142857,17.40041928721174,1,💪 매수세 장악(Power Buying). 💰 외국인/기관 수급 집중. 🚀 단기 모멘텀 가속. ⚠️ 단기 급등 조정 주의.,67.69999694824219,26.3,0,0,61.9,51.1,72.0,🌤 중립,1.철강·금속(+13.9%) / 2.IT/전기전자(+12.0%) / 3.반도체(+11.6%) / 4.조선·기계·설비(+11.2%) / 5.기타(+9.1%),3,422,20260107,20260107,26.05,10.23,27.56,1.51
361390,제노코,KOSDAQ,통신 및 방송 장비 제조업,통신 및 방송 장비 제조업,IT/전기전자,22600,202.49,,17410,16160,20450,23450,8.1,15.4,33.6,0.0,,🔺 Watch (관찰·돌파예상),⑤ 하락 / 약세,57.6,22.63,55.15,26.24,3.86,0,0.0,0.0,1.0,0.0,0.68,0.1,0.45,76.9,93.6,33.69,21944,2.99,,735.5439,0.4615,2.53,2.0,16161,1,62.82,0,0,0,1,False,28.05,37.89,36.47,O,▲,10,★,"주봉20선↑, 주봉추세우상향, HMA추세↑, MACD상승, 거래량↑, 정배열(단), 장기추세(120↑), 자금유입, MACD>Sig, VWAP상회",2.5,143,249.0,20566,▲,O,X,6.8311111111111105,15.4375,2.0,-0.3338509316770186,29.81045376220563,1,💪 매수세 장악(Power Buying). 💰 외국인/기관 수급 집중. 🚀 단기 모멘텀 가속. ⚠️ 단기 급등 조정 주의.,86.5999984741211,31.6,0,0,61.9,51.1,72.0,🌤 중립,1.철강·금속(+13.9%) / 2.IT/전기전자(+12.0%) / 3.반도체(+11.6%) / 4.조선·기계·설비(+11.2%) / 5.기타(+9.1%),5,423,20260107,20260107,26.05,10.23,36.47,26.24
053450,세코닉스,KOSDAQ,사진장비 및 광학기기 제조업,사진장비 및 광학기기 제조업,기타,6820,723.74,,5530,4975,7190,8850,8.1,16.6,30.2,0.0,,🔺 Watch (관찰·돌파예상),⑤ 하락 / 약세,32.68,12.17,30.23,7.97,-6.6,0,0.08,0.3,0.36,0.0,0.58,0.57,0.13,85.0,98.8,27.05,6691,1.92,,178.5359,0.5382,7.28,1.3,5685,1,38.3,0,0,0,1,False,27.72,32.68,18.2,O,▲,10,★,"주봉20선↑, 주봉추세우상향, HMA추세↑, MACD상승, 거래량↑, 정배열(단), 장기추세(120↑), 자금유입, MACD>Sig, VWAP상회",2.5,360,199.1,5861,▲,O,X,6.295128205128205,10.954786324786324,5.0,0.2005420054200542,23.32730560578662,1,💰 외국인/기관 수급 집중. 🚀 단기 모멘텀 가속. ⚠️ 단기 급등 조정 주의.,96.5,34.6,0,0,61.9,51.1,72.0,🌤 중립,1.철강·금속(+13.9%) / 2.IT/전기전자(+12.0%) / 3.반도체(+11.6%) / 4.조선·기계·설비(+11.2%) / 5.기타(+9.1%),5,424,20260107,20260107,26.05,10.23,18.2,7.97
003310,대주산업,KOSDAQ,동물용 사료 및 조제식품 제조업,동물용 사료 및 조제식품 제조업,유통·소비재,3120,77.3,,2550,2305,3120,3690,8.0,3.8,15.5,0.0,,↩️ PULL (눌림),② 상승 후 조정,102.47,69.93,100.02,86.49,51.16,0,0.0,0.0,0.47,0.0,0.54,0.0,0.36,78.9,95.0,26.05,3358,-7.1,,60.786,-0.6365,0.14,-0.71,2307,1,106.53,0,0,0,1,False,-3.55,33.05,96.72,O,▲,6,★,"주봉20선↑, 주봉추세우상향, 정배열(단), 장기추세(120↑), 자금유입, MACD>Sig",2.5,816,208.1,3458,▲,X,X,-2.3925,2.5018749999999996,9.0,0.0,22.35294117647059,1,📉 매도세 우위. 💰 외국인/기관 수급 집중. ⚠️ 단기 급등 조정 주의.,97.9000015258789,35.0,0,0,61.9,51.1,72.0,🌤 중립,1.철강·금속(+13.9%) / 2.IT/전기전자(+12.0%) / 3.반도체(+11.6%) / 4.조선·기계·설비(+11.2%) / 5.기타(+9.1%),2,425,20260107,20260107,26.05,10.23,96.72,86.49
319400,현대무벡스,KOSDAQ,일반 목적용 기계 제조업,일반 목적용 기계 제조업,조선·기계·설비,24100,1222.52,,16630,15860,20800,24900,7.6,19.5,30.4,0.0,,🔺 Watch (관찰·돌파예상),⑤ 하락 / 약세,143.19,381.04,140.74,154.31,362.27,0,0.0,0.0,0.54,0.0,0.75,1.0,0.44,89.5,97.0,49.28,22493,7.14,,917.295,0.1224,0.21,0.69,15863,1,127.03,0,0,0,1,False,18.43,77.21,164.54,O,▲,8,★,"주봉20선↑, 주봉추세우상향, MACD상승, 정배열(단), 장기추세(120↑), 자금유입, MACD>Sig, VWAP상회",2.5,150,249.4,24352,▲,X,X,8.520588235294117,13.023529411764706,4.0,-0.40048543689320387,44.91882140709561,1,💰 외국인/기관 수급 집중. 🚀 단기 모멘텀 가속. ⚠️ 단기 급등 조정 주의.,94.80000305175781,33.8,0,0,61.9,51.1,72.0,🌤 중립,1.철강·금속(+13.9%) / 2.IT/전기전자(+12.0%) / 3.반도체(+11.6%) / 4.조선·기계·설비(+11.2%) / 5.기타(+9.1%),5,426,20260107,20260107,26.05,10.23,164.54,154.31
027580,상보,KOSDAQ,플라스틱제품 제조업,플라스틱제품 제조업,기타,965,160.66,,779,700,1013,1247,7.6,10.3,28.4,0.0,,🔺 Watch (관찰·돌파예상),④ 바닥 반등 시도,25.0,4.66,22.55,-6.24,-14.11,0,0.07,0.27,0.33,0.0,0.53,0.06,0.2,78.3,91.2,27.61,880,9.55,,16.963,0.4842,15.65,4.56,699,1,28.92,0,0,0,1,False,39.05,27.14,3.99,O,▼,9,★,"주봉20선↑, HMA추세↑, MACD상승, 거래량↑, 장기추세(120↑), 자금유입, MACD>Sig, VWAP상회",2.5,2531,197.2,737,▲,O,X,6.295128205128205,10.954786324786324,5.0,0.1811320754716981,23.876765083440308,1,💪 매수세 장악(Power Buying). 💰 외국인/기관 수급 집중. 🚀 단기 모멘텀 가속. ⚠️ 단기 급등 조정 주의.,91.0999984741211,32.6,0,0,61.9,51.1,72.0,🌤 중립,1.철강·금속(+13.9%) / 2.IT/전기전자(+12.0%) / 3.반도체(+11.6%) / 4.조선·기계·설비(+11.2%) / 5.기타(+9.1%),4,427,20260107,20260107,26.05,10.23,3.99,-6.24
036200,유니셈,KOSDAQ,특수 목적용 기계 제조업,특수 목적용 기계 제조업,조선·기계·설비,10660,73.83,,9860,9640,10910,11940,7.4,13.7,16.9,0.0,,🔻 REV (역추세 반등),④ 바닥 반등 시도,15.87,62.75,13.42,-10.97,43.98,0,0.09,0.13,0.08,0.09,0.5,0.0,0.59,67.0,73.7,11.34,10638,0.2,,237.7201,0.4451,1.56,0.86,9641,1,30.33,0,0,0,1,False,15.24,18.31,-0.74,O,▲,9,★,"주봉20선↑, 주봉추세우상향, HMA추세↑, MACD상승, 거래량↑, 장기추세(120↑), 자금유입, MACD>Sig, VWAP상회",2.5,253,249.5,10502,▲,O,X,8.520588235294117,13.023529411764706,4.0,0.24509803921568626,8.113590263691684,1,💰 외국인/기관 수급 집중. 🚀 단기 모멘텀 가속. ⚠️ 단기 급등 조정 주의.,91.80000305175781,32.7,0,0,61.9,51.1,72.0,🌤 중립,1.철강·금속(+13.9%) / 2.IT/전기전자(+12.0%) / 3.반도체(+11.6%) / 4.조선·기계·설비(+11.2%) / 5.기타(+9.1%),4,428,20260107,20260107,26.05,10.23,-0.74,-10.97
047400,유니온머티리얼,KOSPI,"내화, 비내화 요업제품 제조업","내화, 비내화 요업제품 제조업",기타,1747,199.47,,1435,1291,1866,2300,7.2,11.1,29.3,0.0,,🔺 Watch (관찰·돌파예상),④ 바닥 반등 시도,20.48,9.32,9.48,-23.47,-33.65,0,0.1,0.37,0.36,0.0,0.47,0.09,0.0,75.7,89.1,25.41,1671,4.5,,30.5276,0.4023,13.49,-0.13,1439,1,27.06,0,0,0,1,False,29.7,29.7,2.58,O,▲,9,★,"주봉20선↑, 주봉추세우상향, HMA추세↑, MACD상승, 거래량↑, 장기추세(120↑), 자금유입, MACD>Sig, VWAP상회",2.5,1388,199.2,1382,▲,O,X,6.295128205128205,10.954786324786324,5.0,0.26096491228070173,21.742160278745644,1,📉 매도세 우위. 💰 외국인/기관 수급 집중. 🚀 단기 모멘텀 가속. ⚠️ 단기 급등 조정 주의.,89.9000015258789,32.0,0,0,61.9,51.1,72.0,🌤 중립,1.철강·금속(+13.9%) / 2.IT/전기전자(+12.0%) / 3.반도체(+11.6%) / 4.조선·기계·설비(+11.2%) / 5.기타(+9.1%),4,429,20260107,20260107,26.05,10.23,2.58,-23.47
419080,엔젯,KOSDAQ,특수 목적용 기계 제조업,특수 목적용 기계 제조업,조선·기계·설비,10970,625.26,,7940,7530,10150,12360,7.1,15.7,31.7,0.0,,🔺 Watch (관찰·돌파예상),⑤ 하락 / 약세,115.1,58.3,112.65,46.48,39.53,0,0.0,0.0,0.69,0.0,0.74,0.48,0.49,79.1,95.6,42.38,10009,9.6,,307.988,0.3751,2.03,1.52,7535,1,74.89,0,0,0,1,False,39.04,42.84,56.71,O,▲,10,★,"주봉20선↑, 주봉추세우상향, HMA추세↑, MACD상승, 거래량↑, 정배열(단), 장기추세(120↑), 자금유입, MACD>Sig, VWAP상회",2.5,314,249.3,9474,▲,O,X,8.520588235294117,13.023529411764706,4.0,-0.23837209302325582,38.16120906801007,1,💪 매수세 장악(Power Buying). 💰 외국인/기관 수급 집중. 🚀 단기 모멘텀 가속. ⚠️ 단기 급등 조정 주의.,92.4000015258789,32.7,0,0,61.9,51.1,72.0,🌤 중립,1.철강·금속(+13.9%) / 2.IT/전기전자(+12.0%) / 3.반도체(+11.6%) / 4.조선·기계·설비(+11.2%) / 5.기타(+9.1%),5,430,20260107,20260107,26.05,10.23,56.71,46.48
189300,인텔리안테크,KOSDAQ,통신 및 방송 장비 제조업,통신 및 방송 장비 제조업,IT/전기전자,70800,105.32,,57200,53700,65400,73500,7.1,15.8,31.6,0.0,,🔺 Watch (관찰·돌파예상),⑤ 하락 / 약세,54.08,44.2,51.63,24.37,25.43,0,0.0,0.0,0.92,0.0,0.62,0.01,0.63,77.3,83.3,27.48,68136,3.91,,1866.1732,0.2926,0.58,2.52,53785,1,64.77,0,0,0,1,False,21.65,39.37,34.6,O,▲,9,★,"주봉20선↑, 주봉추세우상향, HMA추세↑, MACD상승, 정배열(단), 장기추세(120↑), 자금유입, MACD>Sig, VWAP상회",2.5,43,246.0,69235,▲,O,X,6.8311111111111105,15.4375,2.0,-0.3157894736842105,23.776223776223777,1,💪 매수세 장악(Power Buying). 💰 외국인/기관 수급 집중. 🚀 단기 모멘텀 가속. ⚠️ 단기 급등 조정 주의.,63.29999923706055,24.0,0,0,61.9,51.1,72.0,🌤 중립,1.철강·금속(+13.9%) / 2.IT/전기전자(+12.0%) / 3.반도체(+11.6%) / 4.조선·기계·설비(+11.2%) / 5.기타(+9.1%),5,431,20260107,20260107,26.05,10.23,34.6,24.37
049070,인탑스,KOSDAQ,통신 및 방송 장비 제조업,통신 및 방송 장비 제조업,IT/전기전자,19100,62.38,,17340,16980,19110,20900,7.1,8.0,5.6,0.0,,↩️ PULL (눌림),② 상승 후 조정,20.35,17.03,17.9,10.12,-1.74,0,0.0,0.0,0.07,0.0,0.24,0.0,0.51,68.4,82.5,13.48,20120,-5.07,,385.8491,-0.0845,0.72,-1.12,17258,1,48.89,0,0,0,1,False,-3.63,25.66,20.35,O,▲,6,★,"주봉20선↑, 주봉추세우상향, 정배열(단), 장기추세(120↑), 자금유입, MACD>Sig",2.5,144,249.7,19915,▲,X,X,6.8311111111111105,15.4375,2.0,0.0047169811320754715,10.149942329873126,1,📉 매도세 우위. 💰 외국인/기관 수급 집중. ⚠️ 단기 급등 조정 주의.,95.30000305175781,33.6,0,0,61.9,51.1,72.0,🌤 중립,1.철강·금속(+13.9%) / 2.IT/전기전자(+12.0%) / 3.반도체(+11.6%) / 4.조선·기계·설비(+11.2%) / 5.기타(+9.1%),2,432,20260107,20260107,26.05,10.23,20.35,10.12
352910,오비고,KOSDAQ,"컴퓨터 프로그래밍, 시스템 통합 및 관리업","컴퓨터 프로그래밍, 시스템 통합 및 관리업",IT/전기전자,6120,57.7,,5080,4570,6230,7370,7.0,8.0,13.7,0.0,,↩️ PULL (눌림),② 상승 후 조정,44.34,42.0,41.89,35.83,23.23,0,0.03,0.1,0.36,0.0,0.42,0.0,0.11,84.4,86.0,24.11,6174,-0.88,,161.8946,-0.2163,3.34,-0.62,5453,1,70.36,0,0,0,1,False,-2.08,42.16,46.06,O,▲,7,★,"주봉20선↑, 주봉추세우상향, 거래량↑, 정배열(단), 장기추세(120↑), 자금유입, MACD>Sig",2.5,392,199.1,6310,▲,X,X,6.8311111111111105,15.4375,2.0,0.07096774193548387,20.47244094488189,1,📉 매도세 우위. 💰 외국인/기관 수급 집중. ⚠️ 단기 급등 조정 주의.,93.19999694824219,32.9,0,0,61.9,51.1,72.0,🌤 중립,1.철강·금속(+13.9%) / 2.IT/전기전자(+12.0%) / 3.반도체(+11.6%) / 4.조선·기계·설비(+11.2%) / 5.기타(+9.1%),2,433,20260107,20260107,26.05,10.23,46.06,35.83
001210,금호전기,KOSPI,전구 및 조명장치 제조업,전구 및 조명장치 제조업,기타,720,293.04,,618,556,730,841,6.7,7.2,22.2,0.0,,🔺 Watch (관찰·돌파예상),④ 바닥 반등 시도,14.1,-34.01,3.1,-42.81,-76.98,0,0.02,0.08,0.36,0.0,0.36,0.18,0.09,68.1,95.9,20.0,734,-1.93,,15.6847,0.7726,12.58,0.84,629,1,33.88,0,0,0,1,False,30.91,19.4,-16.76,X,▼,2,,"주봉역배열주의, HMA추세↑, MACD상승, 거래량↑, 자금유입, MACD>Sig",2.5,3225,199.3,576,▲,O,X,6.295128205128205,10.954786324786324,5.0,0.06097560975609756,16.50485436893204,1,💰 외국인/기관 수급 집중. 🚀 단기 모멘텀 가속. ⚠️ 단기 급등 조정 주의.,93.80000305175781,32.8,0,0,61.9,51.1,72.0,🌤 중립,1.철강·금속(+13.9%) / 2.IT/전기전자(+12.0%) / 3.반도체(+11.6%) / 4.조선·기계·설비(+11.2%) / 5.기타(+9.1%),4,434,20260107,20260107,26.05,10.23,-16.76,-42.81
071670,에이테크솔루션,KOSDAQ,특수 목적용 기계 제조업,특수 목적용 기계 제조업,조선·기계·설비,10060,78.65,,7570,6800,9080,10580,6.7,7.2,13.7,0.0,,↩️ PULL (눌림),② 상승 후 조정,77.43,54.53,74.98,59.42,35.76,0,0.0,0.0,0.33,0.0,0.52,0.0,0.46,81.5,83.1,36.95,10331,-2.62,,391.45,-0.4298,0.78,-0.25,8288,1,117.91,0,0,0,1,False,-2.52,77.74,69.65,O,▲,6,★,"주봉20선↑, 주봉추세우상향, 정배열(단), 장기추세(120↑), 자금유입, MACD>Sig",2.5,259,196.1,10895,▲,X,X,8.520588235294117,13.023529411764706,4.0,-0.3006134969325153,32.89299867899604,1,📉 매도세 우위. 💰 외국인/기관 수급 집중. ⚠️ 단기 급등 조정 주의.,97.30000305175781,33.9,0,0,61.9,51.1,72.0,🌤 중립,1.철강·금속(+13.9%) / 2.IT/전기전자(+12.0%) / 3.반도체(+11.6%) / 4.조선·기계·설비(+11.2%) / 5.기타(+9.1%),2,435,20260107,20260107,26.05,10.23,69.65,59.42
110990,디아이티,KOSDAQ,특수 목적용 기계 제조업,특수 목적용 기계 제조업,조선·기계·설비,17660,53.59,,15430,13880,19140,22850,6.6,17.5,22.1,0.0,,🔺 Watch (관찰·돌파예상),④ 바닥 반등 시도,21.21,19.32,18.76,-8.91,0.55,0,0.15,0.46,0.36,0.0,0.52,0.0,0.32,72.1,76.0,17.89,17881,-1.24,,433.925,0.5445,2.08,-1.47,16040,1,37.02,0,0,0,1,False,20.46,26.5,1.32,O,▲,8,★,"주봉20선↑, 주봉추세우상향, HMA추세↑, MACD상승, 거래량↑, 장기추세(120↑), 자금유입, MACD>Sig",2.5,129,199.0,16719,▲,O,X,8.520588235294117,13.023529411764706,4.0,0.3915343915343915,14.452365521710952,1,📉 매도세 우위. 💰 외국인/기관 수급 집중. 🚀 단기 모멘텀 가속. ⚠️ 단기 급등 조정 주의.,94.0999984741211,32.8,0,0,61.9,51.1,72.0,🌤 중립,1.철강·금속(+13.9%) / 2.IT/전기전자(+12.0%) / 3.반도체(+11.6%) / 4.조선·기계·설비(+11.2%) / 5.기타(+9.1%),4,436,20260107,20260107,26.05,10.23,1.32,-8.91
464080,에스오에스랩,KOSDAQ,"측정, 시험, 항해, 제어 및 기타 정밀기기 제조업; 광학기기 제외","측정, 시험, 항해, 제어 및 기타 정밀기기 제조업; 광학기기 제외",기타,18290,1191.9,,13340,12000,16550,19750,6.5,16.3,30.2,0.0,,🔺 Watch (관찰·돌파예상),⑤ 하락 / 약세,67.34,56.86,64.89,66.48,38.09,0,0.0,0.0,0.36,0.0,0.83,0.99,0.43,88.0,93.0,41.2,17224,6.19,,708.2552,0.5466,2.24,1.29,13891,1,81.11,0,0,0,1,False,24.42,59.74,76.71,O,▲,10,★,"주봉20선↑, 주봉추세우상향, HMA추세↑, MACD상승, 거래량↑, 정배열(단), 장기추세(120↑), 자금유입, MACD>Sig, VWAP상회",2.5,149,198.8,16852,▲,O,X,6.295128205128205,10.954786324786324,5.0,-0.2766295707472178,37.1064467766117,1,💰 외국인/기관 수급 집중. 🚀 단기 모멘텀 가속. ⚠️ 단기 급등 조정 주의.,85.5,30.2,0,0,61.9,51.1,72.0,🌤 중립,1.철강·금속(+13.9%) / 2.IT/전기전자(+12.0%) / 3.반도체(+11.6%) / 4.조선·기계·설비(+11.2%) / 5.기타(+9.1%),5,437,20260107,20260107,26.05,10.23,76.71,66.48
220260,켐트로스,KOSDAQ,기타 화학제품 제조업,기타 화학제품 제조업,화학·소재,8620,254.35,,7060,6790,8420,9770,6.5,9.7,28.9,0.0,,🔺 Watch (관찰·돌파예상),⑤ 하락 / 약세,62.64,87.6,60.19,106.63,68.83,0,0.0,0.0,0.33,0.0,0.78,0.14,0.62,88.5,82.6,25.81,8173,5.47,,160.58,0.3274,0.7,1.62,6793,1,54.01,0,0,0,1,False,26.21,29.82,116.86,O,▲,9,★,"주봉20선↑, 주봉추세우상향, HMA추세↑, MACD상승, 정배열(단), 장기추세(120↑), 자금유입, MACD>Sig, VWAP상회",2.5,354,249.9,8217,▲,O,X,1.4369999999999998,-2.0105,10.0,-0.1092896174863388,22.096317280453256,1,💪 매수세 장악(Power Buying). 💰 외국인/기관 수급 집중. 🚀 단기 모멘텀 가속. ⚠️ 단기 급등 조정 주의.,81.0,28.8,0,0,61.9,51.1,72.0,🌤 중립,1.철강·금속(+13.9%) / 2.IT/전기전자(+12.0%) / 3.반도체(+11.6%) / 4.조선·기계·설비(+11.2%) / 5.기타(+9.1%),5,438,20260107,20260107,26.05,10.23,116.86,106.63
190510,나무가,KOSDAQ,전자부품 제조업,전자부품 제조업,IT/전기전자,24450,421.95,,18860,16970,23400,27950,6.4,12.8,28.4,0.0,,🔺 Watch (관찰·돌파예상),⑤ 하락 / 약세,53.39,74.77,50.94,31.51,56.0,0,0.0,0.0,0.36,0.0,0.74,0.29,0.48,84.0,95.3,33.49,22513,8.6,,700.6822,0.7731,2.33,2.52,20227,1,55.32,0,0,0,1,False,41.0,31.81,41.74,O,▲,10,★,"주봉20선↑, 주봉추세우상향, HMA추세↑, MACD상승, 거래량↑, 정배열(단), 장기추세(120↑), 자금유입, MACD>Sig, VWAP상회",2.5,105,198.0,20658,▲,O,X,6.8311111111111105,15.4375,2.0,-0.14037433155080214,29.63944856839873,1,💪 매수세 장악(Power Buying). 💰 외국인/기관 수급 집중. 🚀 단기 모멘텀 가속. ⚠️ 단기 급등 조정 주의.,72.0999984741211,26.1,0,0,61.9,51.1,72.0,🌤 중립,1.철강·금속(+13.9%) / 2.IT/전기전자(+12.0%) / 3.반도체(+11.6%) / 4.조선·기계·설비(+11.2%) / 5.기타(+9.1%),5,439,20260107,20260107,26.05,10.23,41.74,31.51
093240,형지엘리트,KOSPI,봉제의복 제조업,봉제의복 제조업,유통·소비재,1751,179.6,,1453,1307,1847,2245,6.3,14.0,31.0,0.0,,🔺 Watch (관찰·돌파예상),① 강한 상승 추세,50.04,-39.56,39.04,11.39,-82.53,0,0.08,0.3,0.36,0.0,0.62,0.08,0.5,66.0,89.3,24.12,1966,-10.94,,77.1724,0.5012,0.64,0.55,1548,1,99.7,0,0,0,1,False,16.97,41.67,37.44,O,▲,7,★,"주봉20선↑, 주봉추세우상향, MACD상승, 정배열(단), 장기추세(120↑), 자금유입, MACD>Sig",2.5,1369,198.9,1917,▲,X,X,-2.3925,2.5018749999999996,9.0,0.21621621621621623,20.50929112181693,1,📉 매도세 우위. 💰 외국인/기관 수급 집중. 🚀 단기 모멘텀 가속. ⚠️ 단기 급등 조정 주의.,97.80000305175781,33.8,0,0,61.9,51.1,72.0,🌤 중립,1.철강·금속(+13.9%) / 2.IT/전기전자(+12.0%) / 3.반도체(+11.6%) / 4.조선·기계·설비(+11.2%) / 5.기타(+9.1%),1,440,20260107,20260107,26.05,10.23,37.44,11.39
402340,SK스퀘어,KOSPI,기타 금융업,기타 금융업,금융,429500,2775.49,,344500,310000,414000,482500,6.1,16.3,29.4,0.0,,🔺 Watch (관찰·돌파예상),⑤ 하락 / 약세,42.22,133.93,31.22,47.84,90.96,0,0.0,0.0,0.36,0.0,0.79,1.0,0.61,91.5,89.7,28.38,404975,6.06,,12707.7772,0.4548,1.52,2.5,366350,1,57.31,0,0,0,1,False,24.13,47.85,73.89,O,▲,10,★,"주봉20선↑, 주봉추세우상향, HMA추세↑, MACD상승, 거래량↑, 정배열(단), 장기추세(120↑), 자금유입, MACD>Sig, VWAP상회",2.5,5,172.2,405307,▲,O,X,1.2916129032258064,-7.02483870967742,11.0,-0.1297071129707113,24.67343976777939,1,💪 매수세 장악(Power Buying). 💰 외국인/기관 수급 집중. 🚀 단기 모멘텀 가속. ⚠️ 단기 급등 조정 주의.,72.69999694824219,26.1,0,0,61.9,51.1,72.0,🌤 중립,1.철강·금속(+13.9%) / 2.IT/전기전자(+12.0%) / 3.반도체(+11.6%) / 4.조선·기계·설비(+11.2%) / 5.기타(+9.1%),5,441,20260107,20260107,26.05,10.23,73.89,47.84
